mlbam,fgid,name,war,pa
665742,20123,Juan Soto,7.229644746220357,670.4331665039062
592450,15640,Aaron Judge,6.9516454177719895,677.109619140625
605141,13611,Mookie Betts,6.105853634628476,693.278076171875
660670,18401,Ronald Acuña Jr.,5.776412291416744,682.0770874023438
545361,10155,Mike Trout,5.75973261534273,676.966796875
670541,19556,Yordan Alvarez,5.73062347575218,603.9461669921875
608070,13510,José Ramírez,5.691856418194467,662.8413696289062
665487,19709,Fernando Tatis Jr.,5.6493278079950295,545.3057250976562
677594,23697,Julio Rodríguez,5.626729760390035,668.3855590820312
663656,18345,Kyle Tucker,5.420149734749477,628.11376953125
668939,26288,Adley Rutschman,5.414524928021766,581.8709106445312
677551,23667,Wander Franco,5.381991551278505,649.2055053710938
665489,19611,Vladimir Guerrero Jr.,5.209512534566423,653.4456176757812
608324,17678,Alex Bregman,5.195376907027808,659.892578125
571448,9777,Nolan Arenado,5.094447427397249,648.597900390625
608369,13624,Corey Seager,5.054111373511522,641.4511108398438
518692,5361,Freddie Freeman,5.03875881966204,675.3310546875
592518,11493,Manny Machado,4.969158226385094,662.8209228515625
607208,16252,Trea Turner,4.883996503397171,686.9912719726562
621043,14162,Carlos Correa,4.849380706311451,643.851806640625
593428,12161,Xander Bogaerts,4.825149616771937,670.6289672851562
592663,11739,J.T. Realmuto,4.771555455648033,562.181640625
646240,17350,Rafael Devers,4.686426062846667,670.154541015625
596019,12916,Francisco Lindor,4.508336394900994,665.7902221679688
607043,12927,Brandon Nimmo,4.501892335007001,636.7340087890625
663586,18360,Austin Riley,4.479519491648748,654.9701538085938
543760,12533,Marcus Semien,4.449231835034166,691.5849609375
666182,19612,Bo Bichette,4.380705453701725,672.4115600585938
669257,19197,Will Smith,4.2933012412196305,557.14794921875
672386,22581,Alejandro Kirk,4.277651769832713,465.60296630859375
543807,12856,George Springer,4.2176358380724075,635.0797729492188
502671,9218,Paul Goldschmidt,4.176396095056606,666.0076904296875
669221,19352,Sean Murphy,4.089393867093493,547.505615234375
671739,25931,Michael Harris II,4.020542336994769,579.3773193359375
621566,14344,Matt Olson,4.017667530768486,668.3203125
673357,20043,Luis Robert Jr.,3.998676359127448,616.4539794921875
624413,19251,Pete Alonso,3.952741958393078,648.8373413085938
665926,19950,Andrés Giménez,3.8583611446627604,578.2788696289062
642715,15986,Willy Adames,3.8066023141346434,645.5441284179688
663538,21479,Nico Hoerner,3.7023109758305073,601.5023803710938
668804,19326,Bryan Reynolds,3.698335822390947,674.5612182617188
621020,18314,Dansby Swanson,3.6793309077930134,660.314208984375
650490,16578,Yandy Díaz,3.641494512145521,648.3208618164062
621439,14161,Byron Buxton,3.5707915650235886,576.4761962890625
677951,25764,Bobby Witt Jr.,3.5599582915134507,671.8139038085938
645277,16556,Ozzie Albies,3.5378065957439766,579.4969482421875
656305,16505,Matt Chapman,3.505928174795197,608.1468505859375
680757,24610,Steven Kwan,3.4993434966024624,646.8602294921875
642708,15518,Amed Rosario,3.482614359385372,640.0714111328125
807799,31837,Masataka Yoshida,3.4511434352913994,531.3311767578125
660271,19755,Shohei Ohtani,3.418469805670372,649.2899169921875
643446,15362,Jeff McNeil,3.4160415385511484,590.2133178710938
664040,18882,Brandon Lowe,3.3901841859433075,564.1546630859375
683002,26289,Gunnar Henderson,3.3747245799270558,571.5225830078125
543685,12861,Anthony Rendon,3.352833981317219,566.26708984375
662139,19918,Daulton Varsho,3.3221176815144653,569.04833984375
663728,21534,Cal Raleigh,3.3081248705264317,457.7376708984375
641313,15172,Tim Anderson,3.2524227016174847,645.7042236328125
656775,17929,Cedric Mullins,3.2469364242400593,679.7635498046875
665833,21711,Oneil Cruz,3.2459345191027973,581.7608642578125
665862,20454,Jazz Chisholm Jr.,3.2414769275954125,591.3114013671875
650402,16997,Gleyber Torres,3.208893760495313,572.8849487304688
673548,30116,Seiya Suzuki,3.2034536298846983,543.190673828125
514888,5417,Jose Altuve,3.201414150616904,477.7138366699219
669242,19470,Tommy Edman,3.1553092625922106,583.64892578125
606466,13613,Ketel Marte,3.1551325230297307,616.3073120117188
592885,11477,Christian Yelich,3.151832597675126,665.7841186523438
571970,13301,Max Muncy,3.1061464145011053,577.6073608398438
650333,18568,Luis Arraez,3.085181632783898,628.2338256835938
656941,16478,Kyle Schwarber,3.0388892740622566,657.3434448242188
575929,11609,Willson Contreras,3.0221923105530935,533.3576049804688
664023,17919,Ian Happ,3.021688998825681,643.6699829101562
641487,15491,J.P. Crawford,3.012691751827214,568.5184326171875
664034,17982,Ty France,3.0095386811260374,625.5344848632812
663457,21454,Lars Nootbaar,2.9497909831656903,530.5070190429688
663993,19566,Nathaniel Lowe,2.9242063838339893,640.54296875
686469,27676,Vinnie Pasquantino,2.886044325018054,578.8611450195312
630105,18036,Jake Cronenworth,2.8537099655260207,618.4103393554688
682998,25878,Corbin Carroll,2.8482395577526436,639.0761108398438
621493,17548,Taylor Ward,2.8233170248281336,623.3665161132812
543939,12532,Kolten Wong,2.812802195807501,549.405029296875
641680,16930,Jonah Heim,2.795894482773036,402.5788269042969
593871,13152,Jorge Polanco,2.7914678636815435,531.0430297851562
649966,16622,Luis Urías,2.790399452140093,548.6114501953125
682985,25976,Riley Greene,2.758323419757724,618.0132446289062
642731,16426,Thairo Estrada,2.755112604717533,579.1435546875
572233,13419,Christian Walker,2.7523727240533447,644.3605346679688
518934,9874,DJ LeMahieu,2.7496712213685597,573.816162109375
680977,24679,Brendan Donovan,2.7460497803830153,535.1255493164062
670623,20036,Isaac Paredes,2.7430946422147677,464.42816162109375
673490,27506,Ha-Seong Kim,2.726159636942999,480.4697265625
663697,21523,Jonathan India,2.719577867335458,645.38427734375
663647,18577,Ke'Bryan Hayes,2.6986405960314923,578.2252807617188
660162,17232,Yoán Moncada,2.6948919784270835,587.4189453125
650391,17484,Eloy Jiménez,2.6880804616787,605.9673461914062
624431,16725,Jose Trevino,2.6558784408949445,327.1476745605469
668227,19290,Randy Arozarena,2.6386468717281164,655.9207763671875
665161,21636,Jeremy Peña,2.6193837354962843,640.0836181640625
519203,3473,Anthony Rizzo,2.61289865274941,579.380615234375
516782,9241,Starling Marte,2.589179864664528,599.6124877929688
641933,15711,Tyler O'Neill,2.570992682040969,525.2882690429688
664056,18030,Harrison Bader,2.566321315290986,469.94683837890625
516416,5933,Jean Segura,2.5425757406583918,534.2184448242188
660688,19610,Keibert Ruiz,2.5244271713542146,441.5975341796875
553993,12552,Eugenio Suárez,2.5184384997808245,608.24951171875
663757,18564,Trent Grisham,2.5150497269919896,505.94805908203125
643376,16535,Danny Jansen,2.4370736461703335,406.6466369628906
682928,25768,CJ Abrams,2.424151397364224,505.7607421875
643217,17901,Andrew Benintendi,2.4113228671108335,570.5602416992188
547989,15676,José Abreu,2.4053608221894205,650.3228759765625
678662,24064,Ezequiel Tovar,2.369833149131539,488.32330322265625
642133,15679,Rowdy Tellez,2.367894031512851,560.2238159179688
518735,11368,Yasmani Grandal,2.3654979906276776,330.97735595703125
643393,14894,Tony Kemp,2.329986135951421,568.3212890625
683011,27647,Anthony Volpe,2.3258686742553474,493.38720703125
573262,14854,Mike Yastrzemski,2.319748965698006,515.803466796875
642350,17452,Jose Siri,2.313899832310274,459.40753173828125
681082,26294,Bryson Stott,2.3124118850499493,479.71319580078125
664761,21618,Alec Bohm,2.3088992384265814,595.4845581054688
