mlbam,fgid,name,war,ip,gs,g
424144,1514,Oliver Pérez,0.34153486521195275,42.0,0.0,60.0
572889,8182,Nick Greenwood,0.3391226807709527,97.33329772949219,14.0,28.0
643778,14974,Tyler Webb,0.3390511803525626,62.33330154418945,2.0,37.0
592697,sa553380,Austin Ross,0.33832352424428447,72.0,0.0,47.0
572362,10354,Robbie Erlin,0.3345761402563887,72.33329772949219,13.0,14.0
522228,sa393262,Carlos Pimentel,0.3342315166435366,127.33300018310547,23.0,27.0
457435,5535,Phil Coke,0.33038255317138926,57.33330154418945,5.0,34.0
500610,8410,Deolis Guerra,0.32957018004510547,55.33330154418945,0.0,42.0
607359,12361,Spencer Patton,0.3281227431234,58.0,0.0,53.0
592815,13485,Sam Tuivailala,0.32436049332046907,61.33330154418945,0.0,58.0
623149,13892,Paul Sewald,0.3242617808508268,59.0,0.0,51.0
592712,13483,Connor Sadzeck,0.32343556726838957,104.66699981689453,21.0,23.0
458676,7882,Josh Lindblom,0.32340566835630347,143.0,24.0,25.0
592858,14646,Rowan Wick,0.3230314538665492,44.33330154418945,0.0,47.0
594867,11769,Myles Jaye,0.322815587520952,140.66700744628906,26.0,26.0
519381,7108,Pat Venditte,0.3214639643097731,65.66670227050781,0.0,43.0
656186,16507,Dan Altavilla,0.3207135220976132,69.66670227050781,0.0,61.0
593679,12938,Gabriel Ynoa,0.31299444107073243,154.0,25.0,30.0
572750,13453,Eddie Butler,0.31286149393746565,137.66700744628906,23.0,27.0
594985,10983,Ben Rowen,0.3103891766596452,59.66669845581055,0.0,48.0
518567,7312,Josh Collmenter,0.3095330087237855,100.66699981689453,15.0,31.0
571882,13133,Derek Law,0.30764336514170576,41.66669845581055,0.0,47.0
606959,14962,Rookie Davis,0.3064094764871451,123.33300018310547,24.0,25.0
543357,13313,Jordan Jankowski,0.3062930621792785,65.66670227050781,0.0,53.0
434442,8245,J.P. Howell,0.30608730220227726,44.33330154418945,0.0,60.0
607536,16256,Kyle Freeland,0.30437987985734005,111.33300018310547,20.0,20.0
571676,11346,Seth Frankoff,0.3042197107709013,67.0,5.0,39.0
633831,sa739701,Armando Rivero,0.30345365087275983,60.66669845581055,0.0,45.0
571871,10066,Ian Krol,0.30298660366906777,59.66669845581055,0.0,68.0
502166,4420,Brad Mills,0.30225359779850364,82.66670227050781,16.0,16.0
593423,14309,Frankie Montas,0.30135689208864697,32.0,0.0,37.0
493603,1247,Adam Ottavino,0.2969705056876686,42.33330154418945,0.0,47.0
596111,sa875031,Jordan Stephens,0.2962195886797901,128.33299255371094,26.0,26.0
621345,18655,A.J. Minter,0.2902663812497201,33.66669845581055,0.0,33.0
594840,11449,Matt Grace,0.2900458693044881,61.0,0.0,51.0
543054,10304,Jarred Cosart,0.28846858116033197,120.0,24.0,24.0
450275,7416,Mark Lowe,0.2876309579704186,49.0,0.0,51.0
425492,1852,Ryan Madson,0.28759201621867686,44.66669845581055,0.0,46.0
544365,5365,Manny Banuelos,0.2871430159967826,87.0,19.0,19.0
276351,521,Jason Grilli,0.2851969963949508,41.33330154418945,0.0,47.0
641490,15033,Kyle Crockett,0.2849507120022354,49.33330154418945,0.0,58.0
542866,7411,Austin Adams,0.28396698892331623,54.0,0.0,47.0
543903,3993,Allen Webster,0.2830467727365943,103.0,18.0,20.0
471822,3397,Jumbo Diaz,0.2785348169686715,63.66669845581055,0.0,64.0
452718,6230,Kyle Kendrick,0.27692939671051664,120.33300018310547,22.0,22.0
460024,6943,Luke Hochevar,0.2755419916053766,41.33330154418945,0.0,41.0
592741,10855,Chasen Shreve,0.27447738866196386,58.0,0.0,57.0
543144,8501,Danny Farquhar,0.2739249006633097,73.66670227050781,0.0,65.0
517414,5985,Randall Delgado,0.2721088155761495,73.66670227050781,0.0,72.0
600968,14508,Randy Rosario,0.27107840401782385,79.0,14.0,20.0
501925,3281,Joe Smith,0.27103996118895257,57.66669845581055,0.0,62.0
607448,sa602589,Matt Anderson,0.2700384230863453,77.33329772949219,5.0,40.0
465657,6941,Joakim Soria,0.2688596895990867,63.33330154418945,0.0,65.0
595465,12237,Dan Winkler,0.2688476448075487,18.0,3.0,5.0
453284,5224,Blake Parker,0.26877351480012,38.66669845581055,0.0,38.0
449097,5975,Jonathan Papelbon,0.2670407862825607,46.0,0.0,47.0
621385,13780,Daniel Stumpf,0.26559570491836526,54.33330154418945,2.0,34.0
456379,6324,Al Alburquerque,0.26129653452979695,47.0,0.0,52.0
552640,12828,Andrew Kittredge,0.25874775261749183,77.66670227050781,3.0,39.0
621397,14741,Tyler Olson,0.2555848731979199,76.33329772949219,9.0,29.0
642008,15267,Jacob Rhame,0.2549150209161023,61.0,0.0,53.0
456696,4259,David Hernandez,0.2548977543385085,52.66669845581055,0.0,53.0
543195,6911,Eddie Gamboa,0.25453524947887446,89.66670227050781,14.0,25.0
657205,16684,Zac Curtis,0.2542610338502888,49.66669845581055,0.0,53.0
656744,sa827467,Jared Miller,0.25383325369199294,59.33330154418945,0.0,47.0
573062,10218,Aaron Northcraft,0.25188904152374264,92.66670227050781,13.0,30.0
605260,13616,Taylor Guerrieri,0.25148398509792735,112.66699981689453,22.0,23.0
594857,12220,Keith Hessler,0.25122584934612957,64.66670227050781,0.0,55.0
656885,sa875266,James Reeves,0.2509214887145192,63.66669845581055,8.0,25.0
518927,7501,Tommy Layne,0.2453673583453399,48.66669845581055,0.0,63.0
519443,11428,Brandon Workman,0.24063799927659335,65.0,10.0,17.0
455009,4759,Jonathan Broxton,0.2404601014706647,56.66669845581055,0.0,62.0
621072,sa657906,Nick Travieso,0.24031503151546008,128.66700744628906,25.0,25.0
593144,13549,Richard Rodríguez,0.23805780140308996,73.33329772949219,1.0,45.0
519240,6612,Marc Rzepczynski,0.23748640540466798,43.33330154418945,0.0,69.0
607162,13674,Onelki Garcia,0.23692167482066878,33.66669845581055,2.0,19.0
623406,14200,Shae Simmons,0.23512687293348727,27.33329963684082,0.0,29.0
606160,12760,Rafael Montero,0.23443373663165212,108.33300018310547,21.0,26.0
608371,13470,Lucas Sims,0.23418734626200322,94.0,21.0,21.0
514981,6238,Diego Moreno,0.23281744789812975,58.33330154418945,2.0,33.0
543935,9239,Alex Wilson,0.23265993299283066,69.66670227050781,0.0,60.0
477229,3271,Jordan Walden,0.23235086441541236,23.0,0.0,27.0
591701,13530,Alejandro Chacin,0.23039858851148032,62.0,0.0,55.0
472610,6984,Luis García,0.2277358526814427,63.33330154418945,0.0,65.0
621295,15594,Nick Wittgren,0.22693750635116494,64.66670227050781,0.0,56.0
657680,sa829486,Brendan McCurry,0.22660352497717856,63.33330154418945,0.0,47.0
472551,4994,Fernando Abad,0.22607450981733745,46.66669845581055,0.0,59.0
605302,sa738439,Jason Jester,0.2254386721320319,49.66669845581055,0.0,40.0
592438,sa549740,Chase Johnson,0.22530007357461745,84.66670227050781,15.0,24.0
