mlbam,fgid,name,war,ip,gs,g
543037,13125,Gerrit Cole,2.211416242296086,74.98059844970703,11.851900100708008,11.851900100708008
594798,10954,Jacob deGrom,2.018937727327091,76.10199737548828,11.851900100708008,11.851900100708008
453286,3137,Max Scherzer,1.8523073351778339,72.06269836425781,11.399999618530273,11.399999618530273
434378,8700,Justin Verlander,1.7895174499850288,68.0656967163086,10.800000190734863,10.800000190734863
669456,19427,Shane Bieber,1.6789654245125607,74.60559844970703,11.851900100708008,11.851900100708008
458681,2520,Lance Lynn,1.6100593883923957,70.9990005493164,11.851900100708008,11.851900100708008
544931,10131,Stephen Strasburg,1.5968226211101488,74.21499633789062,11.851900100708008,11.851900100708008
477132,2036,Clayton Kershaw,1.5135600500738107,74.78919982910156,11.851900100708008,11.851900100708008
571578,9323,Patrick Corbin,1.4676626311449898,71.0792007446289,11.851900100708008,11.851900100708008
621111,19374,Walker Buehler,1.4673867006851447,69.16850280761719,11.399999618530273,11.399999618530273
450203,4676,Charlie Morton,1.4320348416896505,68.55879974365234,11.399999618530273,11.399999618530273
446372,2429,Corey Kluber,1.4240357427732062,68.01229858398438,11.399999618530273,11.399999618530273
572020,11828,James Paxton,1.4121156753271016,65.17790222167969,11.399999618530273,11.399999618530273
545333,12703,Trevor Bauer,1.3880792390035233,73.98609924316406,11.851900100708008,11.851900100708008
605182,12808,Mike Clevinger,1.382146751449043,69.09490203857422,11.399999618530273,11.399999618530273
605483,13543,Blake Snell,1.3787483957705153,60.539398193359375,10.800000190734863,10.800000190734863
656427,17479,Jack Flaherty,1.3163611361950653,71.03140258789062,11.851900100708008,11.851900100708008
608566,15038,Germán Márquez,1.2968348093352424,69.14779663085938,11.399999618530273,11.399999618530273
605400,16149,Aaron Nola,1.29343582558123,73.42479705810547,11.851900100708008,11.851900100708008
622491,15689,Luis Castillo,1.290866518488499,70.37259674072266,11.851900100708008,11.851900100708008
501985,10021,Mike Minor,1.2245391735422086,74.26090240478516,11.851900100708008,11.851900100708008
506433,13074,Yu Darvish,1.219763244104392,68.51599884033203,11.399999618530273,11.399999618530273
621121,14120,Lance McCullers Jr.,1.2027221505860037,55.84379959106445,9.600000381469727,9.600000381469727
502043,10123,Kyle Gibson,1.198391512181198,65.30999755859375,11.399999618530273,11.399999618530273
608337,15474,Lucas Giolito,1.178586651582006,68.15769958496094,11.399999618530273,11.399999618530273
592351,14916,Jon Gray,1.16973906191681,68.71990203857422,11.399999618530273,11.399999618530273
543243,12768,Sonny Gray,1.1618532572633102,64.9386978149414,11.399999618530273,11.399999618530273
471911,6632,Carlos Carrasco,1.15389681671354,60.4275016784668,10.199999809265137,10.199999809265137
593423,14309,Frankie Montas,1.1255268009526473,65.29859924316406,10.800000190734863,10.800000190734863
425844,1943,Zack Greinke,1.109172682158764,74.7645034790039,11.851900100708008,11.851900100708008
608331,13743,Max Fried,1.1079985198499236,65.10269927978516,11.399999618530273,11.399999618530273
571760,15423,Andrew Heaney,1.1067626305946097,62.07099914550781,10.800000190734863,10.800000190734863
621244,14168,José Berríos,1.1001187017391068,73.51380157470703,11.851900100708008,11.851900100708008
663978,20099,Chris Paddack,1.0971594621613001,64.25350189208984,10.800000190734863,10.800000190734863
554430,10310,Zack Wheeler,1.0958979473781896,70.12770080566406,11.399999618530273,11.399999618530273
547943,14444,Hyun Jin Ryu,1.0918867065293094,68.8823013305664,11.399999618530273,11.399999618530273
666200,19959,Jesús Luzardo,1.0790607338341935,54.951900482177734,9.0,10.851900100708008
607192,14374,Tyler Glasnow,1.0732480155582849,53.53150177001953,9.600000381469727,9.600000381469727
571510,15440,Matthew Boyd,1.056178857820733,67.59770202636719,11.399999618530273,11.399999618530273
605540,16162,Brandon Woodruff,1.0531328278340115,67.7511978149414,11.399999618530273,11.399999618530273
647336,18383,Michael Soroka,0.9985961749529955,70.07219696044922,11.399999618530273,11.399999618530273
659275,17186,Dinelson Lamet,0.9467072311105732,53.400699615478516,9.600000381469727,9.600000381469727
605164,12917,Dylan Bundy,0.93748531628295,65.80020141601562,11.399999618530273,11.399999618530273
593958,13164,Eduardo Rodriguez,0.9133741730980711,64.0988998413086,10.800000190734863,10.800000190734863
572971,9434,Dallas Keuchel,0.9041255302093287,70.20149993896484,11.399999618530273,11.399999618530273
660271,19755,Shohei Ohtani,0.8993640444437923,40.61360168457031,7.199999809265137,7.199999809265137
605397,12970,Joe Musgrove,0.8785328381679415,67.31739807128906,11.399999618530273,11.399999618530273
656605,17594,Mitch Keller,0.8570392228605775,56.80080032348633,10.199999809265137,10.199999809265137
543294,12049,Kyle Hendricks,0.8418272016534801,67.46700286865234,11.399999618530273,11.399999618530273
547888,15764,Masahiro Tanaka,0.8404620482380457,63.10960006713867,10.800000190734863,10.800000190734863
573186,13431,Marcus Stroman,0.8251265321277993,54.9541015625,9.600000381469727,9.600000381469727
543135,9132,Nathan Eovaldi,0.8218786800377561,59.443199157714844,10.800000190734863,10.800000190734863
572070,9784,Garrett Richards,0.8199763954078321,51.52000045776367,9.600000381469727,9.600000381469727
628711,14765,Julio Urías,0.8147321210351202,59.3306999206543,10.199999809265137,13.163000106811523
657624,16794,Josh James,0.8008271517655484,50.10210037231445,7.800000190734863,14.466699600219727
592662,11486,Robbie Ray,0.8001481780534612,64.52050018310547,11.399999618530273,11.399999618530273
605135,12304,Chris Bassitt,0.7867465521399427,58.03340148925781,9.0,16.407400131225586
664353,18413,José Urquidy,0.7834045547244287,50.16999816894531,9.0,9.0
594835,15467,Marco Gonzales,0.7789219648192045,71.57820129394531,11.851900100708008,11.851900100708008
668678,19291,Zac Gallen,0.7783432112659943,62.04990005493164,10.800000190734863,10.800000190734863
543606,6397,Jake Odorizzi,0.7510730300658973,60.500701904296875,10.800000190734863,10.800000190734863
641154,17085,Pablo López,0.7297952884894491,58.21110153198242,10.199999809265137,10.199999809265137
656302,18525,Dylan Cease,0.729492483197473,50.16600036621094,9.0,9.0
502171,6562,Alex Cobb,0.722545448908063,68.36920166015625,11.399999618530273,11.399999618530273
628317,18498,Kenta Maeda,0.7153022358942576,63.154598236083984,10.800000190734863,13.762999534606934
527048,6902,Martín Pérez,0.7111220133274677,66.43479919433594,11.399999618530273,11.399999618530273
448179,4806,Rich Hill,0.7071400298887951,52.063201904296875,9.600000381469727,9.600000381469727
543101,13050,Anthony DeSclafani,0.6812560294634015,53.263301849365234,9.600000381469727,9.600000381469727
571945,9803,Miles Mikolas,0.6781370825789375,59.38629913330078,10.199999809265137,10.199999809265137
592332,14107,Kevin Gausman,0.660126134531644,54.10350036621094,9.600000381469727,9.600000381469727
458676,7882,Josh Lindblom,0.6591760145766742,62.220001220703125,10.199999809265137,10.199999809265137
596133,16918,Luke Weaver,0.6509092164415697,53.1338996887207,9.600000381469727,9.600000381469727
518516,5524,Madison Bumgarner,0.6503030472480212,73.74870300292969,11.851900100708008,11.851900100708008
605513,16207,Spencer Turnbull,0.6495238988540024,54.15589904785156,9.0,13.814800262451172
622072,13781,Alex Wood,0.645831114720834,53.85049819946289,9.600000381469727,9.600000381469727
630023,16401,Yonny Chirinos,0.6351059789026215,54.70479965209961,9.0,12.703700065612793
579328,20633,Yusei Kikuchi,0.6333147985330043,64.2301025390625,11.399999618530273,11.399999618530273
608723,15047,Austin Voth,0.6285899119784486,48.82320022583008,8.399999618530273,10.251899719238281
518633,3542,Danny Duffy,0.6262963915209613,68.2291030883789,11.399999618530273,11.399999618530273
664192,19320,Joey Lucchesi,0.6220009597475884,61.504600524902344,10.800000190734863,10.800000190734863
641745,15734,Brad Keller,0.6168959958716925,64.84870147705078,10.800000190734863,10.800000190734863
456501,6893,Johnny Cueto,0.6106966441835733,63.78219985961914,10.800000190734863,10.800000190734863
457918,7410,J.A. Happ,0.6102340978096353,56.64419937133789,10.199999809265137,10.199999809265137
452657,4930,Jon Lester,0.6040105799618529,66.20040130615234,11.399999618530273,11.399999618530273
625643,16400,Reynaldo López,0.601478520671396,58.98529815673828,10.199999809265137,10.199999809265137
640455,15873,Sean Manaea,0.6011575711878088,51.694801330566406,9.0,9.0
543475,7593,Jordan Lyles,0.6007056743739259,54.04439926147461,9.600000381469727,11.451899528503418
605288,12718,Adrian Houser,0.5962896235986007,52.940101623535156,9.600000381469727,11.451899528503418
489119,8779,Wade Miley,0.5956944925908072,54.43920135498047,10.199999809265137,10.199999809265137
430935,4972,Cole Hamels,0.5933420571698849,50.76490020751953,9.0,9.0
656288,19867,Griffin Canning,0.5928090411147544,39.957698822021484,7.199999809265137,7.199999809265137
656713,20186,Brendan McKay,0.5926893474998606,37.396400451660156,6.599999904632568,8.451899528503418
605242,13218,Michael Fulmer,0.5903548193532877,44.90230178833008,7.800000190734863,7.800000190734863
596001,13619,Jakob Junis,0.5783641776737981,59.284698486328125,10.199999809265137,10.199999809265137
640462,19343,A.J. Puk,0.5768792874249579,32.631900787353516,5.400000095367432,7.2519001960754395
607644,16269,John Means,0.5743973157947537,63.08150100708008,10.800000190734863,10.800000190734863
519144,2717,Rick Porcello,0.5681856856593436,66.5510025024414,11.399999618530273,11.399999618530273
669160,19716,Dustin May,0.5673030105814904,43.10540008544922,6.599999904632568,12.155599594116211
571927,13361,Steven Matz,0.559332786605486,59.84640121459961,10.800000190734863,10.800000190734863
548389,13273,Ross Stripling,0.5582828861864785,41.90769958496094,6.599999904632568,13.26669979095459
623352,14212,Josh Hader,0.5498044155975386,27.777799606323242,0.0,27.777799606323242
607536,16256,Kyle Freeland,0.5491011409096168,57.1348991394043,10.199999809265137,10.199999809265137
669203,19361,Corbin Burnes,0.5432082878636171,50.21689987182617,7.800000190734863,14.466699600219727
474463,8223,Brett Anderson,0.5332629239699136,54.061100006103516,9.600000381469727,9.600000381469727
543699,8753,Tanner Roark,0.5171667163671857,63.664798736572266,10.800000190734863,10.800000190734863
607074,16137,Carlos Rodón,0.5166626172903115,47.50749969482422,7.199999809265137,13.866700172424316
650644,19479,Aaron Civale,0.512120615961723,51.42060089111328,9.0,9.0
533167,4776,Matt Shoemaker,0.5116032409516971,50.467201232910156,9.0,9.0
592761,14875,Caleb Smith,0.5042104529751007,66.42430114746094,11.399999618530273,11.399999618530273
