mlbam,fgid,name,war,ip,gs,g
594798,10954,Jacob deGrom,5.2028647598297315,162.6977996826172,27.540000915527344,27.540000915527344
669203,19361,Corbin Burnes,4.951048614701474,196.93820190429688,32.0,32.0
543037,13125,Gerrit Cole,4.506608818826738,197.47520446777344,32.0,32.0
453286,3137,Max Scherzer,4.448044471851132,191.452392578125,30.780000686645508,30.780000686645508
660271,19755,Shohei Ohtani,4.266383560110068,173.356201171875,29.15999984741211,29.15999984741211
605400,16149,Aaron Nola,4.15107724026246,198.74850463867188,32.0,32.0
434378,8700,Justin Verlander,4.142158485068168,179.66229248046875,29.15999984741211,29.15999984741211
645261,18684,Sandy Alcantara,4.122606385575786,210.61549377441406,32.0,32.0
663556,21483,Shane McClanahan,4.101803084952287,183.5386962890625,30.780000686645508,30.780000686645508
607074,16137,Carlos Rodón,3.9829452173228224,158.88490295410156,27.540000915527344,27.540000915527344
554430,10310,Zack Wheeler,3.9023528052734404,189.36700439453125,30.780000686645508,30.780000686645508
666157,26378,Nick Lodolo,3.7479807963928216,175.622802734375,29.15999984741211,29.15999984741211
675911,27498,Spencer Strider,3.6679395678818896,153.9210968017578,27.540000915527344,27.540000915527344
664285,17295,Framber Valdez,3.6260298258170156,195.51870727539062,30.780000686645508,30.780000686645508
669456,19427,Shane Bieber,3.5873774925336437,202.79649353027344,32.0,32.0
605540,16162,Brandon Woodruff,3.508392739175498,172.87660217285156,29.15999984741211,29.15999984741211
477132,2036,Clayton Kershaw,3.4263859245546158,172.1584930419922,29.15999984741211,29.15999984741211
592332,14107,Kevin Gausman,3.3902583043776704,180.69569396972656,30.780000686645508,30.780000686645508
622491,15689,Luis Castillo,3.3641261397785827,194.5220947265625,32.0,32.0
668881,22182,Hunter Greene,3.2692684689243143,168.42820739746094,29.15999984741211,29.15999984741211
663903,25377,Brady Singer,3.242127235993976,183.50770568847656,30.780000686645508,30.780000686645508
605483,13543,Blake Snell,3.1613881483387325,163.08970642089844,29.15999984741211,29.15999984741211
502171,6562,Alex Cobb,3.1330183846384463,166.31430053710938,29.15999984741211,29.15999984741211
