mlbam,fgid,name,war,pa
545361,10155,Mike Trout,2.978726156507393,233.96099853515625
608324,17678,Alex Bregman,2.325693640889697,239.24400329589844
596019,12916,Francisco Lindor,2.300965855329079,243.6999969482422
641355,15998,Cody Bellinger,2.1904415387127094,233.5500030517578
605141,13611,Mookie Betts,2.129197635258972,248.9239959716797
608070,13510,José Ramírez,2.073950150790471,238.656005859375
592885,11477,Christian Yelich,2.0217312469022346,239.5800018310547
656305,16505,Matt Chapman,1.9606605959159773,238.31399536132812
543685,12861,Anthony Rendon,1.9223899780966134,230.56100463867188
518626,5038,Josh Donaldson,1.919107983789941,225.44500732421875
543807,12856,George Springer,1.8057135381757703,242.1280059814453
646240,17350,Rafael Devers,1.7835121334031396,238.8489990234375
665742,20123,Juan Soto,1.783158833279363,235.9739990234375
518735,11368,Yasmani Grandal,1.7679011399375049,197.26100158691406
621043,14162,Carlos Correa,1.7646479502298575,206.76100158691406
592518,11493,Manny Machado,1.7448115395643011,239.2209930419922
571448,9777,Nolan Arenado,1.7109420289116204,235.11900329589844
592450,15640,Aaron Judge,1.6953166217619033,217.656005859375
593428,12161,Xander Bogaerts,1.6892903345683274,235.62100219726562
592178,15429,Kris Bryant,1.6440364454159293,236.67300415039062
660670,18401,Ronald Acuña Jr.,1.5749011602896505,247.25799560546875
514888,5417,Jose Altuve,1.5148678004664662,238.9759979248047
543760,12533,Marcus Semien,1.499939217719418,245.9219970703125
547180,11579,Bryce Harper,1.495491981133606,241.2469940185547
606466,13613,Ketel Marte,1.470808775107288,238.9340057373047
607208,16252,Trea Turner,1.4549099211229084,244.18299865722656
665487,19709,Fernando Tatis Jr.,1.4439259839996506,236.47300720214844
592663,11739,J.T. Realmuto,1.4336756729857232,202.51499938964844
660162,17232,Yoán Moncada,1.4257328246007976,230.33799743652344
645277,16556,Ozzie Albies,1.4163138896466188,241.7519989013672
596115,12564,Trevor Story,1.411248571607501,240.33999633789062
596146,12144,Max Kepler,1.3918174139375157,228.50900268554688
519203,3473,Anthony Rizzo,1.3868134879773497,229.71800231933594
518692,5361,Freddie Freeman,1.3755477782762322,227.0590057373047
608369,13624,Corey Seager,1.3609394153291838,203.64500427246094
650402,16997,Gleyber Torres,1.340646931242759,226.60899353027344
657557,18015,Paul DeJong,1.3212641064513513,231.76800537109375
666182,19612,Bo Bichette,1.3207584415098639,233.55799865722656
519317,4949,Giancarlo Stanton,1.3141184581858973,199.4499969482422
624413,19251,Pete Alonso,1.2865269217539361,240.6750030517578
643446,15362,Jeff McNeil,1.2855491573662083,230.69200134277344
502110,6184,J.D. Martinez,1.2847602711101191,234.60800170898438
502671,9218,Paul Goldschmidt,1.2787326819799405,238.14999389648438
457759,5235,Justin Turner,1.2509110216774668,210.5570068359375
621566,14344,Matt Olson,1.2429935077276235,227.7449951171875
595879,12979,Javier Báez,1.1870601084461652,235.343994140625
518934,9874,DJ LeMahieu,1.1622971466715315,233.72000122070312
621439,14161,Byron Buxton,1.1397820501285152,179.10800170898438
593871,13152,Jorge Polanco,1.134427572225776,241.093994140625
657656,17128,Ramón Laureano,1.1321923554286908,210.3820037841797
467793,2396,Carlos Santana,1.1289540591720235,234.3509979248047
502054,2967,Tommy Pham,1.1207795789610095,214.21400451660156
624424,16376,Michael Conforto,1.098244814587284,207.38099670410156
443558,2434,Nelson Cruz,1.0792468568331053,219.55099487304688
664040,18882,Brandon Lowe,1.075722104873972,203.30999755859375
665489,19611,Vladimir Guerrero Jr.,1.0741975465373486,218.26400756835938
592743,10847,Andrelton Simmons,1.0637573199971369,195.39300537109375
670541,19556,Yordan Alvarez,1.0620328938474728,191.6219940185547
673357,20043,Luis Robert Jr.,1.0571700342019523,200.427001953125
547379,2900,Roberto Pérez,1.0569394644088694,143.6020050048828
642715,15986,Willy Adames,1.0327656037294717,211.55599975585938
640457,15672,Austin Meadows,1.0082706944266502,204.10499572753906
650391,17484,Eloy Jiménez,1.001680132241411,211.2169952392578
553993,12552,Eugenio Suárez,0.9987308019160859,233.59500122070312
657077,17027,Alex Verdugo,0.9933774457128454,186.30099487304688
516782,9241,Starling Marte,0.9752657943014358,224.39300537109375
543877,9774,Christian Vázquez,0.96361585751219,156.36000061035156
605119,18289,Brian Anderson,0.9623265030410955,235.0279998779297
456715,9077,Lorenzo Cain,0.957779182786394,226.2530059814453
609275,13769,Adalberto Mondesi,0.9504376764187725,220.5919952392578
596142,11442,Gary Sánchez,0.9498444798525696,162.1479949951172
643217,17901,Andrew Benintendi,0.9450188484680567,239.81100463867188
543939,12532,Kolten Wong,0.9435945668925783,209.4149932861328
650333,18568,Luis Arraez,0.9281920233397166,194.7899932861328
656555,16472,Rhys Hoskins,0.9254866476926293,225.9530029296875
656941,16478,Kyle Schwarber,0.9192401994255942,184.76400756835938
514917,10556,César Hernández,0.9075374950683172,214.4080047607422
571970,13301,Max Muncy,0.906672244113943,214.84800720214844
642708,15518,Amed Rosario,0.9019531792610261,214.47000122070312
608336,14128,Joey Gallo,0.896451622790692,211.67799377441406
643376,16535,Danny Jansen,0.889947374026099,113.83100128173828
669374,20003,Keston Hiura,0.8764591058636428,220.36300659179688
488726,4106,Michael Brantley,0.8636251166928777,217.5919952392578
660294,27459,Yoshi Tsutsugo,0.8606859060066528,172.6219940185547
543305,5297,Aaron Hicks,0.8542169553695933,169.58999633789062
592696,12155,Eddie Rosario,0.8536346152051465,208.93600463867188
624585,14221,Jorge Soler,0.8399997728802514,223.9770050048828
572122,9785,Kyle Seager,0.8240784785058313,213.36000061035156
624415,19252,Cavan Biggio,0.8127785577404425,215.80099487304688
650490,16578,Yandy Díaz,0.8095785581718281,200.5970001220703
663757,18564,Trent Grisham,0.8052875938612742,207.7949981689453
641313,15172,Tim Anderson,0.7901112463741133,238.36399841308594
593160,11281,Whit Merrifield,0.7891730405128863,245.54600524902344
542303,10324,Marcell Ozuna,0.7864516939831261,209.7469940185547
641598,15161,Mitch Garver,0.7843811482021437,145.6269989013672
592192,11445,Mark Canha,0.7791495007313853,194.3979949951172
668804,19326,Bryan Reynolds,0.778181564998467,224.31199645996094
666198,19958,Carter Kieboom,0.7746393868335892,184.71600341796875
592626,11899,Joc Pederson,0.772538922326746,138.98500061035156
500871,6153,Eduardo Escobar,0.7550643786156858,231.18499755859375
593934,12164,Miguel Sanó,0.7509997156728779,180.45599365234375
595281,11038,Kevin Kiermaier,0.7495125740012336,167.0540008544922
660271,19755,Shohei Ohtani,0.7477244425193952,174.16900634765625
572287,13265,Mike Zunino,0.7396291649109464,137.38099670410156
519058,4892,Mike Moustakas,0.7361150135089543,225.5030059814453
516416,5933,Jean Segura,0.7306576258759901,202.0
457705,9847,Andrew McCutchen,0.7156449423544224,210.88800048828125
641487,15491,J.P. Crawford,0.7140231325235713,216.19000244140625
608348,13620,Carson Kelly,0.7137027842383994,141.53500366210938
544369,6012,Didi Gregorius,0.7106776320153243,203.33099365234375
607732,13723,Jacob Stallings,0.7054216157770151,134.48500061035156
614177,14566,Franmil Reyes,0.6985191661992638,203.88099670410156
664056,18030,Harrison Bader,0.6936503437297558,154.1479949951172
474832,10264,Brandon Belt,0.6882296966152206,196.08599853515625
570731,11265,Jonathan Schoop,0.6866901398098757,203.4409942626953
545341,10243,Randal Grichuk,0.6830731151620275,194.01300048828125
429664,3269,Robinson Canó,0.68059348716094,192.91600036621094
594809,11205,Adam Eaton,0.6795959316906529,216.11399841308594
645302,18363,Victor Robles,0.6756643615792738,209.60800170898438
605137,13145,Josh Bell,0.6750444308247319,222.34500122070312
488771,8722,Jason Castro,0.6695680388531731,128.7519989013672
