mlbam,fgid,name,war,ip,gs,g
594798,10954,Jacob deGrom,6.585714938892736,200.5238037109375,32.0,32.0
669456,19427,Shane Bieber,5.037089106813038,194.55670166015625,30.780000686645508,30.780000686645508
622491,15689,Luis Castillo,4.784922208303274,186.8105010986328,30.780000686645508,30.780000686645508
543037,13125,Gerrit Cole,4.776767177976128,201.30990600585938,32.0,32.0
506433,13074,Yu Darvish,4.769134488407889,189.2628936767578,30.780000686645508,30.780000686645508
453286,3137,Max Scherzer,4.706842263926002,178.9835968017578,29.15999984741211,29.15999984741211
605540,16162,Brandon Woodruff,4.68125693821385,184.8813018798828,30.780000686645508,30.780000686645508
545333,12703,Trevor Bauer,4.574072444391594,195.31629943847656,30.780000686645508,30.780000686645508
621111,19374,Walker Buehler,4.269657636509335,172.16909790039062,29.15999984741211,29.15999984741211
605400,16149,Aaron Nola,4.1861695216339445,190.29249572753906,30.780000686645508,30.780000686645508
477132,2036,Clayton Kershaw,3.8920437920919313,175.09689331054688,29.15999984741211,29.15999984741211
608566,15038,Germán Márquez,3.842745030987197,192.1116943359375,30.780000686645508,30.780000686645508
544931,10131,Stephen Strasburg,3.777070634454626,162.66160583496094,27.540000915527344,27.540000915527344
571578,9323,Patrick Corbin,3.7465360950886373,190.44219970703125,30.780000686645508,30.780000686645508
605483,13543,Blake Snell,3.4938051655283107,150.80499267578125,27.540000915527344,27.540000915527344
450203,4676,Charlie Morton,3.483402445883461,168.20050048828125,29.15999984741211,29.15999984741211
592332,14107,Kevin Gausman,3.442864647275697,169.71890258789062,29.15999984741211,29.15999984741211
543243,12768,Sonny Gray,3.4217893444006613,158.5406951904297,27.540000915527344,27.540000915527344
656427,17479,Jack Flaherty,3.4154664938205297,181.81320190429688,30.780000686645508,30.780000686645508
605397,12970,Joe Musgrove,3.3643788218436863,169.47540283203125,29.15999984741211,29.15999984741211
554430,10310,Zack Wheeler,3.2735280677326144,181.18539428710938,29.15999984741211,29.15999984741211
669203,19361,Corbin Burnes,3.163434651229128,152.38720703125,25.920000076293945,25.920000076293945
458681,2520,Lance Lynn,3.149319467777431,191.4969024658203,30.780000686645508,30.780000686645508
608331,13743,Max Fried,3.1104427254815095,170.6634063720703,29.15999984741211,29.15999984741211
659275,17186,Dinelson Lamet,3.095315324678252,128.202392578125,22.68000030517578,22.68000030517578
543294,12049,Kyle Hendricks,3.0930145782584715,182.7382049560547,29.15999984741211,29.15999984741211
608337,15474,Lucas Giolito,3.0474420148931705,172.21949768066406,29.15999984741211,29.15999984741211
607192,14374,Tyler Glasnow,3.019420322794641,162.9696044921875,27.540000915527344,27.540000915527344
641154,17085,Pablo López,2.949977822275086,159.92820739746094,27.540000915527344,27.540000915527344
573186,13431,Marcus Stroman,2.821542311790937,163.99620056152344,27.540000915527344,27.540000915527344
471911,6632,Carlos Carrasco,2.7405966463564573,120.62409973144531,21.059999465942383,21.059999465942383
621121,14120,Lance McCullers Jr.,2.6427110917719117,147.94720458984375,25.920000076293945,25.920000076293945
664350,19680,Sixto Sánchez,2.624751555585788,138.04310607910156,24.299999237060547,24.299999237060547
666200,19959,Jesús Luzardo,2.5741780339858953,150.93319702148438,25.920000076293945,25.920000076293945
628317,18498,Kenta Maeda,2.566918941046114,171.6134033203125,29.15999984741211,29.15999984741211
571760,15423,Andrew Heaney,2.5328686730021923,171.70069885253906,29.15999984741211,29.15999984741211
547943,14444,Hyun Jin Ryu,2.5044046764208314,178.87379455566406,29.15999984741211,29.15999984741211
621244,14168,José Berríos,2.5020928375372993,177.74090576171875,29.15999984741211,29.15999984741211
641816,16358,Tyler Mahle,2.4676199764666285,143.83250427246094,25.920000076293945,25.920000076293945
668678,19291,Zac Gallen,2.3248013685893048,129.60299682617188,22.68000030517578,22.68000030517578
669160,19716,Dustin May,2.3040750716907636,130.85569763183594,19.440000534057617,43.439998626708984
645261,18684,Sandy Alcantara,2.296200531358085,181.35980224609375,29.15999984741211,29.15999984741211
425844,1943,Zack Greinke,2.270715358443975,190.597900390625,30.780000686645508,30.780000686645508
547942,27458,Kwang Hyun Kim,2.2543125273972526,165.24180603027344,27.540000915527344,27.540000915527344
543135,9132,Nathan Eovaldi,2.2529266209204226,145.5491943359375,25.920000076293945,25.920000076293945
663978,20099,Chris Paddack,2.251265000305451,124.67890167236328,22.68000030517578,22.68000030517578
592351,14916,Jon Gray,2.2464106399780324,158.55320739746094,27.540000915527344,27.540000915527344
593958,13164,Eduardo Rodriguez,2.2369030414459576,165.2382049560547,27.540000915527344,27.540000915527344
446372,2429,Corey Kluber,2.2155300171211936,155.56210327148438,25.920000076293945,25.920000076293945
647336,18383,Michael Soroka,2.189998308936836,138.73489379882812,24.299999237060547,24.299999237060547
458676,7882,Josh Lindblom,2.171704865188228,151.28419494628906,21.059999465942383,58.060001373291016
621107,13774,Zach Eflin,2.1452331668715052,167.9449005126953,29.15999984741211,29.15999984741211
628711,14765,Julio Urías,2.1433456915889497,137.70799255371094,22.68000030517578,37.68000030517578
519242,10603,Chris Sale,2.1223205065597393,83.95390319824219,14.579999923706055,14.579999923706055
501985,10021,Mike Minor,2.0919165674337847,177.74600219726562,29.15999984741211,29.15999984741211
572971,9434,Dallas Keuchel,2.0682106309442334,185.05430603027344,30.780000686645508,30.780000686645508
592767,11760,Drew Smyly,2.0539280183200788,134.12680053710938,24.299999237060547,24.299999237060547
622088,16233,Tejay Antone,2.027757940174129,139.95860290527344,16.200000762939453,66.19999694824219
594835,15467,Marco Gonzales,2.01916789654934,180.1291961669922,29.15999984741211,29.15999984741211
607644,16269,John Means,2.016903297294828,160.1811065673828,27.540000915527344,27.540000915527344
518876,11156,Merrill Kelly,2.0155234271821665,155.943603515625,25.920000076293945,25.920000076293945
543101,13050,Anthony DeSclafani,2.006383864296951,144.5196075439453,25.920000076293945,25.920000076293945
592789,11762,Noah Syndergaard,1.9814619733086323,95.09619903564453,16.200000762939453,16.200000762939453
664141,17578,JT Brubaker,1.9554659641859922,137.18930053710938,21.059999465942383,42.060001373291016
666120,19951,Ian Anderson,1.9526130569900162,137.52430725097656,24.299999237060547,24.299999237060547
572020,11828,James Paxton,1.9327135777524191,132.922607421875,24.299999237060547,24.299999237060547
501381,5372,Michael Pineda,1.9146131968547302,159.3834991455078,27.540000915527344,27.540000915527344
571510,15440,Matthew Boyd,1.9093841206550421,172.29930114746094,29.15999984741211,29.15999984741211
640455,15873,Sean Manaea,1.9025931981096302,161.3572998046875,27.540000915527344,27.540000915527344
669432,22286,Trevor Rogers,1.8851172880368168,123.53359985351562,22.68000030517578,22.68000030517578
593423,14309,Frankie Montas,1.8822509029414385,144.77679443359375,25.920000076293945,25.920000076293945
605288,12718,Adrian Houser,1.87863043309331,134.1927032470703,24.299999237060547,24.299999237060547
456501,6893,Johnny Cueto,1.8771737941546194,174.48370361328125,29.15999984741211,29.15999984741211
605164,12917,Dylan Bundy,1.8729146355600743,174.52699279785156,29.15999984741211,29.15999984741211
500779,11423,Jose Quintana,1.8057775401211928,155.88519287109375,27.540000915527344,27.540000915527344
656605,17594,Mitch Keller,1.7996384501503864,135.53359985351562,24.299999237060547,24.299999237060547
592662,11486,Robbie Ray,1.7992425944371038,162.83099365234375,29.15999984741211,29.15999984741211
579328,20633,Yusei Kikuchi,1.7971176561033113,157.53939819335938,27.540000915527344,27.540000915527344
664285,17295,Framber Valdez,1.7969143734247304,92.72899627685547,16.200000762939453,16.200000762939453
456034,3184,David Price,1.7891757357960003,116.14649963378906,12.960000038146973,56.959999084472656
656756,16511,Jordan Montgomery,1.7874566742887399,134.5041961669922,24.299999237060547,24.299999237060547
502043,10123,Kyle Gibson,1.7865520409939935,174.49850463867188,29.15999984741211,29.15999984741211
663903,25377,Brady Singer,1.7831769857390818,136.60899353027344,24.299999237060547,24.299999237060547
543606,6397,Jake Odorizzi,1.7709457374240918,146.32960510253906,25.920000076293945,25.920000076293945
642547,18679,Freddy Peralta,1.7641408697357042,138.19479370117188,17.81999969482422,57.81999969482422
474463,8223,Brett Anderson,1.751483189976981,133.46249389648438,24.299999237060547,24.299999237060547
425794,2233,Adam Wainwright,1.7463334067288911,152.6746063232422,25.920000076293945,25.920000076293945
605135,12304,Chris Bassitt,1.7157662096010347,175.93319702148438,29.15999984741211,29.15999984741211
657277,17995,Logan Webb,1.6953938723423474,131.0012969970703,24.299999237060547,24.299999237060547
502042,6345,Chris Archer,1.6688598800803702,138.88580322265625,24.299999237060547,24.299999237060547
641540,19409,Dane Dunning,1.6568961254180268,130.2888946533203,22.68000030517578,22.68000030517578
622694,16933,Elieser Hernández,1.6456737877492797,143.8583984375,25.920000076293945,25.920000076293945
547179,14843,Michael Lorenzen,1.6300561067056825,142.49420166015625,17.81999969482422,59.81999969482422
489119,8779,Wade Miley,1.624179399447077,138.30209350585938,25.920000076293945,25.920000076293945
596133,16918,Luke Weaver,1.6197425921732755,133.31790161132812,24.299999237060547,24.299999237060547
622608,15488,Antonio Senzatela,1.6141707044769542,171.27110290527344,29.15999984741211,29.15999984741211
664062,19388,Tony Gonsolin,1.6085702573570064,120.08580017089844,12.960000038146973,60.959999084472656
592826,11189,Vince Velasquez,1.5922706471606056,127.08090209960938,14.579999923706055,64.58000183105469
593372,11682,Carlos Martinez,1.5679968168039422,134.06089782714844,24.299999237060547,24.299999237060547
668676,19979,Zach Plesac,1.5677094653687653,168.14210510253906,27.540000915527344,27.540000915527344
518633,3542,Danny Duffy,1.5633489375527945,156.95680236816406,27.540000915527344,27.540000915527344
641745,15734,Brad Keller,1.5563422802931512,166.38369750976562,27.540000915527344,27.540000915527344
592836,11836,Taijuan Walker,1.5497272598281786,145.39259338378906,25.920000076293945,25.920000076293945
592791,11674,Jameson Taillon,1.5222382028169636,129.6558074951172,22.68000030517578,22.68000030517578
571945,9803,Miles Mikolas,1.5157449693113936,103.0708999633789,17.81999969482422,17.81999969482422
640462,19343,A.J. Puk,1.5090991161147254,119.87200164794922,12.960000038146973,58.959999084472656
605513,16207,Spencer Turnbull,1.4858358739507007,128.6591033935547,22.68000030517578,22.68000030517578
622072,13781,Alex Wood,1.477230255237449,116.16480255126953,17.81999969482422,35.81999969482422
542881,12880,Tyler Anderson,1.476792343807263,151.8695068359375,25.920000076293945,25.920000076293945
572070,9784,Garrett Richards,1.452641669506883,130.36619567871094,24.299999237060547,24.299999237060547
663878,20160,Nate Pearson,1.446214969142902,125.94200134277344,22.68000030517578,22.68000030517578
669373,22267,Tarik Skubal,1.4434767001802595,126.91100311279297,22.68000030517578,22.68000030517578
502171,6562,Alex Cobb,1.4415804048366407,143.8177032470703,25.920000076293945,25.920000076293945
622663,15890,Luis Severino,1.441553200373625,83.01370239257812,14.579999923706055,14.579999923706055
605200,13183,Zach Davies,1.4336156593081353,159.4716033935547,27.540000915527344,27.540000915527344
656288,19867,Griffin Canning,1.4217102738440097,134.1616973876953,24.299999237060547,24.299999237060547
