mlbam,fgid,name,war,pa
452095,9134,Tyler Flowers,0.41231042294215825,112.0
642336,16403,Francisco Mejía,0.41154908096361154,158.0
455117,6887,Martín Maldonado,0.41078471633301283,138.0
543543,12775,Brad Miller,0.41012653878854455,135.0
600303,12371,Tommy La Stella,0.40978308126430885,107.0
640458,16375,Óscar Mercado,0.4094048321796865,222.0
571976,10047,Wil Myers,0.406763385644429,190.0
502210,3892,Josh Reddick,0.40413919917011953,186.0
543228,9627,Yan Gomes,0.40241071433785724,133.0
595943,12950,Phillip Evans,0.4018373579451414,186.0
668804,19326,Bryan Reynolds,0.40090882371843617,210.0
623182,13910,Patrick Kivlehan,0.39956637171381326,170.0
605412,11936,Joe Panik,0.3995459251456227,184.0
650489,17338,Willi Castro,0.39814339678238253,232.0
605233,16192,Derek Fisher,0.39757802963186784,166.0
457803,9892,Jay Bruce,0.39648701542180503,154.0
571980,13359,Tyler Naquin,0.39516504635894284,124.0
606213,17423,Yermín Mercedes,0.3942229876285602,153.0
425784,3648,René Rivera,0.39323424593641293,120.0
595956,12981,Cam Gallagher,0.39257672225796114,106.0
605421,12977,Michael Pérez,0.3884520538764827,111.0
591971,12758,Breyvic Valera,0.3877391634335737,178.0
572287,13265,Mike Zunino,0.38571048513325756,141.0
605353,17684,Vimael Machín,0.38561316304787085,182.0
570267,10348,Domingo Santana,0.38142376907674314,189.0
518792,4940,Jason Heyward,0.37930817837470965,198.0
444489,2829,Manny Piña,0.37840748331846213,100.0
649557,15937,Aledmys Díaz,0.375320176339223,147.0
663698,21524,Joey Bart,0.3748526384603361,128.0
663728,21534,Cal Raleigh,0.37466575420135667,176.0
664068,17975,Scott Kingery,0.37390820129628305,201.0
599096,14335,Dilson Herrera,0.37348987061475114,160.0
457708,5222,Justin Upton,0.3716573370590149,175.0
621002,14145,Daniel Robertson,0.370720770729399,139.0
596056,16852,John Nogowski,0.3685427124110474,156.0
656371,17922,Isan Díaz,0.36838742094241494,200.0
622110,13836,Matt Duffy,0.36690406506761597,143.0
596117,18067,Garrett Stubbs,0.36578002044560903,119.0
640461,15191,Chad Pinder,0.36427789190346227,143.0
623520,14593,David Bote,0.3639886254882394,162.0
606992,14111,Eric Haase,0.35956288533111364,154.0
644337,15407,Nate Orf,0.3565310989868389,179.0
571788,9345,Brock Holt,0.35642965377471975,128.0
592348,12092,Niko Goodrum,0.3546514850458624,176.0
605548,16221,Bradley Zimmer,0.35124264507063185,134.0
605204,16219,J.D. Davis,0.3506137336957361,183.0
608577,14553,Nomar Mazara,0.34836442578155546,202.0
671289,22532,Tyler Freeman,0.34708713223822724,201.0
620443,15905,Luis Torrens,0.34209314003171126,162.0
596847,5452,Ji Man Choi,0.341444706881055,165.0
602922,14140,José Rondon,0.34103420983123295,140.0
630105,18036,Jake Cronenworth,0.3405425105431872,181.0
607732,13723,Jacob Stallings,0.33860223203253836,104.0
493329,19198,Yuli Gurriel,0.3380818646254978,204.0
547172,11470,Tony Wolters,0.33426917443041293,133.0
607111,13254,Jacob Wilson,0.3315606545034918,167.0
570256,12907,Gregory Polanco,0.33141796423041625,148.0
519299,7927,Eric Sogard,0.3303835867914425,150.0
571875,13329,Jake Lamb,0.3267334452406103,152.0
621005,14137,Tim Lopes,0.32651477238567167,197.0
571771,10472,Enrique Hernández,0.32631220502106384,162.0
493316,13110,Yoenis Cespedes,0.3252781448403296,95.0
475253,9054,Justin Smoak,0.32499671575046674,181.0
656308,17321,Michael Chavis,0.3247623655918988,175.0
547004,14103,Rio Ruiz,0.3246177247960974,189.0
624414,16434,Christian Arroyo,0.32351450068326154,103.0
602104,18795,Ramón Urías,0.3232005211074888,151.0
519306,5667,Steven Souza Jr.,0.3227315776979773,141.0
