Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Francisco Lindor","NYM",41,183,162,41,26,8,1,7,26,23,17,0,33,3,1,0,,5,1,0.253779,0.0928041,0.181687,0.510791,0.333855,0.442915,0.339172,0.77677,0.189136,5.97084,0.27829,0,0.323826,25.1976,3.36446,116.767,0.323826,1.63969,4.0566834807395935,3.3561474084854126,1.35585,25.350000381469727,,,,,,,229,5.585365853,229,5.585365853,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"José Ramírez","CLE",45,191,169,44,26,10,1,7,27,25,20,5,24,1,1,0,,10,2,0.262139,0.105994,0.123063,0.861296,0.342513,0.460888,0.340904,0.8034,0.198748,5.98324,0.264986,0,1.11279,26.535,3.77559,120.125,1.11279,1.40201,5.601159334182739,0.8247142434120178,1.34358,6.28000020980835,,,,,,,254.3,5.651111111,254.3,5.651111111,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"William Contreras","MIL",50,215,190,51,36,9,0,6,28,28,23,2,38,1,2,0,,2,1,0.271436,0.105533,0.174846,0.603579,0.350166,0.421947,0.338013,0.772113,0.150511,3.28847,0.307365,0,-0.345839,29.3791,3.7474,113.488,-0.345839,0.594971,3.1793452501296997,3.049658715724945,1.34098,56.560001373291016,,,,,,,251.1,5.022,251.1,5.022,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Brice Turang","MIL",51,212,188,50,34,10,1,6,29,26,22,1,47,0,1,1,,9,2,0.265827,0.103457,0.218922,0.472576,0.34154,0.419047,0.333811,0.760586,0.15322,6.17907,0.323892,0,0.676127,28.2754,2.97497,110.681,0.676127,1.96419,3.4317551255226135,2.741502344608307,1.32615,48.18000030517578,,,,,,,260.6,5.109803921,260.6,5.109803921,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Geraldo Perdomo","ARI",50,203,169,43,30,8,2,4,27,21,27,0,26,2,2,3,,7,3,0.2538,0.133389,0.129362,1.03113,0.36099,0.39048,0.336409,0.75147,0.13668,5.97891,0.276573,0,0.0844931,27.487,3.27542,110.706,0.0844931,1.26856,2.7277204617857933,3.5295424461364746,1.30453,76.7699966430664,,,,,,,235.9,4.718,235.9,4.718,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Pete Alonso","BAL",51,219,193,51,29,11,0,11,28,34,21,2,50,4,1,0,,1,0,0.264691,0.0969171,0.226808,0.427309,0.346952,0.498705,0.36276,0.845657,0.234014,2.8183,0.29869,0,-0.201881,34.3259,8.21717,135.577,-0.201881,0.0956025,8.900635302066803,-3.904857687652111,1.30045,24.440000534057617,,,,,,,304.8,5.976470588,304.8,5.976470588,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Ceddanne Rafaela","BOS",51,204,191,51,32,11,1,6,27,26,9,0,43,3,1,1,,7,3,0.267789,0.0449825,0.212672,0.211511,0.309959,0.432834,0.32295,0.742793,0.165045,6.13479,0.318503,0,0.0667904,25.4036,1.06187,102.171,0.0667904,4.18732,0.5845385938882828,4.939028859138489,1.30022,125.02999877929688,,,,,,,229.5,4.5,229.5,4.5,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Freddie Freeman","LAD",48,208,182,53,33,12,1,7,28,27,22,2,37,2,1,0,,3,0,0.293275,0.107027,0.176453,0.606548,0.374644,0.486293,0.371762,0.860937,0.193018,4.14664,0.331176,0,0.0212567,34.1529,9.33305,135.785,0.0212567,0.45684,9.078031796962023,-3.049370974302292,1.29819,67.87999725341797,,,,,,,298.8,6.225,298.8,6.225,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Michael Harris II","ATL",51,202,191,54,35,10,1,8,25,28,8,0,39,1,1,0,,6,1,0.282276,0.0406636,0.193329,0.210334,0.314808,0.466681,0.336544,0.781489,0.184405,5.40165,0.318105,0,0.355738,27.367,3.28059,111.301,0.355738,2.58118,3.1314207911491394,3.0526274740695953,1.29364,99.06999969482422,,,,,,,256.9,5.037254901,256.9,5.037254901,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Adley Rutschman","BAL",40,168,147,37,23,9,0,5,19,22,18,0,26,1,2,0,,0,0,0.254005,0.108427,0.154607,0.701309,0.336946,0.426826,0.334358,0.763772,0.172821,2.20234,0.273596,0,-0.256582,22.4053,2.424,115.84,-0.256582,2.15362,2.8449781239032745,3.3507193326950073,1.23576,148.92999267578125,,,,,,,190.3,4.7575,190.3,4.7575,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Shea Langeliers","ATH",46,190,173,45,25,9,0,11,25,30,15,1,43,2,1,0,,1,0,0.259924,0.0787015,0.22624,0.347867,0.323598,0.502954,0.354299,0.826552,0.243029,3.04774,0.285185,0,-0.145462,28.4943,5.82777,125.357,-0.145462,-1.70189,5.486894175410271,-0.12985432147979736,1.2324,54.04999923706055,,,,,,,261.4,5.682608695,261.4,5.682608695,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Riley Greene","DET",50,208,184,50,30,10,1,9,27,29,21,1,56,1,2,0,,1,1,0.269814,0.10165,0.270077,0.376375,0.346147,0.472174,0.353578,0.818321,0.20236,3.3958,0.340046,0,-0.343945,31.0831,6.26027,127.471,-0.343945,0.664363,6.338334530591965,-1.8497329950332642,1.20992,78.4800033569336,,,,,,,280.4,5.608,280.4,5.608,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Kevin McGonigle","DET",38,163,142,38,24,8,1,4,23,18,20,0,22,1,1,0,,3,1,0.265013,0.121424,0.134875,0.900272,0.357416,0.428672,0.346838,0.786088,0.163659,5.25241,0.286577,0,-0.023048,23.4609,4.01232,122.787,-0.023048,0.527506,4.319917174056172,1.7016478776931763,1.20191,999,,,,,,,203.2,5.347368421,203.2,5.347368421,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Zach Neto","LAA",49,207,183,45,25,10,1,9,30,26,17,1,56,5,1,0,,8,4,0.245258,0.0834148,0.271942,0.306738,0.326347,0.449204,0.336931,0.775552,0.203946,5.90048,0.305163,0,-0.242113,28.0852,3.42387,114.959,-0.242113,-1.12469,3.3728903234004974,1.0569076538085938,1.19905,32.29999923706055,,,,,,,258.3,5.271428571,258.3,5.271428571,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Otto Lopez","MIA",46,189,174,51,36,9,2,4,24,21,12,0,27,2,2,0,,6,2,0.291064,0.061229,0.144099,0.424908,0.337151,0.428096,0.333487,0.765246,0.137032,6.31932,0.324028,0,0.278684,25.1269,2.59931,108.404,0.278684,1.42454,2.2091519236564636,3.4020243883132935,1.19242,229.16000366210938,,,,,,,234.5,5.097826086,234.5,5.097826086,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Dillon Dingler","DET",40,161,146,37,22,8,1,6,19,24,10,0,39,3,1,0,,0,0,0.252878,0.0641971,0.241112,0.266254,0.315262,0.448739,0.331465,0.764002,0.195861,2.98988,0.299701,0,-0.246545,21.0575,1.94229,112.104,-0.246545,2.57697,2.0207184702157974,3.9430341720581055,1.18591,254.6199951171875,,,,,,,185.5,4.6375,185.5,4.6375,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Byron Buxton","MIN",39,161,146,37,19,7,1,10,26,23,12,1,43,3,1,0,,4,0,0.253909,0.0754395,0.269356,0.280073,0.321546,0.51893,0.357486,0.840476,0.265021,6.7727,0.292107,0,0.587373,24.5913,5.36155,129.671,0.587373,0.328494,6.178566753864288,-0.2818432152271271,1.1826,73.4800033569336,,,,,,,233.8,5.994871794,233.8,5.994871794,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"JJ Wetherholt","STL",44,194,169,43,32,6,0,5,26,21,19,1,31,5,1,0,,5,0,0.252806,0.099718,0.161779,0.616385,0.343438,0.374925,0.321893,0.718363,0.122119,5.14583,0.283918,0,0.445006,23.9468,0.841725,104.093,0.445006,3.13696,1.4093544781208038,3.8334705233573914,1.17106,999,,,,,,,217.7,4.947727272,217.7,4.947727272,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Nick Kurtz","ATH",47,201,171,44,25,9,0,10,31,34,28,2,59,1,1,0,,2,0,0.25925,0.138669,0.291468,0.475759,0.365276,0.498448,0.371473,0.863724,0.239198,3.61195,0.33,0,-0.132595,32.8485,8.94237,137.292,-0.132595,-0.771341,8.60366715490818,-4.275470018386841,1.16578,19.8700008392334,,,,,,,286.3,6.091489361,286.3,6.091489361,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Dansby Swanson","CHC",50,201,180,42,27,8,1,7,28,26,18,0,50,1,1,0,,5,1,0.23399,0.0895322,0.24695,0.362551,0.304108,0.401675,0.309294,0.705782,0.167685,6.03334,0.281782,0,0.551506,22.7343,-1.18067,95.329,0.551506,3.39615,-0.5875698924064636,5.554576635360718,1.16551,152.30999755859375,,,,,,,213.6,4.272,213.6,4.272,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"CJ Abrams","WSN",50,210,189,50,30,10,1,8,30,29,15,1,42,5,2,0,,10,2,0.26716,0.0693915,0.198194,0.35012,0.332096,0.470862,0.346525,0.802958,0.203702,6.67118,0.298649,0,0.81691,30.1265,5.10809,118.45,0.81691,-2.98241,5.523779332637787,-0.9630875587463379,1.15486,65,,,,,,,274.3,5.486,274.3,5.486,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Jeremy Peña","HOU",40,169,154,43,30,7,0,5,23,19,10,0,30,3,1,0,,5,1,0.279205,0.0590153,0.180633,0.326714,0.332838,0.435768,0.335743,0.768605,0.156562,5.18205,0.315816,0,0.275982,22.7318,2.62841,115.918,0.275982,0.286815,3.411826342344284,1.9445272386074066,1.15438,122.9800033569336,,,,,,,199.8,4.995,199.8,4.995,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Matt Olson","ATL",52,225,197,50,27,12,0,11,31,31,25,1,55,1,1,0,,1,0,0.254202,0.112495,0.244511,0.460082,0.34139,0.484748,0.355695,0.826138,0.230546,2.54758,0.294845,0,-0.185548,33.9043,7.1367,124.091,-0.185548,1.56179,6.390040382742882,-2.3574291467666626,1.14974,48.0099983215332,,,,,,,301.1,5.790384615,301.1,5.790384615,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Vladimir Guerrero Jr.","TOR",50,214,187,53,36,10,0,7,29,29,23,3,28,2,2,0,,2,1,0.283367,0.109442,0.132747,0.824438,0.366173,0.455244,0.355866,0.821417,0.171877,3.05436,0.298663,0,-0.265222,32.3424,6.83133,129.931,-0.265222,0.276175,7.217249393463135,-3.602508783340454,1.14226,18.049999237060547,,,,,,,280.6,5.612,280.6,5.612,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Andy Pages","LAD",51,207,188,49,30,10,1,8,27,30,14,0,45,3,2,0,,4,2,0.260879,0.0690314,0.216561,0.318761,0.321444,0.452567,0.335784,0.774011,0.191688,4.44355,0.299627,0,-0.31366,27.8738,3.22906,111.758,-0.31366,1.06269,2.6410718858242035,1.7589861154556274,1.12823,133.4199981689453,,,,,,,249.3,4.888235294,249.3,4.888235294,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Mookie Betts","LAD",43,187,165,43,28,8,0,7,27,24,20,1,22,1,1,0,,2,1,0.260381,0.105395,0.12003,0.878071,0.341197,0.439323,0.340466,0.780519,0.178942,4.06511,0.26428,0,-0.151465,25.8776,3.62511,114.885,-0.151465,-0.0670144,3.2259392887353897,1.8253933563828468,1.12805,60.58000183105469,,,,,,,228.8,5.320930232,228.8,5.320930232,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Gabriel Moreno","ARI",35,134,118,34,24,6,0,3,17,17,14,0,22,1,2,0,,1,1,0.28972,0.104802,0.164115,0.638587,0.366732,0.430926,0.350298,0.797658,0.141206,3.39891,0.328226,0,-0.208339,19.6753,3.67738,119.982,-0.208339,2.13316,3.0513169169425964,3.706040620803833,1.12788,181.22000122070312,,,,,,,162.1,4.631428571,162.1,4.631428571,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Alejandro Kirk","TOR",33,125,111,29,21,5,0,3,11,15,13,1,16,1,1,0,,0,0,0.262626,0.100551,0.126768,0.79319,0.34034,0.394481,0.324438,0.734821,0.131854,1.3763,0.278853,0,-0.147046,15.6765,0.799794,108.091,-0.147046,3.33215,1.0324587225914001,5.595791578292847,1.12438,160.25,,,,,,,136.1,4.124242424,136.1,4.124242424,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Jackson Merrill","SDP",48,194,179,47,29,9,1,7,24,25,13,1,41,1,1,1,,5,1,0.261078,0.0648404,0.211336,0.306812,0.311249,0.44518,0.326555,0.756429,0.184102,5.57552,0.300528,0,0.303931,24.7033,1.57665,108.771,0.303931,1.68925,2.372319281101227,2.399657666683197,1.12392,70.79000091552734,,,,,,,230.5,4.802083333,230.5,4.802083333,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Ketel Marte","ARI",46,197,175,46,27,9,1,8,27,27,19,1,31,2,1,0,,2,0,0.26305,0.0950072,0.159021,0.597452,0.338197,0.471279,0.348656,0.809476,0.208229,4.65727,0.275965,0,-0.00613675,28.6141,5.13458,118.885,-0.00613675,0.396452,4.5153628792613745,0.0389990508556366,1.11163,32.63999938964844,,,,,,,256.4,5.573913043,256.4,5.573913043,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Seiya Suzuki","CHC",47,200,176,46,28,9,1,9,26,30,22,1,51,1,1,0,,2,1,0.264545,0.110265,0.254638,0.433027,0.348816,0.479619,0.358019,0.828435,0.215074,3.76489,0.320493,0,-0.307502,30.6128,6.74216,127.87,-0.307502,0.730026,6.4761743247509,-2.0285842418670654,1.11163,113.43000030517578,,,,,,,268,5.702127659,268,5.702127659,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Nico Hoerner","CHC",51,219,200,54,40,10,1,3,26,23,15,0,20,3,2,0,,8,2,0.269569,0.0674815,0.0894479,0.754423,0.326983,0.376456,0.311695,0.703439,0.106887,5.77708,0.284093,0,0.573312,25.249,-0.862153,96.9324,0.573312,3.12844,-0.24343138933181763,4.015819251537323,1.10519,101.93000030517578,,,,,,,228.9,4.488235294,228.9,4.488235294,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Matt Chapman","SFG",44,180,157,38,22,9,1,6,23,22,20,0,43,2,1,0,,2,1,0.24363,0.109452,0.240184,0.455702,0.334808,0.430707,0.335574,0.765516,0.187077,3.76834,0.294178,0,-0.254213,24.2547,2.78261,113.471,-0.254213,1.72389,2.695203483104706,2.3130597472190857,1.10208,163.6199951171875,,,,,,,211,4.795454545,211,4.795454545,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Ben Rice","NYY",46,185,162,42,22,8,1,11,27,29,20,1,42,2,1,0,,1,0,0.257645,0.107153,0.227797,0.470388,0.345014,0.518701,0.370045,0.863715,0.261056,4.20514,0.28183,0,-0.184517,29.9856,8.00743,140.318,-0.184517,-0.3193,8.498876914381981,-4.313287705183029,1.0927,53.189998626708984,,,,,,,273.4,5.94347826,273.4,5.94347826,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Corey Seager","TEX",34,146,127,31,18,6,0,7,19,19,17,2,31,1,1,0,,1,0,0.242905,0.115563,0.208403,0.554515,0.335117,0.449575,0.337864,0.784692,0.20667,2.66088,0.265224,0,-0.0707633,19.9659,2.53137,118.237,-0.0707633,0.779324,3.0450310930609703,2.293431580066681,1.07141,95.08999633789062,,,,,,,185.7,5.461764705,185.7,5.461764705,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Bo Bichette","NYM",48,206,190,53,38,10,0,5,24,26,13,0,35,1,2,0,,1,1,0.278291,0.0639721,0.171205,0.373657,0.32528,0.417069,0.324273,0.742349,0.138778,3.20969,0.314237,0,-0.35915,25.8661,1.29334,106.816,-0.35915,1.25168,1.3488174974918365,2.4476640224456787,1.06505,92.86000061035156,,,,,,,223.9,4.664583333,223.9,4.664583333,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Willson Contreras","BOS",44,180,153,41,24,9,1,8,22,26,18,1,45,7,1,0,,1,1,0.266322,0.0992512,0.249811,0.397305,0.366711,0.480277,0.369075,0.846988,0.213955,3.4695,0.326075,0,-0.290175,29.0403,7.65147,134.224,-0.290175,0.347107,6.883178204298019,-2.817749410867691,1.06259,168.1999969482422,,,,,,,257.7,5.856818181,257.7,5.856818181,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Ronald Acuña Jr.","ATL",36,160,133,37,23,6,1,7,28,20,24,1,34,2,1,0,,8,2,0.275571,0.149065,0.213005,0.69982,0.390914,0.489802,0.382888,0.880716,0.214231,6.1591,0.319185,0,0.405965,27.6468,8.60367,142.252,0.405965,-1.58111,8.610446870326996,-3.3355870246887207,1.06188,5.260000228881836,,,,,,,250.7,6.963888888,250.7,6.963888888,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Mike Trout","LAA",39,166,137,32,19,6,0,7,24,20,26,3,47,2,1,0,,2,0,0.237204,0.159638,0.284723,0.560677,0.367672,0.4494,0.355258,0.817073,0.212197,4.02821,0.301623,0,0.0925254,24.9618,5.20795,127.695,0.0925254,-0.74805,5.453575015068054,-0.9159314930438995,1.06075,178.44000244140625,,,,,,,213.2,5.466666666,213.2,5.466666666,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Luis Arraez","SFG",51,220,202,64,49,11,2,2,25,22,11,1,9,1,2,2,,3,1,0.317723,0.0513093,0.0414564,1.23767,0.353993,0.421679,0.337969,0.775672,0.103956,4.90042,0.320932,0,0.0623308,29.9616,3.81497,115.071,0.0623308,-1.44714,4.080416802316904,-0.7628628015518188,1.06006,280.04998779296875,,,,,,,257.4,5.047058823,257.4,5.047058823,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Kyle Tucker","LAD",47,199,171,44,26,9,1,8,29,29,26,1,32,1,1,0,,5,1,0.255645,0.129535,0.1589,0.815196,0.354727,0.454904,0.352597,0.809631,0.199259,5.51956,0.269266,0,0.520151,29.585,5.83185,122.986,0.520151,-0.0490726,6.087598562240601,-2.1411575190722942,1.05757,13.130000114440918,,,,,,,270.1,5.74680851,270.1,5.74680851,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Drake Baldwin","ATL",41,171,151,41,26,6,0,8,22,25,17,1,34,2,1,0,,0,0,0.271376,0.0994307,0.199577,0.498208,0.35218,0.473051,0.358701,0.825232,0.201675,2.64993,0.302296,0,-0.257589,26.2377,5.85232,126.098,-0.257589,-0.518553,5.1674017906188965,-0.30150091648101807,1.05757,78.62999725341797,,,,,,,228.2,5.565853658,228.2,5.565853658,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Manny Machado","SDP",50,212,190,47,28,9,0,9,27,30,20,1,44,0,2,0,,2,1,0.246288,0.0945537,0.205075,0.461069,0.31709,0.443082,0.3282,0.760172,0.196794,3.17158,0.269426,0,-0.185935,27.2723,2.00564,109.87,-0.185935,0.963792,2.356940746307373,1.068603739142418,1.04665,37.52000045776367,,,,,,,244.9,4.898,244.9,4.898,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
