Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",44,190,172,51,30,11,2,9,30,29,15,1,32,2,1,0,,11,3,0.298312,0.080286,0.166287,0.482817,0.358584,0.530698,0.37968,0.889282,0.232386,6.84513,0.320238,0.307327,0.744412,32.3689,9.73254,142.795,1.05174,3.44333,10.544579982757568,5.479906320571899,2.31296,3.0999999046325684,,,,,,,305,6.931818181,305,6.931818181,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Yordan Alvarez","HOU",46,198,169,52,29,10,0,13,32,35,25,2,34,3,1,0,,1,0,0.306682,0.12701,0.172642,0.735682,0.401639,0.592673,0.421307,0.994312,0.28599,3.2179,0.317268,-0.178968,-0.186846,40.3462,16.7991,175.378,-0.365814,0.067234,17.02766826748848,-4.619185917079449,1.97406,33.38999938964844,,,,,,,359.3,7.810869565,359.3,7.810869565,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Shohei Ohtani","LAD",51,219,188,54,27,9,2,15,39,38,28,2,52,2,1,0,,6,2,0.285517,0.128878,0.238183,0.541086,0.381224,0.595362,0.411781,0.976586,0.309845,6.16373,0.315562,0.0148482,0.227645,43.0604,16.9404,162.512,0.242493,0,16.89213639497757,-5.483333110809326,1.87963,1.2699999809265137,,,,,,,388.7,7.621568627,388.7,7.621568627,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Gunnar Henderson","BAL",51,220,195,52,31,11,2,9,34,31,21,1,49,2,2,0,,6,1,0.26913,0.0964494,0.221428,0.435578,0.345252,0.477475,0.355326,0.822727,0.208344,6.52453,0.315169,0.279499,0.362159,33.0965,6.91475,130.411,0.641657,-0.5149,8.444229185581207,1.8406556248664856,1.83889,12.510000228881836,,,,,,,301.7,5.915686274,301.7,5.915686274,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Pete Crow-Armstrong","CHC",51,222,200,52,30,10,2,9,32,29,16,1,56,4,2,0,,12,3,0.257769,0.0735499,0.25146,0.292492,0.322688,0.462013,0.338682,0.784701,0.204244,7.49786,0.312322,0.191747,0.755686,30.3777,3.97978,114.956,0.947433,4.87271,4.973121225833893,5.664379775524139,1.80912,32.939998626708984,,,,,,,290.6,5.698039215,290.6,5.698039215,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Julio Rodríguez","SEA",51,220,199,55,35,10,1,9,30,31,16,1,47,3,2,0,,9,2,0.277202,0.0737239,0.212206,0.347416,0.338099,0.471374,0.349439,0.809473,0.194172,5.48833,0.317935,0.103683,0.589621,32.0468,5.86505,131.498,0.693305,0.436301,8.77472460269928,1.025190144777298,1.78972,9.489999771118164,,,,,,,296.8,5.819607843,296.8,5.819607843,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Junior Caminero","TBR",53,228,207,58,34,10,1,13,32,35,19,1,43,1,2,0,,2,1,0.279939,0.0812522,0.190422,0.426697,0.340376,0.520167,0.367153,0.860544,0.240228,3.94095,0.297372,-0.0137577,-0.18297,36.5337,9.36395,136.262,-0.196727,-1.05495,9.457993894815445,-0.5117443203926086,1.73322,16.479999542236328,,,,,,,335.7,6.333962264,335.7,6.333962264,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Fernando Tatis Jr.","SDP",52,226,200,55,34,10,1,10,31,30,22,1,46,2,2,0,,10,3,0.274386,0.0978335,0.201811,0.484777,0.350246,0.476738,0.357618,0.826984,0.202352,5.4651,0.308636,0.116155,0.656034,34.4929,7.53924,129.516,0.772189,3.06329,8.884536147117615,0.6716206073760986,1.71488,14.010000228881836,,,,,,,319.3,6.140384615,319.3,6.140384615,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Elly De La Cruz","CIN",52,226,202,54,31,10,2,10,34,31,21,1,62,1,2,0,,12,3,0.26548,0.0917453,0.276597,0.331693,0.33503,0.485349,0.352572,0.82038,0.21987,7.32353,0.334074,0.366466,0.767791,33.4834,6.59668,117.668,1.13426,1.14529,5.978200197219849,3.3096377849578857,1.68582,8.449999809265137,,,,,,,315.2,6.061538461,315.2,6.061538461,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Ronald Acuña Jr.","ATL",49,212,181,51,32,9,1,10,32,31,27,1,45,3,1,0,,11,3,0.283608,0.128964,0.210217,0.613481,0.383192,0.507378,0.384552,0.89057,0.223771,5.44837,0.322764,0.271009,0.536622,36.9974,11.711,143.363,0.807631,-0.987865,11.988530397415161,-3.596198797225952,1.55074,5.260000228881836,,,,,,,332.9,6.793877551,332.9,6.793877551,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Vladimir Guerrero Jr.","TOR",51,222,194,58,37,11,0,9,31,32,24,1,30,2,2,0,,3,1,0.297129,0.107615,0.134042,0.802845,0.377018,0.501892,0.3794,0.878909,0.204763,3.42216,0.30815,-0.0853929,-0.228753,37.7782,11.3237,146.285,-0.314146,-0.309584,11.68478599190712,-4.325479209423065,1.55058,18.049999237060547,,,,,,,328.2,6.435294117,328.2,6.435294117,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Corbin Carroll","ARI",49,211,184,48,27,10,4,8,38,27,22,1,45,3,1,0,,9,2,0.262388,0.105377,0.215746,0.488429,0.349079,0.486919,0.359787,0.835998,0.224531,8.36602,0.305974,0.453791,0.80792,32.4796,7.38876,126.319,1.26171,2.19639,7.995315074920654,-0.02830052375793457,1.50221,14.100000381469727,,,,,,,298.3,6.087755102,298.3,6.087755102,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"José Ramírez","CLE",49,211,187,48,30,11,1,7,27,26,21,1,27,1,2,0,,13,2,0.259131,0.100309,0.126397,0.793598,0.336273,0.433433,0.335897,0.769706,0.174301,6.00446,0.268467,-0.0145273,1.32542,28.4675,3.3149,116.645,1.31089,1.52564,5.413525581359863,1.830581247806549,1.49931,6.28000020980835,,,,,,,270.3,5.51632653,270.3,5.51632653,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Francisco Lindor","NYM",51,222,197,50,31,9,1,9,29,28,20,1,41,3,2,0,,7,2,0.252415,0.0887594,0.186199,0.476692,0.32854,0.436072,0.333418,0.764612,0.183657,5.32096,0.276913,-0.101579,0.413805,29.4944,3.03993,112.924,0.312226,1.50257,3.7985338866710663,3.7190840244293213,1.49439,25.350000381469727,,,,,,,276.1,5.41372549,276.1,5.41372549,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Corey Seager","TEX",40,173,151,40,24,7,0,9,23,25,18,1,34,2,1,0,,1,0,0.264603,0.106894,0.199139,0.536782,0.347818,0.489051,0.360924,0.836869,0.224448,2.62446,0.285659,-0.176447,-0.151107,26.7771,6.21449,134.262,-0.327554,0.774318,6.576220601797104,1.9576515555381775,1.49049,95.08999633789062,,,,,,,239.8,5.995,239.8,5.995,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Wyatt Langford","TEX",48,205,181,47,28,9,1,8,28,27,21,1,46,2,1,0,,7,2,0.258673,0.102899,0.22377,0.459842,0.338879,0.456393,0.345213,0.795272,0.19772,5.51861,0.300811,0.108717,0.44928,29.2268,4.77401,123.344,0.557997,2.95937,6.151695966720581,0.8927006721496582,1.45778,37.75,,,,,,,265.9,5.539583333,265.9,5.539583333,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Cal Raleigh","SEA",47,187,163,37,20,7,0,10,24,27,21,1,52,2,1,0,,2,1,0.228926,0.111928,0.275463,0.406326,0.320713,0.454229,0.335914,0.774942,0.225303,3.51563,0.267308,-0.249122,-0.0510637,25.2077,2.93765,122.1,-0.300186,0.76948,4.522698491811752,2.9941712617874146,1.43931,18.729999542236328,,,,,,,228.5,4.861702127,228.5,4.861702127,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Riley Greene","DET",51,220,195,53,32,10,1,10,31,31,21,1,58,1,1,0,,2,1,0.27271,0.0977776,0.264797,0.369255,0.346929,0.489141,0.360024,0.83607,0.216431,4.35788,0.337062,0.00108255,-0.18675,33.9341,7.75238,131.951,-0.185667,0.749057,8.011830136179924,-1.7373628616333008,1.4323,78.4800033569336,,,,,,,297.5,5.833333333,297.5,5.833333333,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Mike Trout","LAA",43,186,156,39,22,7,1,10,26,26,27,1,50,2,1,0,,3,0,0.252123,0.143327,0.270554,0.529754,0.366671,0.48968,0.370933,0.856351,0.237557,4.29295,0.30449,-0.102906,0.0917031,30.2731,8.18221,138.588,-0.0112026,-0.772042,8.342215740121901,-0.9928749352693558,1.41687,178.44000244140625,,,,,,,275.1,6.397674418,275.1,6.397674418,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Kevin McGonigle","DET",51,222,194,51,34,10,1,6,29,25,25,1,35,1,2,0,,5,1,0.264214,0.112501,0.156138,0.720526,0.34808,0.423376,0.338758,0.771456,0.159162,4.88329,0.290779,-0.0188085,0.0672217,30.4564,4.00194,117.172,0.0484132,-0.584836,4.500099066644907,1.2881581783294678,1.3913,999,,,,,,,267.4,5.243137254,267.4,5.243137254,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Nick Kurtz","ATH",49,212,181,47,26,9,1,12,31,33,29,1,63,1,1,0,,2,1,0.261856,0.13655,0.298391,0.457622,0.365002,0.513998,0.377663,0.879,0.252141,4.2341,0.332822,0.0239353,-0.066007,35.8111,10.5247,141.594,-0.0420717,-0.604981,10.264603283256292,-4.396647870540619,1.36386,19.8700008392334,,,,,,,317.8,6.485714285,317.8,6.485714285,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"James Wood","WSN",51,220,190,50,28,10,1,10,31,31,28,1,62,1,1,0,,6,2,0.264185,0.125578,0.284196,0.441869,0.359844,0.492621,0.368119,0.852466,0.228437,4.98107,0.336018,0.0634652,0.128191,35.3775,9.19572,132.872,0.191656,-0.0228825,8.967494174838066,-3.3272033520042896,1.29652,37.790000915527344,,,,,,,311.5,6.107843137,311.5,6.107843137,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Mookie Betts","LAD",50,217,192,50,32,10,1,8,28,28,21,1,29,2,2,0,,3,1,0.258762,0.0973894,0.134899,0.721941,0.334953,0.437732,0.337061,0.772685,0.17897,4.12846,0.267149,-0.0492934,-0.0338486,29.4529,3.61078,112.611,-0.0831421,0.227831,3.2399747148156166,2.4694975316524506,1.29413,60.58000183105469,,,,,,,269.8,5.396,269.8,5.396,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Michael Harris II","ATL",49,210,196,55,35,10,1,9,28,30,10,1,41,2,2,0,,5,1,0.281834,0.0480784,0.195333,0.246136,0.320144,0.474852,0.341336,0.794996,0.193018,5.3612,0.315386,0.109662,0.270646,29.2309,4.22235,114.502,0.380308,1.12689,4.0784203708171844,1.7435517311096191,1.28246,99.06999969482422,,,,,,,274,5.591836734,274,5.591836734,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Ketel Marte","ARI",49,213,189,51,31,10,1,8,29,28,20,1,35,2,2,0,,2,0,0.266681,0.0931903,0.164781,0.56554,0.339773,0.463255,0.347656,0.803028,0.196574,4.33942,0.285478,-0.0190011,-0.0772583,30.7374,5.37378,118.217,-0.0962594,1.0209,4.615243136882782,1.0617928504943848,1.27759,32.63999938964844,,,,,,,276.3,5.63877551,276.3,5.63877551,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Munetaka Murakami","CHW",50,216,179,42,22,7,0,12,29,29,34,1,71,2,1,0,,3,1,0.233235,0.158622,0.32637,0.486018,0.361229,0.477849,0.364767,0.839078,0.244613,3.34457,0.305126,-0.0287396,-0.378212,34.2123,8.45767,135.24,-0.406952,0.178595,8.486915647983551,-3.7172381430864334,1.26676,999,,,,,,,300.2,6.004,300.2,6.004,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","37120",808959
"Juan Soto","NYM",31,133,108,31,18,5,0,7,21,21,23,1,22,1,1,0,,4,1,0.284192,0.173409,0.16329,1.06197,0.409584,0.542996,0.408326,0.95258,0.258804,4.59801,0.291474,-0.071126,0.0304361,25.705,9.88684,162.951,-0.0406899,-0.135168,10.113051921129227,-2.0163413137197495,1.25869,4.650000095367432,,,,,,,222.7,7.183870967,222.7,7.183870967,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"William Contreras","MIL",50,200,177,47,31,9,0,6,25,25,21,1,37,1,2,0,,2,1,0.268265,0.103323,0.182181,0.567143,0.346855,0.433233,0.3415,0.780088,0.164969,3.14629,0.302752,-0.10769,-0.213716,27.9212,4.05589,115.817,-0.321406,-0.53712,3.5275836884975433,2.3378796577453613,1.25523,56.560001373291016,,,,,,,235.7,4.714,235.7,4.714,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Zach Neto","LAA",50,215,191,47,28,10,1,9,27,28,17,1,57,5,1,0,,8,3,0.246554,0.0804546,0.264672,0.303978,0.323604,0.443549,0.334,0.767153,0.196994,5.34393,0.301769,0.09839,0.0320302,28.6838,3.04747,112.922,0.13042,-1.12496,3.376585528254509,1.1815171241760254,1.24171,32.29999923706055,,,,,,,264.3,5.286,264.3,5.286,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Jeremy Peña","HOU",48,207,188,51,35,10,1,6,26,24,13,1,38,4,2,1,,6,1,0.270103,0.0626792,0.182107,0.344189,0.32672,0.419679,0.32632,0.746398,0.149576,5.16391,0.308015,0.141606,0.241221,26.2564,1.63898,109.37,0.382827,-0.09599,2.6431783735752106,2.118824951350689,1.2314,122.9800033569336,,,,,,,248.3,5.172916666,248.3,5.172916666,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Aaron Judge","NYY",22,96,79,23,12,4,0,7,16,18,15,1,24,1,1,0,,2,0,0.294029,0.160475,0.249794,0.642428,0.411419,0.629005,0.43693,1.04042,0.334976,4.04037,0.326925,-0.10452,0.0238457,20.7328,9.34001,186.798,-0.0806739,0.479554,9.60973959416151,-0.9121131002902985,1.22824,1.850000023841858,,,,,,,179,8.136363636,179,8.136363636,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Jazz Chisholm Jr.","NYY",45,196,174,42,25,7,1,9,25,26,19,0,53,1,1,1,,12,3,0.239564,0.0947505,0.271931,0.348436,0.315819,0.436069,0.327108,0.751888,0.196505,6.2124,0.291876,0.146141,0.941852,25.0205,1.67922,110.48,1.08799,1.05017,3.4851001501083374,1.6168349385261536,1.22705,19.520000457763672,,,,,,,246.2,5.471111111,246.2,5.471111111,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Byron Buxton","MIN",37,160,145,38,20,8,1,9,23,25,12,1,41,2,1,0,,4,0,0.261373,0.0739851,0.258511,0.286197,0.325393,0.516837,0.358958,0.84223,0.255464,6.0617,0.30087,0.137023,0.502835,24.605,5.51415,130.693,0.639858,0.0764333,6.381988823413849,-0.005356840789318085,1.22703,73.4800033569336,,,,,,,230.9,6.24054054,230.9,6.24054054,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Colson Montgomery","CHW",51,219,193,44,26,8,1,9,26,27,19,0,64,4,1,1,,1,0,0.22892,0.0869719,0.292798,0.297037,0.309658,0.415045,0.317554,0.724702,0.186125,3.83363,0.291876,-0.00663607,-0.194276,26.2169,0.179181,102.431,-0.200912,1.57779,0.41926127672195435,3.7336505651474,1.21283,254.75,,,,,,,237.8,4.662745098,237.8,4.662745098,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Dillon Dingler","DET",47,187,169,42,26,8,1,7,22,23,12,0,45,4,1,1,,1,0,0.249008,0.0653205,0.238563,0.273808,0.311354,0.426739,0.321489,0.738093,0.177731,3.25736,0.296411,0.0123111,-0.19045,23.0201,0.750053,105.172,-0.178139,1.89934,0.9505246877670288,4.124026536941528,1.1917,254.6199951171875,,,,,,,210.8,4.485106382,210.8,4.485106382,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Drake Baldwin","ATL",49,202,178,47,31,8,0,9,26,27,19,1,41,2,1,0,,1,0,0.265999,0.0962266,0.201991,0.476392,0.342454,0.455676,0.347066,0.79813,0.189677,2.63361,0.297753,-0.051249,-0.238611,28.9888,4.98856,118.328,-0.28986,0.805978,4.195596247911453,0.8976446390151978,1.18067,78.62999725341797,,,,,,,257.9,5.263265306,257.9,5.263265306,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Bryce Harper","PHI",51,222,192,51,29,11,0,10,31,33,27,1,48,2,2,0,,4,1,0.266466,0.123681,0.216007,0.572576,0.360325,0.490675,0.367634,0.851,0.22421,3.77384,0.301709,0.0385086,-0.0772228,35.6586,9.20412,130.944,-0.0387142,0.130507,8.308461423963308,-3.885387822985649,1.18066,47.900001525878906,,,,,,,311.3,6.103921568,311.3,6.103921568,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Manny Machado","SDP",51,219,197,50,31,9,0,10,26,30,19,1,44,1,2,0,,3,1,0.255115,0.0874358,0.202882,0.430969,0.320888,0.44815,0.333227,0.769038,0.193035,3.30653,0.281252,-0.097574,-0.0193981,29.0875,2.96747,113.227,-0.116972,1.28385,3.4058767780661583,1.0671831965446472,1.17647,37.52000045776367,,,,,,,266,5.215686274,266,5.215686274,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Kyle Tucker","LAD",50,217,188,49,29,10,1,9,30,30,26,1,36,1,2,0,,6,1,0.259514,0.121015,0.164206,0.736972,0.351512,0.45943,0.352709,0.810943,0.199916,5.16141,0.275663,0.00534662,0.516911,32.2066,6.36441,123.061,0.522258,0.242218,6.599014103412628,-2.082781568169594,1.17316,13.130000114440918,,,,,,,295.3,5.906,295.3,5.906,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Wilyer Abreu","BOS",47,204,181,46,27,10,1,8,26,27,21,1,47,1,1,1,,4,1,0.255171,0.101659,0.229383,0.443184,0.332727,0.447571,0.339385,0.780297,0.1924,4.41843,0.300912,-0.00274509,-0.0482283,28.1255,3.7859,113.592,-0.0509734,3.25628,3.190853152424097,1.0325191020965576,1.16834,199.89999389648438,,,,,,,257.3,5.474468085,257.3,5.474468085,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Adley Rutschman","BAL",39,157,137,35,23,8,0,5,20,20,18,0,24,1,1,0,,1,0,0.257648,0.111636,0.15545,0.718146,0.343269,0.422354,0.336397,0.765624,0.164706,3.04026,0.280156,-0.0658776,-0.213509,21.2208,2.52731,117.257,-0.279387,1.96167,2.881811797618866,2.8858941793441772,1.15321,148.92999267578125,,,,,,,188.1,4.823076923,188.1,4.823076923,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Gabriel Moreno","ARI",40,160,141,39,27,8,0,4,19,18,16,1,26,1,1,0,,2,1,0.278466,0.0981809,0.163835,0.599268,0.35366,0.423422,0.341656,0.777082,0.144956,3.33324,0.314778,0.0698735,-0.161949,22.2736,3.25282,114.21,-0.092076,0.6589,2.664085455238819,3.4724801182746887,1.14862,181.22000122070312,,,,,,,190.2,4.755,190.2,4.755,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Miguel Vargas","CHW",51,221,192,48,29,11,1,8,28,28,24,1,40,2,2,0,,4,1,0.248628,0.110135,0.180694,0.609512,0.337933,0.430869,0.336641,0.768802,0.182241,4.33085,0.273966,-0.0130944,0.0823534,29.923,3.60235,115.695,0.069259,-1.05897,4.117392331361771,-0.6939979791641235,1.14748,303.0899963378906,,,,,,,272.4,5.34117647,272.4,5.34117647,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"JJ Wetherholt","STL",49,212,185,47,32,8,0,6,24,22,20,1,37,5,2,1,,4,1,0.252389,0.0958325,0.175067,0.547405,0.338603,0.393132,0.324979,0.731735,0.140744,4.20019,0.285082,0,0.262692,26.739,1.45261,106.154,0.262692,1.7735,1.8495022058486938,2.5651714205741882,1.14748,999,,,,,,,237.6,4.848979591,237.6,4.848979591,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Ceddanne Rafaela","BOS",51,219,203,53,34,11,2,6,27,25,10,0,46,3,2,1,,8,3,0.259366,0.0455685,0.211541,0.215412,0.300558,0.419967,0.312481,0.720526,0.160601,6.11804,0.305702,0.135954,0.230687,25.3173,-0.720415,94.8955,0.36664,3.62892,-0.9358067512512207,4.409784495830536,1.144,125.02999877929688,,,,,,,239.3,4.692156862,239.3,4.692156862,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Geraldo Perdomo","ARI",50,215,184,46,32,9,1,4,28,20,27,0,30,2,2,1,,7,2,0.250554,0.123254,0.138185,0.891954,0.349753,0.372384,0.323928,0.722138,0.121831,5.71924,0.279126,0.0663674,0.125506,26.9254,1.28909,102.371,0.191873,1.05639,0.8115641325712204,3.3628764152526855,1.13281,76.7699966430664,,,,,,,237.7,4.754,237.7,4.754,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Dansby Swanson","CHC",52,226,203,48,31,9,1,8,26,26,19,0,55,1,2,1,,6,1,0.237028,0.0851728,0.24513,0.34746,0.304486,0.401642,0.309327,0.706128,0.164613,5.05428,0.285141,0.160355,0.452027,25.6289,-1.3247,95.3507,0.612382,2.00011,-0.6654423475265503,4.425106048583984,1.12722,152.30999755859375,,,,,,,241.4,4.642307692,241.4,4.642307692,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Austin Riley","ATL",49,212,191,50,30,9,1,10,28,31,16,1,57,3,1,0,,2,1,0.259994,0.0775743,0.267409,0.290096,0.32648,0.466887,0.342758,0.793367,0.206893,3.83512,0.317464,-0.016869,-0.205009,29.8005,4.51412,115.451,-0.221878,-0.359566,3.7621806412935257,0.39876770973205566,1.12175,59.36000061035156,,,,,,,272.8,5.567346938,272.8,5.567346938,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Matt Olson","ATL",53,229,200,51,29,11,0,11,31,35,25,1,55,2,2,0,,1,0,0.25599,0.111451,0.240013,0.464354,0.343037,0.482497,0.356272,0.825534,0.226507,2.65556,0.294671,-0.186102,-0.224774,34.5988,7.36728,124.476,-0.410876,1.28061,6.38557231426239,-2.8027232885360718,1.11698,48.0099983215332,,,,,,,303.8,5.732075471,303.8,5.732075471,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Pete Alonso","BAL",51,222,195,50,28,10,0,12,30,35,21,1,51,4,2,0,,2,0,0.253717,0.0949254,0.231071,0.410806,0.336549,0.48805,0.355202,0.824599,0.234333,3.2866,0.282148,-0.270506,-0.115829,33.4188,6.96435,130.325,-0.386335,-0.267805,7.4750853180885315,-4.39820596575737,1.11642,24.440000534057617,,,,,,,305.6,5.992156862,305.6,5.992156862,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Ben Rice","NYY",51,219,191,48,27,9,1,12,30,34,23,1,49,3,2,0,,2,1,0.250184,0.105279,0.222673,0.472797,0.337399,0.486888,0.355079,0.824286,0.236704,3.72534,0.272816,-0.0589332,-0.192446,32.9144,6.84203,129.918,-0.251379,-0.0271388,7.392544090747833,-4.36047225818038,1.10026,53.189998626708984,,,,,,,301.4,5.909803921,301.4,5.909803921,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Andy Pages","LAD",48,208,187,47,29,10,0,8,26,28,16,1,46,3,2,1,,4,2,0.253974,0.0752338,0.219772,0.342327,0.320555,0.445518,0.332617,0.766073,0.191544,4.17412,0.291327,0.0667207,-0.271618,27.4376,2.70698,109.643,-0.204897,1.10448,2.226791813969612,1.8461462259292603,1.09745,133.4199981689453,,,,,,,239.4,4.9875,239.4,4.9875,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Freddie Freeman","LAD",52,224,197,55,34,12,0,8,30,31,23,1,41,3,2,0,,3,1,0.277595,0.101797,0.181086,0.562145,0.357313,0.466649,0.357934,0.823962,0.189054,3.76934,0.309573,-0.172381,0.00283015,34.1946,7.51889,126.55,-0.169551,0.445443,7.052401140332222,-3.571223556995392,1.09129,67.87999725341797,,,,,,,301.9,5.80576923,301.9,5.80576923,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Isaac Paredes","HOU",48,209,180,44,29,9,0,6,26,24,23,1,33,5,2,0,,1,0,0.246106,0.107728,0.15988,0.673804,0.342474,0.404869,0.331204,0.747343,0.158763,2.81974,0.267734,-0.0616392,-0.316224,27.3694,2.4844,112.764,-0.377863,0.218627,2.7346689701080322,0.5476396530866623,1.08952,243.60000610351562,,,,,,,234.8,4.891666666,234.8,4.891666666,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jacob Wilson","ATH",50,217,200,57,40,12,0,4,25,24,12,0,22,3,2,1,,2,1,0.284725,0.05549,0.103439,0.536451,0.330573,0.408848,0.323861,0.739421,0.124123,3.91594,0.302389,0.0120275,-0.0981334,27.1299,1.2878,104.206,-0.086106,0.245173,0.978894330561161,1.9035066217184067,1.07808,196.44000244140625,,,,,,,237.6,4.752,237.6,4.752,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Kazuma Okamoto","TOR",47,204,179,42,24,9,0,10,24,28,20,1,53,2,1,1,,1,0,0.23439,0.0990547,0.262029,0.378029,0.317629,0.445341,0.331668,0.762971,0.210952,2.50529,0.275362,-0.0578213,-0.234115,26.7727,2.50005,113.115,-0.291937,0.29718,2.827644795179367,0.5180130749940872,1.07732,999,,,,,,,244.2,5.19574468,244.2,5.19574468,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","37123",672960
"Alejandro Kirk","TOR",32,126,111,30,21,5,0,4,15,14,13,0,16,1,1,0,,0,0,0.268575,0.100218,0.123326,0.812625,0.344926,0.416406,0.334954,0.761332,0.147831,2.21375,0.282059,-0.211682,-0.158648,16.8893,1.88156,115.398,-0.37033,1.84951,1.894285649061203,4.106917858123779,1.0648,160.25,,,,,,,151.1,4.721875,151.1,4.721875,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Jackson Merrill","SDP",51,219,202,52,33,10,1,8,27,28,14,1,46,1,2,0,,6,2,0.255809,0.0638,0.211382,0.301823,0.304764,0.436043,0.320122,0.740807,0.180235,5.37928,0.292048,0.235511,0.277592,26.7566,0.636556,104.475,0.513103,0.899228,1.7050413489341736,1.6158944964408875,1.05967,70.79000091552734,,,,,,,249.9,4.9,249.9,4.9,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Masyn Winn","STL",50,215,194,49,34,10,1,4,25,21,16,0,40,2,2,1,,5,1,0.250659,0.0746784,0.187698,0.397865,0.311834,0.374695,0.303517,0.686529,0.124037,5.21405,0.294772,0.217654,0.172182,23.2965,-2.26773,91.8211,0.389836,2.84573,-1.7422182857990265,5.145733118057251,1.05266,364.7799987792969,,,,,,,213.4,4.268,213.4,4.268,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
