Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cal Raleigh","SEA",44.72,192.593,165.181,35.6054,18.4395,6.3228,0.113,10.7301,24.9821,26.5371,23.8816,1.9259,54.5097,1.7333,1.3319,0.4658,,2.0224,0.6813,0.215554,0.124,0.28303,0.438116,0.318644,0.450079,0.331497,0.768723,0.234525,3.36976,0.245626,-0.481,-0.115377,25.2711,2.33553,119.03,-0.596377,0.477,3.6807225346565247,2.691999912261963,1.61211,18.729999542236328,,,,,,,236.4,5.253333333,236.4,5.253333333,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Francisco Lindor","NYM",50.92,230.39,202.249,51.5546,32.1349,9.1771,1.1982,9.0445,31.7378,27.7404,21.9562,0.2304,41.1576,3.6862,1.5239,0.9752,,6.4498,1.7561,0.254907,0.0953001,0.178643,0.533466,0.336495,0.446291,0.34196,0.782786,0.191384,5.45519,0.276812,-0.189,0.238149,32.1855,4.74879,118.629,0.0491487,0.552,5.260885827243328,2.9230000376701355,1.58913,25.350000381469727,,,,,,,289.4,5.674509803,289.4,5.674509803,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Fernando Tatis Jr.","SDP",50.93,234.72,204.665,56.2687,35.9243,10.5185,0.8224,9.0035,34.8267,26.5177,24.8803,1.4083,45.4765,2.3472,1.4693,1.3582,,10.9832,2.7975,0.274931,0.106,0.193748,0.547102,0.357798,0.466336,0.357795,0.824134,0.191405,5.74193,0.311665,0.232,0.690052,35.8047,7.85238,129.635,0.922052,1.055,9.368774831295013,-1.4559999704360962,1.57591,14.010000228881836,,,,,,,324.3,6.358823529,324.3,6.358823529,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Mookie Betts","LAD",50.93,220.163,193.269,52.1351,32.6634,10.2548,0.8354,8.3815,29.8951,29.5509,23.2932,1.1008,26.2072,1.5411,1.4925,0.5674,,2.4557,0.7586,0.269754,0.1058,0.119035,0.888809,0.350505,0.46156,0.352544,0.812066,0.191806,4.06148,0.273165,-0.068,-0.141266,32.6465,6.42768,122.95,-0.209266,-0.318,5.9265671372413635,2.136999934911728,1.54322,60.58000183105469,,,,,,,284.1,5.570588235,284.1,5.570588235,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Ketel Marte","ARI",50,226.361,199.091,55.0463,33.414,11.1915,1.2004,9.2404,32.3667,29,22.5682,1.3582,34.8409,2.2636,1.4409,0.9973,,2.0545,0.5999,0.276489,0.0997002,0.153918,0.64775,0.354441,0.484,0.361833,0.838441,0.207511,4.27526,0.292782,-0.023,-0.158583,35.2708,8.3139,127.685,-0.181583,-0.27,7.428442120552063,-0.22500000894069672,1.47645,32.63999938964844,,,,,,,307.2,6.144,307.2,6.144,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Ronald Acuña Jr.","ATL",50.96,232.934,194.818,52.6109,33.6632,8.8827,0.8035,9.2615,35.9648,27.2908,32.6341,1.3976,49.0553,2.7952,1.5241,1.1626,,11.0288,3.147,0.270051,0.1401,0.210597,0.665251,0.379857,0.466512,0.369684,0.84637,0.196461,5.83188,0.314068,0.51,0.520899,37.7781,10.0384,133.433,1.0309,-1.001,10.487781167030334,-3.9220000505447388,1.43347,5.260000228881836,,,,,,,338.7,6.64117647,338.7,6.64117647,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Corbin Carroll","ARI",49.68,225.073,194.141,49.3273,27.3065,8.8858,4.6353,8.4997,33.1816,28.0436,25.3657,0.9003,47.6422,3.151,1.5234,0.8919,,9.6831,2.3009,0.25408,0.1127,0.211674,0.532421,0.347237,0.478945,0.356471,0.826182,0.224865,7.60805,0.292624,1.094,0.674103,34.0915,7.28794,124.104,1.7681,0.881,8.35616910457611,-1.5669999718666077,1.4302,14.100000381469727,,,,,,,307.6,6.152,307.6,6.152,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"William Contreras","MIL",47.95,209.242,182.399,49.4134,33.013,9.1687,0.392,6.8397,25.765,26.6592,23.6234,1.4647,36.0238,1.4647,1.4411,0.3141,,1.6213,0.5997,0.270909,0.1129,0.172163,0.655772,0.356589,0.43797,0.347229,0.794559,0.167061,3.22989,0.301992,-0.257,-0.243722,30.1253,5.20707,119.643,-0.500722,0.347,4.49031788110733,3.2429999113082886,1.4285,56.560001373291016,,,,,,,260.3,5.422916666,260.3,5.422916666,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Nick Kurtz","ATH",50.05,225.396,187.052,47.3992,25.3186,8.7262,0.5984,12.756,34.4557,31.3722,34.3052,3.1555,68.1243,1.5778,1.5442,0.9166,,2.4045,0.7593,0.253401,0.1522,0.302243,0.503568,0.371002,0.511036,0.376878,0.882038,0.257634,3.96255,0.321617,-0.032,-0.161106,37.8705,11.0285,141.048,-0.193106,-0.413,10.60401375591755,-4.583999991416931,1.42658,19.8700008392334,,,,,,,339.2,6.784,339.2,6.784,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Dillon Dingler","DET",44.72,192.537,174.688,43.7876,27.1941,8.7402,0.7384,7.1149,22.5866,24.6606,12.5919,0.1925,43.8117,3.4657,1.3564,0.4356,,0.3011,0.1041,0.250662,0.0653998,0.227549,0.28741,0.311529,0.431337,0.323497,0.742866,0.180675,3.08144,0.293106,0.098,-0.22596,24.0147,1.08575,106.567,-0.12796,0.534,1.3476067632436752,2.7489998936653137,1.42411,254.6199951171875,,,,,,,217,4.822222222,217,4.822222222,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Geraldo Perdomo","ARI",50,221.763,187.549,48.9829,33.9447,8.8435,1.7726,4.4221,28.8802,22.182,29.4057,0.2218,28.4137,2.4394,1.5565,0.8119,,8.3097,2.8144,0.261174,0.1326,0.128127,1.03491,0.365819,0.397965,0.341282,0.763784,0.136791,5.87281,0.285153,0.122,0.126765,30.8584,4.44912,113.961,0.248765,0.171,4.008306369185448,2.6710000038146973,1.40815,76.7699966430664,,,,,,,261.3,5.226,261.3,5.226,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Vladimir Guerrero Jr.","TOR",50,222.495,192.209,55.5513,35.5217,10.7449,0.152,9.1327,30.5482,30.6174,26.0542,2.8924,29.9653,2.225,1.6298,0.3777,,2.5407,0.9493,0.289015,0.1171,0.134678,0.869479,0.377415,0.489043,0.373176,0.866457,0.200027,3.07352,0.299977,-0.196,-0.228676,36.7153,10.2187,141.96,-0.424676,-0.318,10.470345497131348,-4.535999923944473,1.40739,18.049999237060547,,,,,,,325,6.5,325,6.5,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"JJ Wetherholt","STL",50.05,231.924,201.513,52.2007,35.6565,8.9109,0.3279,7.3054,31.4645,22.837,23.146,0.6958,38.4085,4.4066,1.408,1.4501,,4.8754,1.1362,0.259043,0.0997999,0.165608,0.602627,0.34604,0.415276,0.336241,0.761316,0.156232,4.44757,0.28558,0.167,0.151837,31.3242,3.70482,113.675,0.318837,1.235,4.170239955186844,2.106000006198883,1.40078,999,,,,,,,268.8,5.376,268.8,5.376,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Jeremy Peña","HOU",48.76,222.394,202.085,54.4609,36.7423,10.1803,0.5099,7.0283,29.0847,23.5691,13.6772,0.4448,39.8309,4.0031,1.3946,1.2348,,5.6455,1.639,0.269496,0.0614998,0.1791,0.343382,0.326195,0.429255,0.329924,0.75545,0.159759,4.90841,0.302851,0.331,0.145911,28.8977,2.41322,111.874,0.476911,-0.505,3.5586281418800354,1.9329999685287476,1.36214,122.9800033569336,,,,,,,260.7,5.320408163,260.7,5.320408163,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Gabriel Moreno","ARI",38.28,163.82,143.924,40.9759,28.642,8.0973,0.3346,3.902,19.3536,19.6377,17.1519,0.3276,26.3093,1.3106,1.1687,0.2642,,1.677,0.6077,0.284705,0.1047,0.160599,0.651933,0.363414,0.42695,0.348421,0.790364,0.142245,3.42809,0.322714,0.092,-0.180232,23.744,4.23502,118.728,-0.0882322,0.881,3.637387067079544,3.7469999194145203,1.35855,181.22000122070312,,,,,,,201.4,5.3,201.4,5.3,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"James Wood","WSN",50,230.795,193.564,49.5606,27.8115,10.3438,0.4405,10.9647,34.8462,27.227,32.8422,3.0003,65.8891,1.6156,1.4349,1.3388,,6.4624,1.9086,0.256043,0.1423,0.285487,0.498447,0.366163,0.483972,0.36594,0.850134,0.227929,4.73323,0.326683,0.125,0.16782,36.7306,9.24557,131.416,0.29282,-0.476,9.097608208656311,-3.9829999804496765,1.27929,37.790000915527344,,,,,,,329.2,6.584,329.2,6.584,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Isaac Paredes","HOU",49.08,216.051,184.816,45.0559,27.3611,8.3572,0.4975,8.8401,27.2995,28.1578,24.1761,0,35.263,5.1852,1.5654,0.308,,0.2984,0.1126,0.243787,0.1119,0.163216,0.685594,0.344934,0.437885,0.34469,0.78282,0.194098,2.45568,0.254541,-0.164,-0.307153,30.6607,4.93159,122.135,-0.471153,-0.59,5.109875977039337,-0.22899997234344482,1.27725,243.60000610351562,,,,,,,261.8,5.342857142,261.8,5.342857142,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jacob Wilson","ATH",50.93,227.203,209.213,60.2567,42.701,11.5491,0.6394,5.3672,27.9594,23.9445,12.7007,0.2272,20.7539,2.7264,1.523,1.0403,,2.5071,0.7447,0.288016,0.0559001,0.0913451,0.611967,0.334643,0.426294,0.332811,0.760937,0.138278,3.91541,0.297319,-0.005,-0.133723,30.0546,2.99732,110.425,-0.138723,0.031,2.6253298968076706,1.8469999842345715,1.27622,196.44000244140625,,,,,,,265.4,5.203921568,265.4,5.203921568,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Juan Soto","NYM",31.9,143.353,113.471,31.2679,18.125,4.814,0.5098,7.8191,23.3701,20.668,27.71,2.437,23.4431,0.7168,1.0186,0.4364,,3.8873,1.3306,0.275559,0.1933,0.163535,1.18201,0.41769,0.533695,0.406692,0.951385,0.258136,4.82081,0.281744,-0.163,-0.0223864,27.5518,10.4802,161.859,-0.185386,-1.05,10.58289361000061,-3.1579999923706055,1.22528,4.650000095367432,,,,,,,247.8,7.74375,247.8,7.74375,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Michael Harris II","ATL",50.4,214.466,201.292,55.3913,35.5481,10.0774,0.9176,8.8482,26.9911,29.9843,9.3722,0.2145,41.4057,1.7157,1.4787,0.6078,,4.772,1.4014,0.27518,0.0437002,0.193064,0.22635,0.310857,0.466232,0.334586,0.777088,0.191052,5.09522,0.305168,0.157,0.112224,28.6785,3.13809,109.994,0.269224,1.532,2.871923476457596,2.222999930381775,1.22347,99.06999969482422,,,,,,,266,5.32,266,5.32,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Corey Seager","TEX",40.7,181.927,157.796,40.3326,24.2792,7.4635,0.1487,8.4413,24.2966,24.2045,20.7215,2.7289,37.6501,1.6373,1.3113,0.4609,,0.8312,0.28,0.2556,0.1139,0.206952,0.55037,0.345472,0.465269,0.348138,0.810741,0.209669,2.76143,0.282184,-0.389,-0.197552,26.3267,4.66134,125.376,-0.586552,-0.59,4.801036953926086,0.7120000720024109,1.21776,95.08999633789062,,,,,,,232.4,5.668292682,232.4,5.668292682,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Miguel Vargas","CHW",51.85,229.218,197.531,47.4684,27.6498,10.9507,0.589,8.2789,28.5235,27.7394,26.7956,0.4584,41.4222,2.7506,1.6518,0.4892,,4.0907,1.306,0.240309,0.1169,0.180711,0.64689,0.336707,0.427446,0.335655,0.764153,0.187137,4.41118,0.26217,0.018,-0.0427845,30.8499,3.55269,115.01,-0.0247845,-0.859,3.9902305994182825,-0.45900002121925354,1.18811,303.0899963378906,,,,,,,272.8,5.246153846,272.8,5.246153846,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Wyatt Langford","TEX",48.4,216.595,189.19,47.6022,28.7852,9.3099,0.9668,8.5403,29.1865,26.0738,23.1323,0.6498,49.1705,1.9494,1.5082,0.8149,,6.6238,1.9785,0.251611,0.1068,0.227016,0.470451,0.336843,0.446465,0.341301,0.783308,0.194854,5.36593,0.293727,0.208,0.20533,30.1426,4.34871,120.625,0.41333,0.553,5.626681536436081,-1.7200000286102295,1.18046,37.75,,,,,,,278.9,5.810416666,278.9,5.810416666,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Zach Neto","LAA",50,228.863,202.266,47.519,27.9104,9.8154,0.8694,8.9238,30.1309,24.0324,18.7668,0.9155,61.5699,5.035,1.4201,1.375,,9.2309,3.0934,0.234933,0.082,0.269025,0.304805,0.313514,0.424413,0.32187,0.737927,0.189481,5.98052,0.289769,0.126,0.278904,28.2436,0.98864,104.493,0.404904,-0.786,1.6047795414924622,1.7139999866485596,1.16529,32.29999923706055,,,,,,,266.8,5.336,266.8,5.336,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Bo Bichette","NYM",50.93,227.166,208.484,57.7957,40.1501,10.779,0.5729,6.2937,27.0199,26.7396,15.1293,0.2272,38.4027,1.363,1.6058,0.5844,,1.2515,0.393,0.277219,0.0666001,0.169051,0.393964,0.327864,0.424981,0.328883,0.752844,0.147762,3.21445,0.311391,0.027,-0.23087,29.326,2.27317,109.895,-0.20387,1.242,2.525774657726288,1.5669999718666077,1.16374,92.86000061035156,,,,,,,260.7,5.111764705,260.7,5.111764705,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"CJ Abrams","WSN",50,218.292,196.306,50.1856,30.4379,9.9425,1.1838,8.6214,27.7701,28.6963,15.7388,0.6549,43.9726,4.3658,1.438,0.4429,,9.2463,2.5776,0.25565,0.0720998,0.20144,0.357923,0.322656,0.450113,0.335174,0.772769,0.194463,6.11759,0.286353,0.301,0.500631,29.2941,3.29808,110.869,0.801631,-1.768,3.6828094720840454,0.5579999685287476,1.14949,65,,,,,,,272,5.44,272,5.44,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Jackson Merrill","SDP",50.93,218.083,199.661,50.5937,31.5082,9.9491,1.223,7.9134,25.9567,27.4241,14.9605,0.6542,47.2398,1.3085,1.5988,0.5546,,5.9031,1.8134,0.253398,0.0685999,0.216614,0.316693,0.307374,0.434381,0.320933,0.741756,0.180983,5.44468,0.292118,0.567,0.163937,26.7475,0.776383,105.017,0.730937,1.379,2.0595374703407288,2.1559999585151672,1.14624,70.79000091552734,,,,,,,249.3,4.888235294,249.3,4.888235294,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Bryce Harper","PHI",50,221.422,188.5,50.0144,28.7292,10.7568,0.6914,9.837,30.1052,31.2674,29.5155,1.9928,47.8601,1.55,1.6456,0.2108,,3.5327,1.2284,0.265329,0.1333,0.216149,0.616704,0.366527,0.486287,0.367827,0.852814,0.220958,4.12249,0.303344,0.044,-0.128271,35.5776,9.20886,131.072,-0.0842706,0.043,8.270425647497177,-4.174999933689833,1.14507,47.900001525878906,,,,,,,324.4,6.488,324.4,6.488,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Mike Trout","LAA",43.74,197.648,162.451,38.4146,22.5794,6.7011,0.3257,8.8084,27.2421,23.403,30.6749,3.5577,54.4211,2.3718,1.3823,0.7677,,2.1786,0.6361,0.236469,0.1552,0.275344,0.563658,0.362969,0.444394,0.350146,0.807363,0.207925,3.69955,0.294285,-0.294,-0.121541,28.9235,5.38603,124.142,-0.415541,-0.729,5.152914971113205,-0.9719999730587006,1.13964,178.44000244140625,,,,,,,255.7,5.811363636,255.7,5.811363636,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Trea Turner","PHI",50,230.86,210.737,56.2923,38.4977,10.1224,1.1097,6.5625,30.6902,23.2501,15.2599,0.2309,45.6667,2.0777,1.4429,1.3427,,9.1529,1.7434,0.267121,0.0661002,0.197811,0.334158,0.320803,0.419108,0.323444,0.739911,0.151987,6.09554,0.310907,0.609,0.794992,28.7846,1.29184,101.431,1.40399,-0.713,1.8052587509155273,1.7870000004768372,1.12517,26.780000686645508,,,,,,,265.6,5.312,265.6,5.312,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Trent Grisham","NYY",47.85,214.414,181.511,40.6109,23.7176,7.4113,0.7111,8.7709,28.596,23.2696,28.6457,0,46.0312,1.7153,1.3848,1.1572,,3.1041,0.8755,0.223738,0.1336,0.214683,0.622311,0.3328,0.417369,0.331633,0.750169,0.193631,4.37991,0.248568,-0.219,-0.0468888,28.158,2.62378,113.624,-0.265889,-0.534,3.1432286500930786,0.2639999985694885,1.12193,253.82000732421875,,,,,,,254.1,5.29375,254.1,5.29375,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Riley Greene","DET",50,217.144,191.105,49.9123,30.3039,10.2941,0.6292,8.6851,27.0593,29.5117,22.7133,1.3029,57.8666,1.52,1.5427,0.2631,,1.1235,0.403,0.261177,0.1046,0.26649,0.392511,0.341872,0.457969,0.34656,0.799841,0.196791,3.24786,0.326951,0.009,-0.242652,31.1451,5.28585,122.594,-0.233652,0.311,5.491828545928001,-2.3279999494552612,1.10713,78.4800033569336,,,,,,,285.2,5.704,285.2,5.704,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Otto Lopez","MIA",48.6,216.99,198.987,55.5469,39.3865,10.0239,1.6609,4.4756,26.0436,22.4785,14.1695,0.217,31.3604,1.5189,1.4827,0.8317,,7.8998,2.373,0.279148,0.0653002,0.144525,0.451828,0.329551,0.413692,0.325473,0.743243,0.134544,5.76383,0.310211,0.317,0.287965,27.4123,1.57132,103.052,0.604965,-0.058,1.409060537815094,2.372000068426132,1.09859,229.16000366210938,,,,,,,250.2,5.106122448,250.2,5.106122448,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Freddie Freeman","LAD",50.93,224.948,195.875,55.622,35.4332,11.7484,0.6423,7.7981,30.5858,31.0805,24.2494,1.5746,39.7431,2.9243,1.6475,0.2515,,2.2225,0.6232,0.283966,0.1078,0.176677,0.610154,0.368478,0.469938,0.36401,0.838416,0.185972,3.94052,0.318865,-0.385,-0.158026,35.4478,8.65918,130.608,-0.543026,-0.063,7.817957401275635,-4.325000084936619,1.09561,67.87999725341797,,,,,,,315.3,6.182352941,315.3,6.182352941,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Andy Pages","LAD",48.95,212.566,192.804,49.5443,30.4839,9.8114,0.6936,8.5553,28.2374,28.03,14.497,0.2126,43.9594,2.9759,1.5069,0.782,,4.4314,1.7577,0.256967,0.0681999,0.206803,0.329782,0.316441,0.448168,0.331739,0.764609,0.191201,4.83567,0.289069,0.206,-0.110853,27.9337,2.61955,109.057,0.0951469,0.639,2.432917594909668,1.4549999833106995,1.09484,133.4199981689453,,,,,,,259.3,5.291836734,259.3,5.291836734,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Ben Rice","NYY",50.93,228.221,198.043,48.458,26.2678,8.6714,1.0493,12.4695,32.7116,31.638,24.9446,1.1411,51.2337,2.7387,1.5772,0.9177,,1.3836,0.4661,0.244684,0.1093,0.224491,0.486879,0.334976,0.487957,0.353892,0.822933,0.243273,3.9276,0.264783,-0.219,-0.214357,34.091,6.91258,129.093,-0.433357,-0.005,7.315135955810547,-4.714000110514462,1.08884,53.189998626708984,,,,,,,301.3,5.907843137,301.3,5.907843137,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Alex Bregman","CHC",50.93,224.234,194.577,48.8655,31.8907,9.4605,0.4849,7.0293,27.3357,26.97,24.7554,0.8969,33.6035,2.915,1.5563,0.4296,,0.9421,0.352,0.251136,0.1104,0.149859,0.736691,0.341977,0.413119,0.332811,0.755096,0.161982,2.95902,0.269041,-0.218,-0.288475,29.6617,2.95812,111.034,-0.506475,0.039,2.498087763786316,0.8879999779164791,1.08242,119.16999816894531,,,,,,,257.2,5.043137254,257.2,5.043137254,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Drake Baldwin","ATL",48.85,219.977,193.202,51.2346,33.5261,7.5488,0.5087,9.651,30.5361,27.2618,21.8657,0.6599,41.3259,2.4198,1.4319,1.058,,1.0542,0.322,0.265187,0.0993998,0.187864,0.529104,0.344968,0.459384,0.350105,0.804351,0.194197,3.22701,0.289465,-0.147,-0.245098,32.1839,5.98722,120.358,-0.392098,-0.971,5.045982629060745,-1.0450000166893005,1.07863,78.62999725341797,,,,,,,289.4,5.906122448,289.4,5.906122448,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
