Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Logan Webb","SFG",3.75395,3.33821,4.51743,3.86979,10,10,0,0,,58.98,246.11,57.6951,27.18,25.36,5.26037,15.6753,0.183436,2.01528,47.7656,7.28874,2.39195,3.04719,0.802702,0.194082,0.0636921,0.13039009273052216,0.252584,1.24399,0.298955,0.699792,,,3.54929,1.23941,1.03977,57.189998626708984,,,,,,,266.3,4.513559322033898,272,4.610169491525424,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Logan Gilbert","SEA",4.04865,2.86531,4.09787,3.83964,10,10,0,0,,56.56,230.45,48.3019,25.95,24.13,8.74371,13.9683,0.182068,1.89529,64.7509,10.3034,2.22268,4.63556,1.39133,0.280976,0.0606132,0.2203628048300743,0.225093,1.10096,0.280372,0.725983,,,3.6712,1.22991,1.01328,37.150001525878906,,,,,,,268.29999999999995,4.707017543859648,250,4.385964912280702,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Jacob deGrom","TEX",3.69199,3.22016,3.97412,3.66066,10,10,0,0,,56.08,225.94,45.3603,24.42,22.81,8.46833,14.4006,0.200722,1.4192,63.3576,10.1679,2.31107,4.39966,1.35904,0.280418,0.0637362,0.21668153256177902,0.215878,1.06564,0.266764,0.737725,,,3.65952,1.20506,1.1611,50.0099983215332,,,,,,,280.0000000000001,5.000000000000002,257,4.589285714285714,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Cam Schlittler","NYY",4.11405,2.81949,4.10931,3.75066,10,10,0,0,,56.75,234.86,47.5886,25.29,23.65,7.43796,18.6078,0.128368,2.60635,64.5266,10.2333,2.95102,3.46771,1.17959,0.274745,0.0792294,0.19551552087068558,0.222745,1.16646,0.283387,0.73331,,,3.66096,1.19599,1.12025,116.62999725341797,,,,,,,274.8999999999999,4.822807017543858,258,4.526315789473684,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Joe Ryan","MIN",3.45212,3.56371,4.37352,4.04992,10,10,0,0,,57.89,236.94,49.9406,27.88,26.05,9.6466,14.1886,0.137736,2.64146,64.4569,10.0209,2.20586,4.54288,1.49973,0.272039,0.0598825,0.2121562957763672,0.226889,1.10778,0.275974,0.716048,,,3.9213,1.16986,0.869137,78.52999877929688,,,,,,,253.20000000000005,4.365517241379311,237,4.086206896551724,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Blake Snell","LAD",4.53476,1.73936,3.84066,3.7693,9,9,0,0,,51.885,216.44,42.4727,23.4,21.73,6.18752,20.8574,0.171661,1.39487,63.2922,10.9787,3.61793,3.03452,1.07329,0.292424,0.0963655,0.19605803489685059,0.21872,1.22058,0.290961,0.730416,,,3.50695,1.16613,1.00136,178.41000366210938,,,,,,,261.8,5.0346153846153845,242,4.653846153846154,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Yoshinobu Yamamoto","LAD",4.76377,1.64707,4.02373,3.55995,9,9,0,0,,53.217,218.57,45.444,22.55,21.05,5.95313,16.2291,0.13656,1.79316,54.6811,9.2476,2.74465,3.36932,1.00679,0.250177,0.0742513,0.17592521011829376,0.226599,1.1589,0.282252,0.733484,,,3.52492,1.15712,1.06863,26.639999389648438,,,,,,,257.40000000000003,4.856603773584906,243,4.584905660377358,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Max Fried","NYY",4.33867,2.71023,4.29738,3.54025,10,10,0,0,,58.14,240.22,50.1127,24.59,22.87,6.03988,18.9009,0.154418,2.34697,51.9129,8.03606,2.92584,2.74658,0.934966,0.216106,0.0786817,0.13742408156394958,0.228854,1.18702,0.273711,0.733574,,,3.77082,1.1375,1.18763,50.04999923706055,,,,,,,266.40000000000003,4.593103448275863,253,4.362068965517241,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Nolan McLean","NYM",4.23014,2.74043,4.20943,3.77055,10,10,0,0,,57.31,240.52,49.7361,25.73,24.01,6.45926,20.9919,0.145587,3.44846,61.1905,9.6094,3.29659,2.91495,1.01437,0.254409,0.0872773,0.16713201254606247,0.230175,1.23413,0.291564,0.72948,,,3.71888,1.12297,1.01328,87.29000091552734,,,,,,,267.99999999999994,4.701754385964911,257,4.508771929824562,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Parker Messick","CLE",3.05566,3.86723,4.02523,3.96051,10,10,0,0,,55.97,234.34,51.8593,26.48,24.63,6.95814,16.7971,0.202478,2.44688,53.2007,8.5547,2.70098,3.16726,1.11887,0.227024,0.0716783,0.15534523874521255,0.241098,1.22666,0.289803,0.715886,,,3.85631,1.0956,0.947176,294.17999267578125,,,,,,,242.10000000000008,4.323214285714287,238,4.25,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Hunter Brown","HOU",4.34041,2.72218,4.4514,3.85056,10,10,0,0,,58.62,244.58,50.2042,26.82,25.08,7.1227,21.84,0.182972,2.42391,61.1686,9.39128,3.35312,2.80076,1.09356,0.250096,0.0892958,0.16080056130886078,0.227874,1.229,0.283385,0.728572,,,3.84411,1.08704,1.03977,36.189998626708984,,,,,,,270.5,4.584745762711864,254,4.305084745762712,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Braxton Ashcraft","PIT",3.04312,3.71998,3.65054,4.13018,10,10,0,0,,53.54,225.07,50.588,26.37,24.57,6.86977,16.0075,0.138678,2.22765,54.5989,9.178,2.69083,3.41085,1.1548,0.242586,0.0711221,0.17146433889865875,0.244582,1.24385,0.300746,0.705985,,,3.75998,1.06336,0.816229,239.36000061035156,,,,,,,236.9,4.387037037037037,235,4.351851851851852,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Gavin Williams","CLE",3.24617,3.8455,4.52737,3.91928,10,10,0,0,,58.97,246.96,49.8545,27.62,25.68,8.20125,22.5498,0.131702,2.3602,68.0107,10.3798,3.44155,3.01603,1.25167,0.275392,0.0913095,0.18408215790987015,0.224519,1.22782,0.285613,0.735102,,,3.87833,1.05112,0.934429,144.74000549316406,,,,,,,269.20000000000005,4.56271186440678,252,4.271186440677966,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Bryan Woo","SEA",3.609,2.5365,3.47687,3.74006,9,9,0,0,,49.788,202.36,43.6447,22.21,20.69,7.22906,10.8883,0.152833,1.89116,49.4777,8.94391,1.96823,4.54413,1.30677,0.244503,0.0538064,0.19069690257310867,0.230217,1.0953,0.274062,0.727793,,,3.77978,1.04083,0.974837,34.77000045776367,,,,,,,228.49999999999997,4.569999999999999,218,4.36,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"George Kirby","SEA",3.81091,3.05329,4.1143,4.23935,10,10,0,0,,56.11,233.75,54.4468,28.31,26.43,8.08202,13.3317,0.145495,2.18009,52.3746,8.40084,2.1384,3.92856,1.29635,0.224062,0.0570342,0.16702822968363762,0.249484,1.20796,0.293854,0.699007,,,3.94474,1.02182,0.739784,64.58000183105469,,,,,,,234.6000000000001,4.189285714285716,235,4.196428571428571,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Reid Detmers","LAA",3.06963,3.88713,4.26699,4.30944,10,10,0,0,,56.91,240.23,52.0675,29.29,27.25,8.76192,18.6147,0.171098,2.79086,64.4779,10.1968,2.94382,3.46381,1.38565,0.268401,0.0774871,0.19091365486383438,0.237942,1.242,0.29746,0.708582,,,3.97365,0.996147,0.702129,350.4599914550781,,,,,,,237.89999999999998,4.173684210526315,230,4.035087719298246,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"MacKenzie Gore","TEX",3.46785,3.5398,4.4539,4.2999,10,10,0,0,,58.02,247.09,53.4312,29.7,27.72,7.76415,21.8386,0.150078,2.30532,61.7684,9.58145,3.38759,2.8284,1.20437,0.249983,0.0883834,0.16160008311271667,0.23966,1.29731,0.297673,0.707606,,,3.96855,0.989055,0.664846,164.82000732421875,,,,,,,245.00000000000006,4.224137931034484,238,4.103448275862069,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Hunter Greene","CIN",2.8773,4.11716,4.31826,4.22994,10,10,0,0,,57.32,239.04,49.0066,28.72,26.94,9.47517,18.5814,0.175958,2.98823,65.6725,10.3115,2.91752,3.53433,1.48773,0.274735,0.0777332,0.19700132310390472,0.225349,1.17913,0.277759,0.715501,,,4.09613,0.985172,0.702129,444.32000732421875,,,,,,,249.69999999999996,4.3807017543859645,234,4.105263157894737,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Nathan Eovaldi","TEX",3.63551,3.30983,4.12174,3.83968,10,10,0,0,,56.7,231.75,49.7915,25.96,24.19,8.43921,14.0976,0.17385,2.27374,55.6842,8.83877,2.23771,3.94991,1.33956,0.240277,0.060831,0.17944616451859474,0.231181,1.12679,0.273394,0.728366,,,3.94668,0.963725,1.01328,132.50999450683594,,,,,,,257.4,4.51578947368421,245,4.298245614035087,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Cade Cavalli","WSN",2.52298,4.34794,3.8063,4.1396,10,10,0,0,,54.44,230.89,51.3008,26.93,25.04,6.60118,18.287,0.151088,3.25978,53.228,8.79963,3.02321,2.91069,1.0913,0.230534,0.0792024,0.15133161842823029,0.245056,1.27825,0.298966,0.706885,,,3.91795,0.941808,0.713358,305.2200012207031,,,,,,,223.9,4.146296296296296,222,4.111111111111111,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Chase Burns","CIN",3.10613,4.52532,4.00086,4.26627,12,10,0,0.2249,,57.3382,240.02,49.4963,28.98,27.18,8.97224,20.7431,0.220981,1.72976,63.4106,9.95316,3.25591,3.05695,1.40831,0.264189,0.0864224,0.1777666136622429,0.22752,1.225,0.27916,0.715337,,,4.10795,0.938108,0.680206,109.72000122070312,,,,,,,240.69999999999996,4.222807017543859,225,3.9473684210526314,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Kevin Gausman","TOR",3.7147,3.20304,4.33572,4.50947,10,10,0,0,,57.04,240.25,54.1859,30.52,28.58,9.09986,17.37,0.213591,1.38791,57.1126,9.01146,2.7407,3.28801,1.43581,0.237722,0.0722995,0.16542205959558487,0.24464,1.25449,0.290354,0.697698,,,4.16769,0.916185,0.502463,112.94999694824219,,,,,,,230.69999999999996,4.047368421052631,228,4,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Matthew Boyd","CHC",3.82276,3.02523,4.00186,4.05008,10,10,0,0,,55.71,231.58,49.981,26.91,25.07,8.13527,15.918,0.149324,2.53748,49.8902,8.0598,2.57156,3.1342,1.31426,0.215434,0.0687364,0.14669735729694366,0.234515,1.18289,0.2698,0.715268,,,4.21087,0.913109,0.842683,212.75999450683594,,,,,,,229.0000000000001,4.089285714285716,219,3.9107142857142856,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Casey Mize","DET",3.29006,3.49012,3.82061,4.25993,10,10,0,0,,54.36,227.2,51.8702,27.75,25.73,7.77647,14.0354,0.163542,2.38291,48.1817,7.9771,2.32374,3.43287,1.28749,0.212067,0.0617755,0.15029187873005867,0.246085,1.21239,0.2848,0.693504,,,4.10284,0.907281,0.612044,289.6499938964844,,,,,,,214.00000000000006,3.962962962962964,214,3.962962962962963,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Landen Roupp","SFG",3.17444,3.14543,3.99758,4.16065,9,9,0,0,,52.326,223.52,48.8133,25.91,24.19,5.31123,20.9332,0.17892,2.10548,47.5736,8.1826,3.60048,2.27264,0.913524,0.212838,0.0936524,0.11918589472770691,0.24348,1.33292,0.294736,0.703514,,,3.93178,0.900678,0.686948,690.0999755859375,,,,,,,222.9,4.286538461538462,222,4.269230769230769,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Taj Bradley","MIN",3.35762,3.74854,4.78314,4.43976,10,10,0,0,,59.76,254.48,54.844,31.58,29.48,9.3862,22.7439,0.146777,1.96558,63.1787,9.51486,3.42529,2.77783,1.41358,0.248266,0.0893741,0.15889175236225128,0.23869,1.29832,0.289161,0.713885,,,4.27759,0.877708,0.591381,492.4599914550781,,,,,,,241.3,4.0216666666666665,234,3.9,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Kyle Bradish","BAL",3.99326,2.91225,4.21177,4.18996,10,10,0,0,,56.75,241.78,52.6812,28.25,26.42,7.05076,21.9219,0.171871,2.49923,52.8413,8.38012,3.4766,2.41043,1.11818,0.218551,0.0906688,0.1278824359178543,0.24237,1.31459,0.289778,0.716077,,,4.15361,0.872542,0.804257,72.95999908447266,,,,,,,231.89999999999992,4.068421052631577,228,4,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"José Soriano","LAA",3.28825,3.71135,4.27181,3.95072,10,10,0,0,,57.43,245.45,52.0345,27.06,25.21,6.07075,24.7468,0.180297,3.17664,55.6201,8.71637,3.87813,2.24757,0.951362,0.226605,0.100822,0.12578269839286804,0.23921,1.33695,0.29495,0.728173,,,4.00559,0.864176,0.907961,321.80999755859375,,,,,,,240.79999999999995,4.224561403508771,235,4.12280701754386,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Framber Valdez","DET",3.40784,3.41914,3.90099,4.10027,10,10,0,0,,55.05,233.85,52.7731,27.1,25.08,5.75376,19.1333,0.135839,2.99282,46.6835,7.63218,3.12806,2.43991,0.940668,0.19963,0.0818187,0.11781153082847595,0.249254,1.3062,0.295187,0.701732,,,3.97821,0.861929,0.777816,81.13999938964844,,,,,,,223.39999999999998,4.0618181818181816,225,4.090909090909091,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Trevor Rogers","BAL",3.68918,3.03852,3.86764,4.4396,10,10,0,0,,54.39,230.72,53.5678,28.85,26.83,7.45184,17.0349,0.173603,1.75284,45.145,7.47021,2.8188,2.65014,1.23307,0.19567,0.0738338,0.1218360960483551,0.252759,1.29808,0.289427,0.693911,,,4.26706,0.852681,0.512253,146.07000732421875,,,,,,,206.1,3.8166666666666664,212,3.925925925925926,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Sonny Gray","BOS",3.22562,4.04945,3.65375,4.35003,11,11,0,0,,56.441,236.61,54.2875,29.31,27.28,8.66687,15.5333,0.144665,2.00989,52.3734,8.35139,2.47692,3.37169,1.38201,0.221349,0.0656494,0.15569984167814255,0.247812,1.23706,0.288689,0.702249,,,4.18256,0.837299,0.638425,138.08999633789062,,,,,,,213.3000000000001,3.808928571428573,213,3.8035714285714284,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Michael Wacha","KCR",3.68289,3.28707,4.45955,4.5,10,10,0,0,,57.78,244.79,56.3326,30.99,28.89,8.4586,17.1851,0.182728,2.08886,44.9596,7.00305,2.6768,2.6162,1.31754,0.183666,0.0702033,0.11346258968114853,0.249794,1.27237,0.278179,0.689538,,,4.45733,0.816552,0.565004,609.2899780273438,,,,,,,218.20000000000007,3.762068965517243,219,3.7758620689655173,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Payton Tolle","BOS",2.76528,3.1891,2.93423,4.04984,9,9,0,0,,46.224,191.9,39.9234,22.34,20.8,7.12491,14.8778,0.137094,1.54308,47.9277,9.33171,2.89677,3.22142,1.38725,0.249753,0.0775289,0.17222440987825394,0.227511,1.18556,0.272353,0.724155,,,4.10555,0.80936,0.710589,673,,,,,,,195.30000000000007,4.245652173913045,184,4,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Eury Pérez","MIA",2.21695,3.97927,3.50677,4.29954,9,9,0,0,,49.275,205.46,40.8686,25.09,23.54,7.66002,18.1089,0.135897,2.07608,52.3638,9.56416,3.30756,2.8916,1.39909,0.254861,0.0881384,0.1667228490114212,0.220584,1.19691,0.265136,0.702281,,,4.23418,0.803546,0.596476,78.6500015258789,,,,,,,201.60000000000005,4.114285714285716,185,3.7755102040816326,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Michael King","SDP",3.67195,3.24353,4.24653,4.31062,10,10,0,0,,56.79,241.42,52.244,29.18,27.2,7.89598,21.2018,0.175485,2.58273,50.8304,8.05554,3.36003,2.39746,1.25134,0.210548,0.0878211,0.122726671397686,0.240053,1.29329,0.279078,0.709485,,,4.38355,0.795744,0.702129,129.55999755859375,,,,,,,218.2,3.8280701754385964,211,3.7017543859649122,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Gerrit Cole","NYY",3.60813,3.06009,3.63416,4.25,10,10,0,0,,53.28,221.58,48.1011,26.84,25.16,9.00301,15.4215,0.151509,1.81929,53.2505,8.99501,2.60499,3.453,1.52078,0.240322,0.069598,0.17072366923093796,0.235398,1.19224,0.275173,0.72042,,,4.27828,0.788643,0.649302,232.89999389648438,,,,,,,211.70000000000005,3.9943396226415104,203,3.830188679245283,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Freddy Peralta","NYM",3.9564,3.03474,4.48446,4.37993,10,10,0,0,,58.09,246.84,52.0752,30.25,28.27,9.02769,22.5404,0.142143,2.64685,57.772,8.95074,3.49224,2.56304,1.39868,0.234047,0.091316,0.14273051172494888,0.234941,1.28448,0.27799,0.715842,,,4.44176,0.78809,0.664846,56.36000061035156,,,,,,,221.30000000000007,3.8155172413793115,211,3.6379310344827585,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Jared Jones","PIT",2.66555,3.70217,1.9933,4.16284,11,9,0,0.2051,,42.5262,179.47,39.0197,21.15,19.67,5.88946,14.1747,0.188064,1.89126,44.9367,9.51015,2.99984,3.17022,1.24641,0.250386,0.0789806,0.1714051514863968,0.238792,1.25086,0.294287,0.712903,,,3.93009,0.777329,0.600834,714.77001953125,,,,,,,184.99999999999997,4.3023255813953485,179,4.162790697674419,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Christian Scott","NYM",3.17627,2.67758,2.93416,4.2407,9,9,0,0,,45.99,193.43,41.3279,23.2,21.67,7.18533,15.2299,0.12615,2.09459,48.2607,9.44436,2.9804,3.16882,1.40613,0.249499,0.0787358,0.17076364904642105,0.234677,1.22978,0.282966,0.717397,,,4.17216,0.760418,0.607668,748.5700073242188,,,,,,,192.70000000000007,4.18913043478261,184,4,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Sandy Alcantara","MIA",2.61836,4.51222,4.89553,4.52015,10,10,0,0,,60.31,255.07,58.652,32.37,30.29,8.19507,18.5868,0.153866,2.49004,44.4591,6.63459,2.77369,2.39197,1.22294,0.174302,0.0728695,0.10143227875232697,0.250657,1.2807,0.278246,0.682252,,,4.45027,0.750065,0.591381,144.57000732421875,,,,,,,217.20000000000002,3.62,221,3.683333333333333,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Connor Prielipp","MIN",2.75915,3.29374,2.92486,4.36661,11,8,0,0.22,,45.4884,194.58,43.3421,23.69,22.07,5.95218,16.5371,0.200853,2.01248,45.6889,9.03968,3.27191,2.76282,1.17766,0.234808,0.0849886,0.14981937408447266,0.246219,1.31636,0.300588,0.702074,,,4.02533,0.719507,0.411737,999,,,,,,,182.39999999999998,4.053333333333333,182,4.044444444444444,,,,,,,,,,,,,,,,,,,"Connor Prielipp","31857",687570
"Dustin May","STL",2.44411,5.09813,2.65899,4.59966,16,10,0,0.2387,,53.3779,229.38,51.1441,29.21,27.28,7.02704,19.7693,0.369683,3.09028,50.0049,8.43129,3.33328,2.52942,1.18482,0.218,0.0861858,0.13181447982788086,0.247646,1.32852,0.29512,0.682816,,,4.2323,0.71799,0.391762,414.6700134277344,,,,,,,204.50000000000003,3.8584905660377364,205,3.8679245283018866,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Shane Baz","BAL",3.84752,3.13875,4.58438,4.66987,10,10,0,0,,58.28,250.55,57.1329,32.41,30.24,8.49619,21.1604,0.157276,2.7099,50.773,7.84072,3.26774,2.39943,1.31204,0.202646,0.0844558,0.11819034814834595,0.252042,1.3434,0.290523,0.691028,,,4.49125,0.714515,0.466653,186.92999267578125,,,,,,,212.60000000000008,3.6655172413793116,216,3.7241379310344827,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Sean Burke","CHW",2.39593,4.5258,4.11613,4.57033,10,10,0,0,,55.67,236.62,50.0807,30.31,28.27,9.16478,21.03,0.119816,2.58526,57.2883,9.26163,3.39986,2.72412,1.48164,0.242111,0.0888768,0.15323438495397568,0.235116,1.27736,0.279192,0.700081,,,4.46434,0.710074,0.538629,748.5599975585938,,,,,,,215.7000000000001,3.851785714285716,205,3.6607142857142856,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Shohei Ohtani","LAD",2.61611,0.881107,2.07891,3.37852,5,5,0,0,,28.77,117.52,22.5404,11.56,10.8,3.33324,9.67125,0.0663533,1.32044,33.3807,10.4423,3.02542,3.45154,1.04272,0.284043,0.0822945,0.20174823701381683,0.211591,1.11963,0.275117,0.749739,,,3.44152,0.70824,0.648585,1.2699999809265137,,,,,,,150.90000000000003,5.20344827586207,139,4.793103448275862,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Tanner Bibee","CLE",2.82279,4.10951,4.20923,4.45051,10,10,0,0,,56.38,237.81,54.1412,30,27.88,9.00339,16.6115,0.151874,2.3356,46.6209,7.44214,2.65171,2.80655,1.43722,0.196042,0.0698519,0.12619062513113022,0.247375,1.25493,0.276514,0.700845,,,4.54008,0.692283,0.538629,188.6300048828125,,,,,,,200.30000000000004,3.576785714285715,200,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
