Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrew Pinckney","WSN",124,497,452,112,82,14,3,13,63,61,32,7,145,10,1,2,0,18,5,0.247788,0.0643863,0.29175,0.22069,0.311111,0.378319,0.29843,0.68943,0.130531,6.17131,0.335593,,0.780018,52.8229,-5.90151,90.0393,0.780018,-5.2,-5.087302982807159,-3.3738681077957153,0.825576,999,,,,,,,501.3,4.042741935,501.3,4.042741935,,,,,,,,,,,,,,,,,,,"Andrew Pinckney","sa3022670",687605
"DaShawn Keirsey Jr.","ATL",112,389,355,83,58,15,4,6,44,41,26,7,109,5,3,0,0,19,4,0.233803,0.066838,0.280206,0.238532,0.293059,0.349296,0.275577,0.642355,0.115493,7.35252,0.316872,,1.62059,34.1265,-11.8369,73.893,1.62059,4.1,-10.415921807289124,5.529306173324585,0.82378,999,,,,,,,350.4,3.128571428,350.4,3.128571428,,,,,,,,,,,,,,,,,,,"DaShawn Keirsey Jr.","24496",680577
"Tyler Callihan","PIT",100,392,352,83,56,17,3,7,40,38,30,3,102,3,1,6,0,10,3,0.235795,0.0765306,0.260204,0.294118,0.300518,0.360795,0.288641,0.661314,0.125,5.6122,0.311475,,0.203704,38.5477,-7.77014,81.4301,0.203704,1.9,-8.423886105418205,3.340329170227051,0.81384,999,,,,,,,354.6,3.546,354.6,3.546,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Jerar Encarnacion","SFG",95,364,333,83,55,15,0,13,39,53,26,7,108,3,2,0,0,3,1,0.249249,0.0714286,0.296703,0.240741,0.307692,0.411411,0.305609,0.719104,0.162162,2.78375,0.327103,,-0.317846,40.8088,-2.20061,97.3304,-0.317846,1.3,-1.4695484042167664,-2.712345838546753,0.810809,999,,,,,,,387.4,4.077894736,387.4,4.077894736,,,,,,,,,,,,,,,,,,,"Jerar Encarnacion","21871",666464
"Logan Wagner","LAD",128,538,471,94,62,16,2,14,73,62,53,10,155,11,3,0,0,9,2,0.199575,0.098513,0.288104,0.341935,0.29368,0.33121,0.272939,0.624891,0.131635,5.63529,0.262295,,0.215171,46.0458,-17.523,73.0661,0.215171,5,-16.958981215953827,6.9767783880233765,0.809476,999,,,,,,,448.3,3.50234375,448.3,3.50234375,,,,,,,,,,,,,,,,,,,"Logan Wagner","sa3019932",702488
"Jo Adell","LAA",135,495,451,106,59,20,1,26,58,80,34,9,135,8,2,0,1,6,3,0.235033,0.0686869,0.272727,0.251852,0.29899,0.456763,0.318359,0.755753,0.221729,3.60843,0.273973,,-0.635906,60.6197,2.13166,102.671,-0.635906,-4.6,0.9226024150848389,-10.056349277496338,0.809159,999,,,,,,,579.7,4.294074074,579.7,4.294074074,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Tsung-Che Cheng","BOS",128,493,431,98,69,19,4,6,56,52,46,4,114,3,3,10,0,15,7,0.227378,0.0933063,0.231237,0.403509,0.304348,0.331787,0.280677,0.636134,0.104408,5.84823,0.292994,,-0.619212,45.2917,-12.96,73.6954,-0.619212,1.4,-15.90369027853012,6.834303259849548,0.808699,999,,,,,,,408,3.1875,408,3.1875,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Cedric Mullins","TBR",110,415,368,80,50,17,2,11,47,46,37,2,97,4,4,2,0,14,4,0.217391,0.0891566,0.233735,0.381443,0.292978,0.36413,0.287286,0.657109,0.146739,5.64093,0.261364,,0.574382,40.3528,-8.68268,81.5621,0.574382,0.5,-8.444072782993317,2.0248383283615112,0.805085,999,,,,,,,382.5,3.477272727,382.5,3.477272727,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Sean Keys","TOR",128,530,461,93,53,22,2,16,56,66,55,9,138,10,4,0,1,4,1,0.201735,0.103774,0.260377,0.398551,0.298113,0.362256,0.286197,0.660369,0.160521,4.01056,0.247588,,-0.3291,51.0661,-11.5575,82.2976,-0.3291,-1,-11.387191951274872,0.9473838806152344,0.798821,999,,,,,,,485.2,3.790625,485.2,3.790625,,,,,,,,,,,,,,,,,,,"Sean Keys","35094",815873
"Daylen Lile","WSN",141,575,521,136,90,26,9,11,75,68,41,6,101,7,5,1,0,13,6,0.261036,0.0713044,0.175652,0.405941,0.320558,0.408829,0.313197,0.729387,0.147793,6.4823,0.301932,,-0.728525,68.007,0.0663237,100.155,-0.728525,-4.4,-0.6226462498307228,-10.738183498382568,0.794333,999,,,,,,,622.6,4.415602836,622.6,4.415602836,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
"Cal Stevenson","DET",99,359,303,67,46,14,2,5,45,32,46,3,84,1,4,5,1,13,4,0.221122,0.128134,0.233983,0.547619,0.322034,0.330033,0.290399,0.652067,0.108911,5.96635,0.284404,,0.36778,35.8148,-6.60377,84.3378,0.36778,5.6,-6.259278446435928,1.6427688598632812,0.792264,999,,,,,,,325.7,3.289898989,325.7,3.289898989,,,,,,,,,,,,,,,,,,,"Cal Stevenson","22411",670276
"Dylan Carlson",,114,374,322,74,50,14,2,8,41,39,42,5,84,6,4,0,0,3,2,0.229814,0.112299,0.224599,0.5,0.326203,0.360248,0.300906,0.686452,0.130435,3.96789,0.282051,,-0.83299,40.5018,-3.68921,93.5074,-0.83299,3.1,-3.710927665233612,-1.0225749015808105,0.788402,999,,,,,,,363.7,3.190350877,363.7,3.190350877,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Trevor Story","BOS",111,450,419,101,66,22,1,12,52,56,24,5,130,4,2,1,1,13,1,0.24105,0.0533333,0.288889,0.184615,0.287305,0.384248,0.287931,0.671553,0.143198,5.45702,0.318996,,1.60293,43.9918,-9.17913,78.6929,1.60293,-3.1,-9.697890520095825,1.8603177070617676,0.78326,999,,,,,,,434.8,3.917117117,434.8,3.917117117,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Brock Rodden","SEA",98,404,366,83,56,16,2,9,46,47,29,5,113,5,3,1,1,12,4,0.226776,0.0717822,0.279703,0.256637,0.290323,0.355191,0.279292,0.645514,0.128415,5.80394,0.299595,,0.200788,36.661,-11.0747,83.4688,0.200788,-0.1,-7.670713484287262,1.384420894086361,0.779938,999,,,,,,,354.8,3.620408163,354.8,3.620408163,,,,,,,,,,,,,,,,,,,"Brock Rodden","sa3022432",801126
"Josue De Paula","LAD",127,527,460,108,73,18,2,15,66,60,61,8,121,4,2,0,0,14,4,0.234783,0.11575,0.229602,0.504132,0.328273,0.380435,0.308706,0.708708,0.145652,5.1981,0.285276,,0.303713,60.4081,-1.86098,97.5677,0.303713,-2.9,-1.2155309915542603,-8.709083080291748,0.777935,999,,,,,,,559.8,4.407874015,559.8,4.407874015,,,,,,,,,,,,,,,,,,,"Josue De Paula","sa3018591",800543
"Cooper Johnson","TEX",86,314,277,52,33,12,1,6,27,31,31,5,105,3,2,1,0,2,0,0.187726,0.0987261,0.334395,0.295238,0.27476,0.303249,0.253561,0.578009,0.115523,3.86274,0.27381,,-0.00930381,21.9343,-15.1672,60.6181,-0.00930381,5.6,-14.583971742540598,11.368665218353271,0.77711,999,,,,,,,216.9,2.522093023,216.9,2.522093023,,,,,,,,,,,,,,,,,,,"Cooper Johnson","sa3010584",666194
"Danny Jansen","TEX",86,295,255,50,28,12,0,10,31,31,34,3,72,4,2,0,0,0,0,0.196078,0.115254,0.244068,0.472222,0.298305,0.360784,0.289143,0.659089,0.164706,1.29151,0.228571,,-0.415906,29.1293,-5.72723,85.129,-0.415906,-2.4,-5.586432963609695,3.019606113433838,0.77653,999,,,,,,,267.8,3.113953488,267.8,3.113953488,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Cayden Wallace","WSN",123,488,446,104,71,21,3,9,51,53,31,10,117,6,4,1,1,8,3,0.233184,0.0635246,0.239754,0.264957,0.289528,0.35426,0.274394,0.643788,0.121076,5.00817,0.29321,,-0.275516,42.3431,-15.3179,73.574,-0.275516,5.1,-15.559826374053955,6.8930628299713135,0.773915,999,,,,,,,416.8,3.388617886,416.8,3.388617886,,,,,,,,,,,,,,,,,,,"Cayden Wallace","sa3019996",691024
"Rafael Marchán","PHI",60,209,185,43,30,9,1,3,19,22,17,4,31,4,2,1,0,0,0,0.232432,0.0813397,0.148325,0.548387,0.307692,0.340541,0.280954,0.648233,0.108108,2.27224,0.261438,,-0.310279,19.2478,-5.44719,76.4371,-0.310279,2.9,-6.147002041339874,6.7396533489227295,0.771849,999,,,,,,,178.8,2.98,178.8,2.98,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Trei Cruz","DET",114,484,422,96,64,20,3,9,61,51,56,6,118,2,3,1,1,7,5,0.227488,0.115702,0.243802,0.474576,0.318841,0.353081,0.294804,0.671921,0.125592,4.69617,0.291946,,-1.41338,50.0163,-7.17202,87.3724,-1.41338,-5.9,-8.616795778274536,-0.5649032592773438,0.765505,999,,,,,,,448.6,3.935087719,448.6,3.935087719,,,,,,,,,,,,,,,,,,,"Trei Cruz","27569",669360
"Jonah Bride","TEX",102,378,323,70,48,14,1,7,38,38,45,9,84,6,4,0,1,1,1,0.216718,0.119048,0.222222,0.535714,0.320106,0.331269,0.284434,0.651375,0.114551,2.69701,0.266949,,-0.803668,35.8797,-8.78392,81.8849,-0.803668,1.9,-8.874249458312988,3.2888888120651245,0.760067,999,,,,,,,333.2,3.266666666,333.2,3.266666666,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Mickey Moniak","COL",120,423,393,103,62,19,4,18,54,59,23,4,103,4,3,0,1,7,4,0.262087,0.0543735,0.243499,0.223301,0.307329,0.468193,0.328243,0.775522,0.206107,5.35317,0.309091,,-0.799212,55.1969,5.21617,96.7894,-0.799212,0.4,-2.408806264400482,-4.262698262929916,0.756864,999,,,,,,,514,4.283333333,514,4.283333333,,,,,,,,,,,,,,,,,,,"Mickey Moniak","19956",666160
"Bryan Torres","STL",113,447,381,102,81,16,1,4,52,40,52,6,73,2,4,8,0,13,5,0.267717,0.116331,0.163311,0.712329,0.355353,0.346457,0.310607,0.70181,0.0787402,4.47015,0.318182,,-0.299203,51.928,-0.888447,100.509,-0.299203,-9.1,-0.02956673502922058,-7.4575841426849365,0.755083,999,,,,,,,452.6,4.005309734,452.6,4.005309734,,,,,,,,,,,,,,,,,,,"Bryan Torres","21464",663494
"Kehden Hettiger","PHI",106,428,382,79,46,20,2,11,42,48,41,3,130,2,3,0,0,1,1,0.206806,0.0957944,0.303738,0.315385,0.285047,0.356021,0.279837,0.641068,0.149215,3.18902,0.278689,,-0.777261,39.0282,-11.5433,75.6717,-0.777261,-1.6,-13.118254244327545,6.26302182674408,0.755081,999,,,,,,,361.3,3.408490566,361.3,3.408490566,,,,,,,,,,,,,,,,,,,"Kehden Hettiger","sa3022812",800607
"Zach McKinstry","DET",117,393,350,82,55,16,4,7,46,34,35,4,86,4,3,1,0,11,3,0.234286,0.0890585,0.21883,0.406977,0.308673,0.362857,0.292495,0.671531,0.128571,6.23753,0.288462,,0.377297,39.8756,-6.56035,85.7818,0.377297,-1.4,-6.208537608385086,0.04400360584259033,0.753648,999,,,,,,,373.7,3.194017094,373.7,3.194017094,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Chad Stevens","COL",120,480,430,108,70,23,3,12,55,55,39,9,135,7,3,1,0,9,4,0.251163,0.08125,0.28125,0.288889,0.321503,0.402326,0.309713,0.723829,0.151163,5.16365,0.335664,,-0.544448,55.4134,-1.3023,84.0959,-0.544448,-4.3,-9.592287600040436,0.9910049438476562,0.753391,999,,,,,,,515.3,4.294166666,515.3,4.294166666,,,,,,,,,,,,,,,,,,,"Chad Stevens","29614",677060
"Jose Siri","LAA",102,341,311,61,35,13,1,12,44,39,22,4,128,4,3,1,0,10,4,0.196141,0.0645161,0.375367,0.171875,0.255882,0.360129,0.263477,0.616011,0.163987,6.21719,0.281609,,-0.0143647,26.5656,-13.7262,64.8651,-0.0143647,8.5,-14.135356394574046,9.752939462661743,0.752809,999,,,,,,,272.6,2.672549019,272.6,2.672549019,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Javier Rivas","PIT",130,507,472,111,75,21,2,13,50,63,16,21,145,11,3,5,1,3,2,0.235169,0.0315582,0.285996,0.110345,0.2749,0.370763,0.263229,0.645663,0.135593,3.77617,0.309148,,-0.75377,39.3958,-20.5101,64.0221,-0.75377,11,-22.37290322780609,12.862874746322632,0.752294,999,,,,,,,425.2,3.27076923,425.2,3.27076923,,,,,,,,,,,,,,,,,,,"Javier Rivas","sa3015589",691922
"Dominic Canzone","SEA",118,432,394,97,63,18,1,15,54,55,32,9,95,3,3,0,2,4,2,0.246193,0.0740741,0.219907,0.336842,0.305556,0.411168,0.30341,0.716723,0.164975,3.70056,0.285714,,-0.606584,47.6613,-3.38283,100.083,-0.606584,-2.2,-0.5641791373491287,-6.961904764175415,0.751723,999,,,,,,,455.1,3.856779661,455.1,3.856779661,,,,,,,,,,,,,,,,,,,"Dominic Canzone","26438",686527
"Lane Thomas","KCR",108,429,382,89,55,18,4,12,51,51,37,5,113,5,5,0,0,12,5,0.232984,0.0862471,0.263403,0.327434,0.305361,0.395288,0.300926,0.700649,0.162304,6.01243,0.293893,,-0.254941,46.465,-4.2247,88.8236,-0.254941,-3.1,-5.906000226736069,-1.5237212181091309,0.751015,999,,,,,,,439,4.064814814,439,4.064814814,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Joey Wiemer","WSN",115,405,363,77,49,17,1,10,44,43,35,4,117,5,2,0,1,9,3,0.212121,0.0864198,0.288889,0.299145,0.288889,0.347107,0.278121,0.635996,0.134986,4.85417,0.281513,,0.0103057,36.3668,-11.4871,76.1271,0.0103057,3.8,-11.448884626850486,5.288095235824585,0.747863,999,,,,,,,345.9,3.007826086,345.9,3.007826086,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Heriberto Hernández","MIA",121,462,403,94,57,19,1,17,57,63,50,7,132,5,3,1,0,5,2,0.233251,0.108225,0.285714,0.378788,0.32321,0.411911,0.316408,0.735121,0.17866,3.95694,0.299611,,-0.51221,55.8466,1.25777,100.994,-0.51221,-3,0.03203827142715454,-8.092592716217041,0.747461,999,,,,,,,512.9,4.238842975,512.9,4.238842975,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"Sam Petersen","WSN",66,247,216,51,34,9,3,5,41,34,17,1,56,9,3,2,1,11,1,0.236111,0.0688259,0.226721,0.303571,0.314286,0.375,0.302352,0.689286,0.138889,8.59316,0.291139,,1.40098,27.0385,-2.14643,92.726,1.40098,-1.1,-0.7284532785415649,-0.19244563579559326,0.746306,999,,,,,,,255.9,3.877272727,255.9,3.877272727,,,,,,,,,,,,,,,,,,,"Sam Petersen","sa3025609",695763
"Nick Goodwin","TOR",104,403,356,77,54,11,2,10,51,47,32,6,90,10,2,3,1,5,2,0.216292,0.0794045,0.223325,0.355556,0.2975,0.342697,0.279608,0.640197,0.126404,4.97974,0.25969,,-0.413185,36.6738,-10.9438,77.759,-0.413185,2.9,-10.977282732725143,4.3807467222213745,0.744674,999,,,,,,,342.4,3.292307692,342.4,3.292307692,,,,,,,,,,,,,,,,,,,"Nick Goodwin","sa3022685",800959
"Bryan Rincon","PHI",99,382,337,66,37,17,3,9,57,40,35,3,116,3,1,6,0,18,2,0.195846,0.091623,0.303665,0.301724,0.276596,0.344214,0.271625,0.620809,0.148368,8.20277,0.267606,,2.30564,32.2868,-12.8494,70.0465,2.30564,1.6,-11.255764245986938,5.8107582330703735,0.74283,999,,,,,,,326.2,3.294949494,326.2,3.294949494,,,,,,,,,,,,,,,,,,,"Bryan Rincon","sa3020221",804858
"Phillip Glasser","WSN",113,484,433,114,88,19,2,5,57,49,39,9,68,7,2,3,1,14,6,0.263279,0.0805785,0.140496,0.573529,0.33264,0.351039,0.29787,0.68368,0.0877598,4.93942,0.301105,,-0.482313,51.2213,-5.96706,89.6559,-0.482313,2.9,-6.416080504655838,-2.4350967407226562,0.741435,999,,,,,,,466.7,4.130088495,466.7,4.130088495,,,,,,,,,,,,,,,,,,,"Phillip Glasser","sa3022680",701298
"Bryan Lavastida","ATH",88,353,316,74,49,15,2,8,39,41,28,8,77,6,2,1,1,10,3,0.234177,0.0793201,0.21813,0.363636,0.306818,0.370253,0.289675,0.677071,0.136076,5.59001,0.283262,,0.276322,35.0089,-6.70076,81.2707,0.276322,-3.9,-7.516030192375183,2.585155487060547,0.738965,999,,,,,,,341.1,3.876136363,341.1,3.876136363,,,,,,,,,,,,,,,,,,,"Bryan Lavastida","24765",681526
"Nick Allen","HOU",125,429,383,88,68,16,1,3,41,34,33,7,83,3,3,7,0,8,4,0.229765,0.0769231,0.193473,0.39759,0.293839,0.300261,0.259943,0.5941,0.0704961,4.1017,0.283333,,-0.678432,32.1905,-18.4992,64.1845,-0.678432,6.5,-18.787722766399384,11.228836059570312,0.7378,999,,,,,,,302.1,2.4168,302.1,2.4168,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Jack Penney","DET",97,388,343,73,50,14,3,6,41,40,37,7,99,6,2,0,0,4,2,0.212828,0.0953608,0.255155,0.373737,0.298969,0.323615,0.272187,0.622584,0.110787,4.73767,0.279167,,-0.586779,32.9711,-12.8741,71.7927,-0.586779,5.9,-13.486071586608887,7.325632095336914,0.736454,999,,,,,,,310.9,3.205154639,310.9,3.205154639,,,,,,,,,,,,,,,,,,,"Jack Penney","sa3025481",802599
"Jared Sundstrom","SEA",117,478,432,91,54,22,4,11,58,57,36,4,149,8,2,0,0,16,3,0.210648,0.0753138,0.311715,0.241611,0.282427,0.356481,0.278159,0.638908,0.145833,7.03964,0.291971,,1.35089,42.9365,-13.5429,82.6884,1.35089,4.4,-8.402082920074463,-0.8689594268798828,0.735229,999,,,,,,,421.6,3.603418803,421.6,3.603418803,,,,,,,,,,,,,,,,,,,"Jared Sundstrom","sa3022442",814791
"Drew Millas","WSN",84,307,279,66,47,12,2,5,31,31,24,6,56,1,2,1,1,6,2,0.236559,0.0781759,0.18241,0.428571,0.297386,0.34767,0.276737,0.645056,0.111111,4.98858,0.277273,,-0.0547451,27.2219,-9.05247,75.1789,-0.0547451,0.4,-9.086100991815329,6.040064722299576,0.733054,999,,,,,,,264.6,3.15,264.6,3.15,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Andruw Monasterio","BOS",110,347,307,77,53,16,1,7,43,36,33,6,76,4,3,0,0,9,4,0.250814,0.0951009,0.21902,0.434211,0.32853,0.37785,0.305583,0.70638,0.127036,4.84643,0.30837,,-0.39261,38.8956,-2.10511,90.8524,-0.39261,-4.5,-4.1337838768959045,-0.675044059753418,0.730317,999,,,,,,,359,3.263636363,359,3.263636363,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Triston Casas","BOS",100,387,332,79,47,17,0,15,41,51,51,8,95,3,1,0,4,0,0,0.237952,0.131783,0.245478,0.536842,0.343669,0.424699,0.33039,0.768368,0.186747,0.930901,0.286996,,-0.613956,51.1736,5.44662,107.941,-0.613956,-2.1,3.0080044269561768,-9.20978832244873,0.728702,999,,,,,,,462.7,4.627,462.7,4.627,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Matthew Wood","MIL",94,376,331,71,53,13,0,5,30,35,36,6,69,6,3,0,1,3,1,0.214502,0.0957447,0.183511,0.521739,0.300532,0.299094,0.265697,0.599626,0.0845921,2.57338,0.253846,,-0.397066,29.97,-14.4573,68.3508,-0.397066,2.2,-14.501153200864792,9.107701539993286,0.727687,999,,,,,,,280.2,2.980851063,280.2,2.980851063,,,,,,,,,,,,,,,,,,,"Matthew Wood","sa3019924",687783
"Jonathan India","KCR",122,507,434,104,69,24,1,10,61,46,55,10,95,13,4,1,0,3,3,0.239631,0.108481,0.187377,0.578947,0.339921,0.368664,0.309269,0.708585,0.129032,3.12257,0.282282,,-1.46696,58.3474,-1.5586,94.5707,-1.46696,-7.5,-4.711265206336975,-5.637125253677368,0.727156,999,,,,,,,519,4.25409836,519,4.25409836,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Cam Devanney",,108,421,379,86,54,22,1,9,40,43,32,8,116,6,2,2,0,3,3,0.226913,0.0760095,0.275534,0.275862,0.295943,0.361478,0.282342,0.65742,0.134565,3.1851,0.300781,,-1.18309,39.2463,-10.4981,77.1149,-1.18309,1,-12.602097988128662,5.640652656555176,0.720393,999,,,,,,,368,3.407407407,368,3.407407407,,,,,,,,,,,,,,,,,,,"Cam Devanney","25688",687478
"Alexander Canario",,95,339,307,71,43,15,1,12,38,40,28,6,105,3,1,0,0,4,1,0.23127,0.0825959,0.309735,0.266667,0.300885,0.403909,0.300706,0.704794,0.172638,4.12036,0.308901,,-0.0584312,36.6565,-3.39895,89.6948,-0.0584312,3.7,-4.1989011988043785,-0.03677248954772949,0.720233,999,,,,,,,350.4,3.688421052,350.4,3.688421052,,,,,,,,,,,,,,,,,,,"Alexander Canario","22842",672744
"Cutter Coffey","TOR",112,482,439,97,62,22,0,13,65,58,36,10,126,5,2,0,1,6,2,0.220957,0.0746888,0.261411,0.285714,0.286307,0.359909,0.276118,0.646216,0.138952,4.19036,0.278146,,-0.23299,42.4971,-14.455,75.3547,-0.23299,2.9,-14.233814314007759,4.671017169952393,0.719469,999,,,,,,,419,3.741071428,419,3.741071428,,,,,,,,,,,,,,,,,,,"Cutter Coffey","sa3020280",702690
"Buddy Kennedy","SEA",110,435,382,95,66,20,2,7,50,47,41,8,76,7,5,0,0,3,2,0.248691,0.0942529,0.174713,0.539474,0.328736,0.366492,0.301131,0.695228,0.117801,3.7986,0.289474,,-0.918812,47.1873,-4.21126,94.2631,-0.918812,4.4,-3.8765767216682434,-3.5916223526000977,0.716187,999,,,,,,,429.3,3.902727272,429.3,3.902727272,,,,,,,,,,,,,,,,,,,"Buddy Kennedy","22505",671083
"Allan Castro","BOS",121,498,448,108,73,23,3,9,54,53,44,11,109,4,2,0,0,10,3,0.241071,0.0883534,0.218875,0.40367,0.313253,0.366071,0.291597,0.679324,0.125,5.1023,0.298193,,0.0452639,50.1666,-8.67593,81.2183,0.0452639,-1,-10.978677157312632,0.8298059701919556,0.715867,999,,,,,,,479.8,3.965289256,479.8,3.965289256,,,,,,,,,,,,,,,,,,,"Allan Castro","sa3016084",691369
"Bill Knight","SEA",112,479,430,94,70,16,3,5,59,49,30,11,124,15,3,1,0,19,5,0.218605,0.0626305,0.258873,0.241935,0.290795,0.304651,0.258484,0.595446,0.0860465,6.82622,0.292763,,1.06584,35.3747,-21.2228,69.1352,1.06584,5.1,-16.359095096588135,6.859994053840637,0.715418,999,,,,,,,364,3.25,364,3.25,,,,,,,,,,,,,,,,,,,"Bill Knight","sa3019965",681098
"Andrew Cossetti","MIN",84,348,303,60,32,17,2,9,36,40,36,7,111,8,1,0,0,2,1,0.19802,0.103448,0.318966,0.324324,0.298851,0.356436,0.284037,0.655286,0.158416,4.21353,0.277174,,-0.465033,32.92,-8.19888,79.4483,-0.465033,-2.5,-8.894499093294144,3.8932981491088867,0.714157,999,,,,,,,311.3,3.70595238,311.3,3.70595238,,,,,,,,,,,,,,,,,,,"Andrew Cossetti","sa3020493",681355
"Jackson Strong","DET",109,459,413,88,58,18,4,8,54,52,36,2,151,7,3,0,0,11,3,0.213075,0.0784314,0.328976,0.238411,0.285403,0.33414,0.273343,0.619543,0.121065,6.41626,0.311284,,0.317882,39.4351,-14.7993,72.5888,0.317882,4,-14.51115345954895,5.686507940292358,0.713973,999,,,,,,,371.5,3.40825688,371.5,3.40825688,,,,,,,,,,,,,,,,,,,"Jackson Strong","sa3025551",825924
"Myles Straw","TOR",118,368,330,78,59,14,2,3,45,28,28,6,70,1,3,6,0,12,2,0.236364,0.076087,0.190217,0.4,0.29558,0.318182,0.266306,0.613762,0.0818182,6.13901,0.288462,,1.03963,29.5143,-13.9677,68.5958,1.03963,5.5,-12.581360697746277,6.852145791053772,0.710123,999,,,,,,,291.2,2.46779661,291.2,2.46779661,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Oswaldo Cabrera","NYY",102,336,301,70,49,12,1,8,42,35,28,5,69,3,2,2,0,4,2,0.232558,0.0833333,0.205357,0.405797,0.302395,0.358804,0.28637,0.661199,0.126246,4.34596,0.274336,,-0.51416,32.4213,-7.27974,82.9415,-0.51416,1.4,-7.2695823311805725,2.6345678567886353,0.709352,999,,,,,,,301.7,2.957843137,301.7,2.957843137,,,,,,,,,,,,,,,,,,,"Oswaldo Cabrera","21707",665828
"Nick Sogard","BOS",115,452,396,96,69,21,1,5,57,42,48,7,92,4,2,2,0,9,3,0.242424,0.106195,0.20354,0.521739,0.328889,0.338384,0.293878,0.667273,0.0959596,4.61626,0.302326,,-0.181143,46.3697,-7.03759,82.7894,-0.181143,-4.3,-9.349852576851845,0.6823630332946777,0.705394,999,,,,,,,419.9,3.651304347,419.9,3.651304347,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Austin Hays","CHW",108,405,369,91,55,21,2,13,54,46,28,7,102,4,4,0,1,4,1,0.246612,0.0691358,0.251852,0.27451,0.303704,0.420054,0.306251,0.723758,0.173442,4.76671,0.302326,,-0.137651,45.6166,-2.23724,95.2516,-0.137651,-0.2,-2.4042280316352844,-4.664285853505135,0.70343,999,,,,,,,435.9,4.036111111,435.9,4.036111111,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Mike Antico","COL",105,418,377,87,61,17,2,7,49,42,31,4,111,5,3,2,0,17,3,0.230769,0.0741627,0.26555,0.279279,0.295673,0.342175,0.278693,0.637848,0.111406,6.24198,0.305344,,1.55749,37.7284,-11.6615,78.6471,1.55749,6.6,-9.021072268486023,1.9924159049987793,0.703308,999,,,,,,,368.6,3.51047619,368.6,3.51047619,,,,,,,,,,,,,,,,,,,"Mike Antico","sa3016922",690443
"Mason McCoy","SDP",100,376,337,69,46,15,2,6,41,33,30,6,123,2,3,4,1,10,3,0.204748,0.0797872,0.327128,0.243902,0.271505,0.31454,0.25356,0.586045,0.109792,5.87065,0.298578,,0.296127,26.2649,-18.1624,63.0207,0.296127,6.4,-16.1832292675972,10.544620990753174,0.702604,999,,,,,,,267.3,2.673,267.3,2.673,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
"Michael Siani","BAL",123,444,390,82,60,12,3,7,54,41,42,5,113,3,3,6,0,19,5,0.210256,0.0945946,0.254505,0.371681,0.289954,0.310256,0.264976,0.600211,0.1,6.75413,0.274725,,1.09225,35.1302,-17.3318,67.6114,1.09225,6.4,-15.95166301727295,8.03139340877533,0.700561,999,,,,,,,344,2.796747967,344,2.796747967,,,,,,,,,,,,,,,,,,,"Michael Siani","22557",672279
"Colton Ledbetter","STL",122,507,462,113,78,23,3,9,58,55,33,3,129,5,6,1,1,19,6,0.244589,0.0650888,0.254438,0.255814,0.298419,0.365801,0.288405,0.66422,0.121212,6.03826,0.315152,,0.596907,49.7592,-10.1468,85.2999,0.596907,3.8,-8.236357390880585,-1.7886245250701904,0.699608,999,,,,,,,472.5,3.872950819,472.5,3.872950819,,,,,,,,,,,,,,,,,,,"Colton Ledbetter","sa3022897",807742
