Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jacob deGrom","TEX",4,3,6,3.34208,10,10,0,0,,57,228,46,23,21,7,15,,2,64,10.1092,2.31729,4.36249,1.1767,0.279569,0.0640848,0.21548449993133545,0.220001,1.07552,0.278892,0.750646,,,3.46101,1.22691,1.29969,50.0099983215332,,,,,,,293.0999999999999,5.142105263157893,271,4.754385964912281,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Hunter Greene","CIN",4,3,6,3.5846,10,10,0,0,,55,224,44,24,22,8,18,,2,64,10.564,2.96035,3.5685,1.2662,0.287384,0.0805338,0.20685067772865295,0.216921,1.13384,0.277203,0.745907,,,3.71231,1.18819,1.21551,444.32000732421875,,,,,,,262.20000000000005,4.767272727272728,239,4.345454545454546,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Drew Rasmussen","TBR",3,3,6,3.38015,10,10,0,0,,54,221,48,22,20,6,14,,2,54,8.96878,2.25627,3.97505,0.994712,0.243056,0.0611455,0.18191077932715416,0.232423,1.13552,0.286789,0.739523,,,3.4326,1.17557,1.24911,132.36000061035156,,,,,,,261,4.833333333333333,252,4.666666666666667,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Blake Snell","LAD",4,2,6,3.07206,9,9,0,0,,48,200,36,18,16,5,20,,2,61,11.5327,3.80159,3.03364,0.965529,0.304767,0.100463,0.20430462062358856,0.202255,1.17747,0.276293,0.783288,,,3.35539,1.17233,1.28332,178.41000366210938,,,,,,,256.1,5.335416666666667,231,4.8125,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Braxton Ashcraft","PIT",4,1,6,3.41443,10,10,0,0,,53,224,48,22,20,6,16,,2,55,9.46861,2.73565,3.46119,0.948715,0.246863,0.0713233,0.17553988099098206,0.233185,1.21626,0.292896,0.750358,,,3.42418,1.17166,1.22385,239.36000061035156,,,,,,,249.60000000000002,4.709433962264152,243,4.584905660377358,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Logan Gilbert","SEA",4,3,6,3.15588,10,10,0,0,,57,230,47,22,20,7,14,,2,63,10.0143,2.16697,4.62131,1.11664,0.274386,0.0593741,0.21501203253865242,0.217988,1.0632,0.275373,0.764712,,,3.34453,1.15093,1.2552,37.150001525878906,,,,,,,291.49999999999994,5.114035087719297,272,4.771929824561403,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Max Fried","NYY",4,3,6,3.50087,10,10,0,0,,59,244,52,25,23,6,19,,3,55,8.41054,2.81709,2.98554,0.880539,0.226728,0.0759421,0.15078634768724442,0.234552,1.19589,0.287376,0.728134,,,3.58538,1.14374,1.19007,50.04999923706055,,,,,,,271.6,4.603389830508475,261,4.423728813559322,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Ranger Suarez","BOS",4,3,5,3.92184,10,10,0,0,,61,257,60,29,27,7,17,,3,57,8.47671,2.57815,3.2879,0.993411,0.223245,0.0678989,0.155346117913723,0.253369,1.27155,0.308461,0.712258,,,3.65387,1.14024,1.07909,183.97999572753906,,,,,,,263.30000000000007,4.316393442622952,268,4.39344262295082,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Sonny Gray","BOS",4,3,5,3.84289,10,10,0,0,,60,251,57,28,26,7,16,,3,60,9.00861,2.4348,3.69994,1.09524,0.238834,0.0645508,0.17428333312273026,0.247019,1.22816,0.303525,0.720177,,,3.6327,1.13986,1.11501,138.08999633789062,,,,,,,272.7,4.545,272,4.533333333333333,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Hunter Brown","HOU",4,3,6,3.5187,10,10,0,0,,58,242,50,25,23,6,21,,3,63,9.66548,3.25582,2.96867,0.93143,0.258935,0.0872224,0.17171241343021393,0.229176,1.21873,0.294106,0.73727,,,3.53173,1.13306,1.16834,36.189998626708984,,,,,,,279.40000000000003,4.817241379310345,266,4.586206896551724,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Chase Burns","CIN",3,2,5,3.44874,12,9,0,0,,51,213,41,22,20,7,18,,2,62,10.9269,3.16763,3.44956,1.18677,0.292588,0.0848189,0.2077687531709671,0.21425,1.15571,0.279314,0.759118,,,3.58991,1.12565,1.24633,109.72000122070312,,,,,,,248.70000000000007,4.8764705882352954,228,4.470588235294118,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Nathan Eovaldi","TEX",4,3,6,3.69561,10,10,0,0,,58,240,54,26,24,7,15,,2,56,8.75222,2.3332,3.75117,1.06922,0.235297,0.0627263,0.17257045209407806,0.241736,1.18529,0.294664,0.723085,,,3.61566,1.11646,1.03738,132.50999450683594,,,,,,,263.70000000000005,4.546551724137932,260,4.482758620689655,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Framber Valdez","DET",4,3,6,3.77115,10,10,0,0,,63,264,59,29,27,6,21,,3,55,7.82622,3.03655,2.57734,0.797909,0.208571,0.0809248,0.12764611095190048,0.24762,1.2749,0.300177,0.710163,,,3.67263,1.10158,1.07408,81.13999938964844,,,,,,,277,4.396825396825397,275,4.365079365079365,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Joe Ryan","MIN",3,3,6,3.62504,10,10,0,0,,55,225,48,24,22,8,13,,2,60,9.77112,2.16592,4.51131,1.29548,0.264684,0.0586712,0.2060127630829811,0.229855,1.1185,0.283414,0.740009,,,3.65769,1.05129,1.10531,78.52999877929688,,,,,,,258.8,4.705454545454546,246,4.472727272727273,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Cam Schlittler","NYY",4,3,6,3.30267,10,10,0,0,,51,218,43,20,19,6,18,,2,59,10.4601,3.24034,3.22809,1.05533,0.273069,0.0845915,0.18847735226154327,0.21622,1.19225,0.278254,0.769823,,,3.53149,1.035,1.20499,116.62999725341797,,,,,,,249.8,4.898039215686275,235,4.607843137254902,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Gavin Williams","CLE",3,3,6,3.42285,10,10,0,0,,54,228,45,22,20,6,21,,3,62,10.4283,3.48322,2.99386,1.00472,0.271873,0.0908102,0.18106281757354736,0.220823,1.23204,0.286886,0.759148,,,3.54923,1.02485,1.19648,144.74000549316406,,,,,,,260.8,4.82962962962963,244,4.518518518518518,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Bryan Woo","SEA",4,3,5,3.30663,9,9,0,0,,55,222,47,22,20,7,12,,2,56,9.14369,1.9551,4.67684,1.1299,0.251413,0.053757,0.19765587151050568,0.22555,1.0705,0.275493,0.747947,,,3.48383,1.02002,1.12019,34.77000045776367,,,,,,,268.7,4.885454545454545,254,4.618181818181818,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Nolan McLean","NYM",4,3,6,3.46332,10,10,0,0,,53,229,46,22,20,6,21,,3,58,9.84032,3.60791,2.72743,0.935526,0.254068,0.0931529,0.16091512888669968,0.224561,1.26624,0.286649,0.754823,,,3.62391,1.01491,1.08647,87.29000091552734,,,,,,,242.80000000000004,4.581132075471698,231,4.3584905660377355,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Cade Cavalli","WSN",3,3,6,3.60873,10,10,0,0,,50,218,47,22,20,5,17,,2,51,9.17392,3.09717,2.96203,0.944394,0.235097,0.0793702,0.15572650730609894,0.237568,1.28116,0.295069,0.743408,,,3.60976,1.01386,0.988197,305.2200012207031,,,,,,,231.3,4.626,230,4.6,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"José Soriano","LAA",4,3,5,3.84294,10,10,0,0,,57,246,53,27,24,5,25,,3,55,8.72949,3.94678,2.2118,0.780824,0.225211,0.101823,0.12338835746049881,0.243174,1.36698,0.304813,0.72308,,,3.76407,0.98945,0.946374,321.80999755859375,,,,,,,248.49999999999994,4.359649122807016,246,4.315789473684211,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Sandy Alcantara","MIA",3,3,5,4.10493,10,10,0,0,,61,257,59,30,28,7,19,,3,52,7.59824,2.72844,2.78483,1.06016,0.20091,0.0721443,0.1287655010819435,0.252764,1.27732,0.296116,0.700425,,,3.99682,0.957909,0.896275,144.57000732421875,,,,,,,249.90000000000006,4.096721311475411,252,4.131147540983607,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Jared Jones","PIT",3,2,5,3.47379,11,8,0,0,,48,204,42,20,18,6,16,,2,53,10.0292,3.04605,3.29253,1.04371,0.2619,0.0795436,0.1823563054203987,0.226899,1.21653,0.288723,0.754107,,,3.54353,0.95569,1.02225,714.77001953125,,,,,,,224.20000000000005,4.670833333333334,214,4.458333333333333,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Gerrit Cole","NYY",4,3,5,3.8323,10,10,0,0,,61,252,54,28,26,9,17,,3,60,8.96904,2.50096,3.58624,1.31671,0.240305,0.0670077,0.17329764366149902,0.23209,1.16575,0.276428,0.729162,,,3.98307,0.954046,0.997241,232.89999389648438,,,,,,,260.30000000000007,4.2672131147540995,248,4.065573770491803,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"George Kirby","SEA",4,3,6,3.45135,10,10,0,0,,53,219,48,22,20,6,11,,2,51,8.6215,1.9304,4.46617,1.08232,0.233086,0.0521894,0.18089699000120163,0.235204,1.12099,0.283239,0.737057,,,3.52435,0.943351,0.984752,64.58000183105469,,,,,,,256.6,4.841509433962265,250,4.716981132075472,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Reid Detmers","LAA",3,2,5,3.78315,10,10,0,0,,54,227,47,25,23,8,18,,2,61,10.1755,3.0456,3.34104,1.28023,0.267436,0.0800458,0.1873902902007103,0.226856,1.21018,0.283861,0.742871,,,3.85182,0.93822,0.956644,350.4599914550781,,,,,,,241.00000000000006,4.462962962962964,228,4.222222222222222,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Foster Griffin","WSN",3,2,5,4.00266,10,10,0,0,,54,226,52,26,24,7,15,,2,49,8.24567,2.44813,3.36814,1.18034,0.216581,0.0643028,0.1522783637046814,0.248237,1.24363,0.29318,0.714965,,,3.93073,0.917658,0.831607,999,,,,,,,225.3,4.1722222222222225,226,4.185185185185185,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"MacKenzie Gore","TEX",4,3,5,3.86401,10,10,0,0,,57,240,50,27,24,7,21,,3,61,9.68248,3.41233,2.8375,1.17036,0.254259,0.0896067,0.16465188562870026,0.230198,1.25492,0.286979,0.732613,,,3.92905,0.906745,0.864011,164.82000732421875,,,,,,,255.69999999999993,4.485964912280701,244,4.280701754385965,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Dustin May","STL",4,2,6,3.85295,16,10,0,0,,63,268,58,30,27,7,23,,3,60,8.55323,3.23968,2.64015,1.02196,0.223856,0.0847892,0.1390668898820877,0.238973,1.27721,0.289685,0.724018,,,3.90654,0.89856,0.837857,414.6700134277344,,,,,,,271.3,4.306349206349206,266,4.222222222222222,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Shane McClanahan","TBR",3,3,5,3.7699,9,9,0,0,,54,220,46,25,23,6,18,,2,51,8.4383,3.04946,2.76714,1.04674,0.230663,0.083358,0.14730539917945862,0.232683,1.19532,0.281756,0.714595,,,3.89787,0.894906,0.928632,182.99000549316406,,,,,,,248.20000000000002,4.5962962962962965,234,4.333333333333333,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Aaron Nola","PHI",4,3,5,4.16492,10,10,0,0,,58,244,54,30,27,9,18,,3,57,8.73938,2.6964,3.24112,1.33976,0.23243,0.0717128,0.16071734577417374,0.242451,1.22905,0.287652,0.708972,,,4.13547,0.893677,0.727025,205.52999877929688,,,,,,,229.10000000000005,3.950000000000001,224,3.8620689655172415,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Mason Miller","SDP",2,1,0,1.86543,23,0,11,1,,23,89,13,5,5,2,9,,1,36,14.4731,3.52145,4.10999,0.679859,0.409792,0.0997064,0.3100857511162758,0.160659,0.951562,0.26874,0.857381,,,2.18588,0.88284,1.10706,27.860000610351562,,,,,,,212.8,9.252173913043478,190,8.26086956521739,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Taj Bradley","MIN",3,2,5,3.82742,10,10,0,0,,55,233,48,26,23,7,20,,3,59,9.73768,3.349,2.90764,1.1704,0.255112,0.0877386,0.1673733964562416,0.229943,1.25084,0.286907,0.73575,,,3.89528,0.879448,0.89388,492.4599914550781,,,,,,,245.09999999999997,4.456363636363636,233,4.236363636363636,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Kevin Gausman","TOR",4,3,5,4.01266,10,10,0,0,,59,248,55,29,26,8,18,,3,56,8.52959,2.72795,3.12674,1.23511,0.226065,0.0723004,0.15376413613557816,0.241072,1.22987,0.286126,0.715886,,,4.04215,0.873086,0.780779,112.94999694824219,,,,,,,244.20000000000005,4.138983050847458,240,4.067796610169491,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Nick Lodolo","CIN",3,3,5,4.02959,9,9,0,0,,48,203,45,24,22,7,15,,2,46,8.70034,2.7549,3.15813,1.24284,0.228956,0.0724973,0.15645888447761536,0.241993,1.24284,0.288723,0.718259,,,4.0254,0.854928,0.748868,127.94999694824219,,,,,,,193.10000000000002,4.022916666666667,190,3.9583333333333335,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Eury Pérez","MIA",3,3,5,3.49663,9,9,0,0,,43,181,35,18,17,5,16,,2,49,10.2355,3.30577,3.09625,1.13377,0.273677,0.0883897,0.18528715521097183,0.216749,1.17829,0.276399,0.752499,,,3.71471,0.832449,0.960518,78.6500015258789,,,,,,,209.7,4.876744186046511,194,4.511627906976744,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Kyle Harrison","MIL",3,2,5,3.67369,9,9,0,0,,46,197,40,20,19,6,16,,2,52,10.1891,3.11235,3.27378,1.25974,0.263403,0.0804584,0.18294494599103928,0.224019,1.22064,0.279089,0.756148,,,3.84393,0.819664,0.907333,446.55999755859375,,,,,,,212.60000000000002,4.621739130434783,202,4.391304347826087,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Griffin Jax","TBR",2,1,5,3.24868,8,8,0,0,,35,147,30,14,13,4,12,,2,40,10.239,3.02563,3.38408,0.929134,0.273654,0.0808653,0.19278916716575623,0.221806,1.1736,0.289668,0.757335,,,3.32195,0.797096,0.835232,149.2100067138672,,,,,,,169.8,4.851428571428571,161,4.6,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Matthew Boyd","CHC",3,3,5,4.08269,10,10,0,0,,56,234,52,28,25,8,16,,2,51,8.24834,2.59116,3.18326,1.27711,0.218959,0.0687845,0.15017476677894592,0.243249,1.22525,0.284589,0.710885,,,4.11806,0.792108,0.694107,212.75999450683594,,,,,,,228.80000000000013,4.085714285714288,224,4,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Jhoan Duran","PHI",2,1,0,2.33134,22,0,10,0,,22,91,17,6,6,1,7,,1,28,11.4512,2.73466,4.18744,0.557432,0.312509,0.0746302,0.2378791645169258,0.204272,1.0645,0.29242,0.79933,,,2.41333,0.772498,0.91379,41.84000015258789,,,,,,,188.3,8.55909090909091,179,8.136363636363637,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Freddy Peralta","NYM",4,3,5,4.04378,10,10,0,0,,56,236,49,28,25,8,21,,3,57,9.07422,3.43616,2.64081,1.22624,0.2402,0.0909571,0.14924296736717224,0.232661,1.25852,0.28222,0.719048,,,4.1523,0.770302,0.63509,56.36000061035156,,,,,,,230.6000000000001,4.117857142857145,218,3.892857142857143,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Payton Tolle","BOS",3,1,5,3.66582,9,9,0,0,,42,181,38,19,17,6,14,,2,48,10.1282,2.9376,3.44779,1.22835,0.263071,0.0763013,0.18676988780498505,0.22756,1.21503,0.284559,0.752141,,,3.75146,0.767758,0.838726,673,,,,,,,186.2,4.433333333333333,180,4.285714285714286,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Kyle Bradish","BAL",3,3,5,3.93443,10,10,0,0,,50,210,45,24,22,6,19,,2,50,8.93793,3.36964,2.65248,1.03821,0.237443,0.0895174,0.14792606234550476,0.239141,1.27381,0.295587,0.71593,,,3.8877,0.763484,0.717217,72.95999908447266,,,,,,,216.2,4.324,209,4.18,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Mitch Keller","PIT",3,4,5,4.35909,10,10,0,0,,57,244,58,30,28,7,18,,3,47,7.47764,2.79706,2.67339,1.16761,0.193607,0.0724198,0.121186763048172,0.258555,1.32813,0.298441,0.697008,,,4.20469,0.762516,0.659803,518.6300048828125,,,,,,,215.89999999999992,3.7877192982456127,225,3.9473684210526314,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Tanner Bibee","CLE",3,3,5,4.03729,10,10,0,0,,58,243,54,28,26,8,17,,3,52,8.05769,2.65884,3.03053,1.21286,0.213278,0.0703764,0.14290165156126022,0.24348,1.23471,0.284517,0.711974,,,4.09123,0.761569,0.815514,188.6300048828125,,,,,,,234.40000000000006,4.041379310344829,230,3.9655172413793105,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Michael King","SDP",3,4,5,4.13391,10,10,0,0,,57,241,52,29,26,8,21,,3,54,8.59409,3.36544,2.55363,1.20896,0.225754,0.0884052,0.13734924793243408,0.23866,1.28285,0.284861,0.713533,,,4.21048,0.75266,0.595395,129.55999755859375,,,,,,,224.2,3.933333333333333,217,3.807017543859649,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Jack Perkins","ATH",3,3,5,4.10854,13,9,0,0,,57,239,50,28,26,7,24,,3,59,9.43135,3.88036,2.43054,1.15193,0.247692,0.101908,0.14578357338905334,0.233865,1.3082,0.290972,0.717086,,,4.11938,0.751672,0.775663,999,,,,,,,242.69999999999993,4.257894736842104,231,4.052631578947368,,,,,,,,,,,,,,,,,,,"Jack Perkins","31468",678022
"Parker Messick","CLE",3,3,5,3.87568,9,9,0,0,,49,210,46,23,21,6,17,,2,47,8.66742,3.0572,2.83508,1.06576,0.225394,0.0795017,0.1458921730518341,0.24122,1.27715,0.292009,0.72596,,,3.88228,0.745202,0.757696,294.17999267578125,,,,,,,206.20000000000002,4.208163265306123,204,4.163265306122449,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Sean Burke","CHW",3,3,5,4.07363,9,9,0,0,,51,222,47,25,23,7,20,,3,54,9.52093,3.54843,2.68314,1.28554,0.242145,0.0902468,0.15189803391695023,0.23397,1.31265,0.284657,0.735419,,,4.1816,0.740617,0.731946,748.5599975585938,,,,,,,208.10000000000008,4.080392156862747,203,3.980392156862745,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Brady Singer","CIN",3,4,4,4.62,10,10,0,0,,55,233,55,31,28,8,18,,3,48,7.84688,2.91572,2.69124,1.35727,0.203954,0.0757847,0.12816981226205826,0.25812,1.33184,0.297387,0.688108,,,4.43703,0.733322,0.519067,388.25,,,,,,,198.60000000000002,3.6109090909090913,204,3.709090909090909,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Andre Pallante","STL",3,3,5,4.1191,9,9,0,0,,51,221,52,25,23,5,18,,2,40,7.00298,3.25805,2.14944,0.827793,0.179046,0.0832988,0.09574692696332932,0.258702,1.3802,0.302123,0.703449,,,3.97941,0.724698,0.663043,999,,,,,,,200.70000000000005,3.9352941176470595,210,4.117647058823529,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Emmet Sheehan","LAD",3,1,4,3.83952,12,8,0,0,,43,180,37,20,19,7,14,,2,48,10.0617,2.84028,3.54251,1.38474,0.269141,0.0759745,0.19316597282886505,0.224679,1.16787,0.276986,0.736945,,,3.95554,0.72096,0.673441,111.20999908447266,,,,,,,183.90000000000003,4.276744186046512,172,4,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Brandon Pfaadt","ARI",3,4,5,4.21173,17,10,0,0,,61,258,62,31,28,8,16,,3,50,7.45627,2.30525,3.23447,1.19227,0.195646,0.0604876,0.13515792787075043,0.257139,1.26792,0.295683,0.699148,,,4.07429,0.711904,0.677769,588.5999755859375,,,,,,,234.80000000000013,3.8491803278688543,244,4,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Landen Roupp","SFG",3,2,5,3.80811,9,9,0,0,,47,203,43,22,20,5,19,,2,47,8.92778,3.69126,2.41863,0.894049,0.230023,0.0951049,0.13491829484701157,0.239542,1.33309,0.29823,0.729428,,,3.79571,0.709446,0.681145,690.0999755859375,,,,,,,205.5,4.372340425531915,201,4.276595744680851,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Gage Jump","ATH",3,3,5,3.86668,9,9,0,0,,42,180,37,20,18,5,16,,2,45,9.65414,3.50027,2.75811,1.12066,0.252565,0.0915718,0.16099323332309723,0.232096,1.27323,0.290784,0.73162,,,3.89424,0.703026,0.714896,999,,,,,,,189.10000000000002,4.502380952380953,181,4.309523809523809,,,,,,,,,,,,,,,,,,,"Gage Jump","35418",695611
"Will Warren","NYY",3,2,5,3.99201,12,10,0,0,,54,230,49,26,24,7,19,,3,53,8.87004,3.2056,2.76704,1.22465,0.229848,0.0830663,0.14678151160478592,0.236058,1.2731,0.282642,0.728469,,,4.11824,0.69972,0.681504,285.04998779296875,,,,,,,226.1,4.187037037037037,219,4.055555555555555,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"David Peterson","CHC",3,3,5,4.21265,12,9,0,0,,54,235,54,28,25,6,20,,3,46,7.54804,3.37254,2.23809,0.953883,0.193906,0.0866388,0.10726679861545563,0.255816,1.37295,0.301691,0.703688,,,4.07932,0.698881,0.647155,452.0400085449219,,,,,,,208.4,3.859259259259259,215,3.9814814814814814,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Logan Henderson","MIL",3,1,4,3.68095,10,8,0,0,,40,170,34,18,17,6,13,,2,47,10.475,2.83375,3.69652,1.35867,0.277262,0.0750062,0.20225553214550018,0.221013,1.16304,0.276363,0.75269,,,3.82488,0.696666,0.713746,413.3999938964844,,,,,,,182.79999999999998,4.569999999999999,171,4.275,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
