Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Devin Williams","NYM",2,1,,3.26328,20,0,,,,19,78,13,7,7,2,8,,1,25,11.9523,3.94302,3.03125,0.748795,0.324018,0.106893,0.21712566912174225,0.187024,1.11622,0.268637,0.722291,,,2.95386,0.313834,0.292564,59.470001220703125,,,,,,,105.2,5.536842105263158,92,4.842105263157895,,,,,,,,,,,,,,,,,,,"Devin Williams","15816",642207
"Alex Vesia","LAD",1,1,,3.40464,23,0,,,,19,82,14,8,7,2,10,,1,26,11.9546,4.49599,2.65895,0.880267,0.316246,0.118937,0.19730958342552185,0.19566,1.21683,0.27657,0.746033,,,3.32743,0.313318,0.209914,743.4199829101562,,,,,,,98.6,5.189473684210526,88,4.631578947368421,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Mitchell Parker","WSN",2,3,,4.9609,10,6,,,,37,164,40,22,21,5,14,,1,28,6.75195,3.30149,2.04512,1.24467,0.170934,0.0835811,0.08735253661870956,0.264055,1.42353,0.294993,0.67028,,,4.56851,0.312014,0.0972526,999,,,,,,,119.30000000000001,3.2243243243243245,131,3.5405405405405403,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Alan Rangel","PHI",1,2,,5.14406,6,5,,,,28,124,29,18,16,5,10,,1,24,7.72272,3.25367,2.37354,1.45592,0.196512,0.0827928,0.11371928453445435,0.260453,1.39768,0.295556,0.662922,,,4.6613,0.307688,-0.00280547,999,,,,,,,85.30000000000001,3.0464285714285717,90,3.2142857142857144,,,,,,,,,,,,,,,,,,,"Alan Rangel","19524",660604
"Walker Buehler","SDP",2,3,,4.7498,8,8,,,,40,176,40,23,21,6,16,,2,36,8.01893,3.65454,2.19424,1.33267,0.203341,0.0926706,0.1106705367565155,0.256508,1.41163,0.297621,0.695811,,,4.63728,0.30728,0.144496,740.9299926757812,,,,,,,136.2,3.405,140,3.5,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"AJ Smith-Shawver","ATL",1,1,,3.94766,5,5,,,,19,81,17,9,8,2,8,,0,20,9.79934,3.60616,2.71739,1.07793,0.252738,0.0930076,0.15973050892353058,0.23979,1.33189,0.303359,0.734506,,,3.76301,0.307136,0.306804,999,,,,,,,87.8,4.621052631578947,85,4.473684210526316,,,,,,,,,,,,,,,,,,,"AJ Smith-Shawver","29960",700363
"Abner Uribe","MIL",1,1,,3.11,22,0,,,,22,91,16,8,8,2,10,,1,25,10.1457,3.92844,2.58263,0.657515,0.272362,0.105459,0.16690292209386826,0.198959,1.16302,0.266584,0.742326,,,3.26694,0.307124,0.372321,167.27999877929688,,,,,,,113.60000000000002,5.163636363636365,101,4.590909090909091,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Jeff Hoffman","TOR",3,1,,3.01553,21,0,,,,22,87,16,8,7,2,8,,2,28,11.6123,3.15789,3.67725,1.0025,0.317476,0.0863351,0.23114050179719925,0.201478,1.08331,0.278041,0.775438,,,3.26381,0.305116,0.370648,99.63999938964844,,,,,,,122.60000000000002,5.572727272727274,110,5,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Trevor McDonald","SFG",2,3,,4.28191,9,7,,,,40,174,41,21,19,5,13,,5,32,7.21409,2.98279,2.41857,1.05328,0.186415,0.0770765,0.10933832079172134,0.260437,1.33356,0.302155,0.697966,,,4.38396,0.304091,0.353848,748.5800170898438,,,,,,,137.9,3.4475000000000002,145,3.625,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Tobias Myers","NYM",1,2,,4.68564,11,5,,,,32,137,33,18,16,5,10,,1,25,7.21624,2.85227,2.53,1.35198,0.184942,0.0730995,0.11184228956699371,0.26358,1.36877,0.296725,0.693049,,,4.49339,0.303711,0.0988237,999,,,,,,,106.50000000000001,3.3281250000000004,112,3.5,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
