Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Logan Webb","SFG",3.8668,3.5015,6.5175,3.44889,10.26,10.26,0,0,,64.021,268.77,62.736,27.2306,24.5335,5.32797,17.1714,,2.1959,56.1872,7.89873,2.41394,3.27214,0.749,0.209053,0.0638888,0.14516426622867584,0.251545,1.24814,0.305545,0.727096,,,3.34388,1.31405,1.29556,57.189998626708984,,,,,,,303.3,4.7390625,310,4.84375,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Ranger Suarez","BOS",3.75,3.4737,5.6546,3.61488,10.45,10.45,0,0,,60.3312,253.706,57.7736,26.5461,24.2322,6.25433,18.0154,,1.9746,57.2492,8.54024,2.68748,3.17779,0.933,0.225652,0.071009,0.15464277565479279,0.247196,1.25622,0.302676,0.734608,,,3.55357,1.24885,1.23326,183.97999572753906,,,,,,,273.4,4.556666666666667,276,4.6,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Chase Burns","CIN",3.3743,3.2341,4.5018,3.77222,12.066,9.35,0,0.2249,,54.532,226.786,46.6717,24.5585,22.8563,7.65872,18.938,,1.4693,63.3182,10.4501,3.12554,3.34345,1.264,0.279198,0.083506,0.19569198042154312,0.226146,1.20314,0.288128,0.747915,,,3.73594,1.21682,1.08469,109.72000122070312,,,,,,,252.40000000000003,4.58909090909091,237,4.3090909090909095,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Nathan Eovaldi","TEX",3.6432,3.2161,5.7733,3.51175,9.72,9.72,0,0,,58.5974,242.238,53.5759,24.9594,22.8644,6.81032,15.1404,,2.5098,59.7175,9.17204,2.32542,3.94425,1.046,0.246524,0.0625022,0.18402189761400223,0.238552,1.17269,0.295872,0.739363,,,3.48602,1.20524,1.22446,132.50999450683594,,,,,,,276.1,4.679661016949153,270,4.576271186440678,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Hunter Greene","CIN",3.4426,3.4926,5.1894,3.98572,9.9,9.9,0,0,,58.6083,245.944,49.9178,27.638,25.9552,9.14289,20.2744,,3.1614,69.7203,10.7064,3.11337,3.43883,1.404,0.28348,0.082435,0.20104534924030304,0.224341,1.19765,0.283859,0.741464,,,3.95814,1.20496,1.08318,444.32000732421875,,,,,,,266.90000000000003,4.523728813559322,249,4.220338983050848,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Drew Rasmussen","TBR",3.6522,3.443,5.2637,3.63838,10.45,10.45,0,0,,58.0929,240.65,54.4543,25.5526,23.4849,6.74523,14.0419,,2.3242,57.0697,8.84148,2.17543,4.06424,1.045,0.237148,0.0583499,0.17879825085401535,0.242792,1.17908,0.29731,0.727206,,,3.49956,1.19719,1.08347,132.36000061035156,,,,,,,268.70000000000005,4.632758620689656,265,4.568965517241379,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Sonny Gray","BOS",3.6638,3.6258,5.586,3.82164,10.45,10.45,0,0,,61.3703,257.967,59.1904,28.299,26.0595,7.21442,16.9639,,1.9907,61.6543,9.04165,2.48777,3.63444,1.058,0.239001,0.06576,0.1732407659292221,0.247646,1.2409,0.305483,0.724486,,,3.55526,1.18932,1.19532,138.08999633789062,,,,,,,278.9000000000001,4.572131147540985,281,4.60655737704918,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Logan Gilbert","SEA",3.8643,3.2086,5.9387,3.4782,10.07,10.07,0,0,,60.2178,245.887,52.2334,25.1242,23.2722,7.87515,14.4621,,2.2415,66.0673,9.87425,2.16147,4.56831,1.177,0.26869,0.058816,0.20987365022301674,0.227911,1.10757,0.285738,0.746741,,,3.44772,1.14778,1.10067,37.150001525878906,,,,,,,294.40000000000003,4.906666666666667,280,4.666666666666667,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Max Fried","NYY",3.8313,3.0089,5.9779,3.2945,9.72,9.72,0,0,,58.4276,244.16,53.7682,23.678,21.3878,5.69994,17.9231,,2.3032,55.3031,8.51871,2.76082,3.08558,0.878,0.226504,0.0734072,0.15309633314609528,0.240108,1.22701,0.295023,0.753606,,,3.52343,1.13462,1.21813,50.04999923706055,,,,,,,265,4.568965517241379,262,4.517241379310345,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Cam Schlittler","NYY",3.6398,3.0547,5.3433,3.49213,9.72,9.72,0,0,,55.8239,231.634,47.8025,23.5534,21.6605,6.71127,17.6042,,2.542,61.0243,9.83842,2.83817,3.46646,1.082,0.263451,0.0760001,0.1874513253569603,0.22603,1.17166,0.285848,0.747235,,,3.56896,1.10453,1.08795,116.62999725341797,,,,,,,262.50000000000006,4.687500000000001,248,4.428571428571429,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Hunter Brown","HOU",3.6379,3.2387,5.4344,3.6628,9.88,9.88,0,0,,57.9032,244.214,50.7468,25.7304,23.5653,6.45942,21.9305,,2.4859,63.9348,9.9375,3.4087,2.91534,1.004,0.261798,0.0898003,0.17199792712926865,0.23088,1.25515,0.296428,0.737763,,,3.61664,1.085,1.06913,36.189998626708984,,,,,,,278.80000000000007,4.806896551724139,268,4.620689655172414,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Braxton Ashcraft","PIT",3.4047,3.1556,4.9593,3.71633,9.54,9.54,0,0,,54.484,228.349,50.8462,24.4684,22.4978,6.0901,16.4411,,2.4212,53.1228,8.77515,2.71584,3.2311,1.006,0.232639,0.0719999,0.1606387495994568,0.242718,1.23499,0.29783,0.728694,,,3.6514,1.06565,1.07967,239.36000061035156,,,,,,,245.20000000000002,4.540740740740741,244,4.518518518518518,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Joe Ryan","MIN",3.359,3.1711,4.8715,3.71557,9.54,9.54,0,0,,53.9398,222.066,47.3595,23.7815,22.2686,7.67144,12.9544,,2.5515,59.5354,9.93364,2.16148,4.59577,1.28,0.268098,0.0583358,0.20976197719573975,0.229277,1.11817,0.284802,0.736928,,,3.61354,1.0638,1.02533,78.52999877929688,,,,,,,251.00000000000006,4.648148148148149,238,4.407407407407407,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Blake Snell","LAD",3.5204,2.4208,4.679,3.57814,8.64,8.64,0,0,,49.6899,210.016,40.7012,21.4885,19.7553,5.68121,22.5648,,1.4124,60.688,10.992,4.08701,2.6895,1.029,0.288968,0.107443,0.18152520060539246,0.218778,1.27322,0.292639,0.755302,,,3.601,1.04551,1.097,178.41000366210938,,,,,,,239.6,4.792,222,4.44,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Nolan McLean","NYM",3.6462,3.0076,5.4982,3.4762,9.54,9.54,0,0,,56.2489,239.153,49.1424,23.9046,21.7258,5.49989,21.8792,,3.7487,59.8965,9.58363,3.50074,2.7376,0.88,0.250453,0.0914862,0.15896643698215485,0.230148,1.26263,0.294626,0.744089,,,3.61799,1.03748,1.05042,87.29000091552734,,,,,,,267.5000000000001,4.776785714285716,257,4.589285714285714,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Foster Griffin","WSN",3.3921,3.3881,5.5217,3.75184,9.54,9.54,0,0,,58.1719,245.244,56.1913,26.4278,24.2502,7.08404,15.4094,,2.9032,52.9997,8.19979,2.38405,3.43944,1.096,0.21611,0.0628329,0.15327713638544083,0.247614,1.23085,0.294324,0.732339,,,3.81506,1.03324,1.07971,999,,,,,,,249.50000000000003,4.301724137931035,251,4.327586206896552,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Jared Jones","PIT",3.0987,2.8277,3.9614,3.66741,11.0973,8.48,0,0.2051,,48.2507,201.527,42.0777,21.2091,19.6617,5.91339,16.3096,,1.933,52.6837,9.82687,3.04216,3.23023,1.103,0.261423,0.0809301,0.18049243837594986,0.229576,1.21008,0.29004,0.741953,,,3.65344,1.01335,0.959179,714.77001953125,,,,,,,224.20000000000005,4.670833333333334,214,4.458333333333333,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"José Soriano","LAA",3.4423,3.5214,5.4529,3.59782,10.07,10.07,0,0,,58.0451,248.907,53.3604,25.6778,23.204,5.04347,25.7651,,2.7449,57.5266,8.91961,3.99493,2.23273,0.782,0.231117,0.103513,0.12760388106107712,0.24211,1.36317,0.306139,0.741663,,,3.73066,0.986992,1.09676,321.80999755859375,,,,,,,258.90000000000003,4.4637931034482765,254,4.379310344827586,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"MacKenzie Gore","TEX",3.5566,3.424,5.0671,3.75926,10.26,10.26,0,0,,57.2555,241.483,49.3802,25.7635,23.9154,7.35415,21.8126,,2.3914,64.7098,10.1717,3.42873,2.96662,1.156,0.267968,0.0903277,0.17764067649841309,0.227266,1.24342,0.289406,0.746002,,,3.78733,0.98628,0.982528,164.82000732421875,,,,,,,266.29999999999995,4.671929824561403,252,4.421052631578948,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Framber Valdez","DET",3.6286,3.4314,5.5847,3.73835,10.07,10.07,0,0,,59.8126,254.197,58.7247,27.3716,24.8445,5.26351,20.6723,,3.0539,52.4353,7.88994,3.11056,2.5365,0.792,0.206278,0.0813239,0.12495425343513489,0.254803,1.32743,0.309432,0.722293,,,3.69043,0.980905,1.06446,81.13999938964844,,,,,,,261.1,4.3516666666666675,267,4.45,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Cade Cavalli","WSN",3.284,3.1505,4.7168,3.60483,9.54,9.54,0,0,,52.2728,221.12,48.2805,22.9642,20.9372,5.40152,17.168,,3.4165,51.313,8.83475,2.95588,2.98887,0.93,0.23206,0.0776411,0.15441842377185822,0.240758,1.25206,0.298141,0.733926,,,3.67115,0.969259,1.00024,305.2200012207031,,,,,,,240.5,4.625,237,4.5576923076923075,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"George Kirby","SEA",3.5269,3.1455,5.3716,3.6307,9.54,9.54,0,0,,56.4671,233.046,53.2767,24.7482,22.7795,7.13368,11.4629,,2.2344,53.7636,8.5691,1.82701,4.69023,1.137,0.2307,0.0491873,0.1815122254192829,0.242886,1.1465,0.291212,0.730404,,,3.57553,0.943275,0.838002,64.58000183105469,,,,,,,259.50000000000006,4.633928571428572,258,4.607142857142857,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Gerrit Cole","NYY",3.6534,3.6031,5.5917,3.97394,10.26,10.26,0,0,,61.9715,260.603,57.5933,29.3581,27.3634,9.49541,16.8689,,2.2308,62.7578,9.11419,2.44984,3.72033,1.379,0.240818,0.0647303,0.176087386906147,0.238478,1.20156,0.284182,0.737373,,,4.00084,0.942597,0.942122,232.89999389648438,,,,,,,266.29999999999995,4.2951612903225795,262,4.225806451612903,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Gavin Williams","CLE",3.4712,3.4159,5.3774,3.72174,9.88,9.88,0,0,,57.9462,244.705,51.2646,25.9817,23.9623,7.00505,22.0812,,1.9828,65.6461,10.1959,3.42957,2.97294,1.088,0.268266,0.090236,0.17803029716014862,0.232344,1.26576,0.299072,0.745437,,,3.66137,0.942575,0.979897,144.74000549316406,,,,,,,270.5,4.663793103448276,259,4.4655172413793105,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Reid Detmers","LAA",3.2062,3.4009,4.9764,3.79746,9.54,9.54,0,0,,55.1134,230.89,47.9618,25.0112,23.2546,7.24435,19.7189,,2.3927,60.8062,9.92963,3.22009,3.08365,1.183,0.263356,0.0854039,0.17795182764530182,0.229726,1.22803,0.289335,0.74158,,,3.81552,0.940159,1.00341,350.4599914550781,,,,,,,252.09999999999997,4.583636363636363,240,4.363636363636363,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Kevin Gausman","TOR",3.4712,3.5531,5.146,4.02795,10.07,10.07,0,0,,59.0872,249.524,55.8486,28.4152,26.4445,8.21312,17.8507,,1.3631,58.4147,8.89757,2.71897,3.2724,1.251,0.234105,0.071539,0.16256551444530487,0.242493,1.2473,0.291024,0.728029,,,3.91502,0.926981,0.862543,112.94999694824219,,,,,,,251.60000000000005,4.264406779661018,250,4.237288135593221,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Aaron Nola","PHI",3.3677,3.4803,4.5982,4.07522,10.07,10.07,0,0,,56.0406,236.858,53.9317,27.3379,25.3753,8.431,16.1893,,1.7049,54.9103,8.81848,2.59997,3.39176,1.354,0.231828,0.0683502,0.16347768902778625,0.246304,1.25125,0.292379,0.733622,,,4.06376,0.923129,0.903051,205.52999877929688,,,,,,,231.6000000000001,4.135714285714288,232,4.142857142857143,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Eury Pérez","MIA",2.9742,3.1484,4.2002,3.97069,9.01,9.01,0,0,,50.0334,211.29,43.0148,23.6005,22.0741,6.76007,18.5781,,2.2247,56.4826,10.1601,3.34183,3.04028,1.216,0.267323,0.087927,0.1793956384062767,0.225815,1.23104,0.284922,0.728818,,,3.85571,0.914355,0.778547,78.6500015258789,,,,,,,221.09999999999997,4.422,208,4.16,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Sandy Alcantara","MIA",3.3083,3.9486,5.5657,4.20398,10.07,10.07,0,0,,62.868,268.896,64.3108,31.8271,29.3662,7.70482,18.5651,,2.753,52.0635,7.45326,2.65773,2.80437,1.103,0.193619,0.0690419,0.12457752227783203,0.25976,1.31825,0.301401,0.708134,,,4.06395,0.912365,0.80241,144.57000732421875,,,,,,,239.40000000000006,3.800000000000001,249,3.9523809523809526,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Bryan Woo","SEA",3.3326,2.9395,5.0025,3.62056,9.01,9.01,0,0,,52.8337,217.154,47.8396,22.9511,21.2542,7.15016,12.1507,,2.0059,52.8984,9.01102,2.06982,4.35353,1.218,0.243599,0.0559543,0.18764423951506615,0.235666,1.13546,0.284643,0.741079,,,3.67045,0.909122,0.868071,34.77000045776367,,,,,,,245.3,4.628301886792453,238,4.490566037735849,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Shota Imanaga","CHC",3.6749,3.5379,5.4356,4.00862,10.26,10.26,0,0,,61.2519,255.216,58.9625,29.1802,27.2817,10.0998,14.2717,,1.7544,57.2517,8.41223,2.097,4.01155,1.484,0.224326,0.0559201,0.1684063784778118,0.246509,1.19562,0.284353,0.745483,,,4.16882,0.895133,0.906774,157.92999267578125,,,,,,,241.00000000000009,3.950819672131149,241,3.9508196721311477,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Casey Mize","DET",3.2577,3.2045,4.4725,3.90626,9.54,9.54,0,0,,52.7163,221.87,50.6563,24.684,22.8804,6.88241,14.2401,,1.6343,49.2196,8.40303,2.43114,3.45641,1.175,0.22184,0.0641822,0.157657653093338,0.24591,1.23105,0.292033,0.727681,,,3.84299,0.882776,0.818295,289.6499938964844,,,,,,,223.50000000000003,4.216981132075472,224,4.226415094339623,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Michael King","SDP",3.4797,3.6227,5.1192,3.99918,10.26,10.26,0,0,,59.2408,253.817,54.5712,28.4285,26.3239,7.8132,22.8922,,2.9108,58.3068,8.8581,3.47784,2.54702,1.187,0.22972,0.0901918,0.1395280808210373,0.239333,1.3076,0.288819,0.737091,,,4.1625,0.878339,0.846783,129.55999755859375,,,,,,,233.20000000000005,3.9525423728813567,229,3.8813559322033897,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Shane McClanahan","TBR",3.1598,3.1533,4.4266,3.80614,9.35,9.35,0,0,,51.2984,215.63,46.9596,23.508,21.6943,6.5035,17.1797,,1.6772,52.1092,9.14225,3.01408,3.03318,1.141,0.24166,0.0796721,0.16198810935020447,0.238648,1.25032,0.29282,0.738289,,,3.829,0.867291,0.833062,182.99000549316406,,,,,,,216.10000000000008,4.237254901960786,211,4.137254901960785,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Kyle Bradish","BAL",3.4127,3.2244,4.9506,3.92591,9.54,9.54,0,0,,55.7834,237.883,52.2878,26.4148,24.3334,6.67541,21.1732,,2.3101,56.4857,9.11331,3.41605,2.66779,1.077,0.237452,0.0890068,0.14844481647014618,0.24388,1.3169,0.301592,0.733774,,,3.90313,0.862584,0.902636,72.95999908447266,,,,,,,236.10000000000008,4.21607142857143,232,4.142857142857143,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Parker Messick","CLE",3.2054,3.3504,5.0196,3.8664,9.36,9.36,0,0,,55.3528,235.344,53.2128,25.8549,23.7796,6.66079,18.053,,2.2567,52.6386,8.55869,2.9353,2.91578,1.083,0.223667,0.076709,0.1469576507806778,0.247462,1.28748,0.298918,0.733135,,,3.87287,0.852724,0.788557,294.17999267578125,,,,,,,229.09999999999997,4.165454545454545,230,4.181818181818182,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Freddy Peralta","NYM",3.4634,3.3901,4.7281,3.98269,10.07,10.07,0,0,,56.2091,240.21,49.9586,26.7726,24.8737,7.54451,22.1003,,2.5899,58.7104,9.4005,3.53862,2.65654,1.208,0.244413,0.0920041,0.15240871906280518,0.231805,1.28198,0.284153,0.736403,,,4.08338,0.848529,0.727723,56.36000061035156,,,,,,,229.0000000000001,4.089285714285716,219,3.9107142857142856,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Taj Bradley","MIN",3.3438,3.625,4.9356,4.06583,10.07,10.07,0,0,,58.0514,246.922,52.7398,28.1656,26.2252,7.88209,22.5136,,1.8206,60.9396,9.44777,3.4904,2.70679,1.222,0.246797,0.091177,0.1556200087070465,0.236939,1.29632,0.291727,0.733244,,,4.03288,0.836971,0.869195,492.4599914550781,,,,,,,240.00000000000006,4.13793103448276,233,4.017241379310345,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Matthew Boyd","CHC",3.4667,3.2537,4.9561,3.89963,9.72,9.72,0,0,,56.1221,236.902,53.0676,26.2385,24.3173,7.5266,17.1375,,2.609,50.8807,8.15946,2.74825,2.96897,1.207,0.214775,0.07234,0.14243526756763458,0.244376,1.25093,0.286876,0.736856,,,4.0955,0.830305,0.898509,212.75999450683594,,,,,,,220.2000000000001,3.932142857142859,218,3.892857142857143,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Christian Scott","NYM",3.1528,2.8507,4.1113,3.7551,9.01,9.01,0,0,,48.173,201.14,41.8887,21.6006,20.0994,6.40166,16.0097,,2.3457,50.9555,9.51985,2.99104,3.18279,1.196,0.253334,0.0795948,0.17373869568109512,0.22917,1.20188,0.282929,0.741739,,,3.86485,0.823746,0.74519,748.5700073242188,,,,,,,220.20000000000005,4.587500000000001,210,4.375,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Payton Tolle","BOS",2.9892,3.046,4.2891,3.94532,8.8,8.8,0,0,,49.8649,208.99,45.5523,23.4301,21.8592,6.96446,16.2703,,1.8493,51.1287,9.2281,2.93659,3.14246,1.257,0.244647,0.077852,0.1667945757508278,0.238656,1.2398,0.290621,0.737291,,,3.96482,0.81978,0.973083,673,,,,,,,212.29999999999998,4.2459999999999996,207,4.14,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Logan Henderson","MIL",2.6956,2.6412,3.4156,3.85083,10.2267,7.56,0,0.201,,43.628,181.688,37.8174,19.9625,18.6671,6.69932,13.5057,,1.5405,47.8127,9.86326,2.78608,3.54019,1.382,0.263158,0.0743346,0.18882369250059128,0.226938,1.17638,0.277518,0.747677,,,3.94874,0.801896,0.758773,413.3999938964844,,,,,,,188.7,4.288636363636363,177,4.0227272727272725,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Dustin May","STL",3.5155,3.7411,4.4877,4.08853,15.72,9.72,0,0.2387,,60.9827,262.22,58.1019,29.9319,27.7033,7.56185,22.0626,,3.5769,59.0085,8.70864,3.25606,2.67459,1.116,0.225034,0.0841377,0.14089656621217728,0.24559,1.31454,0.297277,0.721962,,,4.04779,0.766687,0.716064,414.6700134277344,,,,,,,242.2000000000001,3.9704918032786902,241,3.9508196721311477,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Emmet Sheehan","LAD",2.9589,2.422,3.0622,3.99024,11.56,7.56,0,0.2548,,43.6394,183.283,38.3242,20.6615,19.3479,6.62349,14.8761,,2.1404,48.6302,10.0293,3.06798,3.26902,1.366,0.265328,0.0811646,0.18416382372379303,0.230499,1.21909,0.285559,0.74074,,,4.02391,0.759331,0.651725,111.20999908447266,,,,,,,187.7,4.265909090909091,176,4,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Kyle Harrison","MIL",3.066,3.106,4.1198,3.95414,9.18,9.18,0,0,,49.8927,210.695,44.0911,23.4975,21.9203,7.27325,18.3297,,2.3518,54.2351,9.78331,3.30644,2.95886,1.312,0.25741,0.0869964,0.17041409760713577,0.232042,1.2511,0.286509,0.745111,,,4.07433,0.731911,0.858851,446.55999755859375,,,,,,,217.49999999999997,4.35,207,4.14,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Nick Lodolo","CIN",2.7742,3.1937,3.7425,4.29079,8.8,8.8,0,0,,48.5601,208.234,47.2104,24.8888,23.1512,7.0628,15.5276,,4.2909,47.0647,8.72285,2.87784,3.03104,1.309,0.226018,0.074568,0.15145029872655869,0.250565,1.29197,0.298966,0.716162,,,4.28646,0.70328,0.724465,127.94999694824219,,,,,,,188.3,3.842857142857143,188,3.836734693877551,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
