Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kevin McGonigle","DET",51,222,193,50,32,11,1,6,30,24,26,0,32,1,1,1,,5,1,0.259749,0.118568,0.145164,0.816788,0.351247,0.425781,0.342705,0.777029,0.166033,5.31661,0.282093,0.308859,0.133796,31.1676,4.71309,119.915,0.442656,0.433757,5.605495750904083,2.306751072406769,1.60664,999,,,,,,,268.7,5.26862745,268.7,5.26862745,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Elly De La Cruz","CIN",52,226,201,53,31,11,2,9,34,29,22,1,61,1,1,0,,13,3,0.263264,0.0955579,0.268719,0.355605,0.336616,0.47238,0.348331,0.808996,0.209116,7.19398,0.33021,1.31874,0.929532,32.7068,5.82007,114.836,2.24828,-0.600604,6.3156046867370605,1.563747763633728,1.54303,8.449999809265137,,,,,,,309,5.942307692,309,5.942307692,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Cal Raleigh","SEA",47,187,162,36,18,6,0,11,25,29,22,2,53,2,1,0,,2,1,0.222008,0.119907,0.281089,0.426579,0.320137,0.474643,0.340538,0.79478,0.252635,3.14193,0.246851,-0.493141,-0.0916855,25.909,3.63896,125.313,-0.584826,1.16194,4.939364314079285,3.386627435684204,1.52134,18.729999542236328,,,,,,,233.4,4.965957446,233.4,4.965957446,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Corbin Carroll","ARI",49,211,183,47,26,9,4,9,33,27,23,1,45,3,1,1,,10,2,0.257597,0.108931,0.2123,0.513097,0.346963,0.489018,0.35989,0.83598,0.23142,7.9618,0.293974,1.43894,0.898274,32.4973,7.40641,126.388,2.33721,1.20626,9.088468074798584,-1.0184352397918701,1.51265,14.100000381469727,,,,,,,305.1,6.226530612,305.1,6.226530612,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Ketel Marte","ARI",49,213,188,52,31,10,1,10,30,30,21,1,33,2,2,0,,2,1,0.276384,0.099357,0.154563,0.642824,0.354108,0.497786,0.366062,0.851894,0.221402,4.46744,0.28809,-0.114261,-0.130989,33.9166,8.55297,130.51,-0.245251,0.287935,7.645444139838219,0.32882970571517944,1.51049,32.63999938964844,,,,,,,301.9,6.161224489,301.9,6.161224489,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Ronald Acuña Jr.","ATL",49,212,179,49,31,8,1,9,35,26,30,1,46,3,1,0,,9,3,0.275333,0.140335,0.215198,0.652121,0.384978,0.48727,0.379367,0.872249,0.211938,5.87174,0.319852,0.906855,0.445622,36.1045,10.8181,139.9,1.35248,-1.33398,11.640510439872742,-3.9423102140426636,1.48037,5.260000228881836,,,,,,,316.6,6.461224489,316.6,6.461224489,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Zach Neto","LAA",50,215,191,47,27,10,1,9,30,25,17,1,57,5,1,1,,9,3,0.244599,0.0791047,0.264406,0.299179,0.321786,0.448412,0.334644,0.770197,0.203813,5.78096,0.297703,0.324077,0.292511,28.7963,3.15997,113.369,0.616588,0.382288,3.9752490520477295,2.688770055770874,1.45521,32.29999923706055,,,,,,,266.2,5.324,266.2,5.324,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"William Contreras","MIL",50,200,176,48,32,9,0,6,26,26,22,1,35,1,2,0,,2,1,0.270919,0.107486,0.176364,0.609457,0.352149,0.430228,0.342309,0.782377,0.15931,3.10921,0.304472,-0.452391,-0.252107,28.0526,4.18737,116.357,-0.704498,1.44712,3.2759742736816406,4.3221189975738525,1.43088,56.560001373291016,,,,,,,245.3,4.906,245.3,4.906,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Jeremy Peña","HOU",48,207,188,51,35,9,1,6,28,22,13,0,36,4,1,1,,6,1,0.273004,0.0611097,0.175595,0.348015,0.329125,0.426507,0.330523,0.755632,0.153503,5.71141,0.308381,0.483078,0.305112,26.9609,2.34345,112.29,0.78819,0.596645,3.753012716770172,2.8114600777626038,1.41413,122.9800033569336,,,,,,,245.4,5.1125,245.4,5.1125,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"James Wood","WSN",51,220,186,50,28,10,1,11,34,31,30,2,63,1,1,0,,6,2,0.267652,0.137925,0.287084,0.480435,0.372349,0.505606,0.377117,0.877955,0.237954,5.183,0.343598,0.27436,0.127616,36.9816,10.7999,138.88,0.401976,-0.776357,10.781956970691681,-4.08067786693573,1.40408,37.790000915527344,,,,,,,330.9,6.488235294,330.9,6.488235294,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Mookie Betts","LAD",50,217,192,51,32,10,1,8,31,29,22,1,25,2,2,0,,3,1,0.267206,0.10068,0.116703,0.862703,0.344092,0.456698,0.348024,0.80079,0.189492,4.364,0.269319,-0.21531,-0.121128,31.3822,5.54004,119.932,-0.336439,-0.443121,4.915941208600998,1.7985457479953766,1.39602,60.58000183105469,,,,,,,278.4,5.568,278.4,5.568,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Corey Seager","TEX",40,173,150,39,23,7,0,9,23,25,20,3,35,2,1,0,,1,0,0.260151,0.114974,0.201212,0.571407,0.350633,0.483951,0.357547,0.834584,0.2238,2.54969,0.281191,-0.442167,-0.146105,26.3042,5.74166,131.915,-0.588273,0.355348,5.842667281627655,1.5386814177036285,1.37364,95.08999633789062,,,,,,,241.2,6.03,241.2,6.03,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Kyle Tucker","LAD",50,217,185,48,29,10,1,9,32,30,29,1,36,1,2,0,,7,1,0.261306,0.133426,0.164658,0.810323,0.362634,0.46846,0.361019,0.831094,0.207153,5.33261,0.276953,0.260575,0.590234,33.6689,7.8268,128.61,0.85081,0.249793,8.389951288700104,-2.0752068758010864,1.35549,13.130000114440918,,,,,,,303.6,6.072,303.6,6.072,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Mike Trout","LAA",43,186,154,37,21,6,0,10,26,24,28,3,52,2,1,0,,2,0,0.242979,0.150688,0.278982,0.540134,0.364896,0.475661,0.362469,0.840557,0.232682,3.9625,0.297389,-0.24906,-0.0588816,28.9997,6.90887,132.706,-0.307942,-0.0710547,6.772138923406601,-0.2918880134820938,1.32876,178.44000244140625,,,,,,,258.4,6.009302325,258.4,6.009302325,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Vladimir Guerrero Jr.","TOR",51,222,193,56,37,10,0,8,31,30,25,3,29,2,2,0,,2,1,0.290383,0.111899,0.132349,0.845484,0.374917,0.475089,0.367593,0.850007,0.184707,2.92893,0.304023,-0.353882,-0.277271,35.6511,9.19663,138.08,-0.631152,-0.161647,9.240701377391815,-4.177542045712471,1.31779,18.049999237060547,,,,,,,306.8,6.015686274,306.8,6.015686274,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Nick Kurtz","ATH",49,212,186,50,26,10,0,14,35,36,24,3,65,1,1,0,,2,1,0.269538,0.112026,0.307345,0.364494,0.353929,0.546936,0.381324,0.900866,0.277398,3.79563,0.336135,-0.153642,-0.168811,36.4415,11.1551,144.138,-0.322453,-1.4518,10.61461478471756,-5.243471741676331,1.31349,19.8700008392334,,,,,,,330.6,6.746938775,330.6,6.746938775,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Wyatt Langford","TEX",48,205,180,45,27,9,1,9,29,26,23,1,47,2,1,0,,7,2,0.252942,0.110806,0.230026,0.48171,0.340613,0.459759,0.347789,0.800372,0.206817,5.96902,0.294183,0.426878,0.536908,29.6558,5.20299,125.134,0.963787,0.51728,6.9864577651023865,-1.5493870377540588,1.29483,37.75,,,,,,,271.1,5.647916666,271.1,5.647916666,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Trea Turner","PHI",49,213,196,54,37,9,1,6,30,23,14,0,41,2,1,0,,9,2,0.273323,0.0637452,0.19076,0.334164,0.32397,0.424818,0.327141,0.748788,0.151496,6.5877,0.31598,1.24548,0.835224,27.1941,1.83048,103.901,2.0807,0.421492,3.089576244354248,2.7034367322921753,1.28935,26.780000686645508,,,,,,,254.1,5.185714285,254.1,5.185714285,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Jackson Merrill","SDP",51,219,201,52,32,11,1,8,28,28,15,1,46,1,1,1,,5,1,0.259121,0.068822,0.210393,0.327112,0.312759,0.440598,0.325853,0.753357,0.181477,5.51245,0.299377,0.637231,0.175422,27.776,1.65597,108.303,0.812653,1.82138,3.0240020751953125,2.5380449891090393,1.28687,70.79000091552734,,,,,,,257.7,5.052941176,257.7,5.052941176,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Tim Tawa","ARI",28,119,106,24,17,4,0,3,14,13,10,0,29,1,1,1,,3,1,0.229858,0.0852216,0.246193,0.346158,0.298858,0.357923,0.291299,0.656781,0.128065,4.60086,0.287024,-0.0580596,0.03696,11.7438,-2.43802,80.5801,-0.0210996,12.2224,-2.8294235076755285,11.60075569152832,1.2818,748.489990234375,,,,,,,104.1,3.717857142,104.1,3.717857142,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"Geraldo Perdomo","ARI",50,215,182,47,33,9,1,4,29,21,27,0,28,2,2,3,,7,2,0.261389,0.124518,0.128659,0.967817,0.360578,0.38867,0.335148,0.749248,0.127281,5.73415,0.28728,0.207961,0.161144,28.8843,3.24798,109.864,0.369106,0.373109,2.9476873576641083,2.6795910000801086,1.2801,76.7699966430664,,,,,,,245.3,4.906,245.3,4.906,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"JJ Wetherholt","STL",49,212,186,48,33,9,1,6,28,22,20,1,36,4,1,1,,5,1,0.259111,0.0957529,0.168604,0.567917,0.343413,0.405612,0.331089,0.749025,0.146501,5.08382,0.290779,0.243967,0.285372,27.791,2.50462,110.234,0.529339,1.37845,3.1681607365608215,2.1701160073280334,1.24111,999,,,,,,,249.7,5.095918367,249.7,5.095918367,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Dansby Swanson","CHC",52,226,203,49,31,8,1,9,30,29,20,0,55,1,2,1,,6,1,0.24111,0.0886814,0.245133,0.361769,0.310079,0.421762,0.319335,0.731841,0.180652,5.5081,0.285759,0.622325,0.376978,27.466,0.51232,102.035,0.999303,0.865509,1.558497130870819,3.2905091643333435,1.23766,152.30999755859375,,,,,,,256.5,4.932692307,256.5,4.932692307,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Bryce Harper","PHI",51,222,190,52,30,11,0,10,31,32,29,2,46,2,2,0,,3,1,0.273029,0.128756,0.20885,0.616501,0.369758,0.493991,0.372091,0.863749,0.220962,3.79898,0.309957,-0.130225,-0.218792,36.4615,10.007,133.92,-0.349017,0.132359,8.801067978143692,-3.8835363537073135,1.23079,47.900001525878906,,,,,,,323,6.333333333,323,6.333333333,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"LaMonte Wade Jr.","HOU",21,92,78,17,11,3,0,2,11,9,12,1,22,1,1,1,,0,0,0.213976,0.128824,0.239121,0.538741,0.323212,0.33958,0.299145,0.662792,0.125604,3.02387,0.266094,-0.251882,-0.0905738,9.67099,-1.29983,90.4852,-0.342456,11.204,-1.365369588136673,10.16884958744049,1.22614,999,,,,,,,83.7,3.985714285,83.7,3.985714285,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Freddie Freeman","LAD",52,224,195,56,34,12,1,9,31,31,24,2,40,3,2,0,,2,1,0.284113,0.107245,0.178185,0.601874,0.367189,0.484211,0.367515,0.8514,0.200098,3.99466,0.315479,-0.416899,-0.129599,35.9351,9.25937,132.949,-0.546498,0.348838,8.415933847427368,-3.667828142642975,1.21974,67.87999725341797,,,,,,,325.7,6.263461538,325.7,6.263461538,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Juan Soto","NYM",31,133,107,30,17,5,0,8,21,20,24,2,22,1,1,0,,4,1,0.280803,0.181871,0.168366,1.08021,0.413457,0.556168,0.412687,0.969625,0.275365,4.6652,0.284403,-0.0960243,0.111718,26.1747,10.3565,165.863,0.0156941,-1.06531,10.639143463224173,-2.9464831352233887,1.21773,4.650000095367432,,,,,,,230.5,7.43548387,230.5,7.43548387,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Riley Greene","DET",51,220,195,51,31,10,1,10,29,31,22,1,60,2,2,0,,1,0,0.263572,0.0983353,0.275131,0.357413,0.339424,0.471653,0.350847,0.811077,0.208081,3.3409,0.329724,-0.260674,-0.257975,32.298,6.11619,125.573,-0.518649,0.512698,6.042651176452637,-1.9737215638160706,1.2087,78.4800033569336,,,,,,,293.2,5.749019607,293.2,5.749019607,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Byron Buxton","MIN",37,160,144,37,19,7,1,10,25,24,12,1,42,2,1,0,,4,1,0.257934,0.0767638,0.263649,0.291159,0.324487,0.525227,0.361616,0.849714,0.267293,6.4105,0.294588,0.475643,0.368929,24.9506,5.85977,132.541,0.844572,-0.662657,6.932319164276123,-0.7444474399089813,1.20789,73.4800033569336,,,,,,,230,6.216216216,230,6.216216216,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Isaac Paredes","HOU",48,209,180,43,27,8,0,8,25,27,22,0,35,5,2,0,,0,0,0.241837,0.107651,0.16699,0.644656,0.339874,0.424466,0.33753,0.764339,0.182628,2.0652,0.255398,-0.425538,-0.313366,28.4414,3.55636,117.159,-0.738903,0.660714,3.4455867409706116,0.9897266626358032,1.20641,243.60000610351562,,,,,,,240.2,5.004166666,240.2,5.004166666,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jazz Chisholm Jr.","NYY",45,196,174,41,25,7,1,9,27,26,19,1,53,2,1,0,,11,3,0.237387,0.0982135,0.270931,0.362503,0.316539,0.442747,0.329527,0.759286,0.20536,6.34551,0.283928,0.952756,0.886646,25.405,2.06369,112.161,1.8394,-0.300394,4.620983362197876,0.26627278327941895,1.20529,19.520000457763672,,,,,,,241.7,5.371111111,241.7,5.371111111,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Gabriel Moreno","ARI",40,160,141,40,28,7,0,4,20,20,16,1,27,1,1,0,,2,1,0.279833,0.099112,0.167288,0.592464,0.355109,0.416185,0.339776,0.771294,0.136352,3.55061,0.319536,-0.105396,-0.193639,22.03,3.00929,112.955,-0.299035,1.58943,2.21359783411026,4.403013825416565,1.19728,181.22000122070312,,,,,,,192.9,4.8225,192.9,4.8225,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"CJ Abrams","WSN",51,220,198,50,31,10,1,8,30,27,16,1,43,5,2,0,,10,2,0.254683,0.071076,0.196661,0.361413,0.322443,0.439073,0.331122,0.761516,0.18439,6.58263,0.286897,0.784336,0.729229,28.7811,2.59933,108.164,1.51356,-1.33866,3.6930174827575684,0.8533176183700562,1.18561,65,,,,,,,268.3,5.260784313,268.3,5.260784313,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Dillon Dingler","DET",47,187,170,43,26,8,1,7,23,25,12,0,44,3,1,0,,0,0,0.252192,0.0638485,0.23571,0.270878,0.310435,0.438567,0.32511,0.749002,0.186375,3.49932,0.297139,-0.158445,-0.216143,23.5692,1.29909,107.688,-0.374588,1.42713,1.303109347820282,3.6518168449401855,1.17957,254.6199951171875,,,,,,,210.5,4.478723404,210.5,4.478723404,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Andy Pages","LAD",48,208,189,49,30,10,1,9,28,29,14,0,44,3,2,0,,4,2,0.26201,0.0669375,0.212368,0.315195,0.320219,0.459687,0.337318,0.779906,0.197677,4.69726,0.296884,-0.0128073,-0.113781,28.2294,3.49875,112.783,-0.126588,0.984881,3.096874549984932,1.7265473008155823,1.17353,133.4199981689453,,,,,,,257.7,5.36875,257.7,5.36875,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Ben Rice","NYY",51,219,191,49,27,9,1,12,32,33,23,1,48,3,2,0,,1,1,0.255922,0.1061,0.218704,0.485132,0.342556,0.505474,0.364137,0.84803,0.249553,3.7343,0.275959,-0.29819,-0.240235,34.5226,8.45022,136.212,-0.538425,-0.649112,8.713681876659393,-4.982445776462555,1.17114,53.189998626708984,,,,,,,305.1,5.982352941,305.1,5.982352941,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Brice Turang","MIL",49,212,187,48,33,9,1,6,29,25,22,1,47,1,1,1,,9,2,0.257496,0.102587,0.221833,0.462454,0.334642,0.409171,0.327013,0.743813,0.151675,5.97907,0.311838,0.719346,0.742081,27.0893,1.80287,106.142,1.46143,0.639153,3.0450762510299683,1.3974865078926086,1.1503,48.18000030517578,,,,,,,250.5,5.112244897,250.5,5.112244897,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Pete Alonso","BAL",51,222,194,50,28,9,0,12,30,35,22,1,51,4,2,0,,1,0,0.255761,0.0991511,0.231489,0.428319,0.340792,0.49568,0.359261,0.836472,0.239919,2.57578,0.282244,-0.674115,-0.249238,34.1501,7.69557,133.146,-0.923353,-0.23563,7.6692875623703,-4.3660315573215485,1.13937,24.440000534057617,,,,,,,304.8,5.976470588,304.8,5.976470588,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Aaron Judge","NYY",22,96,77,22,11,4,0,7,16,17,17,2,24,1,1,0,,1,1,0.289155,0.173856,0.251501,0.691275,0.417299,0.616718,0.433289,1.03402,0.327563,3.48649,0.324576,-0.187762,-0.0869913,20.4503,9.05752,184.268,-0.274753,0.0572887,9.133166521787643,-1.3343779481947422,1.13711,1.850000023841858,,,,,,,176.7,8.031818181,176.7,8.031818181,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Miguel Vargas","CHW",51,221,192,46,26,10,1,9,30,28,25,1,41,2,2,0,,4,1,0.240987,0.113176,0.183423,0.617018,0.333501,0.442141,0.338512,0.775642,0.201153,4.79731,0.25963,-0.0382146,-0.021772,30.2583,3.93762,116.995,-0.0599866,-1.39508,4.323417618870735,-1.0301146507263184,1.13429,303.0899963378906,,,,,,,270.7,5.307843137,270.7,5.307843137,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Willson Contreras","BOS",51,221,192,50,30,10,1,10,29,32,21,1,55,7,2,0,,2,1,0.261746,0.0945197,0.249177,0.379327,0.351995,0.478177,0.360763,0.830172,0.216431,3.69889,0.31267,-0.496942,-0.238488,34.2467,7.926,128.448,-0.73543,0.530068,6.6022098660469055,-3.5355182886123657,1.11132,168.1999969482422,,,,,,,301.7,5.915686274,301.7,5.915686274,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Matt Olson","ATL",53,229,199,51,28,11,0,12,32,34,26,1,54,2,2,0,,1,0,0.255342,0.114029,0.238109,0.478894,0.344118,0.485678,0.357423,0.829796,0.230336,2.56855,0.291194,-0.51839,-0.254298,34.8124,7.58088,125.245,-0.772689,1.34581,6.237358510494232,-2.737520217895508,1.10857,48.0099983215332,,,,,,,317.2,5.98490566,317.2,5.98490566,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Alex Bregman","CHC",52,224,196,49,32,9,1,7,27,27,23,1,32,3,2,0,,1,0,0.250749,0.104586,0.142958,0.731583,0.337227,0.414889,0.331009,0.752117,0.16414,3.11825,0.264938,-0.461994,-0.346892,29.3034,2.62769,109.831,-0.808886,0.943149,1.8651915788650513,1.7431485652923584,1.10419,119.16999816894531,,,,,,,255.9,4.921153846,255.9,4.921153846,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Trent Grisham","NYY",47,203,173,40,23,7,1,9,29,26,26,0,46,2,1,1,,3,1,0.23088,0.129306,0.226273,0.571462,0.33574,0.442252,0.340874,0.777991,0.211372,4.38367,0.257271,-0.140217,-0.0615574,28.1803,4.00542,120.046,-0.201774,-1.80039,4.547171905636787,-1.0753934383392334,1.08713,253.82000732421875,,,,,,,248.5,5.287234042,248.5,5.287234042,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Luis Robert Jr.","NYM",43,185,167,40,25,7,0,7,23,22,15,1,49,2,1,0,,9,2,0.239039,0.081862,0.265231,0.308644,0.307034,0.410376,0.312933,0.717409,0.171337,5.35694,0.293963,0.161127,0.61418,21.5476,-0.543223,99.2432,0.775307,3.3584,0.604830726981163,3.955466151237488,1.07379,105.63999938964844,,,,,,,205.6,4.781395348,205.6,4.781395348,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.","20043",673357
"Xander Bogaerts","SDP",49,210,188,49,35,9,0,5,25,23,18,1,37,2,2,0,,6,1,0.262614,0.0875149,0.175929,0.497445,0.330468,0.391105,0.318417,0.721573,0.128491,4.54948,0.29993,0.363194,0.349518,25.3276,0.319066,103.336,0.712713,-0.0686321,1.5635278820991516,2.1813678592443466,1.07188,237.1999969482422,,,,,,,228.1,4.65510204,228.1,4.65510204,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Manny Machado","SDP",51,219,197,50,31,9,0,10,28,32,20,1,43,1,2,0,,3,1,0.256195,0.0909813,0.197852,0.459845,0.324536,0.461334,0.338518,0.78587,0.205138,3.24425,0.277374,-0.327051,-0.0917678,30.0287,3.90868,116.761,-0.418819,-0.47818,4.0452393889427185,-0.694846510887146,1.06265,37.52000045776367,,,,,,,269,5.274509803,269,5.274509803,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Iván Herrera","STL",50,209,179,48,33,8,1,6,28,24,23,1,38,6,1,0,,3,1,0.266108,0.108315,0.183841,0.589177,0.364367,0.424188,0.348796,0.788555,0.158081,4.37892,0.304685,-0.160608,-0.0831953,30.4141,5.47701,122.06,-0.243803,-0.229567,5.365549683570862,-1.8545664250850677,1.04619,178.42999267578125,,,,,,,265,5.3,265,5.3,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
