Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dustin May","STL",7,7,,4.08333,19,17,,,,108,451,96,52,49,11,37,1,9,91,7.58333,3.08333,2.45946,0.916667,0.201774,0.0820399,0.11973392218351364,0.237037,1.23148,0.280528,0.688776,,,4.0518,1.34707,1.45235,999,,,,,,,458.30000000000007,4.24351851851852,441,4.083333333333333,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Landen Roupp","SFG",6,6,,3.78299,23,19,,,,102.3,439,95,46,43,10,39,0,4,95,8.35777,3.43108,2.4359,0.879765,0.216401,0.0888383,0.12756263464689255,0.239899,1.30987,0.292096,0.733333,,,3.80962,1.34665,1.69072,999,,,,,,,448.02002258300786,4.379472230869201,442.50001525878906,4.32551321660186,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Tyler Uberstine","BOS",5,4,,4.18812,22,18,,,,101,435,99,50,47,12,35,0,5,89,7.93069,3.11881,2.54286,1.06931,0.204598,0.0804598,0.12413792312145233,0.250633,1.32673,0.295918,0.716724,,,4.10543,1.3384,1.38687,999,,,,,,,400.4000000000001,3.964356435643565,407,4.02970297029703,,,,,,,,,,,,,,,,,,,"Tyler Uberstine","29961",700413
"Clay Holmes","NYM",7,8,,4.17857,23,19,,,,112,503,118,56,52,10,42,1,7,86,6.91071,3.375,2.04762,0.803571,0.170974,0.083499,0.08747514337301254,0.259912,1.42857,0.301676,0.712329,,,4.07264,1.33782,1.20059,999,,,,,,,424.00000000000006,3.785714285714286,455,4.0625,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Jacob Miller","MIA",5,5,,4.28571,22,21,,,,111.3,479,109,57,53,11,39,0,5,78,6.30728,3.15364,2,0.889488,0.162839,0.0814196,0.08141962438821793,0.250575,1.32974,0.283237,0.686275,,,4.20432,1.33507,1.36151,999,,,,,,,428.92002258300784,3.853728758511779,437.50001525878906,3.9308176393790264,,,,,,,,,,,,,,,,,,,"Jacob Miller","sa3020111",702571
"Patrick Sandoval","BOS",6,6,,4.20561,19,19,,,,96.3,433,98,48,45,9,44,1,3,83,7.75701,4.11215,1.88636,0.841121,0.191686,0.101617,0.09006928652524948,0.253886,1.47456,0.302721,0.72643,,,4.09048,1.33349,1.3306,999,,,,,,,372.1200225830078,3.8641745668793654,389.50001525878906,4.044652159039359,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Ryan Gallagher","MIN",6,7,,4.48753,21,21,,,,108.3,461,106,58,54,14,34,0,3,88,7.31302,2.82548,2.58824,1.16343,0.190889,0.0737527,0.11713666468858719,0.25,1.29271,0.285714,0.681063,,,4.21547,1.32657,0.907102,999,,,,,,,418.6200225830079,3.8653740608201512,424.50001525878906,3.9196676204701086,,,,,,,,,,,,,,,,,,,"Ryan Gallagher","sa3031857",801594
"Jaxon Wiggins","CHC",6,4,,4.08687,26,25,,,,101.3,431,88,49,46,10,45,0,2,90,7.99605,3.99803,2,0.88845,0.208817,0.104408,0.10440835356712341,0.229167,1.31293,0.274648,0.705882,,,4.03346,1.32575,1.37222,999,,,,,,,436.82002258300787,4.312142245048313,415.50001525878906,4.10167821067582,,,,,,,,,,,,,,,,,,,"Jaxon Wiggins","sa3023635",694393
"Sean Burke","CHW",6,7,,4.35356,24,19,,,,113.7,488,106,59,55,16,46,0,4,108,8.54881,3.64116,2.34783,1.26649,0.221311,0.0942623,0.12704918533563614,0.242009,1.33685,0.286624,0.717593,,,4.38404,1.31782,1.0553,999,,,,,,,434.97997741699226,3.825681522357482,426.49998474121094,3.7510993508237265,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Zack Littell","WSN",6,8,,4.39535,25,22,,,,129,552,140,67,63,20,28,1,5,93,6.48837,1.95349,3.32143,1.39535,0.168478,0.0507246,0.11775362864136696,0.26975,1.30233,0.295566,0.721429,,,4.47622,1.31489,1.37082,999,,,,,,,431.5999999999999,3.3457364341085265,472,3.6589147286821704,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Cody Bradford","TEX",6,7,,4.34738,23,18,,,,97.3,404,94,50,47,13,23,0,3,77,7.1223,2.12744,3.34783,1.20247,0.190594,0.0569307,0.1336633674800396,0.248677,1.20247,0.28125,0.678138,,,4.09094,1.31382,0.864771,999,,,,,,,391.7200225830079,4.025899386402241,393.50001525878906,4.04419324683341,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Sem Robberse","STL",5,6,,4.00774,20,19,,,,103.3,438,100,49,46,11,33,0,4,80,6.96999,2.87512,2.42424,0.958374,0.182648,0.0753425,0.10730593651533127,0.249377,1.28751,0.287097,0.714286,,,4.04511,1.31328,1.47975,999,,,,,,,418.12002258300777,4.04762836622097,422.50001525878906,4.090029068509302,,,,,,,,,,,,,,,,,,,"Sem Robberse","sa3011735",691828
"Drew Anderson","DET",6,7,,4.46018,22,20,,,,113,491,107,60,56,17,42,1,6,119,9.47788,3.34513,2.83333,1.35398,0.242363,0.0855397,0.1568228155374527,0.241535,1.31858,0.29316,0.710863,,,4.25903,1.31197,0.94566,999,,,,,,,442.90000000000003,3.919469026548673,438,3.8761061946902653,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Sawyer Gipson-Long","DET",4,5,,4.26316,23,17,,,,95,404,94,48,45,12,25,0,5,78,7.38947,2.36842,3.12,1.13684,0.193069,0.0618812,0.13118812069296837,0.251337,1.25263,0.288732,0.694716,,,4.0825,1.31087,0.998264,999,,,,,,,377,3.968421052631579,385,4.052631578947368,,,,,,,,,,,,,,,,,,,"Sawyer Gipson-Long","26048",687830
"Ryan Weiss","HOU",7,7,,4.23529,22,19,,,,119,515,111,60,56,16,44,0,8,114,8.62185,3.32773,2.59091,1.21008,0.221359,0.0854369,0.13592232763767242,0.239741,1.30252,0.285285,0.71644,,,4.27799,1.30888,1.25474,999,,,,,,,467.19999999999993,3.9260504201680666,459,3.857142857142857,,,,,,,,,,,,,,,,,,,"Ryan Weiss","24621",680802
"Cade Cavalli","WSN",6,6,,4.32353,22,22,,,,102,442,97,52,49,11,36,1,10,88,7.76471,3.17647,2.44444,0.970588,0.199095,0.081448,0.11764705926179886,0.244949,1.30392,0.289562,0.688776,,,4.16455,1.3047,1.2097,999,,,,,,,405.3,3.973529411764706,405,3.9705882352941178,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Ben Kudrna","KCR",5,5,,4.35624,22,20,,,,103.3,446,98,53,50,10,40,0,5,80,6.96999,3.485,2,0.871249,0.179372,0.0896861,0.08968609571456909,0.244389,1.33591,0.282958,0.685484,,,4.15159,1.30387,1.1962,999,,,,,,,411.6200225830078,3.984704844362572,411.50001525878906,3.983543108441242,,,,,,,,,,,,,,,,,,,"Ben Kudrna","sa3018253",695667
"Keider Montero","DET",7,6,,4.21006,26,19,,,,113.3,480,108,57,53,14,36,0,6,91,7.2286,2.85966,2.52778,1.11209,0.189583,0.075,0.1145833283662796,0.246575,1.27096,0.282282,0.699357,,,4.24723,1.30262,1.21277,999,,,,,,,441.4200225830079,3.8960283379812264,440.50001525878906,3.887908238250968,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"Grant Taylor","CHW",4,3,,3.44498,50,8,,,,62.7,261,54,26,24,5,20,1,0,66,9.47368,2.87081,3.3,0.717703,0.252874,0.0766283,0.17624522000551224,0.224066,1.18022,0.288235,0.716418,,,3.02349,1.30202,0.968486,999,,,,,,,334.08000564575207,5.328229690281266,320.50000381469727,5.1116427418632115,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Steven Zobac","KCR",5,7,,4.46872,23,22,,,,100.7,429,100,53,50,12,28,0,5,77,6.88183,2.50248,2.75,1.07249,0.179487,0.0652681,0.11421912163496017,0.252525,1.2711,0.286645,0.67446,,,4.13812,1.29717,1.04387,999,,,,,,,392.57997741699216,3.898510320896738,402.49998474121094,3.997020823626122,,,,,,,,,,,,,,,,,,,"Steven Zobac","sa3020875",686632
"Ixan Henderson","STL",7,7,,4.04587,22,21,,,,109,466,103,52,49,11,41,0,5,87,7.18349,3.38532,2.12195,0.908257,0.186695,0.0879828,0.09871244430541992,0.245238,1.3211,0.285714,0.715397,,,4.11679,1.29631,1.53111,999,,,,,,,439.49999999999994,4.032110091743119,438,4.018348623853211,,,,,,,,,,,,,,,,,,,"Ixan Henderson","sa3022953",809100
"Shane Murphy","CHW",5,6,,4.42763,23,19,,,,105.7,440,110,56,52,15,22,0,1,70,5.96027,1.87323,3.18182,1.2772,0.159091,0.05,0.109090905636549,0.263789,1.24882,0.286145,0.684685,,,4.30827,1.29569,0.874864,999,,,,,,,382.6799774169922,3.6204350848219797,404.49998474121094,3.826868461872154,,,,,,,,,,,,,,,,,,,"Shane Murphy","sa3020389",690294
"Colton Gordon","MIL",6,6,,4.21622,24,20,,,,111,477,111,56,52,16,33,1,5,93,7.54054,2.67568,2.81818,1.2973,0.194969,0.0691824,0.1257861629128456,0.252847,1.2973,0.287879,0.723684,,,4.36036,1.29535,1.15811,999,,,,,,,408.0000000000001,3.6756756756756768,419,3.774774774774775,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Yorman Gómez","CLE",6,6,,3.92062,23,14,,,,103.3,436,96,48,45,11,36,0,4,85,7.40561,3.1365,2.36111,0.958374,0.194954,0.0825688,0.11238531768321991,0.242424,1.27783,0.283333,0.720412,,,4.03543,1.29425,1.39837,999,,,,,,,429.52002258300774,4.157986543018779,423.50001525878906,4.099709610333671,,,,,,,,,,,,,,,,,,,"Yorman Gomez","sa3015931",691414
"Blake Wehunt","BOS",7,6,,4.25982,25,25,,,,99.3,428,96,50,47,11,36,0,5,82,7.43202,3.26284,2.27778,0.996979,0.191589,0.0841122,0.10747663676738739,0.248062,1.32931,0.289116,0.703259,,,4.16233,1.29408,1.32135,999,,,,,,,390.92002258300784,3.9367574075425744,394.50001525878906,3.9728096992420547,,,,,,,,,,,,,,,,,,,"Blake Wehunt","sa3023220",687762
"Will Sanders","CHC",7,6,,4.15512,23,20,,,,108.3,459,98,53,50,12,35,0,9,91,7.56233,2.90859,2.6,0.99723,0.198257,0.0762527,0.12200435250997543,0.236145,1.22807,0.275641,0.688468,,,4.1139,1.29369,1.38014,999,,,,,,,449.0200225830078,4.1460758072962935,435.50001525878906,4.021237331366081,,,,,,,,,,,,,,,,,,,"Will Sanders","sa3023508",691739
"Angel Bastardo","BOS",5,4,,3.97059,21,21,,,,102,436,94,48,45,12,42,0,3,89,7.85294,3.70588,2.11905,1.05882,0.204128,0.0963303,0.10779816657304764,0.240409,1.33333,0.282759,0.738255,,,4.24298,1.29357,1.46265,999,,,,,,,405.80000000000007,3.97843137254902,397,3.892156862745098,,,,,,,,,,,,,,,,,,,"Angel Bastardo","sa3009716",682785
"Josh Stephan","TEX",6,6,,4.44337,21,19,,,,103.3,437,100,55,51,12,29,0,6,75,6.53437,2.52662,2.58621,1.0455,0.171625,0.0663616,0.10526316612958908,0.248756,1.24879,0.279365,0.659537,,,4.20968,1.28941,0.756119,999,,,,,,,401.8200225830078,3.8898355344837543,405.50001525878906,3.925459857495027,,,,,,,,,,,,,,,,,,,"Josh Stephan","sa3015286",695776
"Tanner Gordon","COL",6,9,,4.98567,21,21,,,,104.7,452,118,62,58,17,25,0,2,76,6.53295,2.149,3.04,1.46132,0.168142,0.0553097,0.11283185333013535,0.277647,1.36581,0.304217,0.67953,,,4.5678,1.28855,1.12838,999,,,,,,,329.8799774169922,3.150716208521633,373.49998474121094,3.567335201794212,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Fernando Perez","TOR",6,5,,4.2973,24,24,,,,111,465,107,57,53,14,32,0,4,78,6.32432,2.59459,2.4375,1.13514,0.167742,0.0688172,0.09892473369836807,0.249417,1.25225,0.275964,0.686767,,,4.34234,1.28506,1.09652,999,,,,,,,419.00000000000006,3.7747747747747753,421,3.7927927927927927,,,,,,,,,,,,,,,,,,,"Fernando Perez","sa3018826",800125
"Grant Rogers","TOR",7,8,,4.45096,22,22,,,,119.3,510,122,63,59,14,30,0,9,73,5.50712,2.2632,2.43333,1.05616,0.143137,0.0588235,0.08431373164057732,0.259023,1.2741,0.28125,0.672205,,,4.41762,1.28231,1.00262,999,,,,,,,422.4200225830078,3.5408215572278117,443.50001525878906,3.717518892823317,,,,,,,,,,,,,,,,,,,"Grant Rogers","sa3023522",814804
"Cade Smith","CLE",7,4,,2.89897,67,0,,,,68.3,277,50,24,22,5,21,2,5,87,11.4641,2.7672,4.14286,0.658858,0.314079,0.0758123,0.23826716095209122,0.199203,1.03953,0.283019,0.734375,,,2.68126,1.27584,1.13754,999,,,,,,,409.92002258300784,6.001757017087833,372.50001525878906,5.453879921154735,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Tylor Megill","NYM",6,6,,4.36082,21,21,,,,97,432,92,50,47,12,43,0,6,101,9.37113,3.98969,2.34884,1.1134,0.233796,0.099537,0.13425926119089127,0.240209,1.39175,0.296296,0.71912,,,4.17637,1.27431,0.923232,999,,,,,,,386.00000000000006,3.9793814432989696,384,3.9587628865979383,,,,,,,,,,,,,,,,,,,"Tylor Megill","21318",656731
"Johan Oviedo","BOS",6,5,,4.16918,22,20,,,,99.3,431,91,49,46,12,42,0,7,93,8.429,3.80665,2.21429,1.08761,0.215777,0.0974478,0.11832946538925171,0.23822,1.33938,0.285199,0.722892,,,4.31338,1.27244,1.40222,999,,,,,,,389.62002258300777,3.9236657664544823,379.50001525878906,3.8217523020717685,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Max Meyer","MIA",6,6,,4.05882,22,22,,,,102,436,98,49,46,13,34,0,3,91,8.02941,3,2.67647,1.14706,0.208716,0.0779817,0.13073395192623138,0.245614,1.29412,0.288136,0.72935,,,4.09592,1.27127,1.58612,999,,,,,,,411.1000000000001,4.030392156862746,412,4.03921568627451,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Mason Montgomery","PIT",4,3,,3.57831,44,11,,,,83,351,72,35,33,8,31,0,4,89,9.6506,3.36145,2.87097,0.86747,0.253561,0.0883191,0.16524217277765274,0.227848,1.24096,0.292237,0.740741,,,3.50863,1.27106,1.49426,999,,,,,,,401.6000000000001,4.838554216867471,384,4.626506024096385,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Andrew Alvarez","WSN",5,6,,4.39219,23,21,,,,112.7,492,115,59,55,13,42,0,6,84,6.70807,3.35404,2,1.03815,0.170732,0.0853659,0.08536585420370102,0.259009,1.39308,0.293948,0.706052,,,4.42174,1.27004,1.15956,999,,,,,,,399.0799774169923,3.5410824154704366,418.49998474121094,3.71339836800003,,,,,,,,,,,,,,,,,,,"Andrew Alvarez","29914",674841
"Winston Santos","TEX",7,7,,4.45631,23,23,,,,103,435,95,55,51,12,30,0,10,81,7.07767,2.62136,2.7,1.04854,0.186207,0.0689655,0.11724137514829636,0.240506,1.21359,0.274834,0.64695,,,4.24193,1.26959,0.758228,999,,,,,,,409.6,3.976699029126214,401,3.8932038834951457,,,,,,,,,,,,,,,,,,,"Winston Santos","28489",692437
"Riley Gowens","CHW",5,6,,4.52936,21,21,,,,107.3,462,104,58,54,15,38,0,5,95,7.96831,3.18733,2.5,1.25815,0.205628,0.0822511,0.12337663024663925,0.24821,1.32339,0.288026,0.694215,,,4.38397,1.26953,0.816809,999,,,,,,,400.1200225830079,3.7289842609790402,402.50001525878906,3.7511649935800744,,,,,,,,,,,,,,,,,,,"Riley Gowens","sa3022948",803035
"Christian Scott","NYM",4,5,,4.333,22,22,,,,99.7,421,95,51,48,13,29,0,6,88,7.94383,2.61785,3.03448,1.17352,0.209026,0.0688836,0.1401425153017044,0.246114,1.24373,0.287719,0.689981,,,4.11809,1.26933,0.989403,999,,,,,,,401.87997741699223,4.030892574907725,400.49998474121094,4.0170511233729,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Zac Gallen","ARI",11,9,,3.95333,25,25,,,,145.7,616,140,68,64,20,46,0,5,126,7.78312,2.84146,2.73913,1.23542,0.204545,0.0746753,0.12987013161182404,0.247788,1.2766,0.286396,0.746835,,,4.24015,1.26835,2.44912,999,,,,,,,567.1799774169922,3.892793337658577,567.4999847412109,3.894989681728045,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Brycen Mautz","STL",6,6,,4.17827,24,24,,,,107.7,461,102,53,50,12,37,0,7,90,7.52089,3.09192,2.43243,1.00279,0.195228,0.0802603,0.1149674654006958,0.244604,1.29062,0.285714,0.703764,,,4.13792,1.26469,1.35315,999,,,,,,,432.17997741699224,4.012813274495139,430.49998474121094,3.997214456265008,,,,,,,,,,,,,,,,,,,"Brycen Mautz","31910",802408
"Tate Kuehner","MIL",6,6,,4.05,22,21,,,,100,439,89,48,45,10,47,0,7,95,8.55,4.23,2.02128,0.9,0.216401,0.107062,0.1093394011259079,0.231169,1.36,0.282143,0.721311,,,4.15514,1.26204,1.44515,999,,,,,,,413.6,4.136,398,3.98,,,,,,,,,,,,,,,,,,,"Tate Kuehner","sa3023099",804249
"Sonny Gray","BOS",7,7,,4.52685,21,21,,,,117.3,524,126,63,59,18,39,0,4,110,8.4399,2.99233,2.82051,1.38107,0.209924,0.0744275,0.13549619168043137,0.261954,1.40665,0.305949,0.729614,,,4.35423,1.26155,1.17231,999,,,,,,,410.02002258300786,3.4954817725118845,443.50001525878906,3.780903697531003,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Chris Campos","LAD",6,6,,4.70085,23,19,,,,105.3,446,106,59,55,15,28,0,3,82,7.00855,2.39316,2.92857,1.28205,0.183857,0.0627803,0.12107623368501663,0.255422,1.27255,0.286164,0.663717,,,4.31272,1.25817,0.647429,999,,,,,,,390.1200225830079,3.704843411934692,402.50001525878906,3.8224121898738157,,,,,,,,,,,,,,,,,,,"Chris Campos","sa3020396",702318
"Joander Suarez","NYM",6,7,,4.31085,23,19,,,,102.3,439,103,52,49,13,28,0,4,82,7.21408,2.46334,2.92857,1.14369,0.186788,0.0637813,0.12300683557987213,0.253071,1.28055,0.288462,0.700355,,,4.12243,1.25602,1.00806,999,,,,,,,397.32002258300787,3.883871072633177,410.50001525878906,4.012707751837506,,,,,,,,,,,,,,,,,,,"Joander Suarez","sa3008263",680933
"Drew Thorpe","CHW",6,7,,4.35624,19,19,,,,103.3,435,102,53,50,14,34,0,0,79,6.88287,2.96225,2.32353,1.21975,0.181609,0.0781609,0.1034482792019844,0.254364,1.31655,0.285714,0.713058,,,4.35488,1.25513,1.07186,999,,,,,,,383.0200225830079,3.7078413481856156,390.50001525878906,3.78025173012949,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Foster Griffin","WSN",4,5,,4.45361,19,16,,,,97,417,97,51,48,13,29,1,5,88,8.16495,2.69072,3.03448,1.20619,0.211031,0.0695444,0.14148680120706558,0.253264,1.29897,0.297872,0.695733,,,4.11452,1.25257,0.959157,999,,,,,,,379.7000000000001,3.914432989690723,390,4.020618556701031,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Andre Pallante","STL",7,8,,4.18953,28,21,,,,120.3,519,119,60,56,11,44,0,4,84,6.28429,3.29177,1.90909,0.822943,0.16185,0.0847784,0.07707128673791885,0.252654,1.35495,0.287234,0.697832,,,4.12433,1.25003,1.35316,999,,,,,,,469.520022583008,3.902909481897535,482.50001525878906,4.010806342633246,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Tyler Stuart","WSN",5,5,,4.27723,21,21,,,,101,436,101,51,48,11,35,0,5,78,6.9505,3.11881,2.22857,0.980198,0.178899,0.0802752,0.0986238494515419,0.255051,1.34653,0.29316,0.704809,,,4.19454,1.24908,1.24767,999,,,,,,,385.5000000000001,3.816831683168318,398,3.9405940594059405,,,,,,,,,,,,,,,,,,,"Tyler Stuart","sa3020264",701603
"Joey Estes","ATH",6,7,,4.45714,21,20,,,,105,439,102,56,52,14,28,0,9,74,6.34286,2.4,2.64286,1.2,0.168565,0.0637813,0.10478359460830688,0.253731,1.2381,0.280255,0.67029,,,4.51609,1.24664,1.00431,999,,,,,,,376.59999999999997,3.5866666666666664,380,3.619047619047619,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Jake Brooks","COL",6,8,,4.65964,22,21,,,,104.3,454,114,58,54,12,27,0,8,62,5.34995,2.32982,2.2963,1.03547,0.136564,0.0594714,0.07709251716732979,0.272076,1.35187,0.295652,0.668277,,,4.44866,1.2434,1.4511,999,,,,,,,346.8200225830078,3.325215843099275,384.50001525878906,3.6864813423637663,,,,,,,,,,,,,,,,,,,"Jake Brooks","sa3023205",694860
"Luis De León","BAL",5,4,,4.17572,24,21,,,,101.3,436,94,50,47,10,42,0,6,85,7.55183,3.73149,2.02381,0.88845,0.194954,0.0963303,0.0986238494515419,0.242268,1.34255,0.286689,0.704918,,,4.16179,1.24206,1.13653,999,,,,,,,408.2200225830079,4.029812539832142,402.50001525878906,3.973346526486651,,,,,,,,,,,,,,,,,,,"Luis De Leon","sa3019283",801725
"Eduardo Rivera","BOS",6,5,,4.17476,23,16,,,,92.7,394,82,46,43,9,42,0,5,86,8.34951,4.07767,2.04762,0.873786,0.218274,0.106599,0.11167512834072113,0.236311,1.33765,0.289683,0.70018,,,4.06286,1.23813,1.22667,999,,,,,,,393.0799774169922,4.240345095550145,377.49998474121094,4.0722761291133915,,,,,,,,,,,,,,,,,,,"Eduardo Rivera","31280",700842
"Jhancarlos Lara","WSN",5,4,,3.67347,34,18,,,,83.3,360,67,36,34,7,40,0,10,95,10.2641,4.32173,2.375,0.756302,0.263889,0.111111,0.1527777835726738,0.216129,1.28451,0.288462,0.730453,,,3.74738,1.23716,1.54713,999,,,,,,,396.1200225830078,4.755342233743757,365.50001525878906,4.387755124470865,,,,,,,,,,,,,,,,,,,"Jhancarlos Lara","sa3019367",702910
"Josh Hartle","CLE",6,7,,4.03738,23,23,,,,107,460,100,51,48,11,37,0,10,84,7.06542,3.11215,2.27027,0.925234,0.182609,0.0804348,0.10217390954494476,0.242131,1.28037,0.279874,0.707237,,,4.21925,1.23712,1.43476,999,,,,,,,423.5,3.957943925233645,419,3.9158878504672896,,,,,,,,,,,,,,,,,,,"Josh Hartle","sa3025623",691776
"Ryne Nelson","ARI",6,4,,3.9324,25,19,,,,121.3,508,116,57,53,16,33,1,3,97,7.19703,2.44847,2.93939,1.18714,0.190945,0.0649606,0.12598425149917603,0.245763,1.22836,0.278552,0.726698,,,4.14091,1.23525,1.92465,999,,,,,,,485.220022583008,4.000164965997307,484.50001525878906,3.9942292091456624,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Dean Kremer","BAL",7,8,,4.41673,23,22,,,,124.3,535,127,65,61,18,40,0,3,101,7.31295,2.89622,2.525,1.3033,0.188785,0.0747664,0.11401869356632233,0.25813,1.34352,0.292225,0.719323,,,4.43039,1.2349,1.04226,999,,,,,,,441.22002258300785,3.5496380671791807,460.50001525878906,3.7047466126532553,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Kohl Drake","ARI",8,6,,3.90918,23,21,,,,101.3,432,95,47,44,12,35,0,5,93,8.26259,3.10958,2.65714,1.06614,0.215278,0.0810185,0.13425926119089127,0.242347,1.28332,0.289199,0.733216,,,4.02359,1.23307,1.71036,999,,,,,,,421.02002258300786,4.1561698904184,416.50001525878906,4.111549878690371,,,,,,,,,,,,,,,,,,,"Kohl Drake","32070",684442
"J.T. Ginn","ATH",5,6,,4.39681,23,19,,,,100.3,434,93,52,49,13,37,1,8,96,8.61416,3.32004,2.59459,1.1665,0.221198,0.0852535,0.135944701731205,0.239075,1.29611,0.285714,0.697674,,,4.25179,1.23164,1.07683,999,,,,,,,397.5200225830079,3.963310174356382,389.50001525878906,3.8833499841250787,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Thomas Harrington","PIT",7,7,,4.10256,23,21,,,,105.3,446,103,51,48,12,31,0,5,81,6.92308,2.64957,2.6129,1.02564,0.181614,0.0695067,0.11210762709379196,0.25122,1.27255,0.287066,0.708191,,,4.1038,1.22911,1.60319,999,,,,,,,417.82002258300787,3.9679013340354605,424.50001525878906,4.031339059412332,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Michael King","SDP",6,6,,4.08687,19,18,,,,101.3,438,95,49,46,15,39,1,5,102,9.06219,3.46496,2.61538,1.33268,0.232877,0.0890411,0.1438356190919876,0.241117,1.3228,0.288809,0.752212,,,4.34935,1.2291,1.2653,999,,,,,,,390.1200225830079,3.851135348768761,383.50001525878906,3.785784834210174,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Connor Noland","CHC",7,5,,4.09821,23,19,,,,112,476,110,55,51,13,35,0,2,81,6.50893,2.8125,2.31429,1.04464,0.170168,0.0735294,0.09663865715265274,0.250569,1.29464,0.281159,0.709779,,,4.18871,1.22902,1.39496,999,,,,,,,433.9000000000001,3.874107142857144,442,3.9464285714285716,,,,,,,,,,,,,,,,,,,"Connor Noland","sa3020834",690939
"Janson Junk","MIA",5,7,,4.46991,22,17,,,,104.7,449,113,56,52,14,23,0,3,73,6.27507,1.97708,3.17391,1.20344,0.162584,0.0512249,0.11135857179760933,0.267139,1.29895,0.294643,0.687285,,,4.22396,1.22742,0.995376,999,,,,,,,376.77997741699227,3.59866273542731,409.49998474121094,3.911174753363601,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Logan Evans","SEA",7,5,,4.04587,24,21,,,,109,461,104,52,49,12,33,0,6,85,7.01835,2.72477,2.57576,0.990826,0.184382,0.0715835,0.11279826611280441,0.246445,1.25688,0.283077,0.707155,,,4.08009,1.22639,1.1168,999,,,,,,,441.6,4.051376146788991,442,4.055045871559633,,,,,,,,,,,,,,,,,,,"Logan Evans","33699",688138
"Mason Black","KCR",5,6,,4.5,25,21,,,,104,454,100,56,52,12,42,0,7,85,7.35577,3.63462,2.02381,1.03846,0.187225,0.092511,0.09471365809440613,0.246914,1.36538,0.285714,0.686901,,,4.41398,1.22133,0.924346,999,,,,,,,385,3.701923076923077,387,3.7211538461538463,,,,,,,,,,,,,,,,,,,"Mason Black","30171",696131
"Ryan Gusto","MIA",5,7,,4.43861,23,16,,,,95.3,417,96,50,47,11,35,0,4,78,7.36621,3.30535,2.22857,1.03882,0.18705,0.0839329,0.10311750322580338,0.253968,1.37461,0.294118,0.700692,,,4.22643,1.22032,0.97866,999,,,,,,,359.3200225830077,3.7704093502269833,372.50001525878906,3.908709373875705,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Alex Clemmey","WSN",5,6,,4.47102,24,24,,,,108.7,470,100,58,54,11,53,0,5,95,7.86569,4.38822,1.79245,0.910764,0.202128,0.112766,0.08936170488595963,0.242718,1.40754,0.29085,0.690407,,,4.30349,1.21097,1.02904,999,,,,,,,425.0799774169923,3.9105794788512767,416.49998474121094,3.831646701329059,,,,,,,,,,,,,,,,,,,"Alex Clemmey","sa3023421",806046
