Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Julio Rodríguez","SEA",52,222.66,201.625,56.4053,35.1603,9.50582,0.883375,10.8558,33.2374,31.6344,16.5026,0.94539,48.4884,2.92441,1.38411,0.2232,4.00838,7.16062,1.99121,0.279753,0.0741157,0.217769,0.340341,0.340917,0.497187,0.360346,0.838103,0.217433,5.65344,0.317053,,0.305035,34.4256,7.90943,139.078,0.305035,-1.19,10.459136575460434,-0.5881482362747192,1.80709,9.489999771118164,,,,,,,317.4,6.103846153,317.4,6.103846153,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Nick Kurtz","ATH",50,209.267,176.791,48.0359,24.1045,9.21828,0.403638,14.3095,34.4257,36.5132,29.5978,2.2655,63.3037,1.5147,1.18546,0.177418,3.0392,1.90802,0.656224,0.271709,0.141436,0.302502,0.467552,0.378538,0.571237,0.401811,0.949775,0.299528,3.84185,0.336042,,-0.188973,39.3921,14.4708,158.375,-0.188973,-0.48,14.067013502120972,-4.338024586439133,1.7442,19.8700008392334,,,,,,,346.5,6.93,346.5,6.93,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Mookie Betts","LAD",51,227.438,200.122,54.3867,33.1504,10.3514,1.33824,9.54658,33.2695,31.5192,22.644,0.631315,26.6427,1.79912,2.17777,0.304502,3.05696,2.68922,0.831078,0.271767,0.0995614,0.117143,0.849914,0.347661,0.479979,0.357465,0.82764,0.208211,4.81812,0.269941,,-0.127756,34.633,7.54781,126.237,-0.127756,0.2,7.118558332324028,2.476483538746834,1.72246,60.58000183105469,,,,,,,309,6.058823529,309,6.058823529,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Corbin Carroll","ARI",50,213.829,185.085,48.482,26.2569,10.0059,3.26556,8.95363,35.2065,28.5052,23.552,0.783998,44.9869,2.96176,1.41144,0.818943,2.87149,9.66892,2.10629,0.261945,0.110144,0.210387,0.523531,0.352076,0.496421,0.365147,0.848497,0.234476,7.97512,0.298202,,0.768401,33.8929,8.42837,129.899,0.768401,3.74,8.531860053539276,1.458733320236206,1.7177,14.100000381469727,,,,,,,308.9,6.178,308.9,6.178,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Elly De La Cruz","CIN",53,234.772,209.038,54.9244,32.1467,10.5112,1.62377,10.6427,36.8983,29.9595,22.4848,1.21266,65.3151,1.30992,1.418,0.520973,3.45619,12.8462,3.28948,0.262748,0.0957733,0.278207,0.344252,0.336047,0.481306,0.351684,0.817353,0.218558,6.98771,0.329236,,0.898591,34.6491,6.69059,117.075,0.898591,0.73,5.7665793895721436,2.9254190921783447,1.65508,8.449999809265137,,,,,,,331,6.245283018,331,6.245283018,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Dillon Dingler","DET",48,192.851,175.841,45.6764,27.4449,8.38136,1.26449,8.5857,25.5941,27.0404,11.9807,0.290128,45.2787,3.42653,1.29283,0.249517,2.97222,0.529013,0.1837,0.259761,0.0621238,0.234785,0.264598,0.317251,0.468287,0.338996,0.785538,0.208527,3.79163,0.300893,,-0.210521,26.4778,3.51145,117.337,-0.210521,3.45,3.6913738697767258,5.739562273025513,1.65453,254.6199951171875,,,,,,,242,5.041666666,242,5.041666666,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Corey Seager","TEX",41,176.611,151.274,40.3932,22.957,7.33649,0.144813,9.95488,24.6498,28.592,20.7081,2.2297,36.3605,1.6488,1.4023,0.168788,3.27981,0.690794,0.250528,0.267019,0.117252,0.205879,0.569522,0.358503,0.514852,0.37223,0.873355,0.247833,2.56659,0.286178,,-0.208776,29.0082,7.97582,142.118,-0.208776,-0.07,8.47206737101078,1.1441307589411736,1.6145,95.08999633789062,,,,,,,258.2,6.297560975,258.2,6.297560975,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Ben Rice","NYY",52,228.554,199.361,51.7137,26.6901,9.70751,0.604407,14.7117,33.911,37.6764,24.3109,0.803632,50.6732,3.10149,1.54993,0.221796,3.90823,1.65353,0.529768,0.259398,0.106368,0.221712,0.479758,0.346553,0.535538,0.376439,0.882091,0.27614,3.70397,0.273026,,-0.189486,38.3198,11.1018,144.762,-0.189486,-0.12,11.749398797750473,-4.559190861880779,1.55666,53.189998626708984,,,,,,,349.9,6.728846153,349.9,6.728846153,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Wyatt Langford","TEX",48,209.726,184.525,48.2895,27.9735,9.4782,1.07795,9.75989,31.036,28.0919,21.783,0.635141,46.8098,1.93423,1.24597,0.238125,2.67802,6.07328,1.55149,0.261697,0.103864,0.223195,0.465351,0.343727,0.483422,0.357379,0.827149,0.221725,5.7635,0.298214,,0.284189,31.9214,6.9455,131.799,0.284189,1.87,8.066911339759827,-0.21754205226898193,1.5553,37.75,,,,,,,287.4,5.9875,287.4,5.9875,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Ketel Marte","ARI",50,215.818,190.579,52.3983,30.6526,10.4363,1.00076,10.3086,30.8123,34.1691,21.158,1.1522,33.0916,2.10562,1.566,0.223425,4.39576,1.59931,0.570009,0.274944,0.0980362,0.153331,0.639376,0.351249,0.502481,0.366638,0.85373,0.227537,3.98907,0.282967,,-0.213968,34.4691,8.76775,130.894,-0.213968,0.05,7.882686421275139,0.09148411080241203,1.51983,32.63999938964844,,,,,,,298.9,5.978,298.9,5.978,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Jazz Chisholm Jr.","NYY",46,204.981,181.898,43.9256,25.0772,7.02082,0.780908,11.0467,31.7134,27.6007,19.6536,0.712264,56.6095,1.63491,1.41557,0.37864,2.69542,11.6227,2.797,0.241484,0.0958802,0.276169,0.347179,0.318736,0.470858,0.340217,0.789594,0.229374,6.62323,0.284278,,0.909004,28.3462,3.93539,119.59,0.909004,1.45,5.5951772928237915,2.024661958217621,1.51485,19.520000457763672,,,,,,,274.2,5.960869565,274.2,5.960869565,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"James Wood","WSN",52,219.628,187.175,50.6335,27.9734,10.3088,0.486976,11.8643,33.8581,34.8902,29.6324,2.18789,63.4096,1.63314,1.02056,0.166817,3.82785,6.02196,1.85692,0.270514,0.134921,0.288714,0.467316,0.373182,0.520952,0.383021,0.894134,0.250438,4.86505,0.343328,,0.113647,37.9956,11.8405,142.823,0.113647,-0.45,11.534660808742046,-3.8270575404167175,1.50537,37.790000915527344,,,,,,,342.2,6.58076923,342.2,6.58076923,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Fernando Tatis Jr.","SDP",53,224.227,197.15,54.1439,34.9946,9.97405,0.99895,8.17631,33.6431,28.1655,23.0893,1.02461,42.9184,2.11885,1.47746,0.391336,4.31021,10.4149,2.70715,0.274633,0.102973,0.191406,0.537983,0.35451,0.459775,0.354209,0.814286,0.185143,6.04241,0.311575,,0.628273,33.552,6.84918,127.24,0.628273,1.85,8.045224905014038,-0.569975733757019,1.49697,14.010000228881836,,,,,,,300.9,5.67735849,300.9,5.67735849,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Ryan Jeffers","MIN",41,165.57,144.254,37.7081,22.9978,7.12524,0.641427,6.94359,22.5263,21.6155,16.8484,0.186966,31.4369,2.69324,1.13736,0.617653,2.91567,0.720938,0.247079,0.261401,0.10176,0.189871,0.535945,0.34711,0.464092,0.353424,0.811202,0.202691,3.64778,0.28749,,-0.197189,24.6694,4.95199,126.847,-0.197189,2.07,4.990263372659683,3.7971436977386475,1.49049,298.05999755859375,,,,,,,222.5,5.426829268,222.5,5.426829268,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Jeremy Peña","HOU",49,208.691,189.547,53.1274,35.6449,8.57927,1.18101,7.72221,29.5927,25.6981,13.0032,0.19974,38.9378,3.35805,1.37142,0.897674,4.38442,5.11639,1.45675,0.280286,0.0623087,0.186581,0.333949,0.335241,0.460231,0.345488,0.795473,0.179945,5.69719,0.314749,,0.12779,29.7512,4.89862,122.69,0.12779,-0.75,5.6537230759859085,1.5185184478759766,1.4829,122.9800033569336,,,,,,,268.5,5.479591836,268.5,5.479591836,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"William Contreras","MIL",51,201.935,177.043,47.9592,32.5725,8.30251,0.45751,6.6267,24.9511,26.7769,21.5703,1.09734,35.0456,1.49673,1.52789,0.297359,4.84977,1.59904,0.499242,0.27089,0.106818,0.173549,0.615494,0.352247,0.435244,0.344422,0.78749,0.164354,3.32717,0.301921,,-0.194767,28.6136,4.56546,117.768,-0.194767,0.86,4.162215366959572,3.7796534299850464,1.4708,56.560001373291016,,,,,,,253.6,4.972549019,253.6,4.972549019,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Kevin McGonigle","DET",52,228.191,199.16,52.6028,34.3955,11.3457,1.03004,5.83157,29.9377,25.148,25.183,0.527426,33.7711,1.51435,1.76693,0.566172,3.43522,4.51926,1.30978,0.264123,0.110359,0.147995,0.745697,0.348381,0.419277,0.337934,0.767658,0.155154,4.91895,0.28992,,0.0197531,31.1332,3.9584,116.599,0.0197531,0,4.44014803506434,1.8944889307022095,1.4686,999,,,,,,,279.5,5.375,279.5,5.375,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Hunter Goodman","COL",48,192.153,175.027,46.5274,23.4276,9.03424,0.985756,13.0799,29.1925,35.6391,13.6592,0.505094,53.9435,1.86506,1.42525,0.176892,2.52099,1.73301,0.480112,0.26583,0.0710851,0.280731,0.253214,0.323226,0.552902,0.371034,0.876128,0.287072,4.65859,0.305656,,-0.0691889,31.3745,8.4913,121.368,-0.0691889,1.7,4.916700504720211,3.3063254356384277,1.46706,67.36000061035156,,,,,,,294,6.125,294,6.125,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Pete Alonso","BAL",52,232.648,202.87,52.2351,28.806,9.19796,0.54378,13.6873,33.5236,36.3664,23.6703,1.3815,53.6297,4.00969,1.86692,0.230462,3.86699,1.60792,0.442146,0.25748,0.101743,0.230519,0.441365,0.343843,0.510585,0.365785,0.854428,0.253105,3.73177,0.28051,,-0.172531,36.996,9.29043,137.679,-0.172531,0.23,10.057390213012695,-3.947803035378456,1.46193,24.440000534057617,,,,,,,339.4,6.526923076,339.4,6.526923076,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Bryce Harper","PHI",52,224.096,191.836,53.8178,30.4215,11.6112,0.219327,11.5657,33.7512,34.8844,28.5307,2.11272,46.2272,1.65331,1.71926,0.357269,4.26597,3.81337,1.51256,0.280541,0.127315,0.206283,0.617185,0.375446,0.524224,0.384879,0.89967,0.243683,3.76422,0.311221,,-0.193664,39.1062,12.419,142.46,-0.193664,-0.22,11.36085321009159,-4.281983107328415,1.45635,47.900001525878906,,,,,,,353,6.788461538,353,6.788461538,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Riley Greene","DET",52,226.171,199.411,53.117,31.8094,10.3609,0.565382,10.3813,31.5918,32.1258,23.1233,0.725666,61.0973,1.80035,1.67038,0.165931,3.89148,1.22637,0.353288,0.266369,0.102238,0.270137,0.378468,0.345304,0.480176,0.356849,0.825481,0.213808,3.53753,0.329742,,-0.217154,34.3271,7.39274,129.744,-0.217154,1.1,7.6334982216358185,-1.4411522150039673,1.44686,78.4800033569336,,,,,,,303.4,5.834615384,303.4,5.834615384,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Manny Machado","SDP",52,216.462,193.25,51.1628,30.7555,8.81696,0.288969,11.3014,29.5817,33.5933,20.0694,1.22517,41.9673,0.704777,1.99715,0.313529,3.77159,2.62251,0.731633,0.26475,0.0927157,0.193879,0.478215,0.333009,0.488807,0.352285,0.821816,0.224058,3.59948,0.280757,,-0.0623478,32.0523,6.27429,125.955,-0.0623478,0.68,6.760054238140583,0.45804043114185333,1.4453,37.52000045776367,,,,,,,288,5.538461538,288,5.538461538,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Kyle Schwarber","PHI",53,227.071,190.27,46.1005,21.5623,6.9914,0.249098,17.2977,36.1386,42.5515,32.8605,1.21712,67.6777,2.63029,1.13239,0.177348,3.0405,1.64297,0.537762,0.24229,0.144715,0.298047,0.485545,0.359602,0.554387,0.388703,0.913989,0.312097,3.37574,0.270634,,-0.209231,40.3295,13.288,145.014,-0.209231,0,12.202843338251114,-5.675232887268066,1.41027,24.690000534057617,,,,,,,356.7,6.730188679,356.7,6.730188679,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Isaac Paredes","HOU",49,210.669,181.544,45.1384,27.3839,7.88893,0.453852,9.41169,27.9487,27.4898,22.6844,0.0821313,33.9046,4.57399,1.6499,0.216558,3.16347,0.428747,0.13374,0.248636,0.107678,0.160938,0.669066,0.344006,0.452618,0.348666,0.796624,0.203982,2.69057,0.255414,,-0.277628,30.5763,5.48811,124.899,-0.277628,0.12,5.8437400460243225,0.4533664807677269,1.40134,243.60000610351562,,,,,,,261.8,5.342857142,261.8,5.342857142,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jacob Wilson","ATH",51,214.111,198.67,60.1287,44.1873,10.1294,0.846232,4.9658,27.3078,25.233,10.6647,0.156894,19.8521,2.12553,1.51192,1.1392,5.95115,1.95549,0.652839,0.302657,0.049809,0.0927188,0.537205,0.342388,0.437148,0.340328,0.779535,0.134491,3.98812,0.314563,,-0.19992,29.6279,4.12985,115.648,-0.19992,0.67,3.7101037949323654,2.3540900349617004,1.39019,196.44000244140625,,,,,,,258.7,5.072549019,258.7,5.072549019,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Mike Trout","LAA",44,187.699,156.919,39.8919,22.0147,6.7456,0.89065,10.241,26.9922,27.3527,27.0743,2.50901,50.7901,2.36394,1.17821,0.163782,2.41601,1.95689,0.570426,0.25422,0.144243,0.270593,0.533061,0.369691,0.504348,0.374452,0.874039,0.250129,4.35002,0.305471,,-0.121058,31.1676,8.81483,141.033,-0.121058,-1.68,8.867013536393642,-1.9063374251127243,1.38543,178.44000244140625,,,,,,,275,6.25,275,6.25,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Miguel Vargas","CHW",52,225.82,197.294,49.3257,27.6621,10.78,1.08516,9.79839,30.5629,29.6797,23.8587,0.441729,40.047,2.47957,1.89407,0.293763,2.7311,3.9817,1.07376,0.250011,0.105654,0.17734,0.595767,0.3355,0.464643,0.346865,0.800142,0.214632,4.86418,0.264675,,0.0494955,32.4454,5.5529,122.799,0.0494955,-0.92,6.057865858078003,-0.5489659309387207,1.3763,303.0899963378906,,,,,,,291.8,5.611538461,291.8,5.611538461,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Dansby Swanson","CHC",53,230.218,204.896,50.0705,31.4283,7.91725,1.42579,9.29924,31.2607,29.6104,19.9644,0.284984,55.8731,1.21376,1.76724,0.60356,3.44177,6.17457,1.42902,0.24437,0.0867198,0.242697,0.357318,0.312712,0.433083,0.324353,0.745794,0.188713,5.81845,0.288154,,0.347998,28.8743,1.45811,105.386,0.347998,1.76,1.8537838160991669,4.213703632354736,1.37399,152.30999755859375,,,,,,,260.1,4.907547169,260.1,4.907547169,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Geraldo Perdomo","ARI",51,217.807,183.176,47.3869,32.8665,8.53276,1.32545,4.66224,30.0014,20.5159,27.0796,0.277062,28.2444,2.23453,1.89888,3.41859,4.05238,7.63556,2.22222,0.258697,0.124328,0.129676,0.95876,0.357766,0.396108,0.336028,0.753874,0.137411,5.86035,0.280773,,0.257756,29.3799,3.44163,110.452,0.257756,0.89,3.022109091281891,3.251111149787903,1.35394,76.7699966430664,,,,,,,255.6,5.011764705,255.6,5.011764705,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Juan Soto","NYM",32,136.806,110.454,31.1492,17.4469,4.92106,0.2297,8.55154,23.1156,22.0326,24.4106,1.91844,21.8808,0.846345,0.905731,0.189605,2.6838,3.28454,1.10991,0.28201,0.178432,0.15994,1.11562,0.412878,0.562987,0.414755,0.975866,0.280977,4.28095,0.279233,,-0.0327881,27.1883,10.8962,167.244,-0.0327881,-0.34,11.13835545629263,-2.2982800900936127,1.34718,4.650000095367432,,,,,,,240.6,7.51875,240.6,7.51875,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Colson Montgomery","CHW",52,223.813,199.639,45.2393,24.8216,8.24728,0.326826,11.8436,27.9147,32.4464,18.2845,0.894918,66.2544,4.11531,1.57643,0.19739,3.074,1.23196,0.413119,0.226605,0.0816955,0.296026,0.275974,0.30248,0.449166,0.324684,0.751646,0.222561,3.27813,0.27125,,-0.18615,28.1311,1.4776,107.386,-0.18615,1.31,1.742875650525093,3.525512456893921,1.34465,254.75,,,,,,,255.9,4.921153846,255.9,4.921153846,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Willson Contreras","BOS",52,229.54,196.977,51.9326,30.2307,9.42873,0.46704,11.8062,32.8731,35.1033,22.28,0.578061,57.2944,7.20643,1.5533,0.462698,4.55953,2.33845,0.729707,0.263648,0.0970639,0.249606,0.388869,0.357074,0.496067,0.369428,0.853141,0.232419,3.88162,0.310024,,-0.168237,37.18,9.84457,134.47,-0.168237,0.09,9.065291941165924,-4.04314723610878,1.34042,168.1999969482422,,,,,,,321.1,6.175,321.1,6.175,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Vladimir Guerrero Jr.","TOR",52,230.491,201.301,58.0129,39.1164,10.9056,0.169806,7.82109,31.3341,29.4722,24.9451,2.2905,30.5194,2.37918,1.6172,0.248346,5.7173,2.27059,0.874836,0.28819,0.108226,0.13241,0.817353,0.37064,0.460611,0.361111,0.831251,0.172421,3.30568,0.304973,,-0.270175,35.7794,8.33066,133.576,-0.270175,0.18,8.76108717918396,-3.8819831013679504,1.32937,18.049999237060547,,,,,,,312.9,6.017307692,312.9,6.017307692,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Munetaka Murakami","CHW",51,220.802,183.917,41.5111,19.8796,6.78099,0.158277,14.6922,33.5726,36.7373,33.0647,1.54399,75.2856,2.42047,1.17474,0.225217,3.11224,2.94728,1.15728,0.225706,0.149748,0.340965,0.43919,0.349068,0.503952,0.366401,0.853021,0.278246,3.62208,0.281967,,-0.19344,35.2226,8.92772,136.375,-0.19344,0,9.179623782634735,-3.969780206680298,1.32781,999,,,,,,,320.4,6.282352941,320.4,6.282352941,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","37120",808959
"Freddie Freeman","LAD",53,234.642,205.291,58.814,36.8853,12.5729,0.432883,8.92292,34.2511,32.5164,24.4215,1.87739,39.8177,2.71754,1.95941,0.252222,4.4491,2.43167,0.638458,0.286491,0.10408,0.169696,0.613333,0.36671,0.482347,0.366736,0.849057,0.195856,3.908,0.314751,,-0.128802,37.4942,9.55111,132.429,-0.128802,0.32,9.111263990402222,-3.7865459322929382,1.31327,67.87999725341797,,,,,,,329.7,6.220754716,329.7,6.220754716,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"CJ Abrams","WSN",52,219.628,197.059,51.9199,30.7444,9.83284,0.976637,10.366,31.903,31.1934,15.895,0.611145,44.4432,4.65385,1.4614,0.558524,3.1274,9.84114,2.43463,0.263474,0.0723725,0.202357,0.357648,0.330803,0.481094,0.350254,0.811897,0.21762,6.23655,0.289148,,0.674298,32.1594,6.00429,120.94,0.674298,-2.73,6.259129822254181,-0.4897737503051758,1.30886,65,,,,,,,299.3,5.75576923,299.3,5.75576923,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Andy Pages","LAD",49,218.176,197.701,52.2799,31.0118,10.792,0.867819,9.60835,31.8715,30.5794,15.4316,0.455843,45.6091,2.98897,1.81619,0.2376,2.86203,4.25875,1.29467,0.264439,0.0707303,0.209048,0.338345,0.324407,0.473607,0.34399,0.798013,0.209168,5.30749,0.295714,,0.0393295,30.8383,4.85621,117.238,0.0393295,0.41,4.606325551867485,1.1661727726459503,1.30439,133.4199981689453,,,,,,,283.6,5.787755102,283.6,5.787755102,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Xander Bogaerts","SDP",50,207.726,182.43,48.5165,34.0512,8.39796,0.323363,5.74396,27.0758,23.9049,19.1108,0.486178,35.9227,1.75663,2.00739,0.376265,4.44912,6.66547,1.54588,0.265946,0.0920003,0.172934,0.531998,0.337956,0.409983,0.329013,0.747939,0.144037,4.80517,0.29959,,0.385885,26.8382,2.10056,110.413,0.385885,0.64,3.0124379992485046,2.9548147916793823,1.28969,237.1999969482422,,,,,,,242.7,4.854,242.7,4.854,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
