Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Blake Snell","LAD",3,2,5,3.58741,9,9,0,0,,46,197,37,20,19,5,21,,1,58,11.1756,4.08903,2.73308,1.01213,0.293637,0.107438,0.18619922548532486,0.215089,1.26108,0.289703,0.74993,,,3.52248,0.998274,0.929315,178.41000366210938,,,,,,,232.70000000000005,5.058695652173914,215,4.673913043478261,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Sandy Alcantara","MIA",3,4,5,4.1938,10,10,0,0,,63,267,62,32,29,7,18,,3,51,7.33912,2.54088,2.88842,1.04327,0.192747,0.0667312,0.12601622194051743,0.252511,1.26859,0.292607,0.689528,,,3.96033,0.996918,0.812428,144.57000732421875,,,,,,,257.90000000000003,4.093650793650794,263,4.174603174603175,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Reid Detmers","LAA",3,3,5,3.99061,10,10,0,0,,53,224,47,26,24,7,18,,2,60,10.1342,3.10391,3.26499,1.1496,0.268745,0.0823113,0.18643417209386826,0.230401,1.22069,0.293653,0.711431,,,3.68433,0.996021,0.777855,350.4599914550781,,,,,,,243.90000000000003,4.601886792452831,234,4.415094339622642,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Nathan Eovaldi","TEX",4,3,5,3.79997,10,10,0,0,,58,242,53,27,25,8,15,,3,58,8.96915,2.32084,3.86462,1.21592,0.240734,0.0622918,0.17844216153025627,0.238562,1.1737,0.28838,0.725048,,,3.77522,0.981324,0.935363,132.50999450683594,,,,,,,255.00000000000006,4.396551724137932,248,4.275862068965517,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"George Kirby","SEA",4,3,5,3.71748,10,10,0,0,,55,228,53,25,23,7,11,,2,52,8.52403,1.79269,4.7549,1.10013,0.229668,0.0483013,0.18136655539274216,0.244258,1.14875,0.293567,0.715912,,,3.51352,0.970678,0.776075,64.58000183105469,,,,,,,248.09999999999997,4.51090909090909,249,4.527272727272727,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Gerrit Cole","NYY",4,3,5,3.9569,10,10,0,0,,61,255,56,29,27,9,16,,2,62,9.03179,2.40988,3.74782,1.34818,0.241034,0.0643131,0.17672062665224075,0.235085,1.17595,0.279859,0.725706,,,3.95066,0.968861,0.884323,232.89999389648438,,,,,,,265.10000000000014,4.345901639344264,258,4.229508196721311,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Nolan McLean","NYM",4,3,6,3.60703,10,10,0,0,,54,230,47,24,22,5,21,,4,58,9.62883,3.4663,2.77784,0.910446,0.252704,0.0909715,0.1617330014705658,0.230201,1.25225,0.295082,0.73288,,,3.6859,0.963633,0.924968,87.29000091552734,,,,,,,256.90000000000003,4.757407407407408,246,4.555555555555555,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"José Soriano","LAA",3,4,5,3.8919,10,10,0,0,,57,246,52,27,25,5,26,,3,57,8.91024,4.05007,2.20002,0.778889,0.229971,0.104532,0.1254398673772812,0.238393,1.35616,0.300828,0.714275,,,3.7665,0.956444,0.935845,321.80999755859375,,,,,,,252.09999999999997,4.422807017543859,247,4.333333333333333,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Foster Griffin","WSN",3,3,5,4.03727,10,10,0,0,,56,236,55,27,25,7,15,,3,52,8.36259,2.37224,3.52518,1.17808,0.220096,0.0624354,0.15766095742583275,0.251064,1.24397,0.298606,0.712501,,,3.90334,0.948245,0.850204,999,,,,,,,235.30000000000007,4.201785714285715,239,4.267857142857143,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Framber Valdez","DET",4,3,6,3.80113,10,10,0,0,,60,256,58,28,25,5,21,,4,52,7.79754,3.11879,2.50018,0.813859,0.203922,0.0815628,0.12235872447490692,0.248963,1.3035,0.300152,0.71492,,,3.76704,0.939063,0.970663,81.13999938964844,,,,,,,260.7,4.345,264,4.4,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Casey Mize","DET",3,3,5,3.83588,10,10,0,0,,51,213,49,23,22,6,14,,2,47,8.38507,2.44492,3.42958,1.09071,0.22141,0.064559,0.15685132145881653,0.246449,1.23413,0.294929,0.725904,,,3.72954,0.9268,0.907511,289.6499938964844,,,,,,,222.20000000000002,4.35686274509804,223,4.372549019607843,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Gavin Williams","CLE",3,3,6,3.65046,10,10,0,0,,57,237,49,25,23,7,21,,2,64,10.1656,3.32529,3.05706,1.15274,0.268889,0.0879569,0.18093260377645493,0.227641,1.23392,0.289929,0.752521,,,3.72559,0.905552,1.04494,144.74000549316406,,,,,,,267.29999999999995,4.689473684210525,253,4.43859649122807,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Cade Cavalli","WSN",3,3,5,3.79391,10,10,0,0,,49,208,45,23,21,5,16,,4,48,8.80979,2.98737,2.94901,0.903802,0.231596,0.0785336,0.15306267142295837,0.241495,1.25281,0.300099,0.712554,,,3.69756,0.904528,0.808382,305.2200012207031,,,,,,,220.10000000000002,4.491836734693878,216,4.408163265306122,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Jared Jones","PIT",3,3,4,3.85373,11,8,0,0,,46,195,42,21,20,6,16,,2,48,9.33642,3.10452,3.00737,1.09589,0.245872,0.0817566,0.16411543637514114,0.236192,1.24998,0.293071,0.728392,,,3.78016,0.903339,0.849081,714.77001953125,,,,,,,199.40000000000003,4.334782608695653,194,4.217391304347826,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Kyle Bradish","BAL",3,3,5,3.88227,10,10,0,0,,53,225,48,25,23,6,20,,2,54,9.08803,3.40099,2.67217,0.996822,0.23742,0.0888492,0.14857114851474762,0.238453,1.29283,0.296042,0.724472,,,3.77847,0.89072,0.809698,72.95999908447266,,,,,,,235.60000000000002,4.445283018867925,229,4.320754716981132,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Matthew Boyd","CHC",4,3,5,3.90859,10,10,0,0,,55,230,52,26,24,7,16,,3,50,8.14935,2.65855,3.06534,1.14787,0.215228,0.0702133,0.14501434564590454,0.243936,1.23761,0.287919,0.724536,,,3.99048,0.8851,0.83579,212.75999450683594,,,,,,,228.7,4.158181818181818,227,4.127272727272727,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Dustin May","STL",4,4,5,3.92531,16,10,0,0,,61,259,56,29,27,7,21,,4,57,8.43056,3.12614,2.69679,0.971883,0.221126,0.0819958,0.1391298845410347,0.238456,1.25912,0.289242,0.709901,,,3.87768,0.867329,0.814045,414.6700134277344,,,,,,,258.70000000000005,4.240983606557378,253,4.147540983606557,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Aaron Nola","PHI",3,4,5,4.42487,10,10,0,0,,56,238,55,30,28,9,16,,1,56,8.92146,2.554,3.49314,1.45974,0.234005,0.06699,0.16701523214578629,0.249164,1.26214,0.294316,0.705176,,,4.16431,0.859007,0.600016,205.52999877929688,,,,,,,221.7000000000001,3.958928571428573,224,4,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Michael King","SDP",3,3,5,3.9461,10,10,0,0,,57,245,53,27,25,7,22,,3,57,8.9043,3.52055,2.52923,1.15264,0.230778,0.0912441,0.13953367620706558,0.239852,1.31245,0.291236,0.739072,,,4.13415,0.858764,0.815155,129.55999755859375,,,,,,,236.89999999999992,4.156140350877192,233,4.087719298245614,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Parker Messick","CLE",3,3,5,3.8009,9,9,0,0,,52,221,49,24,22,6,17,,2,50,8.67724,2.90168,2.99042,1.07485,0.227541,0.0760898,0.15145082026720047,0.244434,1.26929,0.296557,0.735121,,,3.82433,0.855116,0.82587,294.17999267578125,,,,,,,226.6,4.357692307692307,225,4.326923076923077,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Taj Bradley","MIN",3,3,5,4.1582,10,10,0,0,,56,239,52,28,26,8,21,,2,58,9.33849,3.41845,2.73179,1.21605,0.243446,0.0891161,0.15433039516210556,0.237827,1.29661,0.291437,0.720069,,,4.01301,0.827014,0.746466,492.4599914550781,,,,,,,227.80000000000013,4.067857142857145,223,3.982142857142857,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Freddy Peralta","NYM",4,3,5,4.04291,10,10,0,0,,54,232,48,26,24,7,21,,2,57,9.40011,3.52252,2.66858,1.21352,0.24576,0.0920942,0.15366607904434204,0.229622,1.26713,0.281227,0.724506,,,4.08189,0.824813,0.711163,56.36000061035156,,,,,,,233.7,4.3277777777777775,224,4.148148148148148,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Jhoan Duran","PHI",2,1,0,2.38204,22,0,10,0,,22,89,17,7,6,1,6,,1,28,11.5108,2.60359,4.42111,0.47803,0.31908,0.0721719,0.24690786749124527,0.205987,1.04433,0.300818,0.774496,,,2.27077,0.824029,0.759443,41.84000015258789,,,,,,,191.3,8.695454545454545,182,8.272727272727273,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Payton Tolle","BOS",3,3,5,3.97104,9,9,0,0,,46,195,43,22,21,6,14,,2,49,9.45635,2.79153,3.38752,1.23785,0.250802,0.0740371,0.1767648681998253,0.238647,1.22652,0.293722,0.725823,,,3.84517,0.81322,0.803689,673,,,,,,,204.8,4.452173913043478,202,4.391304347826087,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Eury Pérez","MIA",3,3,4,4.06665,9,9,0,0,,46,192,39,22,21,6,17,,2,50,9.91378,3.32408,2.98241,1.22253,0.26173,0.0877579,0.17397254705429077,0.22579,1.22569,0.281968,0.713512,,,3.92051,0.813094,0.731172,78.6500015258789,,,,,,,208.20000000000002,4.526086956521739,195,4.239130434782608,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Shota Imanaga","CHC",4,3,5,4.07518,10,10,0,0,,59,245,56,29,27,10,14,,2,55,8.43362,2.08185,4.05103,1.54799,0.225764,0.05573,0.1700337715446949,0.2439,1.18036,0.279307,0.736734,,,4.25019,0.812903,0.779573,157.92999267578125,,,,,,,230.00000000000003,3.898305084745763,227,3.847457627118644,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Trevor Rogers","BAL",3,3,5,4.11466,10,10,0,0,,52,223,52,26,24,6,17,,2,44,7.58763,2.87404,2.64005,1.07354,0.197765,0.0749093,0.12285531312227249,0.251976,1.30547,0.293723,0.711996,,,4.02242,0.809951,0.641036,146.07000732421875,,,,,,,206.8,3.976923076923077,213,4.096153846153846,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Andrew Abbott","CIN",3,3,5,4.54087,10,10,0,0,,55,236,55,30,28,8,20,,1,48,7.97215,3.28317,2.42818,1.36076,0.204732,0.084315,0.12041720002889633,0.253084,1.36216,0.291395,0.712583,,,4.46097,0.8048,0.619692,221.92999267578125,,,,,,,198.60000000000002,3.6109090909090913,204,3.709090909090909,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Davis Martin","CHW",3,3,5,4.10679,9,9,0,0,,52,221,51,26,24,6,17,,3,44,7.54826,2.98183,2.53142,1.04391,0.196604,0.0776654,0.11893846839666367,0.251145,1.30723,0.293372,0.709885,,,4.08039,0.792897,0.69686,999,,,,,,,206.4,3.9692307692307693,210,4.038461538461538,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Christian Scott","NYM",3,2,5,3.987,9,9,0,0,,45,188,39,21,20,6,15,,3,47,9.46177,3.09983,3.05235,1.15823,0.25029,0.0819991,0.16829102486371994,0.232427,1.22736,0.288015,0.714863,,,3.88488,0.767569,0.664231,748.5700073242188,,,,,,,197.79999999999998,4.395555555555555,187,4.155555555555556,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Logan Henderson","MIL",3,3,4,3.87263,10,8,0,0,,41,169,35,19,18,6,12,,1,44,9.80856,2.6813,3.65814,1.33017,0.262835,0.0718493,0.19098536670207977,0.227254,1.16508,0.279021,0.732014,,,3.84346,0.763388,0.610847,413.3999938964844,,,,,,,187.60000000000002,4.5756097560975615,176,4.2926829268292686,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Kyle Harrison","MIL",3,2,5,3.96671,9,9,0,0,,47,197,41,22,21,7,17,,2,52,9.97617,3.18855,3.12875,1.26624,0.263689,0.0842793,0.1794096678495407,0.230558,1.22982,0.288366,0.730272,,,3.9405,0.756367,0.76369,446.55999755859375,,,,,,,202.10000000000005,4.300000000000001,191,4.0638297872340425,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Michael Wacha","KCR",3,4,5,4.45428,10,10,0,0,,59,255,61,32,29,8,18,,2,48,7.24904,2.70077,2.68406,1.22977,0.188234,0.0701302,0.11810335516929626,0.258148,1.3185,0.293633,0.696787,,,4.27693,0.755541,0.61522,609.2899780273438,,,,,,,215.60000000000005,3.6542372881355942,227,3.847457627118644,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Justin Wrobleski","LAD",3,3,4,4.34433,12,8,0,0,,54,230,54,28,26,7,16,,2,46,7.67672,2.65899,2.88709,1.24109,0.200961,0.0696069,0.13135431706905365,0.255245,1.2936,0.294638,0.70107,,,4.19806,0.743605,0.562041,650.3499755859375,,,,,,,211.1,3.909259259259259,217,4.018518518518518,,,,,,,,,,,,,,,,,,,"Justin Wrobleski","31204",680736
"Landen Roupp","SFG",3,3,5,3.79256,9,9,0,0,,49,210,45,22,21,5,20,,2,47,8.74962,3.78701,2.31043,0.842414,0.225559,0.0976264,0.12793249636888504,0.240204,1.34645,0.298456,0.729855,,,3.75139,0.738532,0.827358,690.0999755859375,,,,,,,212.10000000000002,4.328571428571429,208,4.244897959183674,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Nick Martinez","TBR",3,4,5,4.33601,10,10,0,0,,58,247,61,30,28,7,15,,2,40,6.29471,2.28346,2.75665,1.16273,0.16353,0.059322,0.10420814156532288,0.26506,1.31072,0.293688,0.700552,,,4.25798,0.736832,0.673032,738.3400268554688,,,,,,,213.50000000000003,3.681034482758621,228,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"David Peterson","CHC",3,3,5,3.79886,12,9,0,0,,56,239,52,26,24,5,22,,2,48,7.70294,3.60422,2.1372,0.86631,0.199695,0.0934376,0.10625715553760529,0.243335,1.33552,0.290189,0.728191,,,3.97915,0.732544,0.82006,452.0400085449219,,,,,,,241.70000000000005,4.316071428571429,239,4.267857142857143,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Brandon Pfaadt","ARI",3,4,4,4.37484,17,10,0,0,,62,262,64,32,30,8,15,,3,52,7.62395,2.25217,3.38516,1.18611,0.199064,0.058805,0.14025938510894775,0.263273,1.2921,0.305552,0.692252,,,4.02303,0.728224,0.642199,588.5999755859375,,,,,,,243.99999999999997,3.9354838709677415,256,4.129032258064516,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Mitch Keller","PIT",3,4,5,4.32035,10,10,0,0,,56,242,57,29,27,7,18,,3,48,7.62097,2.8867,2.64003,1.14399,0.196683,0.0745003,0.12218275666236877,0.258328,1.33399,0.300544,0.705325,,,4.21749,0.717815,0.696584,518.6300048828125,,,,,,,213.10000000000008,3.805357142857144,222,3.9642857142857144,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
