Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",133,584,471,132,70,23,1,38,97,105,102,13,149,6,5,0,19,6,2,0.280255,0.174658,0.255137,0.684564,0.410959,0.575372,0.412337,0.98633,0.295117,3.53741,0.32526,,-0.708311,116.079,47.075,169.716,-0.708311,4.7,47.27797144651413,-1.7373900413513184,6.71653,999,,,,,,,1027.6,7.726315789,1027.6,7.726315789,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Cal Raleigh","SEA",152,621,536,122,62,22,0,38,81,102,76,7,172,5,4,0,9,6,2,0.227612,0.122383,0.276973,0.44186,0.326892,0.481343,0.343643,0.808235,0.253731,2.90081,0.254545,,-0.516862,88.7982,15.4222,127.798,-0.516862,9.1,19.829159319400787,20.5087308883667,6.31457,999,,,,,,,817,5.375,817,5.375,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Bobby Witt Jr.","KCR",152,656,593,169,99,37,7,26,98,93,50,8,111,6,7,0,5,29,8,0.284992,0.0762195,0.169207,0.45045,0.342988,0.50253,0.356665,0.845517,0.217538,6.85083,0.308855,,1.55342,100.738,23.227,127.22,1.55342,7.3,22.599289059638977,14.531040668487549,6.10968,999,,,,,,,945.7,6.221710526,945.7,6.221710526,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Shohei Ohtani","LAD",152,693,591,165,85,29,5,46,131,125,93,6,168,5,4,0,16,25,4,0.279188,0.134199,0.242424,0.553571,0.379509,0.57868,0.4028,0.95819,0.299492,6.91026,0.312336,,2.19343,132.379,50.4952,162.026,2.19343,0,53.13805651664734,-17.5,6.00445,999,,,,,,,1208.3,7.949342105,1208.3,7.949342105,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Juan Soto","NYM",152,666,529,142,81,24,1,36,108,100,129,14,114,3,4,1,8,20,3,0.268431,0.193694,0.171171,1.13158,0.41203,0.521739,0.396529,0.933769,0.253308,4.76287,0.276762,,1.45771,123.83,45.1367,160.521,1.45771,-7.2,49.230034708976746,-14.541269779205322,5.81545,999,,,,,,,1105.5,7.273026315,1105.5,7.273026315,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Julio Rodríguez","SEA",152,663,601,163,103,29,2,29,96,99,50,12,144,10,2,0,4,25,6,0.271215,0.0754148,0.217195,0.347222,0.33635,0.470882,0.342467,0.807232,0.199667,5.66337,0.311628,,1.54604,94.171,15.8324,126.988,1.54604,6.4,22.635238528251648,8.836067199707031,5.55535,999,,,,,,,890.6,5.859210526,890.6,5.859210526,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Gunnar Henderson","BAL",152,647,571,155,92,31,6,26,96,88,66,6,134,6,4,0,3,20,4,0.271454,0.102009,0.20711,0.492537,0.35085,0.483363,0.356151,0.834213,0.211909,6.44297,0.310843,,1.31887,99.0866,22.6386,131.328,1.31887,-2.2,25.208137035369873,4.931833982467651,5.36278,999,,,,,,,908.3,5.975657894,908.3,5.975657894,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Wyatt Langford","TEX",150,627,545,147,84,30,3,30,93,93,73,7,135,5,4,0,3,20,5,0.269725,0.116427,0.215311,0.540741,0.358852,0.500917,0.365814,0.859769,0.231193,5.45213,0.304688,,0.929154,100.943,26.8577,137.945,0.929154,8.7,28.970137119293213,1.7886242866516113,5.35564,999,,,,,,,922.3,6.148666666,922.3,6.148666666,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Fernando Tatis Jr.","SDP",148,643,561,152,93,29,2,28,101,85,74,11,125,6,2,0,4,22,6,0.270945,0.115086,0.194401,0.592,0.360809,0.479501,0.358359,0.84031,0.208556,5.44292,0.302439,,0.873425,99.6267,23.6513,134.811,0.873425,9.3,27.402790427207947,2.2122578620910645,5.21808,999,,,,,,,913.9,6.175,913.9,6.175,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Corbin Carroll","ARI",152,660,572,148,80,28,12,28,114,92,71,5,141,10,5,2,3,32,6,0.258741,0.107576,0.213636,0.503546,0.348024,0.496504,0.359216,0.844528,0.237762,8.3429,0.294118,,2.91303,102.72,24.7357,130.675,2.91303,6.9,26.908520221710205,-0.37513208389282227,4.96064,999,,,,,,,956.6,6.293421052,956.6,6.293421052,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Pete Crow-Armstrong","CHC",152,612,556,144,85,28,5,26,94,94,35,3,141,9,6,6,2,30,7,0.258993,0.0571895,0.230392,0.248227,0.310231,0.467626,0.33098,0.777857,0.208633,7.38082,0.298734,,2.30157,81.2192,8.90664,114.109,2.30157,13.1,12.535749197006226,15.348677635192871,4.93552,999,,,,,,,773.9,5.091447368,773.9,5.091447368,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"William Contreras","MIL",152,647,565,152,100,31,1,20,86,81,75,18,123,3,4,0,4,6,2,0.269027,0.11592,0.190108,0.609756,0.355487,0.433628,0.335396,0.789115,0.164602,3.60113,0.309859,,-0.675303,88.1839,11.7359,116.097,-0.675303,0.8,11.668327331542969,12.686390697956085,4.69349,999,,,,,,,809.6,5.326315789,809.6,5.326315789,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Elly De La Cruz","CIN",152,650,581,155,91,33,6,25,103,92,64,12,166,3,1,1,5,38,9,0.266781,0.0984615,0.255385,0.385542,0.342065,0.473322,0.345649,0.815387,0.20654,7.38315,0.332481,,2.9505,94.0034,17.2009,117.485,2.9505,0.5,16.421050310134888,7.664903163909912,4.6762,999,,,,,,,899.9,5.920394736,899.9,5.920394736,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Francisco Lindor","NYM",142,633,559,143,90,29,1,23,92,80,57,7,118,11,6,0,2,18,4,0.255814,0.0900474,0.186414,0.483051,0.333333,0.434705,0.33017,0.768038,0.178891,5.29441,0.283019,,0.965078,83.5898,8.79594,115.063,0.965078,4.3,12.266056597232819,11.27751350402832,4.56286,999,,,,,,,774.8,5.456338028,774.8,5.456338028,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"José Ramírez","CLE",141,600,531,141,85,31,2,23,81,81,59,6,73,4,6,0,16,23,5,0.265537,0.0983333,0.121667,0.808219,0.34,0.461394,0.342392,0.801394,0.195857,5.46216,0.267574,,1.61498,85.1861,14.2915,121.59,1.61498,2.5,16.882555723190308,4.704585552215576,4.32216,999,,,,,,,794.8,5.636879432,794.8,5.636879432,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Ronald Acuña Jr.","ATL",121,538,448,126,78,21,1,26,103,70,82,8,111,7,1,0,3,23,5,0.28125,0.152416,0.20632,0.738739,0.399628,0.506696,0.388493,0.906325,0.225446,5.76071,0.320513,,1.50275,96.5204,32.9516,151.244,1.50275,-4.7,34.17824614048004,-10.630334854125977,4.24003,999,,,,,,,865.3,7.151239669,865.3,7.151239669,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Jackson Merrill","SDP",145,573,523,144,88,29,4,23,77,83,39,6,106,3,5,3,2,6,3,0.275335,0.0680628,0.184991,0.367925,0.326316,0.478011,0.340676,0.804327,0.202677,4.51106,0.303258,,-0.84716,80.5542,12.8498,122.698,-0.84716,5.5,14.56740552186966,7.605379104614258,4.21844,999,,,,,,,735.5,5.072413793,735.5,5.072413793,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Adley Rutschman","BAL",136,567,497,125,80,27,1,17,64,64,62,10,90,3,5,0,2,1,0,0.251509,0.109347,0.15873,0.688889,0.335097,0.412475,0.320896,0.747572,0.160966,2.42071,0.273418,,-0.691226,70.6048,3.60936,107.041,-0.691226,6.1,4.014189660549164,16.516666889190674,4.09784,999,,,,,,,643.7,4.733088235,643.7,4.733088235,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Zach Neto","LAA",150,615,543,139,79,33,1,26,89,87,46,10,147,19,4,3,4,22,8,0.255985,0.0747968,0.239024,0.312925,0.333333,0.464088,0.339198,0.797422,0.208103,5.47361,0.302139,,0.239237,85.7206,13.0536,117.026,0.239237,-0.5,12.58076985180378,6.27910041809082,4.09596,999,,,,,,,795.6,5.304,795.6,5.304,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Alejandro Kirk","TOR",124,466,411,110,79,18,0,13,41,59,46,15,57,4,5,0,2,1,0,0.26764,0.0987124,0.122318,0.807018,0.343348,0.406326,0.317198,0.749674,0.138686,1.50496,0.280347,,-0.552591,56.6288,1.56727,103.653,-0.552591,13.9,1.4537484049797058,22.461139678955078,4.08829,999,,,,,,,531.3,4.284677419,531.3,4.284677419,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Geraldo Perdomo","ARI",152,599,501,132,90,25,4,13,86,67,74,6,77,7,7,10,1,20,4,0.263473,0.123539,0.128548,0.961039,0.36163,0.407186,0.335533,0.768816,0.143713,6.06549,0.284689,,1.27265,81.7084,10.9319,114.452,1.27265,1.7,11.532752990722656,8.302733659744263,4.06778,999,,,,,,,725.5,4.773026315,725.5,4.773026315,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Roman Anthony","BOS",142,615,522,139,87,29,3,20,94,79,84,5,146,5,4,0,1,7,4,0.266284,0.136585,0.237398,0.575342,0.370732,0.448276,0.355435,0.819008,0.181992,4.58081,0.330556,,-1.36696,93.8284,21.1614,125.194,-1.36696,7.5,16.89478027820587,0.7208995819091797,3.96866,999,,,,,,,814.7,5.737323943,814.7,5.737323943,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"Kyle Tucker","LAD",136,570,488,128,75,24,2,27,83,87,76,9,82,3,2,1,5,18,2,0.262295,0.133333,0.14386,0.926829,0.363796,0.485656,0.362325,0.849452,0.223361,5.314,0.265092,,1.82372,90.1513,22.8014,134.299,1.82372,0.7,24.994701147079468,-5.583068668842316,3.92573,999,,,,,,,829.2,6.097058823,829.2,6.097058823,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Junior Caminero","TBR",152,631,576,157,92,28,1,36,83,117,46,24,113,4,5,0,2,6,1,0.272569,0.0729002,0.179081,0.40708,0.328051,0.512153,0.344757,0.840203,0.239583,3.62565,0.280093,,0.0114851,90.7988,16.2413,121.152,0.0114851,-1.6,15.742206584662199,0.7184890508651733,3.90686,999,,,,,,,887.1,5.83618421,887.1,5.83618421,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Vladimir Guerrero Jr.","TOR",152,659,574,166,104,34,0,28,89,97,75,19,86,6,4,0,9,5,2,0.289199,0.113809,0.130501,0.872093,0.37481,0.494774,0.366312,0.869584,0.205575,2.69484,0.297414,,-0.914913,106.361,28.4948,137.486,-0.914913,-1.4,28.200838685035706,-13.506848692893982,3.82473,999,,,,,,,964.3,6.344078947,964.3,6.344078947,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Drake Baldwin","ATL",129,509,454,120,73,24,2,21,58,74,49,11,97,5,1,0,1,0,0,0.264317,0.0962672,0.19057,0.505155,0.341847,0.464758,0.341976,0.806604,0.200441,2.08036,0.293769,,-0.765794,72.094,11.9517,119.379,-0.765794,0,10.924750864505768,9.351117134094238,3.80657,999,,,,,,,658.4,5.103875968,658.4,5.103875968,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Konnor Griffin","PIT",140,623,558,145,99,26,3,17,104,89,38,7,150,22,3,2,1,31,9,0.259857,0.0609952,0.24077,0.253333,0.330113,0.408602,0.320234,0.738715,0.148746,7.03845,0.324873,,1.51089,77.2434,3.63115,103.072,1.51089,5.8,3.779306173324585,12.66728401184082,3.80272,999,,,,,,,720,5.142857142,720,5.142857142,,,,,,,,,,,,,,,,,,,"Konnor Griffin","35376",804606
"Carter Jensen","KCR",147,614,546,137,88,25,4,20,75,79,61,7,154,2,4,1,1,8,1,0.250916,0.0993485,0.250814,0.396104,0.326264,0.421245,0.321486,0.74751,0.17033,5.10835,0.31117,,0.239842,76.7517,4.2029,102.987,0.239842,1.3,2.4012848138809204,12.580129384994507,3.69562,999,,,,,,,705.9,4.802040816,705.9,4.802040816,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"Nick Kurtz","ATH",146,612,532,141,75,31,1,34,98,109,74,3,161,3,3,0,3,2,1,0.265038,0.120915,0.263072,0.459627,0.356209,0.518797,0.372921,0.875006,0.253759,3.08678,0.314706,,-0.993167,102.059,29.7463,138.615,-0.993167,-1.7,26.86059868335724,-12.943386316299438,3.5797,999,,,,,,,904.8,6.197260273,904.8,6.197260273,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Michael Harris II","ATL",152,603,566,156,102,29,4,21,74,80,26,8,112,5,4,2,1,19,5,0.275618,0.0431177,0.185738,0.232143,0.311148,0.452297,0.322921,0.763445,0.176678,5.77573,0.308924,,0.927204,76.0793,4.83019,106.326,0.927204,6.9,5.4479570388793945,9.11560845375061,3.54201,999,,,,,,,727,4.782894736,727,4.782894736,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Mookie Betts","LAD",131,578,501,134,87,27,2,18,82,74,67,9,70,4,6,0,3,7,2,0.267465,0.115917,0.121107,0.957143,0.354671,0.437126,0.33991,0.791797,0.169661,4.31519,0.27685,,-0.402684,80.8977,12.6025,118.944,-0.402684,-4.5,12.574619382619858,1.8712520599365234,3.44489,999,,,,,,,729,5.564885496,729,5.564885496,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Corey Seager","TEX",111,474,415,106,65,21,0,20,61,61,52,10,92,4,3,0,8,2,0,0.255422,0.109705,0.194093,0.565217,0.341772,0.450602,0.33691,0.792375,0.195181,2.60055,0.281046,,-0.332786,65.1872,9.18048,118.034,-0.332786,2.3,9.742200583219528,7.52486777305603,3.43632,999,,,,,,,599.3,5.399099099,599.3,5.399099099,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Bo Bichette","NYM",138,595,549,157,107,32,1,17,71,78,40,18,98,3,3,0,1,5,3,0.285975,0.0672269,0.164706,0.408163,0.336134,0.440801,0.325959,0.776936,0.154827,3.25187,0.320366,,-1.09997,76.5376,6.23373,112.179,-1.09997,4.1,7.488415479660034,6.2862138748168945,3.43406,999,,,,,,,718.6,5.207246376,718.6,5.207246376,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Riley Greene","DET",152,632,567,150,89,29,3,29,84,99,57,11,166,4,4,0,2,3,1,0.26455,0.0901899,0.262658,0.343374,0.333861,0.479718,0.343599,0.813579,0.215168,3.85542,0.321809,,-0.72715,90.3487,15.673,120.986,-0.72715,3.1,14.904902338981628,-3.866490364074707,3.35561,999,,,,,,,832.7,5.478289473,832.7,5.478289473,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Oneil Cruz","PIT",141,571,498,122,69,24,3,26,78,75,64,7,167,4,5,0,4,30,4,0.24498,0.112084,0.292469,0.383234,0.33275,0.461847,0.338585,0.794597,0.216867,6.50204,0.309677,,3.50371,79.3036,11.8356,115.643,3.50371,-2.5,14.090288639068604,-0.40196943283081055,3.34356,999,,,,,,,766.1,5.433333333,766.1,5.433333333,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Matt McLain","CIN",143,588,516,129,81,25,2,21,81,76,59,8,155,8,3,2,0,17,4,0.25,0.10034,0.263605,0.380645,0.334471,0.428295,0.328324,0.762766,0.178295,5.58232,0.314869,,0.837696,76.7662,7.28949,105.618,0.837696,6.2,4.752685368061066,8.360493659973145,3.34257,999,,,,,,,709.8,4.963636363,709.8,4.963636363,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Ceddanne Rafaela","BOS",150,586,543,144,91,31,4,18,85,78,29,9,122,8,4,2,0,20,6,0.265193,0.0494881,0.208191,0.237705,0.309932,0.436464,0.316047,0.746396,0.171271,6.48055,0.309582,,0.757297,70.6641,1.42366,98.0609,0.757297,10.8,-0.5819655060768127,12.953145503997803,3.32993,999,,,,,,,677.5,4.516666666,677.5,4.516666666,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Masyn Winn","STL",142,602,547,139,96,27,3,13,82,62,44,8,110,5,4,2,0,11,4,0.254113,0.0730897,0.182724,0.4,0.313333,0.38574,0.30111,0.699074,0.131627,5.26151,0.294393,,-0.342499,65.2927,-5.83823,94.0034,-0.342499,10.4,-4.621068328619003,17.035801887512207,3.31875,999,,,,,,,605.7,4.265492957,605.7,4.265492957,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Jarren Duran","BOS",147,625,563,144,81,37,8,18,85,75,51,5,147,8,2,1,1,20,4,0.255773,0.0816,0.2352,0.346939,0.325321,0.445826,0.330745,0.771146,0.190053,7.20875,0.315,,1.4707,82.8253,8.97676,108.186,1.4707,10,7.500662922859192,3.1106700897216797,3.28726,999,,,,,,,769.3,5.233333333,769.3,5.233333333,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Willy Adames","SFG",148,626,554,130,79,27,1,23,78,79,64,10,153,3,5,0,2,9,3,0.234657,0.102236,0.244409,0.418301,0.314696,0.411552,0.310818,0.726249,0.176895,4.06176,0.279373,,-0.32638,72.8296,-1.13709,100.899,-0.32638,3.9,0.34041649103164673,10.800353050231934,3.27008,999,,,,,,,683.9,4.620945945,683.9,4.620945945,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Nico Hoerner","CHC",148,617,565,154,115,27,3,9,78,61,38,9,57,10,4,0,1,22,5,0.272566,0.0615883,0.0923825,0.666667,0.327391,0.378761,0.305336,0.706152,0.106195,5.89943,0.28827,,1.33576,69.0365,-3.86676,96.5425,1.33576,9.9,-1.192622184753418,12.167048454284668,3.22243,999,,,,,,,649.2,4.386486486,649.2,4.386486486,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Byron Buxton","MIN",113,453,404,99,51,21,4,23,71,63,36,2,130,9,4,0,3,12,0,0.24505,0.0794702,0.286976,0.276923,0.317881,0.487624,0.342577,0.805505,0.242574,7.50638,0.298039,,1.77944,64.3833,10.8579,119.774,1.77944,1.6,12.337164759635925,3.264462113380432,3.19195,999,,,,,,,608.1,5.381415929,608.1,5.381415929,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Maikel Garcia","KCR",152,632,567,153,106,32,4,11,82,69,54,12,93,1,7,3,0,23,6,0.269841,0.085443,0.147152,0.580645,0.330684,0.398589,0.311362,0.729273,0.128748,6.00555,0.302128,,1.15925,73.8069,-0.868747,96.0127,1.15925,8.8,-1.8108017444610596,11.122163534164429,3.17891,999,,,,,,,700.7,4.609868421,700.7,4.609868421,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Trea Turner","PHI",127,562,515,141,97,26,3,15,78,63,39,9,104,5,3,0,1,21,3,0.273786,0.069395,0.185053,0.375,0.329181,0.423301,0.321544,0.752482,0.149515,6.1577,0.315789,,2.10003,70.2778,3.87321,104.242,2.10003,1,4.925793409347534,7.19488525390625,3.15255,999,,,,,,,671.6,5.288188976,671.6,5.288188976,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Jackson Chourio","MIL",152,633,582,160,95,38,3,24,94,97,40,13,124,3,6,2,2,21,7,0.274914,0.0631912,0.195893,0.322581,0.321712,0.474227,0.333154,0.795938,0.199313,5.90188,0.309091,,0.50817,85.1234,10.3295,114.561,0.50817,5.3,11.432318091392517,-1.6775131225585938,3.1521,999,,,,,,,816.2,5.369736842,816.2,5.369736842,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Shea Langeliers","ATH",141,554,503,129,70,28,1,30,72,96,43,12,122,4,4,0,1,4,1,0.256461,0.0776173,0.220217,0.352459,0.31769,0.49503,0.339213,0.812719,0.238569,3.42774,0.278873,,-0.302693,77.2253,11.7659,115.396,-0.302693,-8.4,9.7500479221344,1.777836799621582,3.13093,999,,,,,,,734.1,5.206382978,734.1,5.206382978,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Cody Bellinger","NYY",138,583,524,139,91,25,2,21,79,86,46,8,85,4,9,0,3,10,2,0.265267,0.0789022,0.145798,0.541176,0.324185,0.44084,0.324725,0.765025,0.175573,4.8269,0.276347,,0.302943,74.4098,5.52382,109.363,0.302943,10,6.736510217189789,3.5736331939697266,3.1085,999,,,,,,,699.1,5.065942028,699.1,5.065942028,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Ketel Marte","ARI",127,542,472,122,74,25,2,21,75,71,59,11,92,6,5,0,4,4,1,0.258475,0.108856,0.169742,0.641304,0.345018,0.45339,0.339125,0.798408,0.194915,3.88975,0.277473,,-0.454532,75.5137,11.4722,116.913,-0.454532,-0.1,10.409824401140213,1.8914755806326866,3.10297,999,,,,,,,692.3,5.451181102,692.3,5.451181102,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Patrick Bailey","CLE",115,409,369,85,58,16,2,9,42,44,31,10,103,2,5,2,0,2,0,0.230352,0.0757946,0.251834,0.300971,0.289926,0.357724,0.273757,0.64765,0.127371,3.82466,0.290076,,-0.134736,35.2768,-13.0497,75.5109,-0.134736,20.8,-12.005837008357048,28.313961505889893,3.06033,999,,,,,,,352.2,3.062608695,352.2,3.062608695,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"CJ Abrams","WSN",152,630,572,148,92,31,5,20,91,73,39,6,116,14,4,1,2,29,6,0.258741,0.0619048,0.184127,0.336207,0.319555,0.435315,0.323583,0.75487,0.176573,7.17397,0.290909,,2.42526,79.8243,5.38492,107.27,2.42526,-6,7.853523254394531,0.9444446563720703,3.04399,999,,,,,,,760.5,5.003289473,760.5,5.003289473,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Yordan Alvarez","HOU",114,474,404,114,66,23,1,24,63,71,59,8,84,6,5,0,8,2,1,0.282178,0.124473,0.177215,0.702381,0.377637,0.522277,0.380074,0.899914,0.240099,2.62574,0.299003,,-0.821523,81.7986,25.7919,146.938,-0.821523,0,25.40114063024521,-12.191357612609863,3.02121,999,,,,,,,728.4,6.389473684,728.4,6.389473684,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Steven Kwan","CLE",149,643,574,160,121,25,4,10,83,61,58,6,56,5,3,3,1,16,4,0.278746,0.0902022,0.0870918,1.03571,0.348437,0.388502,0.322318,0.736939,0.109756,5.25573,0.293542,,0.386833,80.8113,4.83593,107.761,0.386833,-1.5,6.268826007843018,0.8625807762145996,2.99462,999,,,,,,,719.5,4.82885906,719.5,4.82885906,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Michael Busch","CHC",146,581,510,131,74,27,3,27,82,84,59,6,140,9,3,0,2,3,0,0.256863,0.101549,0.240964,0.421429,0.342513,0.480392,0.351326,0.822905,0.223529,4.28971,0.300578,,-0.297828,86.7027,18.0531,128.047,-0.297828,1.5,19.015528678894043,-9.173868179321289,2.98403,999,,,,,,,782.5,5.359589041,782.5,5.359589041,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Jeremy Peña","HOU",140,588,538,143,99,26,2,16,71,65,34,11,105,11,3,2,1,14,4,0.265799,0.0578231,0.178571,0.32381,0.320819,0.410781,0.312217,0.7316,0.144981,4.98104,0.302381,,0.283908,69.0765,-0.400253,100.194,0.283908,2,0.41802963614463806,8.481481552124023,2.98178,999,,,,,,,650.4,4.645714285,650.4,4.645714285,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Gabriel Moreno","ARI",104,380,338,93,66,17,1,9,44,46,36,12,65,3,3,0,2,3,2,0.275148,0.0947368,0.171053,0.553846,0.347368,0.411243,0.321209,0.758611,0.136095,3.08582,0.314607,,-0.83299,47.4157,2.51575,104.64,-0.83299,8.2,1.256580650806427,15.181187152862549,2.97491,999,,,,,,,439.5,4.225961538,439.5,4.225961538,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Matt Chapman","SFG",125,509,444,106,60,26,1,19,68,58,56,7,127,6,3,0,1,5,2,0.238739,0.11002,0.249509,0.440945,0.330059,0.43018,0.326705,0.760239,0.191441,3.80969,0.289037,,-0.578227,65.7833,5.64101,111.782,-0.578227,3.7,6.529518008232117,5.570223450660706,2.97005,999,,,,,,,599.2,4.7936,599.2,4.7936,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"James Wood","WSN",152,650,563,149,84,34,3,28,90,96,81,8,183,3,3,0,5,14,6,0.264654,0.124615,0.281538,0.442623,0.358462,0.484902,0.360021,0.843364,0.220249,4.91362,0.340845,,-0.713372,101.588,24.7857,132.231,-0.713372,0,24.117059230804443,-16.718107223510742,2.96891,999,,,,,,,912.1,6.000657894,912.1,6.000657894,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Will Smith","LAD",113,468,398,99,63,19,1,16,61,57,54,7,94,9,7,0,3,2,1,0.248744,0.115385,0.200855,0.574468,0.346154,0.422111,0.330936,0.768264,0.173367,3.06482,0.281356,,-0.795117,62.0921,6.79426,112.796,-0.795117,-1.9,6.302615940570831,6.697883248329163,2.92269,999,,,,,,,557.6,4.934513274,557.6,4.934513274,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"JJ Wetherholt","STL",125,542,474,121,89,19,2,11,69,68,55,8,86,10,3,0,1,13,2,0.255274,0.101476,0.158672,0.639535,0.343173,0.373418,0.313902,0.716591,0.118143,5.1584,0.289474,,0.817121,64.4143,0.372833,102.766,0.817121,5.8,2.5941619873046875,7.791475772857666,2.90697,999,,,,,,,587.6,4.7008,587.6,4.7008,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Brice Turang","MIL",152,610,547,143,102,25,2,14,80,70,55,9,122,1,4,3,1,26,6,0.261426,0.0901639,0.2,0.45082,0.327842,0.391225,0.310245,0.719067,0.129799,5.69248,0.310843,,1.75925,70.6846,-1.39161,98.8677,1.75925,4.9,0.9406439065933228,7.141328811645508,2.90268,999,,,,,,,669.9,4.407236842,669.9,4.407236842,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Dansby Swanson","CHC",138,564,511,122,80,23,2,17,71,65,47,8,145,3,3,0,1,11,3,0.238748,0.0833333,0.257092,0.324138,0.304965,0.391389,0.299148,0.696354,0.152642,4.8888,0.298295,,0.166044,60.2726,-6.36833,92.3033,0.166044,8.3,-4.978865593671799,14.516931533813477,2.89512,999,,,,,,,572.6,4.149275362,572.6,4.149275362,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Andy Pages","LAD",151,597,542,141,85,30,2,24,75,83,38,9,129,10,6,1,0,8,4,0.260148,0.0636516,0.21608,0.294574,0.317114,0.45572,0.326924,0.772834,0.195572,4.1931,0.296203,,-0.856677,77.2625,6.72237,110.048,-0.856677,-0.2,6.252813041210175,1.9935625046491623,2.87526,999,,,,,,,719.6,4.765562913,719.6,4.765562913,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
