Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",46,197,178,51,31,11,2,8,29,26,16,2,34,2,1,0,,11,3,0.288435,0.0828072,0.171621,0.482499,0.351272,0.498913,0.363661,0.850185,0.210478,6.74089,0.316706,0.499962,0.704084,31.059,7.52533,131.496,1.20405,2.78121,8.470520377159119,4.894639730453491,2.06899,3.0999999046325684,,,,,,,292.6,6.360869565,292.6,6.360869565,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Pete Crow-Armstrong","CHC",53,230,205,53,31,10,2,10,33,31,18,1,58,4,1,1,,12,3,0.259419,0.0775283,0.250289,0.309755,0.327884,0.47353,0.344932,0.801415,0.214111,7.43024,0.311834,0.361997,0.782502,32.6992,5.27331,119.074,1.1445,5.13687,6.476720333099365,5.957860887050629,2.01424,32.939998626708984,,,,,,,306.6,5.78490566,306.6,5.78490566,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Yordan Alvarez","HOU",48,205,172,52,29,10,0,12,32,32,29,6,36,3,1,0,,1,0,0.301011,0.140232,0.173181,0.809742,0.40664,0.575679,0.411911,0.982319,0.274668,2.48884,0.314454,-0.337398,-0.266667,40.3778,15.88,168.654,-0.604066,-0.0186814,15.884246170520782,-4.885347682982683,1.85876,33.38999938964844,,,,,,,358.9,7.477083333,358.9,7.477083333,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Julio Rodríguez","SEA",53,228,206,55,35,10,1,10,31,31,17,1,49,3,2,0,,8,2,0.268071,0.0730565,0.215019,0.339768,0.329756,0.463595,0.342517,0.793351,0.195525,5.14522,0.304974,0.160722,0.383374,32.0059,4.78622,126.529,0.544095,1.28791,7.6233842968940735,1.8990188837051392,1.79208,9.489999771118164,,,,,,,300.3,5.666037735,300.3,5.666037735,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Junior Caminero","TBR",55,236,212,58,34,10,0,14,33,39,21,2,44,1,2,0,,2,1,0.273725,0.0900857,0.186099,0.484074,0.341416,0.526168,0.368975,0.867584,0.252443,3.01443,0.281219,-0.0408236,-0.197802,38.2505,10.041,137.357,-0.238625,-1.55754,10.092696368694305,-0.9945781826972961,1.77924,16.479999542236328,,,,,,,340.4,6.189090909,340.4,6.189090909,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Elly De La Cruz","CIN",55,238,211,56,33,11,2,10,35,31,24,1,63,1,1,1,,13,4,0.265962,0.0990459,0.263638,0.375689,0.341531,0.475967,0.352236,0.817498,0.210005,7.30551,0.331948,0.642133,0.85987,35.2793,6.87388,117.386,1.502,0.604634,6.5357677936553955,2.887041389942169,1.73631,8.449999809265137,,,,,,,328.4,5.97090909,328.4,5.97090909,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Shohei Ohtani","LAD",53,227,191,53,28,9,2,14,40,36,32,6,54,2,2,1,,7,2,0.278838,0.140212,0.238473,0.587958,0.384334,0.565037,0.397613,0.94937,0.286198,6.06981,0.315245,0.0234352,0.353644,42.0869,14.9497,152.995,0.377079,0,15.035758316516876,-5.68641996383667,1.69394,1.2699999809265137,,,,,,,384.6,7.256603773,384.6,7.256603773,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"José Ramírez","CLE",52,223,196,52,31,12,1,9,31,30,24,5,28,1,2,0,,12,2,0.266866,0.106405,0.123234,0.86344,0.347658,0.471108,0.347279,0.818766,0.204242,5.87677,0.268908,0.000438258,1.08276,32.203,5.55034,124.395,1.0832,0.728093,7.457315444946289,1.050624281167984,1.67213,6.28000020980835,,,,,,,312.5,6.009615384,312.5,6.009615384,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Gunnar Henderson","BAL",53,228,202,52,31,10,2,9,32,28,22,1,50,3,1,0,,6,2,0.256063,0.0953923,0.217442,0.438702,0.334082,0.455785,0.342113,0.789866,0.199722,5.9293,0.295386,0.488197,0.224016,31.9309,4.71123,121.072,0.712214,-0.503865,6.335290908813477,1.9405790567398071,1.66588,12.510000228881836,,,,,,,295,5.566037735,295,5.566037735,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Kevin McGonigle","DET",53,228,197,52,34,11,1,6,31,24,28,0,32,1,1,1,,5,1,0.265611,0.122338,0.138418,0.883833,0.359109,0.424537,0.346172,0.783647,0.158927,5.18511,0.289381,0.154291,-0.0122409,32.6831,5.46335,122.166,0.14205,0.217789,6.056990325450897,2.135999321937561,1.65749,999,,,,,,,281.9,5.318867924,281.9,5.318867924,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","33572",805808
"Francisco Lindor","NYM",53,231,204,52,32,9,1,9,32,29,21,0,42,4,1,0,,7,2,0.255309,0.0930503,0.180553,0.515363,0.335318,0.446058,0.340936,0.781376,0.190749,5.85326,0.278827,-0.153027,0.329288,32.0432,4.53997,117.89,0.176261,1.35405,5.191549703478813,3.654205083847046,1.65304,25.350000381469727,,,,,,,286.3,5.401886792,286.3,5.401886792,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Cal Raleigh","SEA",48,194,167,36,19,6,0,11,24,29,24,2,55,2,1,0,,2,1,0.214744,0.122296,0.285215,0.428785,0.315945,0.448069,0.329123,0.764014,0.233325,2.91026,0.244712,-0.38784,-0.132552,25.1394,1.96213,117.229,-0.520392,1.30539,3.3942647576332092,3.5121785402297974,1.59176,18.729999542236328,,,,,,,234.4,4.883333333,234.4,4.883333333,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Fernando Tatis Jr.","SDP",54,235,205,56,36,10,1,9,34,28,25,1,46,2,2,1,,11,3,0.273059,0.105688,0.197152,0.536076,0.355464,0.457698,0.353351,0.813163,0.18464,5.62002,0.312105,0.182802,0.525964,34.9925,6.98914,126.612,0.708766,2.08868,8.304786622524261,-0.3915693759918213,1.57241,14.010000228881836,,,,,,,321.4,5.951851851,321.4,5.951851851,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Wyatt Langford","TEX",49,213,187,49,29,10,1,9,30,28,22,1,47,2,1,0,,7,2,0.262326,0.104034,0.222143,0.468319,0.343763,0.472796,0.353451,0.816559,0.21047,5.70476,0.302416,0.161004,0.32089,31.7631,6.35801,128.905,0.481894,1.60898,7.6810914278030396,-0.5342285633087158,1.49638,37.75,,,,,,,286.4,5.844897959,286.4,5.844897959,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Ronald Acuña Jr.","ATL",51,220,184,50,32,9,1,9,37,26,32,1,47,3,1,1,,11,3,0.274414,0.145232,0.211465,0.686788,0.387342,0.481581,0.378253,0.868924,0.207167,6.04852,0.318417,0.3994,0.566826,37.2814,11.0103,139.101,0.966227,-1.38831,11.436558663845062,-4.093247890472412,1.467,5.260000228881836,,,,,,,329.9,6.46862745,329.9,6.46862745,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Dillon Dingler","DET",48,192,174,44,27,9,1,7,23,27,13,0,44,4,1,0,,0,0,0.252425,0.065154,0.231761,0.281126,0.3143,0.442386,0.328556,0.756686,0.189961,3.033,0.295658,0.066832,-0.258049,24.7434,1.8497,109.934,-0.191217,1.49536,2.0383061319589615,3.7615667581558228,1.4627,254.6199951171875,,,,,,,221,4.604166666,221,4.604166666,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Corbin Carroll","ARI",51,219,190,48,26,9,5,8,34,28,24,1,48,3,1,1,,9,2,0.253443,0.110332,0.217962,0.5062,0.344484,0.482344,0.355879,0.826828,0.228901,7.84321,0.294162,0.794297,0.808138,33.0451,6.95949,123.653,1.60243,1.69074,7.89146876335144,-0.6179016828536987,1.45483,14.100000381469727,,,,,,,301.1,5.903921568,301.1,5.903921568,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Gabriel Moreno","ARI",42,166,145,42,30,8,0,4,20,20,17,0,27,1,2,0,,2,1,0.287656,0.10473,0.163151,0.641919,0.365473,0.427307,0.348842,0.79278,0.139651,3.4116,0.327129,0.087847,-0.21781,24.1033,4.32854,118.953,-0.129963,1.70626,3.69031423330307,4.626010537147522,1.45166,181.22000122070312,,,,,,,206,4.904761904,206,4.904761904,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Geraldo Perdomo","ARI",52,223,187,49,34,9,2,5,30,23,30,0,28,2,2,2,,8,3,0.259256,0.134526,0.12632,1.06496,0.366072,0.395273,0.340512,0.761344,0.136016,5.67061,0.281995,0.0907724,0.112993,30.9753,4.32269,113.39,0.203766,0.812791,3.8414181768894196,3.206309199333191,1.44758,76.7699966430664,,,,,,,274.7,5.282692307,274.7,5.282692307,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Mookie Betts","LAD",52,225,198,52,33,10,1,8,32,30,24,1,27,1,1,0,,3,1,0.264052,0.106515,0.119971,0.887841,0.345598,0.450056,0.346063,0.795654,0.186004,4.18629,0.267456,-0.0662392,-0.163083,32.2176,5.36906,118.567,-0.229322,-0.223562,4.851856902241707,2.101129427552223,1.44339,60.58000183105469,,,,,,,281,5.403846153,281,5.403846153,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Byron Buxton","MIN",47,202,182,46,24,9,1,12,31,28,15,1,54,3,1,0,,5,1,0.251485,0.0758446,0.26549,0.285678,0.318909,0.508002,0.35204,0.826911,0.256517,6.40995,0.288995,0.228832,0.505451,29.9008,5.80005,125.724,0.734283,0.0374448,6.812256693840027,0.07988307997584343,1.43092,73.4800033569336,,,,,,,280.9,5.976595744,280.9,5.976595744,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Jeremy Peña","HOU",50,215,195,54,37,10,1,7,29,24,13,0,38,4,1,1,,6,1,0.27536,0.0609834,0.175605,0.347275,0.331012,0.432224,0.333335,0.763236,0.156864,5.05355,0.309391,0.240926,0.250574,28.5138,2.90255,114.093,0.491501,-0.0753724,4.030003070831299,2.224627561867237,1.41233,122.9800033569336,,,,,,,267.5,5.35,267.5,5.35,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Ketel Marte","ARI",51,221,195,53,32,11,1,9,31,29,22,2,35,2,1,0,,2,0,0.270459,0.0982417,0.157427,0.624045,0.347617,0.47957,0.356213,0.827187,0.209111,4.61423,0.285312,-0.0236701,-0.0747604,33.4642,7.09512,123.876,-0.0984304,0.0361696,6.318940348923206,0.07860784605145454,1.37395,32.63999938964844,,,,,,,299.8,5.878431372,299.8,5.878431372,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"William Contreras","MIL",52,208,182,49,34,9,0,6,26,27,23,1,36,1,2,0,,2,1,0.270363,0.109418,0.174102,0.628469,0.352816,0.427483,0.341402,0.780299,0.157121,3.00602,0.304019,-0.201496,-0.285241,28.9662,4.17154,115.696,-0.486736,0.469636,3.4799892902374268,3.4511173963546753,1.36411,56.560001373291016,,,,,,,247.9,4.767307692,247.9,4.767307692,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Nick Kurtz","ATH",51,220,185,48,26,9,1,12,34,34,32,3,65,1,1,0,,2,1,0.257513,0.146217,0.295924,0.494104,0.369387,0.507189,0.375245,0.876575,0.249675,3.93325,0.32699,-0.0037996,-0.146568,36.7435,10.4723,139.74,-0.150367,-0.622222,10.084701821208,-4.5543206334114075,1.35908,19.8700008392334,,,,,,,328.4,6.439215686,328.4,6.439215686,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Vladimir Guerrero Jr.","TOR",53,231,200,57,37,11,0,9,32,31,26,3,31,2,2,0,,3,1,0.286043,0.113353,0.133676,0.847966,0.371789,0.472235,0.364407,0.844024,0.186192,3.08943,0.299145,-0.154403,-0.257894,36.4376,8.93433,135.697,-0.412297,0.0681688,9.21274545788765,-4.099269188940525,1.35435,18.049999237060547,,,,,,,322.6,6.086792452,322.6,6.086792452,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"James Wood","WSN",53,228,193,50,28,11,1,11,35,30,32,3,66,1,1,1,,6,2,0.260505,0.139503,0.290889,0.479573,0.367139,0.494017,0.369741,0.861155,0.233511,4.9607,0.336114,0.101158,0.151508,37.0502,9.83053,133.899,0.252665,-0.346375,9.657798528671265,-3.7753868103027344,1.34523,37.790000915527344,,,,,,,332.8,6.279245283,332.8,6.279245283,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"JJ Wetherholt","STL",51,220,192,49,35,7,0,6,30,23,22,1,36,5,1,1,,5,1,0.256337,0.0991997,0.164904,0.60156,0.345107,0.396543,0.329414,0.741651,0.140206,4.94219,0.285493,0.0943158,0.334157,28.5471,2.27599,109.06,0.428473,2.40382,2.8546350300312042,3.2248048186302185,1.33905,999,,,,,,,246.8,4.839215686,246.8,4.839215686,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","34985",802139
"Michael Harris II","ATL",50,218,205,57,37,11,1,9,27,30,9,0,42,2,2,1,,6,1,0.279886,0.0419577,0.19387,0.216421,0.313727,0.468876,0.336671,0.782603,0.18899,5.27101,0.313075,0.12809,0.255421,29.517,3.53452,111.33,0.383511,1.95057,3.3840001821517944,2.590071737766266,1.32043,99.06999969482422,,,,,,,278,5.56,278,5.56,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Ben Rice","NYY",53,227,198,50,27,9,1,13,33,34,25,1,51,3,1,0,,1,1,0.252453,0.108708,0.22423,0.484807,0.341502,0.506388,0.363548,0.84789,0.253934,4.1891,0.273549,-0.121317,-0.218647,35.7287,8.64093,135.634,-0.339964,-0.0903072,9.122977435588837,-4.58413453400135,1.28347,53.189998626708984,,,,,,,319.1,6.020754716,319.1,6.020754716,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Isaac Paredes","HOU",50,217,186,45,28,9,0,9,25,29,24,0,36,6,2,0,,0,0,0.244657,0.109898,0.164666,0.667398,0.345665,0.433415,0.343502,0.779079,0.188758,2.04752,0.258088,-0.114834,-0.367298,30.6156,4.72591,121.153,-0.482132,-0.347133,4.88664585351944,-0.005466341972351074,1.28175,243.60000610351562,,,,,,,266.7,5.334,266.7,5.334,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Freddie Freeman","LAD",54,232,203,58,37,13,1,8,31,31,25,2,41,3,2,0,,3,1,0.288178,0.108294,0.17805,0.60822,0.371816,0.479574,0.368316,0.85139,0.191396,4.06526,0.324788,-0.290011,-0.0626541,37.455,9.74042,133.429,-0.352665,0.176409,9.090591311454773,-3.9890237599611282,1.2798,67.87999725341797,,,,,,,327.3,6.061111111,327.3,6.061111111,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Riley Greene","DET",53,228,202,54,33,11,1,9,29,32,23,1,62,1,2,0,,1,1,0.26641,0.10137,0.269595,0.376009,0.343555,0.467348,0.35103,0.810903,0.200938,3.42994,0.334959,0.00412583,-0.315575,33.5832,6.36352,125.539,-0.311449,0.514986,6.503662079572678,-2.099211096763611,1.27394,78.4800033569336,,,,,,,293.7,5.541509433,293.7,5.541509433,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"CJ Abrams","WSN",53,228,205,54,32,11,1,9,31,31,16,1,46,5,2,0,,10,3,0.26208,0.070602,0.199783,0.353394,0.327932,0.462759,0.341729,0.79069,0.200679,6.39543,0.29294,0.233682,0.710136,31.8599,4.64022,115.192,0.943818,-2.39959,5.158641874790192,-0.12489485740661621,1.25931,65,,,,,,,293.2,5.532075471,293.2,5.532075471,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Zach Neto","LAA",52,223,198,48,27,10,1,9,31,26,18,1,60,5,1,1,,8,3,0.240633,0.082143,0.270543,0.303623,0.320057,0.438263,0.329768,0.75832,0.197631,5.90921,0.297992,0.117359,-0.0228267,29.0259,2.3733,109.832,0.0945323,-0.930915,2.6634689196944237,1.462603747844696,1.22851,32.29999923706055,,,,,,,265.9,5.113461538,265.9,5.113461538,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Dansby Swanson","CHC",54,235,210,49,32,9,1,8,30,29,21,0,57,1,2,1,,6,1,0.235234,0.0905121,0.244797,0.369744,0.306795,0.400629,0.310248,0.707424,0.165395,5.87138,0.283686,0.290526,0.486451,26.7758,-1.22753,95.9102,0.776977,2.38967,-0.39039546251296997,4.904482126235962,1.22828,152.30999755859375,,,,,,,246,4.555555555,246,4.555555555,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Ceddanne Rafaela","BOS",52,227,211,55,35,12,1,6,28,28,10,0,47,3,1,1,,8,3,0.260756,0.0461076,0.206709,0.223056,0.303479,0.423613,0.316002,0.727092,0.162856,6.01043,0.30547,0.320561,0.102125,26.9081,-0.126015,97.2025,0.422686,3.51261,-0.3187257647514343,4.3218730092048645,1.22767,125.02999877929688,,,,,,,239.7,4.609615384,239.7,4.609615384,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Otto Lopez","MIA",50,214,196,56,40,10,2,4,26,23,14,0,31,2,2,1,,7,2,0.285598,0.063549,0.145369,0.437156,0.334015,0.422129,0.330096,0.756144,0.136531,6.05815,0.318128,0.201714,0.345441,27.8478,2.3293,106.083,0.547155,0.610299,2.1292489171028137,2.9019662141799927,1.2122,229.16000366210938,,,,,,,251.3,5.026,251.3,5.026,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Jackson Merrill","SDP",53,227,209,53,33,10,1,8,28,29,15,1,49,1,1,1,,6,2,0.255356,0.0669397,0.214869,0.311538,0.307739,0.43856,0.322326,0.746298,0.183204,5.48117,0.294063,0.411967,0.243405,28.1789,1.04163,105.892,0.655372,1.52251,2.2851072549819946,2.2657166123390198,1.20814,70.79000091552734,,,,,,,251.5,4.745283018,251.5,4.745283018,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Pete Alonso","BAL",53,231,201,52,29,11,0,12,31,35,23,2,53,4,2,0,,1,0,0.257759,0.100312,0.23045,0.435287,0.344076,0.491632,0.359138,0.835708,0.233873,3.00092,0.289694,-0.436174,-0.209054,35.451,7.94778,132.894,-0.645229,-0.420164,8.223897695541382,-4.706429719924927,1.19277,24.440000534057617,,,,,,,317.8,5.996226415,317.8,5.996226415,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Alejandro Kirk","TOR",33,131,115,30,21,5,0,4,13,16,14,1,17,1,1,0,,0,0,0.263141,0.104649,0.126711,0.825888,0.344141,0.405434,0.329999,0.749574,0.142292,1.60666,0.277647,-0.345775,-0.1678,17.0167,1.41396,111.806,-0.513575,1.2906,1.2922261953353882,3.633194088935852,1.18587,160.25,,,,,,,150.1,4.548484848,150.1,4.548484848,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Mike Trout","LAA",45,192,158,37,22,7,0,9,27,23,31,3,54,2,1,0,,2,0,0.236908,0.158539,0.280384,0.565434,0.366272,0.448177,0.353444,0.814448,0.211269,3.84256,0.297784,-0.185002,-0.00209914,28.7133,5.74664,126.272,-0.187101,-0.702876,5.728121384978294,-0.9320424497127533,1.18421,178.44000244140625,,,,,,,256.9,5.708888888,256.9,5.708888888,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Jacob Wilson","ATH",52,225,208,60,43,11,1,5,27,27,12,0,20,3,1,1,,2,1,0.28719,0.0526608,0.088379,0.595852,0.331199,0.421259,0.329024,0.752458,0.13407,3.82689,0.296173,-0.00313753,-0.137929,29.1034,2.25483,107.645,-0.141066,0.0183201,1.8712775260210037,1.7380730994045734,1.18216,196.44000244140625,,,,,,,258.6,4.973076923,258.6,4.973076923,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Juan Soto","NYM",32,138,110,30,18,5,1,8,22,20,26,2,23,1,1,0,,4,1,0.274357,0.190074,0.163865,1.15994,0.413845,0.531356,0.404034,0.9452,0.256998,4.86363,0.280142,-0.118423,0.0854042,26.2237,9.77841,160.031,-0.0330186,-0.884281,10.029606282711029,-2.836441218852997,1.18117,4.650000095367432,,,,,,,239.2,7.475,239.2,7.475,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Kyle Tucker","LAD",52,225,192,49,30,9,1,9,32,31,29,1,37,1,2,0,,6,1,0.256805,0.131032,0.163797,0.79997,0.357365,0.456825,0.35455,0.81419,0.20002,5.24523,0.272663,0.0168344,0.386698,33.7686,6.92006,124.235,0.403532,-0.336924,7.03571343421936,-2.7480353116989136,1.17355,13.130000114440918,,,,,,,297.4,5.719230769,297.4,5.719230769,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Drake Baldwin","ATL",51,209,184,49,32,7,1,9,28,29,21,1,41,3,1,0,,1,0,0.266591,0.100298,0.194428,0.51586,0.347706,0.465535,0.353541,0.813241,0.198943,2.80369,0.293359,-0.0983193,-0.276279,31.1906,6.25569,122.597,-0.374598,-0.496396,5.368590921163559,-0.4013344943523407,1.16676,78.62999725341797,,,,,,,274.9,5.390196078,274.9,5.390196078,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Brice Turang","MIL",51,220,194,50,34,10,1,6,29,25,23,1,49,1,1,1,,9,2,0.258022,0.105579,0.221649,0.476335,0.336946,0.407357,0.327319,0.744303,0.149335,5.7231,0.314513,0.164297,0.590088,28.1726,1.90141,106.29,0.754386,1.06748,2.4387850165367126,1.8538976907730103,1.15816,48.18000030517578,,,,,,,260.6,5.109803921,260.6,5.109803921,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Miguel Vargas","CHW",53,229,198,47,27,12,1,8,31,28,27,0,42,3,2,0,,4,1,0.239794,0.116965,0.181192,0.64553,0.33615,0.431757,0.336665,0.767907,0.191963,4.71471,0.261328,-0.0102397,0.0320278,31.0445,3.7165,115.558,0.0217882,-1.34636,4.1899290680885315,-0.9681207537651062,1.15751,303.0899963378906,,,,,,,275.7,5.201886792,275.7,5.201886792,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Nico Hoerner","CHC",54,232,211,58,43,11,1,3,27,23,16,0,21,3,2,0,,8,2,0.273515,0.0690681,0.089923,0.768081,0.332013,0.37963,0.315416,0.711642,0.106114,5.34611,0.289084,0.28499,0.499284,27.4748,-0.239829,99.3618,0.784274,2.40106,0.6039775609970093,3.282540202140808,1.15679,101.93000030517578,,,,,,,246.2,4.559259259,246.2,4.559259259,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Matt Olson","ATL",55,237,206,52,29,12,0,12,32,34,28,1,58,2,2,0,,1,0,0.25478,0.116726,0.243035,0.480286,0.34553,0.484977,0.357845,0.830507,0.230197,2.4757,0.294737,-0.281615,-0.241614,36.2187,7.92671,125.471,-0.523228,1.12158,6.821987509727478,-3.1129907369613647,1.15472,48.0099983215332,,,,,,,324.7,5.903636363,324.7,5.903636363,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Willson Contreras","BOS",52,227,194,50,29,11,1,10,29,32,22,1,57,8,2,0,,2,1,0.259722,0.0990708,0.250697,0.395182,0.357751,0.472671,0.361499,0.830422,0.212949,3.65152,0.314882,-0.253407,-0.307245,35.281,8.24682,128.795,-0.560651,0.287792,7.0707743763923645,-3.864060193300247,1.14704,168.1999969482422,,,,,,,308.6,5.934615384,308.6,5.934615384,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Bryce Harper","PHI",53,231,197,52,30,12,0,10,31,32,30,2,50,1,2,0,,4,1,0.264901,0.131581,0.215635,0.610205,0.363997,0.48609,0.365859,0.850086,0.221188,3.81871,0.301533,0.0390161,-0.198955,36.7094,9.20618,129.702,-0.159939,-0.202692,8.166572704911232,-4.370130404829979,1.14185,47.900001525878906,,,,,,,320.8,6.052830188,320.8,6.052830188,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Jazz Chisholm Jr.","NYY",47,203,180,42,25,7,1,9,26,28,20,1,56,2,1,0,,12,3,0.234189,0.0986592,0.275631,0.35794,0.314007,0.434021,0.325227,0.748028,0.199832,6.16783,0.283238,0.254093,0.858602,25.6601,1.40979,109.025,1.11269,-0.109668,3.258389711380005,0.47798655182123184,1.11598,19.520000457763672,,,,,,,246.2,5.238297872,246.2,5.238297872,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Bo Bichette","NYM",52,223,205,57,40,11,0,6,26,27,15,0,38,1,2,0,,1,1,0.27905,0.0655354,0.169969,0.385573,0.327947,0.422851,0.327766,0.750798,0.143801,3.21035,0.314313,0.0433424,-0.307234,28.6628,2.01018,109.095,-0.263892,1.18936,2.2069119811058044,1.4949121177196503,1.10885,92.86000061035156,,,,,,,249.6,4.8,249.6,4.8,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Andy Pages","LAD",50,215,195,50,31,10,1,9,28,30,15,0,46,3,2,1,,4,2,0.256956,0.0693625,0.211648,0.327726,0.317749,0.447944,0.33215,0.765694,0.190989,4.66126,0.291857,0.139596,-0.215998,28.3983,2.70455,109.275,-0.0764017,0.832476,2.3526432290673256,1.6016113758087158,1.10799,133.4199981689453,,,,,,,260.3,5.206,260.3,5.206,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Maikel Garcia","KCR",46,200,180,48,33,10,1,3,25,21,17,0,30,1,1,1,,7,2,0.269377,0.0854012,0.150606,0.567049,0.332193,0.398659,0.322292,0.730851,0.129281,5.75287,0.304678,0.208816,0.215784,24.726,0.9087,102.77,0.4246,1.91034,1.0713236927986145,2.623307704925537,1.09858,63.150001525878906,,,,,,,213.4,4.639130434,213.4,4.639130434,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Trent Grisham","NYY",49,211,179,40,23,7,1,9,29,25,28,0,46,2,1,1,,3,1,0.221619,0.13227,0.217906,0.607005,0.329168,0.41825,0.329818,0.747418,0.196631,4.48682,0.245361,-0.125815,-0.0134624,27.3615,2.24514,112.214,-0.139278,-0.353581,2.868050694465637,0.3982703983783722,1.09474,253.82000732421875,,,,,,,248.5,5.071428571,248.5,5.071428571,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Alex Bregman","CHC",54,232,201,50,32,10,0,7,28,27,26,1,35,3,2,0,,1,0,0.246174,0.11174,0.149322,0.748321,0.339312,0.404152,0.328439,0.743464,0.157978,2.94915,0.263453,-0.19528,-0.319416,29.9319,2.21723,108.06,-0.514696,0.662106,1.7620674967765808,1.4917354583740234,1.09274,119.16999816894531,,,,,,,262.7,4.864814814,262.7,4.864814814,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Munetaka Murakami","CHW",52,224,186,43,24,6,0,12,32,31,34,3,72,2,1,0,,3,2,0.232482,0.152086,0.319559,0.475924,0.354188,0.467275,0.354901,0.821463,0.234793,3.26037,0.298423,-0.0478148,-0.419257,33.6963,6.95604,128.22,-0.467072,-0.150161,6.930894196033478,-4.18766063451767,1.09118,999,,,,,,,293.1,5.636538461,293.1,5.636538461,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","37120",808959
