k,subset,r_S,r_Y,combined,se
6,xrvoe+putawayPct+izWhiffPct+chasePct+xrv100+bestPitchXrv100,0.510210012429077,0.5678655859280147,0.5390377991785459,0.011393938763388255
6,xrvoe+kbbPct+putawayPct+whiffPct+xwobacon+pitchesPerG,0.5089645266445642,0.5691090217418571,0.5390367741932106,0.012379637177752588
6,stuffRaw+izWhiffPct+fipCore+gbPct+weakSideXrv100+bestPitchXrv100,0.4965215560956009,0.5815491385090129,0.5390353473023068,0.018039531895605657
5,stuffRaw+fbVelo+izWhiffPct+xrv100+gbPct,0.5016359891803711,0.5764305923560432,0.5390332907682072,0.016183389727981543
6,stuffRaw+locRaw+xrvoe+kbbPct+whiffPct+xrv100,0.5103319504981849,0.5677335049743286,0.5390327277362568,0.012246093680067833
6,stuffRaw+locRaw+kPct+xwobacon+barrelPct+weakSideXrv100,0.5033754093051618,0.5746889562732831,0.5390321827892224,0.014266568072605708
5,stuffRaw+locRaw+kPct+izWhiffPct+bestPitchXrv100,0.4990919017304441,0.5789698875102235,0.5390308946203338,0.015365339165771964
6,stuffRaw+kPct+cswPct+chasePct+gbPct+weakSideXrv100,0.50397245524094,0.5740871379768006,0.5390297966088703,0.014584649411613316
5,stuffRaw+xrvoe+kPct+izWhiffPct+bestPitchXrv100,0.4950916148730851,0.5829665119193417,0.5390290633962134,0.01710223229698579
6,stuffRaw+locRaw+whiffPct+xrv100+fipCore+weakSideXrv100,0.5113583896789914,0.5666959173834075,0.5390271535311995,0.012483725112323618
6,stuffRaw+cswPct+whiffPct+chasePct+xrv100+weakSideXrv100,0.5090774043498076,0.5689757124996819,0.5390265584247448,0.012704041263090896
6,stuffRaw+locRaw+kPct+putawayPct+chasePct+xrv100,0.5071412816680099,0.5709070534660687,0.5390241675670393,0.013197892903837043
5,stuffRaw+izWhiffPct+xrv100+barrelPct+gbPct,0.5016192057868524,0.5764276349717238,0.5390234203792881,0.016152054715965248
6,stuffRaw+xrvoe+kPct+chasePct+fipCore+barrelPct,0.5020739916902929,0.5759725800070149,0.5390232858486539,0.014793298176536828
6,stuffRaw+xrvoe+cswPct+xrv100+xwobacon+bestPitchXrv100,0.5085294932836987,0.569516013194375,0.5390227532390368,0.012375616415862045
6,stuffRaw+locRaw+whiffPct+chasePct+bestPitchXrv100+usageEntropy,0.5077300077326434,0.570311753360799,0.5390208805467211,0.012764415768727083
6,stuffRaw+locRaw+xrvoe+kbbPct+izWhiffPct+barrelPct,0.5054613213197577,0.57257668348784,0.5390190024037989,0.014187223653126321
5,stuffRaw+kbbPct+izWhiffPct+chasePct+barrelPct,0.5062777671209114,0.5717565625664669,0.5390171648436892,0.014017018892266211
6,stuffRaw+locRaw+fbVelo+whiffPct+bestPitchXrv100+usageEntropy,0.5061226173552298,0.5719114063073407,0.5390170118312853,0.013281275541303782
6,stuffRaw+kPct+cswPct+xwobacon+barrelPct+gbPct,0.49887336503522417,0.5791594782605928,0.5390164216479085,0.016029576717477435
6,stuffRaw+locRaw+xrvoe+putawayPct+whiffPct+xrv100,0.5103801665052107,0.5676494831662126,0.5390148248357116,0.012246035105100443
5,stuffRaw+kPct+xrv100+fipCore+gbPct,0.49920623052409147,0.578823100393568,0.5390146654588297,0.016017264273096146
6,stuffRaw+locRaw+putawayPct+barrelPct+bestPitchXrv100+usageEntropy,0.5056953072804206,0.5723301742142698,0.5390127407473452,0.013526834264156922
5,xrvoe+izWhiffPct+xrv100+fipCore+usageEntropy,0.5109132850034698,0.5671092920465973,0.5390112885250335,0.011529189634944573
6,stuffRaw+kbbPct+cswPct+izWhiffPct+xwobacon+bestPitchXrv100,0.5037235807200904,0.5742912643821841,0.5390074225511372,0.014717286355430072
6,xrvoe+kbbPct+izWhiffPct+xrv100+barrelPct+gbPct,0.5075399945074389,0.5704745718522474,0.5390072831798431,0.013977366449463671
6,stuffRaw+xrvoe+chasePct+xrv100+xwobacon+usageEntropy,0.5109232091411318,0.5670913067667599,0.5390072579539458,0.011198200036935306
6,stuffRaw+locRaw+xrvoe+kPct+barrelPct+weakSideXrv100,0.5039555287762242,0.5740551954570107,0.5390053621166174,0.014214460432069087
5,xrvoe+whiffPct+xrv100+gbPct+bestPitchXrv100,0.5112503147315559,0.5667577428827367,0.5390040288071463,0.011985122303752843
6,stuffRaw+xrvoe+izWhiffPct+fipCore+gbPct+bestPitchXrv100,0.4964712092167328,0.5815363142164778,0.5390037617166052,0.018006917481682563
6,stuffRaw+kbbPct+cswPct+izWhiffPct+xwobacon+barrelPct,0.5052416052809601,0.5727634279958156,0.5390025166383878,0.01445712317828695
6,xrvoe+kPct+izWhiffPct+gbPct+weakSideXrv100+pitchesPerG,0.494935829667427,0.583067209382953,0.53900151952519,0.017497755015526303
6,stuffRaw+kbbPct+whiffPct+chasePct+xwobacon+usageEntropy,0.5098454026254874,0.5681537341462446,0.5389995683858659,0.012066236486747088
6,stuffRaw+locRaw+xrvoe+whiffPct+xrv100+barrelPct,0.5106201122619544,0.5673764443050113,0.5389982782834828,0.012386958508267557
6,stuffRaw+xrvoe+izWhiffPct+xwobacon+gbPct+bestPitchXrv100,0.4937140899984398,0.5842805266815766,0.5389973083400081,0.018537028084739123
5,stuffRaw+izWhiffPct+chasePct+fipCore+bestPitchXrv100,0.5023336478435777,0.5756567349835382,0.538995191413558,0.015558164584057793
6,stuffRaw+xrvoe+putawayPct+izWhiffPct+fipCore+usageEntropy,0.5022855658808133,0.5757047777375898,0.5389951718092015,0.014694662904520457
6,stuffRaw+kPct+cswPct+whiffPct+izWhiffPct+gbPct,0.4986932674751234,0.5792957708038811,0.5389945191395022,0.016529497491003322
6,stuffRaw+fbVelo+putawayPct+izWhiffPct+xwobacon+pitchesPerG,0.4996596256626199,0.5783282031758544,0.5389939144192372,0.01536290163416375
6,stuffRaw+kPct+putawayPct+xrv100+barrelPct+gbPct,0.4989813741164188,0.5790060465678505,0.5389937103421346,0.016213703423478606
6,stuffRaw+xrvoe+putawayPct+chasePct+barrelPct+pitchesPerG,0.5067842089501317,0.571194804570052,0.5389895067600918,0.01367981883270346
6,stuffRaw+kPct+kbbPct+xrv100+fipCore+gbPct,0.49927097926297426,0.5787063491356342,0.5389886641993042,0.016101027457805377
5,stuffRaw+kPct+gbPct+weakSideXrv100+usageEntropy,0.4990547335044592,0.5789225685627756,0.5389886510336174,0.015582378914858669
6,stuffRaw+cswPct+whiffPct+chasePct+xrv100+barrelPct,0.5086771461184736,0.5692999824787018,0.5389885642985877,0.012913043192993572
6,locRaw+xrvoe+kPct+kbbPct+xrv100+xwobacon,0.5056003044179839,0.5723765595460966,0.5389884319820402,0.013004614226905428
6,stuffRaw+xrvoe+kPct+cswPct+barrelPct+gbPct,0.49858691851598685,0.5793877237621416,0.5389873211390642,0.01611940463264672
6,stuffRaw+locRaw+fbVelo+kPct+izWhiffPct+bestPitchXrv100,0.4990024224553317,0.578969255030825,0.5389858387430784,0.015422003208081033
6,stuffRaw+locRaw+whiffPct+izWhiffPct+gbPct+bestPitchXrv100,0.5029117570922707,0.5750578744321161,0.5389848157621934,0.015874685535861296
6,stuffRaw+xrvoe+fbVelo+izWhiffPct+xrv100+fipCore,0.505977300233533,0.5719904576751841,0.5389838789543586,0.013997658889389336
6,locRaw+xrvoe+cswPct+izWhiffPct+xrv100+barrelPct,0.5099577064315116,0.5680100233988694,0.5389838649151906,0.01240353965319097
6,stuffRaw+xrvoe+kbbPct+whiffPct+izWhiffPct+gbPct,0.502514278672224,0.5754495509875114,0.5389819148298677,0.015623912938806245
5,xrvoe+izWhiffPct+chasePct+xrv100+gbPct,0.5090475683538356,0.568914969736736,0.5389812690452858,0.013086184636016107
6,stuffRaw+fbVelo+kPct+cswPct+xrv100+fipCore,0.5036658107451468,0.5742957399492792,0.538980775347213,0.014533318972300346
5,stuffRaw+xrvoe+kbbPct+izWhiffPct+usageEntropy,0.503570768485531,0.5743905830047491,0.5389806757451401,0.014183848984911837
6,xrvoe+kPct+cswPct+barrelPct+weakSideXrv100+pitchesPerG,0.49803026214401924,0.5799258635203558,0.5389780628321875,0.01564013768634995
5,stuffRaw+kPct+kbbPct+izWhiffPct+gbPct,0.4992864095503518,0.5786633967402095,0.5389749031452806,0.01629923006831909
6,stuffRaw+kbbPct+cswPct+izWhiffPct+barrelPct+weakSideXrv100,0.5046909939112886,0.5732553093976218,0.5389731516544551,0.014561484990058444
6,stuffRaw+kbbPct+whiffPct+izWhiffPct+xwobacon+gbPct,0.5039196224224523,0.5740193172545296,0.5389694698384909,0.015307776826421442
6,stuffRaw+xrvoe+kbbPct+izWhiffPct+barrelPct+bestPitchXrv100,0.5008156691382207,0.5771230406487856,0.5389693548935032,0.015805034940026993
6,stuffRaw+locRaw+xrvoe+kPct+cswPct+weakSideXrv100,0.5067050909464821,0.5712301278896451,0.5389676094180635,0.013365825748964269
6,stuffRaw+locRaw+putawayPct+whiffPct+xrv100+weakSideXrv100,0.5106984505988076,0.5672354873262445,0.538966968962526,0.012375293159496025
6,stuffRaw+putawayPct+whiffPct+chasePct+xwobacon+pitchesPerG,0.5088911214826706,0.5690397705462179,0.5389654460144442,0.012991215021335878
6,stuffRaw+kPct+putawayPct+izWhiffPct+bestPitchXrv100+usageEntropy,0.4949688782241128,0.5829560926069921,0.5389624854155525,0.01652654329087125
6,stuffRaw+locRaw+kbbPct+whiffPct+izWhiffPct+gbPct,0.5071742208068764,0.5707490708310987,0.5389616458189875,0.014194363657023826
6,stuffRaw+kPct+kbbPct+cswPct+izWhiffPct+xwobacon,0.503514080308713,0.5744087859956821,0.5389614331521976,0.014527620739828414
6,stuffRaw+fbVelo+izWhiffPct+xrv100+barrelPct+usageEntropy,0.5044097985996643,0.5735120025022648,0.5389609005509646,0.014168985766777824
6,stuffRaw+fbVelo+kbbPct+izWhiffPct+chasePct+gbPct,0.5043065435640506,0.5736145234861812,0.538960533525116,0.015261459216863648
5,stuffRaw+locRaw+xrvoe+izWhiffPct+gbPct,0.5056025917469781,0.5723121544939052,0.5389573731204416,0.01488359478658561
6,stuffRaw+locRaw+xrv100+fipCore+usageEntropy+pitchesPerG,0.5104758372185456,0.5674359094636566,0.5389558733411011,0.012596652641842612
6,stuffRaw+cswPct+putawayPct+whiffPct+chasePct+xrv100,0.5088955346227746,0.5690141408895009,0.5389548377561377,0.01273372708017681
6,locRaw+xrvoe+kPct+xrv100+barrelPct+bestPitchXrv100,0.5039765423050548,0.5739330318461082,0.5389547870755815,0.013690063317897913
6,stuffRaw+cswPct+putawayPct+chasePct+usageEntropy+pitchesPerG,0.5132122166349637,0.5646932439886156,0.5389527303117897,0.011622260627273805
6,stuffRaw+kPct+cswPct+barrelPct+gbPct+weakSideXrv100,0.49903759093533456,0.5788671299604831,0.5389523604479088,0.015894182405329322
6,stuffRaw+locRaw+xrvoe+kbbPct+whiffPct+izWhiffPct,0.5085362923705038,0.5693637658463051,0.5389500291084044,0.013177175947068439
5,stuffRaw+kPct+cswPct+izWhiffPct+xwobacon,0.5008111301017093,0.5770835652108539,0.5389473476562816,0.015171692624112004
5,stuffRaw+locRaw+xrvoe+putawayPct+izWhiffPct,0.5064304276154539,0.5714638779392289,0.5389471527773414,0.013565248370017546
5,stuffRaw+putawayPct+fipCore+bestPitchXrv100+pitchesPerG,0.49750084883293183,0.5803921971809587,0.5389465230069452,0.0164730098358393
6,stuffRaw+locRaw+xrv100+fipCore+barrelPct+pitchesPerG,0.5086928463505943,0.5691965784292474,0.5389447123899209,0.013165064329661746
6,stuffRaw+locRaw+cswPct+barrelPct+gbPct+pitchesPerG,0.5151377164407103,0.5627510888271784,0.5389444026339443,0.011518426535266446
5,stuffRaw+kbbPct+izWhiffPct+xrv100+barrelPct,0.5041026187932186,0.5737852747295102,0.5389439467613644,0.014795378960690955
5,stuffRaw+xrvoe+cswPct+izWhiffPct+gbPct,0.5014890214988981,0.5763941234461489,0.5389415724725235,0.016010676151115615
5,stuffRaw+kbbPct+whiffPct+xrv100+bestPitchXrv100,0.5054196053207007,0.5724632201364597,0.5389414127285802,0.013873230207058352
6,stuffRaw+locRaw+xrvoe+kPct+weakSideXrv100+bestPitchXrv100,0.5024972833327829,0.5753828475084158,0.5389400654205994,0.014669275688692779
6,locRaw+xrvoe+kPct+chasePct+xrv100+gbPct,0.5076229993479299,0.5702556617313473,0.5389393305396386,0.012984303811825951
6,xrvoe+kPct+cswPct+whiffPct+izWhiffPct+xrv100,0.5104484734873542,0.5674280617348576,0.5389382676111059,0.011767238525990755
5,stuffRaw+kbbPct+izWhiffPct+chasePct+gbPct,0.5045632991570349,0.57331197762807,0.5389376383925524,0.015045007707324356
5,stuffRaw+xrvoe+kPct+gbPct+usageEntropy,0.49752377390562824,0.5803494133137912,0.5389365936097097,0.01608530683924844
6,stuffRaw+xrvoe+fipCore+xwobacon+bestPitchXrv100+pitchesPerG,0.4964617606208665,0.5814099915412734,0.53893587608107,0.016681614768625574
6,stuffRaw+kPct+whiffPct+izWhiffPct+chasePct+xwobacon,0.5060992530804398,0.5717718147015035,0.5389355338909716,0.013583435848773534
6,stuffRaw+kbbPct+whiffPct+chasePct+xrv100+barrelPct,0.506858555975391,0.5710120306989547,0.5389352933371728,0.013451142004232424
6,xrvoe+kbbPct+izWhiffPct+xrv100+fipCore+gbPct,0.5073762603710166,0.5704927428904145,0.5389345016307155,0.014028512905930976
6,stuffRaw+locRaw+xrvoe+whiffPct+xrv100+fipCore,0.5110022272646948,0.5668666272275253,0.5389344272461101,0.012346421786144384
6,stuffRaw+xrvoe+cswPct+izWhiffPct+fipCore+xwobacon,0.5033975831030966,0.5744703858475577,0.5389339844753271,0.014938163159344422
6,stuffRaw+fbVelo+kPct+chasePct+xrv100+fipCore,0.5046566027318086,0.5732099215119274,0.538933262121868,0.014037218965510712
6,stuffRaw+cswPct+putawayPct+whiffPct+chasePct+pitchesPerG,0.5120821792203637,0.5657838550930372,0.5389330171567004,0.011916552097533414
6,stuffRaw+locRaw+putawayPct+izWhiffPct+xwobacon+bestPitchXrv100,0.5038678217026834,0.573995804992631,0.5389318133476573,0.014304497519634791
6,xrvoe+cswPct+whiffPct+chasePct+xrv100+bestPitchXrv100,0.512093369741134,0.5657695913758651,0.5389314805584995,0.010924524516944721
6,locRaw+xrvoe+cswPct+izWhiffPct+xrv100+fipCore,0.509839897738167,0.568018176706213,0.53892903722219,0.012436978637621228
6,stuffRaw+locRaw+fbVelo+kbbPct+izWhiffPct+xrv100,0.5065139368866762,0.5713411112880874,0.5389275240873819,0.013725411122847838
6,stuffRaw+kPct+kbbPct+putawayPct+barrelPct+usageEntropy,0.5019218255249935,0.5759327627308218,0.5389272941279077,0.01453121341773097
6,stuffRaw+xrvoe+putawayPct+whiffPct+gbPct+pitchesPerG,0.5007799931160793,0.5770737310773937,0.5389268620967365,0.015493878309760394
6,locRaw+kPct+izWhiffPct+fipCore+gbPct+pitchesPerG,0.5011395185857656,0.5767126137293278,0.5389260661575467,0.016032393859970354
6,stuffRaw+locRaw+fbVelo+izWhiffPct+fipCore+usageEntropy,0.5093248830240865,0.5685266454203912,0.5389257642222389,0.013321779895362101
6,stuffRaw+cswPct+whiffPct+xwobacon+barrelPct+pitchesPerG,0.506358773714729,0.57149016236751,0.5389244680411196,0.013738371669362112
6,xrvoe+kPct+kbbPct+xrv100+weakSideXrv100+bestPitchXrv100,0.5045371507058644,0.5733111751797859,0.5389241629428252,0.013411666730042467
6,xrvoe+cswPct+whiffPct+izWhiffPct+xrv100+bestPitchXrv100,0.5118642344573302,0.5659801442263658,0.538922189341848,0.011253847452574928
6,stuffRaw+kbbPct+izWhiffPct+fipCore+weakSideXrv100+usageEntropy,0.5062824581464477,0.5715545624787826,0.5389185103126151,0.01381789630523829
5,stuffRaw+kPct+cswPct+izWhiffPct+fipCore,0.5029440581717725,0.5748919530024619,0.5389180055871172,0.015003231694404288
6,xrvoe+kPct+cswPct+xrv100+fipCore+barrelPct,0.5070893212260332,0.5707417284099819,0.5389155248180075,0.012527086216469504
6,xrvoe+kPct+kbbPct+putawayPct+xwobacon+pitchesPerG,0.5041929583633863,0.5736272144167419,0.5389100863900641,0.013724929847380782
6,stuffRaw+locRaw+whiffPct+xrv100+barrelPct+weakSideXrv100,0.5106990775664894,0.5671207894625631,0.5389099335145262,0.012562780533369068
6,stuffRaw+locRaw+kPct+putawayPct+xwobacon+barrelPct,0.5038396498423494,0.5739785229927308,0.5389090864175401,0.014196961155408845
6,stuffRaw+xrvoe+izWhiffPct+xwobacon+gbPct+usageEntropy,0.4988683509018351,0.5789485467579154,0.5389084488298752,0.016296315185184443
5,stuffRaw+locRaw+xrvoe+kPct+xrv100,0.5044300125814815,0.573385979113723,0.5389079958476022,0.013712541755355535
6,stuffRaw+fbVelo+kPct+whiffPct+izWhiffPct+barrelPct,0.4974264911991408,0.5803883450120798,0.5389074181056103,0.016317682475970895
5,stuffRaw+whiffPct+izWhiffPct+xrv100+fipCore,0.5047129417340143,0.5730986363142828,0.5389057890241485,0.014470701009712095
6,stuffRaw+kPct+cswPct+putawayPct+gbPct+bestPitchXrv100,0.49442101802372734,0.5833885682684048,0.5389047931460661,0.017641094293904938
5,locRaw+xrvoe+kPct+izWhiffPct+xrv100,0.5061035942958199,0.5716954936292213,0.5388995439625206,0.012949577540019392
6,stuffRaw+izWhiffPct+fipCore+xwobacon+gbPct+usageEntropy,0.5014954288075283,0.5763012068659661,0.5388983178367472,0.016009458142660284
5,stuffRaw+cswPct+whiffPct+barrelPct+pitchesPerG,0.5059235048478951,0.5718725817175181,0.5388980432827066,0.01387416323554503
6,stuffRaw+izWhiffPct+fipCore+xwobacon+gbPct+bestPitchXrv100,0.49479388647937517,0.5830018033198903,0.5388978448996327,0.018520792841719282
5,stuffRaw+izWhiffPct+chasePct+xrv100+weakSideXrv100,0.5077400955820699,0.5700524978986472,0.5388962967403585,0.013397331433453336
6,stuffRaw+cswPct+whiffPct+barrelPct+bestPitchXrv100+usageEntropy,0.5009369423249022,0.5768508622812485,0.5388939023030753,0.015063168235837648
6,stuffRaw+cswPct+putawayPct+izWhiffPct+chasePct+barrelPct,0.5081223550831502,0.56966269069475,0.5388925228889501,0.013468396026888431
5,stuffRaw+cswPct+putawayPct+xrv100+usageEntropy,0.5087402908532244,0.5690436295178836,0.538891960185554,0.01242043481726545
6,stuffRaw+chasePct+xrv100+xwobacon+gbPct+usageEntropy,0.5102113995747948,0.5675673708566561,0.5388893852157255,0.011935580270112696
6,stuffRaw+fbVelo+kPct+xrv100+fipCore+gbPct,0.4991065890899074,0.5786658919070513,0.5388862404984793,0.016005581490238403
6,xrvoe+kbbPct+putawayPct+izWhiffPct+xrv100+gbPct,0.5092264206995376,0.5685379249495393,0.5388821728245384,0.012877960604689568
6,stuffRaw+kPct+xrv100+barrelPct+gbPct+weakSideXrv100,0.4992333966322543,0.5785296627088566,0.5388815296705555,0.015892528602974118
6,stuffRaw+kPct+putawayPct+xrv100+xwobacon+barrelPct,0.5016816879356222,0.5760794912070054,0.5388805895713138,0.014929477787595817
6,stuffRaw+fbVelo+kPct+cswPct+barrelPct+gbPct,0.49761601679716216,0.5801435042469789,0.5388797605220705,0.0163142497329697
6,stuffRaw+locRaw+fbVelo+kPct+barrelPct+weakSideXrv100,0.5028391932048436,0.5749195151257556,0.5388793541652996,0.014454053163918077
6,stuffRaw+izWhiffPct+xrv100+barrelPct+weakSideXrv100+usageEntropy,0.5043964813793815,0.5733617550488406,0.538879118214111,0.014114763872693144
6,xrvoe+kPct+cswPct+chasePct+xrv100+bestPitchXrv100,0.5094245435995639,0.5683326127527367,0.5388785781761503,0.011672736318906066
6,xrvoe+cswPct+xrv100+fipCore+bestPitchXrv100+usageEntropy,0.5134567304550322,0.5642966370229174,0.5388766837389748,0.010570966171156495
6,xrvoe+whiffPct+izWhiffPct+xrv100+xwobacon+barrelPct,0.5114525832865224,0.5662995552817018,0.5388760692841121,0.011508981441926691
6,stuffRaw+kbbPct+whiffPct+izWhiffPct+barrelPct+bestPitchXrv100,0.5017665874661017,0.5759853664643443,0.5388759769652229,0.015280412406213346
5,stuffRaw+whiffPct+xrv100+fipCore+xwobacon,0.5065935366922467,0.5711570836458308,0.5388753101690388,0.013434549497994457
6,locRaw+xrvoe+kPct+kbbPct+xrv100+bestPitchXrv100,0.5042516648468899,0.5734921742708871,0.5388719195588885,0.013542014866699368
5,xrvoe+kPct+kbbPct+xrv100+barrelPct,0.5041560312911106,0.5735874378348665,0.5388717345629885,0.013517057123690284
6,stuffRaw+putawayPct+xrv100+xwobacon+barrelPct+usageEntropy,0.5069056792678615,0.5708375758772107,0.538871627572536,0.012657058102230273
6,stuffRaw+xrvoe+cswPct+whiffPct+izWhiffPct+usageEntropy,0.5046273741009708,0.5731127648551431,0.5388700694780569,0.013797164307186728
6,xrvoe+kPct+izWhiffPct+chasePct+xrv100+fipCore,0.5092556233438428,0.5684803274126209,0.5388679753782318,0.011916627172963929
6,stuffRaw+kbbPct+izWhiffPct+xwobacon+gbPct+weakSideXrv100,0.5025005049160585,0.5752351753956942,0.5388678401558764,0.01599182558907832
5,xrvoe+izWhiffPct+xrv100+xwobacon+usageEntropy,0.5120778786409149,0.5656569411128138,0.5388674098768644,0.010873949204367838
6,xrvoe+fbVelo+izWhiffPct+chasePct+xrv100+gbPct,0.5101117042761495,0.5676197322680162,0.5388657182720828,0.012900938770678952
6,stuffRaw+kbbPct+putawayPct+izWhiffPct+gbPct+bestPitchXrv100,0.49837618513411,0.5793501571795308,0.5388631711568204,0.016933859305562193
6,xrvoe+izWhiffPct+xrv100+fipCore+barrelPct+usageEntropy,0.5105120877852537,0.5672075203750523,0.538859804080153,0.011693204705276605
5,stuffRaw+fbVelo+cswPct+bestPitchXrv100+pitchesPerG,0.5004690582788767,0.5772468069870736,0.5388579326329752,0.015265926555294747
6,stuffRaw+locRaw+kPct+whiffPct+chasePct+gbPct,0.5081877066667835,0.5695273667530332,0.5388575367099083,0.013223717365661601
5,stuffRaw+kPct+chasePct+fipCore+barrelPct,0.5020599463777377,0.5756514648189448,0.5388557055983412,0.014749357773959857
6,stuffRaw+kPct+putawayPct+izWhiffPct+fipCore+usageEntropy,0.5032980008319882,0.5744106932576003,0.5388543470447942,0.01436149681036701
6,stuffRaw+kPct+kbbPct+xrv100+gbPct+weakSideXrv100,0.49956175901159744,0.5781451026680443,0.5388534308398208,0.01588892901068928
6,stuffRaw+kbbPct+izWhiffPct+chasePct+xwobacon+barrelPct,0.5067277556444532,0.5709785835221829,0.5388531695833181,0.013895871493558198
6,stuffRaw+xrvoe+kPct+chasePct+barrelPct+weakSideXrv100,0.5018566361699979,0.5758493672614182,0.538853001715708,0.014788530549109573
6,stuffRaw+locRaw+putawayPct+izWhiffPct+xwobacon+gbPct,0.5076663550154347,0.5700384068854712,0.538852380950453,0.014011124174062287
5,stuffRaw+locRaw+kPct+xrv100+fipCore,0.5043979927588247,0.5733041805479027,0.5388510866533637,0.013920191507371456
6,stuffRaw+kPct+cswPct+whiffPct+chasePct+xwobacon,0.5062231419023239,0.5714776014966437,0.5388503716994838,0.013498765896751188
6,stuffRaw+locRaw+fbVelo+izWhiffPct+xrv100+fipCore,0.506444560558746,0.5712533161666756,0.5388489383627109,0.014191549411063764
5,stuffRaw+locRaw+putawayPct+usageEntropy+pitchesPerG,0.5113359380331248,0.5663592042901016,0.5388475711616132,0.01121524199861351
6,stuffRaw+kbbPct+izWhiffPct+chasePct+barrelPct+weakSideXrv100,0.5060367473918972,0.571657590958394,0.5388471691751455,0.014046854170977946
5,stuffRaw+kPct+cswPct+xwobacon+bestPitchXrv100,0.497590105643592,0.5801013011810524,0.5388457034123222,0.016142030329688566
6,stuffRaw+locRaw+cswPct+gbPct+bestPitchXrv100+usageEntropy,0.5077043323811982,0.5699837661539894,0.5388440492675938,0.013074516030203617
5,stuffRaw+locRaw+kPct+fipCore+barrelPct,0.502866156560062,0.5748170202882119,0.5388415884241369,0.014329041766065552
6,locRaw+xrvoe+putawayPct+izWhiffPct+xrv100+bestPitchXrv100,0.5068953498053729,0.5707822151894439,0.5388387824974084,0.012743210950647557
6,stuffRaw+locRaw+kPct+xwobacon+weakSideXrv100+bestPitchXrv100,0.5015261810351785,0.576150203682449,0.5388381923588137,0.014740379076163235
6,xrvoe+kPct+cswPct+xrv100+xwobacon+barrelPct,0.507457436873332,0.5702164934180097,0.5388369651456708,0.012543736061899678
5,stuffRaw+kPct+whiffPct+izWhiffPct+barrelPct,0.49698061639798036,0.5806928324969484,0.5388367244474643,0.016378109957466788
6,stuffRaw+locRaw+chasePct+xrv100+xwobacon+usageEntropy,0.5106939721911243,0.5669784821235692,0.5388362271573468,0.01138044208977533
5,stuffRaw+putawayPct+izWhiffPct+xwobacon+pitchesPerG,0.49940148409465285,0.5782681686547909,0.5388348263747219,0.015458759195762617
6,stuffRaw+locRaw+fbVelo+kPct+xrv100+weakSideXrv100,0.5050510199532074,0.5726164711638569,0.5388337455585321,0.013720158352234077
6,stuffRaw+kPct+kbbPct+whiffPct+izWhiffPct+gbPct,0.4994813622865623,0.5781853684137752,0.5388333653501688,0.016522418644393407
6,stuffRaw+xrvoe+cswPct+izWhiffPct+fipCore+barrelPct,0.5035485962579972,0.5741175530850429,0.53883307467152,0.015053136314362654
6,locRaw+xrvoe+kPct+izWhiffPct+xrv100+xwobacon,0.5062555538302584,0.5714102462913083,0.5388329000607834,0.012858851059520345
6,stuffRaw+locRaw+kPct+putawayPct+izWhiffPct+bestPitchXrv100,0.5001132095432207,0.5775524731690684,0.5388328413561445,0.015033398213857928
6,xrvoe+putawayPct+whiffPct+xrv100+gbPct+bestPitchXrv100,0.5109752791457616,0.5666866047216016,0.5388309419336816,0.011922261377253952
6,stuffRaw+kPct+whiffPct+chasePct+weakSideXrv100+usageEntropy,0.5072480251488246,0.5704111863793655,0.5388296057640951,0.012607208788144225
6,stuffRaw+locRaw+fbVelo+kPct+weakSideXrv100+usageEntropy,0.5072936442695563,0.5703629496237236,0.5388282969466399,0.012550521369160768
6,stuffRaw+kPct+chasePct+fipCore+barrelPct+weakSideXrv100,0.5019272182655696,0.5757265437194604,0.538826880992515,0.01476331830395735
6,stuffRaw+locRaw+whiffPct+izWhiffPct+barrelPct+usageEntropy,0.5122264155716716,0.5654262351613341,0.5388263253665029,0.0118098355837593
6,stuffRaw+fbVelo+kPct+chasePct+barrelPct+weakSideXrv100,0.5016391516604812,0.5760123153141852,0.5388257334873332,0.01488957900696041
6,xrvoe+fbVelo+kPct+izWhiffPct+chasePct+xrv100,0.5100226386405837,0.5676280720759728,0.5388253553582782,0.011724644908171626
6,stuffRaw+locRaw+xrvoe+kPct+cswPct+putawayPct,0.5066157605015948,0.5710345530891402,0.5388251567953675,0.013442353806346936
6,xrvoe+kbbPct+izWhiffPct+xrv100+xwobacon+usageEntropy,0.5120910242365544,0.5655588845117885,0.5388249543741714,0.010702912419660123
6,stuffRaw+xrvoe+fbVelo+kPct+xrv100+fipCore,0.5037743641851995,0.5738723783175754,0.5388233712513875,0.013812285135890006
6,xrvoe+putawayPct+izWhiffPct+chasePct+xrv100+barrelPct,0.5100750105387023,0.5675695276542699,0.5388222690964861,0.01162543794392866
5,stuffRaw+xrvoe+whiffPct+barrelPct+pitchesPerG,0.5009119845250372,0.5767314841036834,0.5388217343143602,0.01527656368175323
6,stuffRaw+fbVelo+putawayPct+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.49734556856317724,0.5802918000118775,0.5388186842875273,0.015907214720815587
6,xrvoe+kPct+cswPct+putawayPct+xrv100+gbPct,0.5077261266471655,0.569910372295173,0.5388182494711693,0.013183347888766095
6,stuffRaw+kPct+kbbPct+putawayPct+xrv100+gbPct,0.4992980726235596,0.5783383702030711,0.5388182214133154,0.01609456599072606
