pid,season,half,locRaw,locN
542585,2022,A,0.0018040884224572512,238
571510,2022,full,0.009026737846999776,190
571510,2022,B,0.00991840672153342,96
650530,2022,full,0.00247599014573842,313
650530,2022,B,0.001479652073561004,159
666374,2022,B,0.003043828440925606,408
669923,2022,full,0.00992805900402355,2083
669923,2022,A,0.009014993849576986,1086
664123,2022,full,0.012477206423027193,812
664123,2022,B,0.01331807234218242,409
669618,2022,full,0.009292501076037237,548
669618,2022,A,0.007009629992785454,287
612434,2022,A,0.004918547790621009,286
642546,2022,B,0.003991718943706731,253
622663,2022,full,0.008116686354996105,1626
622663,2022,A,0.009209905867698332,880
622786,2022,B,0.006541434255525737,188
527048,2022,full,0.004557817450866013,2963
527048,2022,B,0.004135390841482141,1474
521230,2022,full,0.005412643863412376,942
521230,2022,B,0.004661637245441691,465
641941,2022,B,0.007813701628866491,573
608665,2022,full,0.005079455784491266,1032
608665,2022,A,0.005723598836519155,549
643377,2022,full,0.011332882990947793,1149
643377,2022,A,0.010503590173505932,610
456501,2022,full,0.009822780976778685,2363
456501,2022,A,0.010044200415477482,1230
573204,2022,full,0.011687575167131545,991
573204,2022,A,0.010351708150299793,541
641927,2022,full,0.01114604357306525,850
641927,2022,A,0.011426974942421387,487
542947,2022,full,0.010035424434395717,765
542947,2022,A,0.00987776785953524,374
611093,2022,B,0.014589462240384321,12
663773,2022,A,0.001758015336709605,175
445926,2022,A,0.00793840596200826,650
656257,2022,A,0.007105167555144199,249
554431,2022,A,-0.0015956999606171664,337
666200,2022,full,0.0058217984317669395,1636
666200,2022,B,0.005805988073863517,821
693821,2022,full,0.00515365267625538,867
693821,2022,B,0.004804043281557589,450
606625,2022,full,0.0007517346184886472,637
606625,2022,A,0.0006399267296241204,375
502202,2022,A,0.004518453760582671,512
573009,2022,full,0.012354875702267707,852
573009,2022,A,0.01251084799902612,429
608718,2022,full,0.008114000825377466,1065
608718,2022,B,0.0086944686629607,470
664092,2022,B,0.0067100124333336056,221
573124,2022,full,0.006074741553709103,1069
573124,2022,B,0.005803687469961468,514
674072,2022,full,0.0045305552945330944,766
674072,2022,A,0.004794207878353593,421
571948,2022,B,0.009795556560910159,543
605540,2022,full,0.009326506423957805,2529
605540,2022,A,0.008746187584462854,1313
681806,2022,A,0.00754016886308876,415
667463,2022,full,0.006482070744780473,744
667463,2022,A,0.0066618715391843835,383
571901,2022,B,0.003850458166866548,473
642545,2022,B,0.009720067341963422,523
656353,2022,full,0.0048359019559532845,909
656353,2022,B,0.0019730156286931265,439
668338,2022,full,0.001232181862540088,226
668338,2022,B,0.0023398527610101593,125
657272,2022,B,0.0037858611588778555,248
519326,2022,A,0.004032387961459967,560
592858,2022,A,0.006798156415352212,552
664139,2022,A,0.007222840729208206,326
643410,2022,B,0.0032920483140664847,550
665665,2022,B,0.01068884195847665,458
573186,2022,full,0.006023270185848152,2171
573186,2022,A,0.005700207469395475,1152
669270,2022,B,0.010630053760623094,473
518585,2022,A,0.002157346712050169,123
502624,2022,B,0.005152270859893802,226
661403,2022,B,0.008900390477105358,462
605130,2022,B,0.00884096039628752,588
663986,2022,A,0.00949957101374852,542
675916,2022,A,0.004961985610941541,355
596133,2022,A,0.007623250754839316,377
680704,2022,full,0.007983734525469107,735
680704,2022,B,0.007391814938833697,390
666721,2022,full,0.005322457632526973,692
666721,2022,B,0.003392044007681758,407
656529,2022,B,0.007960613500198993,485
669456,2022,full,0.007320085252383119,2864
669456,2022,A,0.008425348597451457,1476
606160,2022,B,0.010764736861464006,555
668834,2022,full,0.005768383803880016,46
668834,2022,A,0.005768383803880016,46
650556,2022,B,0.005855705576163469,495
592773,2022,B,0.0023343655999280397,424
677651,2022,full,0.004275936226658076,2462
677651,2022,B,0.0036837823360195234,1261
446372,2022,full,0.007516021730708405,2437
446372,2022,A,0.006985170380529699,1251
605242,2022,full,0.0038716871697447204,1035
605242,2022,A,0.002805180007140128,576
656638,2022,B,-0.00024235825631868373,498
605347,2022,B,0.006272019961346561,578
671345,2022,A,0.005798589472022631,481
643377,2022,B,0.01227141475094693,539
682051,2022,B,0.004728826185575315,484
680573,2022,full,0.007048188732521243,91
680573,2022,A,0.007048188732521243,91
676684,2022,B,0.007508239540208235,519
666214,2022,full,0.006021761788940561,552
666214,2022,A,0.0056319262189712714,338
453268,2022,B,0.007197704082353144,473
656578,2022,full,0.008720680797595639,155
656578,2022,B,0.006580838782034087,83
664875,2022,A,0.006498137870975465,358
608566,2022,full,0.004508991471096094,2826
608566,2022,A,0.0042157203574911635,1446
542881,2022,full,0.00825141346146995,2555
542881,2022,B,0.008885916527482664,1310
521230,2022,A,0.006144757233132214,477
657612,2022,B,0.004412162606407079,344
625643,2022,full,0.00737975551965104,979
625643,2022,A,0.006463628769497989,470
472610,2022,A,0.005233520174531565,420
458681,2022,full,0.007049145560377103,2011
458681,2022,A,0.00627273956182742,1050
621051,2022,A,0.007193337352132202,482
605483,2022,full,0.007417119648214882,2335
605483,2022,B,0.007001220552580483,1198
572125,2022,full,0.006048254824637667,294
572125,2022,B,0.004433775941642919,124
682171,2022,A,0.010962125248808047,495
664202,2022,A,0.004550100377583968,122
670036,2022,B,0.008358661843099989,435
640462,2022,A,0.004334170450164132,478
621076,2022,full,0.005762394792050919,2220
621076,2022,B,0.007335628624390149,1102
592662,2022,full,0.007189233442003044,3035
592662,2022,B,0.007198085565156134,1510
642203,2022,A,0.007758500164290511,125
605194,2022,A,0.007413626264522193,394
453343,2022,full,0.008828548338520951,883
453343,2022,B,0.008446295622688888,464
666808,2022,full,0.006317672261690698,1117
666808,2022,B,0.0058490874754324705,529
656464,2022,A,0.00342716239850871,226
592761,2022,A,0.007221209419781876,592
571946,2022,A,0.011577619869542607,58
643511,2022,A,0.004875057391479413,569
605200,2022,full,0.004834816516340737,2284
605200,2022,A,0.00480467205086775,1172
622065,2022,B,0.008564844839851647,224
663378,2022,full,0.004085015022668785,289
663378,2022,A,0.0027143695035718837,196
518397,2022,full,0.007610962300010479,213
518397,2022,A,0.00694024224312438,115
670280,2022,B,0.003530324240152456,400
608717,2022,A,0.00591677320555859,519
596112,2022,A,0.006488785155927574,506
668868,2022,A,0.006421380117412635,287
621249,2022,B,0.006586696752483162,479
608328,2022,A,0.0039005159359343177,589
425794,2022,full,0.006378832100079404,3124
425794,2022,B,0.006649908239997215,1581
672710,2022,full,0.004346855702003221,1583
672710,2022,A,0.004088885202142338,796
605447,2022,B,0.0073709202601685226,478
681464,2022,full,-0.0026510430670241836,84
681464,2022,A,-0.005098161152616312,64
554340,2022,B,0.009651004369365142,526
672391,2022,full,0.004699803083742755,526
672391,2022,A,0.004655145937131175,285
542914,2022,B,0.010550949771127869,519
660825,2022,A,0.007126714929508356,139
643256,2022,B,0.00956302954625231,552
647315,2022,full,0.003954826384165476,532
647315,2022,A,0.0025217543269589926,273
608379,2022,full,0.010008698674936862,1945
608379,2022,A,0.009726623632798689,1004
592332,2022,full,0.009965874440710395,2776
592332,2022,A,0.009568221693350408,1397
445276,2022,B,0.004081090950547172,503
621242,2022,B,0.00863600459148148,391
570257,2022,B,0.009074403686911515,380
621345,2022,B,0.00913344467690475,545
622098,2022,A,0.008804406697391553,398
628452,2022,B,0.009551568815662199,490
607625,2022,full,0.004724333658011632,1076
607625,2022,B,0.005582465857974245,543
543521,2022,A,0.01202725824576221,494
669276,2022,A,0.011092436324076364,401
450203,2022,full,0.004525581182297591,2881
450203,2022,A,0.004634396524391394,1490
543507,2022,A,0.007458112706664401,255
605135,2022,full,0.0074914388715945635,2868
605135,2022,B,0.0072778115946416835,1396
622253,2022,B,0.007617023157993463,484
657376,2022,B,0.0065245670660095244,441
641329,2022,A,0.00667348011331057,573
642528,2022,A,0.006772314720527654,393
676760,2022,full,0.0011670594690817136,751
676760,2022,B,0.0018854198027210976,410
547973,2022,B,-0.004168565467853869,318
670810,2022,B,0.00813547995065577,126
680694,2022,full,0.007015401078813766,1984
680694,2022,A,0.007020407064001624,1075
476595,2022,A,0.00523981265255028,501
592346,2022,full,0.006168683410331402,375
592346,2022,A,0.005987484915326492,229
641627,2022,B,0.005998700533323332,377
623211,2022,B,0.002573249489315593,313
608718,2022,A,0.007655480012496584,595
667297,2022,B,0.0023857083609961334,344
542947,2022,B,0.01018622637556659,391
456713,2022,full,0.0039342865491494485,903
456713,2022,A,0.004212278877334385,446
641154,2022,full,0.008652696509628927,2895
641154,2022,B,0.007695009758055545,1458
573124,2022,A,0.006325771822260973,555
623437,2022,full,0.0036329376175756036,125
623437,2022,A,0.0058507811167317365,91
642547,2022,full,0.005664060384508433,1348
642547,2022,B,0.006813650208016572,652
571479,2022,full,0.003206227916652937,961
571479,2022,A,0.0009950459018413021,527
607179,2022,A,0.005500578794400937,369
554430,2022,full,0.008520812710886344,2348
554430,2022,B,0.009268508138526619,1158
571578,2022,full,0.005783389158366218,2608
571578,2022,A,0.005266539402819195,1372
572193,2022,B,0.005610801714550581,431
660761,2022,full,0.011244645425000236,1776
660761,2022,B,0.011037650504767809,902
666142,2022,full,0.005077977978329149,705
666142,2022,A,0.004506855707332109,379
655889,2022,A,0.0019668740461328644,95
489119,2022,full,0.01015546786956903,562
489119,2022,A,0.007423930653041938,299
640470,2022,A,0.010209081097341411,114
666157,2022,full,0.007908860051628556,1659
666157,2022,A,0.008011906424713972,938
592767,2022,full,0.009069186370878373,1717
592767,2022,B,0.009164193549437098,925
664948,2022,A,0.006639624218549733,226
680704,2022,A,0.0086528610147091,345
669395,2022,A,0.003981181913428011,601
660853,2022,A,0.004991435493467886,413
672578,2022,B,0.003997944439781182,504
668948,2022,B,0.006604331312783275,274
607237,2022,A,0.004501381542745785,410
664199,2022,B,0.010543148772615482,435
663460,2022,full,0.006207743961748891,2253
663460,2022,B,0.007583875282298066,1136
668676,2022,B,0.004507984493128161,1080
519151,2022,A,0.005994156350135251,365
608638,2022,B,0.010070451074247025,153
686613,2022,B,0.00606768967526408,120
664076,2022,B,0.007878611420014671,153
664299,2022,full,0.007469520480237438,2545
664299,2022,B,0.006959620409478942,1275
663556,2022,full,0.009010146173843497,2457
663556,2022,B,0.00900360395044445,1233
678692,2022,full,0.004570980362614797,179
678692,2022,A,0.004034861831195283,111
596057,2022,B,0.005317038420553037,505
605164,2022,full,0.010076085713416161,2167
605164,2022,A,0.010421179110834192,1166
571800,2022,full,0.005925724230698363,1752
571800,2022,B,0.005171528313380177,880
660813,2022,A,0.00987180722746372,353
621389,2022,A,0.005218935372168916,319
668970,2022,A,0.00018705661589112362,90
623465,2022,A,0.00928288532902974,492
663385,2022,B,-0.007038881034351157,159
659275,2022,A,-0.0017893611714148228,277
592454,2022,B,0.005446604122440409,91
607536,2022,full,0.006723589970915282,2820
607536,2022,A,0.007027069739824464,1427
675627,2022,full,0.006333165556987068,471
675627,2022,A,0.005500716629154329,304
600921,2022,B,0.006347652325758627,502
665155,2022,full,0.006591288518832879,25
665155,2022,B,0.0057294555991090805,3
606965,2022,B,0.01137618334510583,113
656793,2022,B,0.004064159778551472,606
502043,2022,full,0.007865602412197548,2722
502043,2022,A,0.006291555679791018,1352
434671,2022,full,0.006374948936242442,1221
434671,2022,B,0.006707168402767409,621
623352,2022,A,0.0011660613551013506,430
592826,2022,B,0.004705688132412485,589
607259,2022,B,0.007544596084634415,802
572955,2022,B,0.0035063640219169883,128
663158,2022,B,0.0027834485313282353,435
523260,2022,full,0.0027593122947440047,697
523260,2022,A,0.004276064295385574,336
656302,2022,full,0.0072240936941545065,3112
656302,2022,B,0.007061444988620652,1602
605182,2022,full,0.006076617149304215,1913
605182,2022,A,0.005851777899823891,973
606625,2022,B,0.0009117649937718455,262
628708,2022,B,0.005819889192713902,388
453343,2022,A,0.009251854448654803,419
606424,2022,A,0.0069586322551706955,513
596001,2022,full,0.010240939035741655,1791
596001,2022,A,0.0089049604974715,950
686753,2022,full,0.005282864330171627,367
686753,2022,B,0.005355344669092861,191
518397,2022,B,0.008398031754519678,98
663765,2022,B,0.009565839620733884,368
571927,2022,B,0.01100683780215676,439
605507,2022,full,0.00579599798984319,2073
605507,2022,A,0.005798887576725214,1040
656756,2022,full,0.007718995976000132,2700
656756,2022,B,0.007761212118460967,1341
682847,2022,full,0.0027790796841514562,275
682847,2022,B,-0.0028616163501080766,112
670174,2022,full,0.005970923289740122,1190
670174,2022,A,0.006468713172792885,613
475479,2022,B,0.0034824075978897636,563
548389,2022,full,0.013064436886100773,2028
548389,2022,B,0.013678525114030912,999
677161,2022,full,0.004338103300598114,222
677161,2022,A,0.0025574898990185038,124
678394,2022,full,0.005175137800330124,994
678394,2022,A,0.0028065730264992057,507
656849,2022,A,0.00583917042446711,926
493603,2022,A,0.007697628075347054,505
607625,2022,A,0.003850101416773929,533
453286,2022,full,0.008507288459075663,2147
453286,2022,A,0.008705247728469069,1125
657140,2022,full,0.006700197318944804,2683
657140,2022,B,0.005815607082455402,1299
606930,2022,full,0.002352978232016134,357
606930,2022,A,0.002564657240753742,186
657093,2022,B,0.006699968930580929,742
641482,2022,full,0.0066325825335598505,2460
641482,2022,B,0.006144531369922947,1228
608723,2022,full,0.007324239977042997,1759
608723,2022,A,0.007356198598264258,962
657265,2022,A,0.00938371383773242,351
642207,2022,full,0.008332010446687821,1065
642207,2022,A,0.008403243669320638,545
456713,2022,B,0.0036629855023869147,457
670288,2022,B,0.009790555936035634,55
677053,2022,B,0.009307257695717667,179
676879,2022,B,0.00618524727796539,842
665795,2022,full,0.0066232323067701845,1204
665795,2022,B,0.006115184725643819,581
669912,2022,A,0.003920144728743521,399
676664,2022,full,0.008873228777341676,1075
676664,2022,A,0.00822409001344973,546
571510,2022,A,0.008116097294284568,94
622491,2022,full,0.006995324444454841,2495
622491,2022,A,0.007512876299584013,1285
670124,2022,full,0.00532792655062526,1292
670124,2022,A,0.00740182167557477,593
650911,2022,full,0.0029670967898585013,656
650911,2022,A,0.0024798683293241787,408
545121,2022,full,-0.0069578907172583625,6
545121,2022,A,-0.0069578907172583625,6
605218,2022,B,0.002078103775570736,451
518553,2022,B,0.006632387627112481,542
641401,2022,B,0.010606690823406508,314
592789,2022,full,0.008548776292205004,2010
592789,2022,A,0.008211115158927052,1144
676720,2022,full,0.002625950016503622,191
676720,2022,B,0.0021969648404586727,120
623474,2022,B,0.010129236225784764,498
621368,2022,B,0.005933099623031449,876
650671,2022,A,0.006489754336357361,316
657248,2022,B,0.002215480151896753,1054
672282,2022,full,0.0079572598732246,2165
672282,2022,A,0.008411328027909313,1091
656818,2022,full,0.0050942762644150645,468
656818,2022,B,0.009356994478200396,239
592716,2022,B,0.006028131217889805,839
668933,2022,B,0.0060057041728163365,791
641745,2022,full,0.0032908218551665484,2265
641745,2022,A,0.004228956278452707,1163
663752,2022,B,0.007498629780669522,164
663903,2022,full,0.006281682495274011,2358
663903,2022,A,0.005660428082331218,1201
650644,2022,A,0.006102133884245662,800
621363,2022,B,0.0033397212578908254,497
593576,2022,A,0.006480786392021027,485
642770,2022,A,0.001848664726995187,181
656876,2022,full,0.009234045193687267,2232
656876,2022,B,0.009171449978507553,1183
664285,2022,B,0.0026386902684162566,1463
663558,2022,B,0.0045116913160554994,281
665019,2022,full,-0.020354238735061692,88
665019,2022,A,-0.02186933581043949,51
657746,2022,full,0.008401588012661054,2375
657746,2022,A,0.0086252027609438,1215
641302,2022,B,0.007822527192910841,745
593643,2022,full,-0.0073999257869354525,151
593643,2022,B,0.00021477829021504522,60
456034,2022,full,0.007430228868915275,595
456034,2022,B,0.007616385788656738,286
517008,2022,full,-0.003021565567059211,800
517008,2022,A,-0.005212314108045405,413
477132,2022,A,0.01008154706584513,916
656234,2022,A,0.00413806440590386,359
641771,2022,full,0.004063590884921134,2361
641771,2022,A,0.003401708341013268,1183
669424,2022,A,0.006750027337093693,374
607481,2022,A,0.0037448689908677144,223
608665,2022,B,0.004347293184981311,483
523260,2022,B,0.0013475985212936768,361
663436,2022,A,0.005888877819372618,492
506433,2022,full,0.009395723090713909,2954
506433,2022,B,0.00923897294341726,1455
453178,2022,B,0.005947851173504822,441
663378,2022,B,0.00697368729947514,93
518876,2022,B,0.007438541666966,1496
502171,2022,A,0.0070764428605694756,1198
664854,2022,A,0.002997756382832479,466
606149,2022,B,0.006902901148778386,498
670912,2022,B,0.004776720783948816,433
656427,2022,B,0.0014295247362949987,340
579328,2022,A,0.005431846907949415,988
681464,2022,B,0.005179734806870627,20
641501,2022,full,0.00808806804468043,658
641501,2022,B,0.009665247080188054,307
666201,2022,full,0.004653221802772723,2928
666201,2022,A,0.004890203772978309,1527
601713,2022,B,0.004598722501893225,1539
656731,2022,B,0.008185566868645149,356
594798,2022,full,0.010376650914009496,935
594798,2022,A,0.011425511103235683,498
608331,2022,full,0.00766766126403477,2809
608331,2022,B,0.007481650611467811,1381
669084,2022,B,0.006627759995746145,86
664123,2022,A,0.011623821408301451,403
642585,2022,full,0.00386017937327935,994
642585,2022,A,0.002453239838736873,487
543475,2022,full,0.007432588490413242,2977
543475,2022,B,0.0077045624497243635,1525
676760,2022,A,0.00030334176587893454,341
502154,2022,full,-0.03029078645597563,39
502154,2022,A,-0.028502998545605257,28
593334,2022,B,0.008098167628330127,521
642207,2022,B,0.008257352549889942,520
645261,2022,full,0.007248522354660707,3222
645261,2022,B,0.007193591064827725,1622
669203,2022,B,0.006799293347464382,1639
669302,2022,full,0.0076662821070788804,2999
669302,2022,B,0.007496902859725646,1532
686610,2022,B,0.008109990312232649,239
622554,2022,A,0.005423750913881052,434
621237,2022,B,-0.002072970472694208,414
621107,2022,A,0.009568305955725623,657
663559,2022,A,0.008018446301151045,665
607200,2022,B,0.005698685898285021,1190
572125,2022,A,0.007225874715763246,170
660271,2022,A,0.00833524066046677,1330
650204,2022,A,0.005104264566810932,187
621079,2022,full,0.008677600955287565,153
621079,2022,B,0.006278435140533903,70
608344,2022,A,0.009452706766211438,1313
672391,2022,B,0.004752613402349806,241
677161,2022,B,0.006591124339331508,98
621381,2022,A,0.008247368058870976,364
672335,2022,A,0.008569203045771216,448
543135,2022,A,0.010724092826268707,898
657508,2022,B,0.006305069447450183,275
624522,2022,B,0.0033689087833826906,887
502085,2022,A,0.004510482531639606,541
624133,2022,B,0.006575127228907496,1231
665871,2022,B,0.006000203848414133,311
542888,2022,A,0.007632035807543374,502
543766,2022,full,0.0028142995414907742,963
543766,2022,B,0.0030590754353410276,523
605488,2022,B,0.012054573776381462,1044
615698,2022,A,0.005984704436211268,1460
669804,2022,full,0.0075264179540480616,189
669804,2022,B,0.006224705347813476,88
666721,2022,A,0.008079223756428737,285
593958,2022,B,0.004086861252953602,650
641745,2022,B,0.0023007580309543866,1102
669169,2022,B,0.005148835736681742,873
456034,2022,A,0.0072579282894781804,309
489334,2022,B,0.0036319860452113887,329
681911,2022,B,0.008755684963634427,490
670970,2022,A,0.009222448512952864,268
571760,2022,A,0.011666964466228823,584
640455,2022,A,0.00921448297466634,1281
666808,2022,A,0.006739239186742758,588
596295,2022,B,0.010258362054448735,1040
663372,2022,A,0.003580620580337869,854
607074,2022,full,0.00927669742567632,2976
607074,2022,A,0.009196203408903739,1506
623437,2022,B,-0.0023030552772246387,34
642547,2022,A,0.004587145779727808,696
641778,2022,B,0.007986710508050457,1279
666129,2022,B,0.008681773807539778,667
656730,2022,full,0.0062322785187974294,769
656730,2022,A,0.006950868374494855,345
605242,2022,B,0.005210049099287722,459
573204,2022,B,0.01329358418070036,450
625643,2022,B,0.008225687882267805,509
608337,2022,A,0.006155275762897146,1356
686973,2022,B,0.005929201284559079,164
667463,2022,B,0.006291312561243907,361
623167,2022,B,0.003975879401138491,1005
600917,2022,full,0.005622961139844491,775
600917,2022,A,0.0049085611790792485,419
662253,2022,A,0.008769221152709828,509
656271,2022,A,0.006349271940003777,678
623149,2022,B,0.007148259258512551,487
592351,2022,A,0.006752247251909513,1002
594835,2022,A,0.010322678035402922,1441
661309,2022,A,0.0054659000338725,493
547179,2022,A,0.005248799953834745,809
665152,2022,A,0.004843264599413564,976
448179,2022,A,0.007760440632323151,1006
571479,2022,B,0.005891234648924205,434
605400,2022,A,0.008777947288116948,1525
669713,2022,A,0.012088520936669738,233
664126,2022,full,0.007624608488242762,351
664126,2022,B,0.008408498589002852,187
592094,2022,full,0.008202255548366214,936
592094,2022,A,0.009130410305649657,451
548384,2022,A,0.011477240846882245,412
676534,2022,full,0.006107830498461505,432
676534,2022,B,0.007101244742781123,215
663474,2022,B,0.008368631741316931,1370
607192,2022,A,0.00919195474184565,50
519293,2022,B,0.007610479877974227,498
668678,2022,B,0.008943291854125573,1452
434378,2022,A,0.010911937942379152,1320
663738,2022,B,0.008717269757955375,1192
666200,2022,A,0.0058377251849432875,815
592836,2022,B,0.009089211259156937,1280
669060,2022,B,0.0064699990129981995,845
570666,2022,A,0.007069120713623262,582
628711,2022,B,0.012281961239899589,1296
605397,2022,A,0.008400046317663392,1419
570632,2022,B,0.0019534238102893457,762
663546,2022,A,0.006372919458949077,178
502154,2022,B,-0.034841519318736566,11
543037,2022,B,0.005086271628774704,1625
670950,2022,A,0.005063610760139902,582
669952,2022,B,0.006844262347716342,837
605540,2022,B,0.009953117144563763,1216
500779,2022,A,0.00952704778133946,1362
456501,2022,B,0.009582405063628114,1133
680739,2022,B,0.008839613648050028,561
669618,2022,B,0.011802784604363896,261
527048,2022,A,0.004975988587354843,1489
669923,2022,B,0.010922631479177975,997
623451,2022,B,0.0067720258225522235,428
680686,2022,full,0.00616790198281531,2583
680686,2022,B,0.006880719965180747,1291
543606,2022,A,0.0071732671937663325,870
621076,2022,A,0.004211675934056431,1118
663776,2022,B,0.008221172027769062,1162
596082,2022,full,0.008113461176683738,303
596082,2022,B,0.009362707815112942,125
607216,2022,full,0.006241285317859654,971
607216,2022,B,0.006012653303458093,515
608379,2022,B,0.0103096586561342,941
680694,2022,B,0.007009480909312202,909
573186,2022,B,0.006388499086096889,1019
554430,2022,A,0.00779322337877927,1190
676534,2022,A,0.0051235721457946045,217
664126,2022,A,0.006730782580668743,164
592094,2022,B,0.0073391673101500755,485
669456,2022,B,0.006144747574198053,1388
446372,2022,B,0.008075966957583218,1186
666818,2022,full,0.000847299486434742,355
666818,2022,A,0.0002907720535279589,183
677651,2022,A,0.004897673159293567,1201
605200,2022,B,0.004866587481749321,1112
669804,2022,A,0.008660583393143545,101
425844,2022,A,0.00750094799221096,1107
666214,2022,B,0.006637483390107001,214
666205,2022,full,0.008482569589495597,230
666205,2022,A,0.0072963412834661885,157
502179,2022,A,0.007066878156324015,968
641154,2022,A,0.009624378683459094,1437
592866,2022,A,0.004840955509461336,622
471911,2022,B,0.009022590168229417,1146
640444,2022,full,0.008287195621104809,1374
640444,2022,B,0.007804249100614689,672
668881,2022,A,0.00711003210877816,1093
656605,2022,B,0.006211842136465947,1317
542881,2022,A,0.007583783729360157,1245
605483,2022,A,0.00785533171204072,1137
600917,2022,B,0.006463785812767637,356
668338,2022,A,-0.0001386979622991081,101
592662,2022,A,0.00718046838891377,1525
608566,2022,B,0.004816288594482124,1380
657277,2022,full,0.01001269059557153,2989
657277,2022,B,0.010598640759598547,1514
642152,2022,A,0.006500925142043469,468
592791,2022,A,0.009417115476772375,1395
647315,2022,B,0.005465361795815549,259
621244,2022,A,0.007675588749219521,1333
661395,2022,full,0.007296676360827794,1015
661395,2022,A,0.007240216609001331,526
641927,2022,B,0.010769146667069568,363
458681,2022,B,0.007897455964619722,961
571945,2022,B,0.008810719890395903,1581
605288,2022,full,0.00403470608084208,1842
605288,2022,B,0.003850036444991231,991
641501,2022,A,0.0067085980620569564,351
543475,2022,A,0.007146940909180808,1452
657756,2022,full,0.005595570251162792,367
657756,2022,A,0.00468024759609692,209
693821,2022,A,0.005530929001468823,417
676265,2022,A,0.004801074804444013,442
672710,2022,B,0.004607776309232278,787
605280,2022,full,0.00020877294869523546,965
605280,2022,B,0.0014767928652057113,492
592332,2022,B,0.010368717724294057,1379
622663,2022,B,0.006827097653685139,746
607216,2022,A,0.00649949910605438,456
664299,2022,A,0.007981428031589405,1270
596082,2022,A,0.007236181233966591,178
608723,2022,B,0.007285665079157323,797
596001,2022,B,0.011750070559352392,841
666818,2022,B,0.0014394187900506786,172
686753,2022,A,0.005204206689637791,176
517008,2022,B,-0.0006836349535519824,387
605182,2022,B,0.006309349691585474,940
607536,2022,B,0.006412702942750595,1393
622491,2022,B,0.006445692928883786,1210
621016,2022,full,0.006370027939878939,673
621016,2022,A,0.006690660825103245,362
656578,2022,A,0.011187443121090193,72
675627,2022,B,0.007848521689089758,167
425794,2022,A,0.0061010800733716395,1543
657649,2022,A,0.0031587990280709647,359
453286,2022,B,0.008289378304410688,1022
676664,2022,B,0.009543228333267952,529
664337,2022,full,0.0016806347070437435,469
664337,2022,B,0.0019323802440571844,253
682847,2022,A,0.006654895364133464,163
642657,2022,full,0.007818115130662134,73
642657,2022,A,0.007521962074009659,61
548389,2022,A,0.012468252105049059,1029
663556,2022,A,0.00901673650182635,1224
543766,2022,A,0.0025233500131187693,440
666142,2022,B,0.005741951416083379,326
656730,2022,B,0.0056475768673454945,424
678692,2022,B,0.0054461150241966495,68
660761,2022,A,0.011458271761441504,874
605164,2022,B,0.009674108788951164,1001
450203,2022,B,0.004409021254389793,1391
502043,2022,B,0.009418968238630844,1370
656302,2022,A,0.007396652122144734,1510
434671,2022,A,0.0060311017883891115,600
665795,2022,A,0.007097029489168937,623
678394,2022,B,0.007640974228117143,487
641482,2022,A,0.0071190491154966345,1232
666157,2022,B,0.007774799721595102,721
573009,2022,B,0.012196691032505633,423
642585,2022,B,0.005211618334467096,507
506433,2022,A,0.00954787216630871,1499
641771,2022,B,0.004728282777487351,1178
621016,2022,B,0.005996815385373472,311
676092,2022,A,0.003487395539613844,292
669302,2022,A,0.007843166229059222,1467
663460,2022,A,0.004808204856875247,1117
641712,2022,B,0.002790097018134672,1038
656756,2022,A,0.007677338987744134,1359
594798,2022,B,0.009181382323083522,437
605507,2022,B,0.005793088822023913,1033
489119,2022,B,0.013260903716495244,263
642657,2022,B,0.009323559835312212,12
666201,2022,B,0.004394926678929786,1401
656876,2022,A,0.009304636365810802,1049
661395,2022,B,0.007357408118416176,489
594577,2022,full,0.005748078486856611,885
594577,2022,B,0.006712852201929317,501
672282,2022,B,0.007496004420002057,1074
657746,2022,B,0.008167370840968352,1160
657140,2022,A,0.007530459397846352,1384
571800,2022,A,0.006686839376615803,872
645261,2022,A,0.007304208949728936,1600
664670,2022,full,-0.010291647802154778,26
664670,2022,A,-0.011899173887982754,17
656818,2022,A,0.0006454131504644333,229
607074,2022,B,0.009359162724492309,1470
674072,2022,B,0.004208822721233308,345
664353,2022,B,0.009125939724492497,1249
608032,2022,full,0.0037903043836132887,1019
608032,2022,B,0.0038518486319477725,526
663903,2022,B,0.0069265628323045385,1157
572816,2022,full,-0.016827301513848127,18
572816,2022,A,-0.016827301513848127,18
593643,2022,A,-0.012420609793847863,91
641360,2022,full,0.0085103252218327,987
641360,2022,B,0.008637786222397845,520
621079,2022,A,0.010700993811103912,83
605135,2022,A,0.007694036479356952,1472
640444,2022,A,0.008749503401403033,702
606115,2022,full,-0.03063214846895292,10
606115,2022,A,-0.03063214846895292,10
621383,2022,full,0.012291225384826238,894
621383,2022,A,0.01291818245323004,460
680686,2022,A,0.005455635717154502,1292
606131,2022,full,0.007480945644305749,284
606131,2022,B,0.0073639124898498215,135
608032,2022,A,0.003724640540562708,493
643400,2022,full,0.010426595316446644,191
643400,2022,B,0.011909327006143123,94
656492,2022,full,0.0005216409175609387,108
656492,2022,B,0.0016649256657214988,75
642232,2022,full,0.011017149520548716,1339
642232,2022,B,0.010021246160473271,659
608331,2022,A,0.007847549717252595,1428
605280,2022,A,-0.0011101822287321508,473
664776,2022,A,0.004084805289563687,122
