Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",4.30277,3.21792,3.96555,3.10035,11,11,0,0,,60.148,241.032,49.9669,22.31,20.72,6.28281,12.3195,0.142846,1.79938,69.5011,10.3995,1.84338,5.64153,0.940103,0.288348,0.0511117,0.2372366338968277,0.220203,1.03555,0.289052,0.747356,,,2.86086,1.88514,1.65736,7.019999980926514,,,,,,,338.2,5.636666666666667,320,5.333333333333333,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",4.12688,3.71269,4.9044,3.50017,11,11,0,0,,65.054,266.75,54.6571,27.13,25.3,7.63392,17.3519,0.153376,3.22697,75.4017,10.4316,2.40058,4.34543,1.05613,0.282668,0.0650494,0.21761848032474518,0.222029,1.10691,0.288246,0.731864,,,3.26612,1.77409,1.44283,9.649999618530273,,,,,,,329.6,5.070769230769231,311,4.7846153846153845,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",5.31828,2.4375,4.58358,3.17067,11,11,0,0,,63.668,259.033,57.5638,24.25,22.43,5.06422,14.6455,0.15392,2.10265,62.5344,8.83976,2.07027,4.26986,0.71587,0.241414,0.0565392,0.18487520515918732,0.237587,1.13415,0.300536,0.736483,,,2.96853,1.72674,1.71063,24.75,,,,,,,336.3,5.2546875,330,5.15625,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Dylan Cease","TOR",5.10936,2.97711,5.47724,3.54054,11,11,0,0,,68.354,282.901,51.6613,28.81,26.89,8.43516,28.1718,0.221264,2.06145,89.6897,11.8092,3.70931,3.18367,1.11064,0.317035,0.0995817,0.21745359897613525,0.204463,1.16794,0.279703,0.750076,,,3.41662,1.67581,1.42765,74.7699966430664,,,,,,,359.6000000000001,5.288235294117648,326,4.794117647058823,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Chris Sale","ATL",4.24624,2.84677,4.44125,3.65998,10,10,0,0,,58.82,243.314,51.3273,25.64,23.92,6.31048,15.5965,0.138939,3.65925,70.49,10.7856,2.38641,4.5196,0.965562,0.289708,0.0641004,0.22560783475637436,0.22908,1.13777,0.305701,0.710697,,,3.08972,1.59386,1.14677,39.36000061035156,,,,,,,310.20000000000005,5.257627118644068,297,5.033898305084746,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",5.15203,2.6361,4.81594,3.55057,11,11,0,0,,64.46,267.606,55.3202,27.44,25.43,6.61739,19.7811,0.167642,4.33568,72.1377,10.072,2.76187,3.6468,0.92393,0.269567,0.0739188,0.19564852863550186,0.227198,1.16508,0.295645,0.723929,,,3.32848,1.55661,1.37454,70.58999633789062,,,,,,,316.5,4.9453125,301,4.703125,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Jacob Misiorowski","MIL",3.85941,3.08741,3.9053,3.24,10,10,0,0,,56.25,229.916,39.8212,21.66,20.25,7.38391,20.4829,0.144225,3.75522,82.8392,13.2543,3.27727,4.04431,1.18143,0.360302,0.0890886,0.27121321856975555,0.193609,1.07207,0.280952,0.773398,,,3.16353,1.50881,1.38186,114.13999938964844,,,,,,,318.30000000000007,5.683928571428573,283,5.053571428571429,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Jacob deGrom","TEX",3.86488,3.05952,3.90659,3.37019,10,10,0,0,,56.08,223.974,43.7433,22.45,21,7.57551,14.2976,0.198416,0.664867,62.2619,9.9921,2.29455,4.35472,1.21576,0.277987,0.0638359,0.21415124833583832,0.209286,1.03497,0.259874,0.750306,,,3.44577,1.33498,1.38186,50.0099983215332,,,,,,,280.60000000000014,5.010714285714288,255,4.553571428571429,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Zack Wheeler","PHI",4.56946,2.45565,4.30719,3.67011,10,10,0,0,,58.02,238.9,47.9026,25.36,23.66,7.9417,18.128,0.130964,2.48363,63.7792,9.89336,2.81199,3.51828,1.23191,0.26697,0.075881,0.19108932465314865,0.219446,1.13807,0.272645,0.740647,,,3.75637,1.22114,1.18763,110.48999786376953,,,,,,,274.00000000000006,4.724137931034484,254,4.379310344827586,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Blake Snell","LAD",4.62274,1.66737,3.79665,3.55941,9,9,0,0,,51.885,214.403,41.2929,22.04,20.52,5.75941,19.8837,0.169639,1.19007,60.3969,10.4765,3.44903,3.03751,0.99903,0.281698,0.0927395,0.18895798921585083,0.213588,1.17908,0.27941,0.736849,,,3.44315,1.21381,1.10984,178.41000366210938,,,,,,,261.4,5.026923076923077,239,4.596153846153846,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Yoshinobu Yamamoto","LAD",4.78987,1.62731,4.00697,3.48047,9,9,0,0,,53.217,217.71,45.0888,22.12,20.58,6.05605,15.37,0.135617,1.39929,55.2895,9.35049,2.59935,3.59724,1.02419,0.253959,0.0705984,0.18336088955402374,0.224389,1.13608,0.279614,0.737564,,,3.45656,1.20253,1.17808,26.639999389648438,,,,,,,263.40000000000003,4.969811320754718,249,4.69811320754717,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Cam Schlittler","NYY",4.1107,2.81926,4.12095,3.79982,10,10,0,0,,56.75,235.052,48.5861,25.68,23.96,7.93058,17.5335,0.128136,1.96817,64.6441,10.2519,2.78064,3.68689,1.25771,0.27502,0.0745941,0.20042625069618225,0.225405,1.1651,0.284353,0.735041,,,3.67914,1.19655,1.01328,116.62999725341797,,,,,,,266,4.666666666666667,251,4.4035087719298245,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Ranger Suarez","BOS",3.58904,3.84208,3.98005,3.94058,11,11,0,0,,58.971,246.58,55.5536,27.78,25.82,7.02047,16.3538,0.172073,2.31676,55.1938,8.42353,2.49588,3.37497,1.07145,0.223838,0.0663227,0.15751485526561737,0.243753,1.21937,0.292907,0.71083,,,3.73529,1.17815,0.934141,183.97999572753906,,,,,,,260.9,4.422033898305084,260,4.406779661016949,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Joe Ryan","MIN",3.37022,3.63859,4.40845,4.20073,10,10,0,0,,57.89,239.607,51.5474,28.95,27.02,9.93699,14.6601,0.138791,2.0721,65.4064,10.1685,2.27916,4.46153,1.54488,0.272974,0.0611839,0.21178998798131943,0.231284,1.14368,0.282045,0.712439,,,3.94864,1.16966,0.766212,78.52999877929688,,,,,,,250.00000000000006,4.310344827586208,239,4.120689655172414,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Gavin Williams","CLE",3.32187,3.77749,4.49477,3.7804,10,10,0,0,,58.97,245.434,50.4112,26.68,24.77,8.0065,20.2985,0.130554,1.74881,67.8958,10.3623,3.09795,3.34487,1.22195,0.276636,0.0827045,0.19393137842416763,0.225668,1.19908,0.28752,0.739987,,,3.69366,1.16881,1.03977,144.74000549316406,,,,,,,278.20000000000005,4.7152542372881365,261,4.423728813559322,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Logan Gilbert","SEA",4.03034,2.88234,4.10486,3.86987,10,10,0,0,,56.56,231.274,48.126,26.1,24.32,8.72581,14.5938,0.182499,2.13022,63.3632,10.0825,2.32221,4.34179,1.38848,0.273974,0.0631016,0.210872583091259,0.224311,1.10891,0.276567,0.725092,,,3.7618,1.15845,1.01328,37.150001525878906,,,,,,,261.29999999999995,4.584210526315789,243,4.2631578947368425,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Logan Webb","SFG",3.63584,3.44496,4.56167,4.06053,10,10,0,0,,58.98,248.286,58.4015,28.52,26.61,5.82488,16.556,0.184573,1.70559,49.2371,7.51329,2.52634,2.97398,0.888842,0.198308,0.066681,0.13162706792354584,0.253893,1.2709,0.300502,0.695144,,,3.65286,1.15701,0.830697,57.189998626708984,,,,,,,253,4.288135593220339,258,4.372881355932203,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Drew Rasmussen","TBR",3.07705,4.52165,4.33486,3.99938,11,11,0,0,,60.962,251.589,54.664,28.99,27.09,8.77101,16.2967,0.17916,2.07339,60.2634,8.89686,2.40593,3.69788,1.29489,0.239531,0.0647752,0.17475607991218567,0.23439,1.16402,0.279522,0.715232,,,3.90705,1.11512,0.960604,132.36000061035156,,,,,,,263.7000000000001,4.3229508196721325,254,4.163934426229508,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Max Fried","NYY",4.2456,2.78953,4.34162,3.73065,10,10,0,0,,58.14,243.627,51.2653,25.94,24.1,6.06569,17.866,0.156063,4.9878,52.9575,8.19776,2.76563,2.96415,0.938962,0.217372,0.0733334,0.14403819292783737,0.232208,1.18905,0.279442,0.712265,,,3.82352,1.10505,1.07981,50.04999923706055,,,,,,,259.80000000000007,4.479310344827588,249,4.293103448275862,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Nathan Eovaldi","TEX",3.79089,3.16617,4.06119,3.57937,10,10,0,0,,56.7,230.362,48.7154,24.2,22.55,7.36762,14.0581,0.17241,1.67278,54.8844,8.71181,2.23144,3.90412,1.16946,0.238253,0.0610261,0.177226722240448,0.226973,1.10712,0.271348,0.73531,,,3.69531,1.10245,1.22891,132.50999450683594,,,,,,,270.29999999999995,4.742105263157894,256,4.491228070175438,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"George Kirby","SEA",3.82285,3.0427,4.10731,4.21048,10,10,0,0,,56.11,234.42,55.1365,28.12,26.25,7.85584,12.9573,0.145483,1.93287,53.5967,8.59687,2.07833,4.13642,1.26007,0.228635,0.0552736,0.17336125299334526,0.251157,1.21358,0.299098,0.70012,,,3.81553,1.08999,0.739784,64.58000183105469,,,,,,,236.0000000000001,4.214285714285716,239,4.267857142857143,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Chase Burns","CIN",3.21279,4.41078,3.95429,4.06379,12,10,0,0.2249,,57.3382,239.652,48.6538,27.68,25.89,8.30348,21.2665,0.220182,0.872908,64.0574,10.0547,3.33807,3.01212,1.30334,0.267294,0.0887393,0.1785544529557228,0.223683,1.21944,0.277988,0.72459,,,3.91632,1.08881,0.782209,109.72000122070312,,,,,,,258,4.526315789473684,243,4.2631578947368425,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Braxton Ashcraft","PIT",3.09808,3.66751,3.62027,4.00075,10,10,0,0,,53.54,224.269,49.6232,25.54,23.8,6.72649,15.8454,0.137766,1.81293,54.3104,9.1295,2.66358,3.42753,1.13071,0.242167,0.0706534,0.1715131178498268,0.240178,1.2228,0.294674,0.712355,,,3.70364,1.08614,0.816229,239.36000061035156,,,,,,,237.5,4.398148148148148,233,4.314814814814815,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Nolan McLean","NYM",4.14818,2.81422,4.24203,3.91031,10,10,0,0,,57.31,242.894,50.9999,26.71,24.9,6.66124,20.7289,0.146629,4.30113,62.1159,9.75473,3.25529,2.99658,1.04609,0.255733,0.0853416,0.17039138823747635,0.234091,1.25159,0.297402,0.72142,,,3.76327,1.07284,0.907961,87.29000091552734,,,,,,,252.09999999999994,4.4228070175438585,243,4.2631578947368425,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Hunter Brown","HOU",4.3107,2.74273,4.47934,3.97032,10,10,0,0,,58.62,245.667,52.3407,27.7,25.86,7.49802,20.1167,0.183255,2.31872,60.5006,9.28873,3.08854,3.00748,1.15118,0.246271,0.081886,0.16438470780849457,0.234468,1.23605,0.288873,0.722358,,,3.85656,1.06374,0.934429,36.189998626708984,,,,,,,271.3,4.598305084745763,260,4.406779661016949,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Reid Detmers","LAA",3.11627,3.84429,4.2437,4.20981,10,10,0,0,,56.91,238.918,51.4165,28.55,26.62,8.881,17.0531,0.169601,2.65149,64.3649,10.179,2.69685,3.77439,1.40448,0.269402,0.0713762,0.1980254128575325,0.23455,1.20312,0.291404,0.712389,,,3.91515,1.04396,0.702129,350.4599914550781,,,,,,,246.49999999999997,4.324561403508771,236,4.140350877192983,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Kevin Gausman","TOR",3.82852,3.10056,4.27983,4.26964,10,10,0,0,,57.04,238.251,51.9455,28.92,27.06,8.86026,17.4194,0.211451,0.896657,59.2437,9.3477,2.74851,3.40101,1.39801,0.24866,0.0731137,0.17554662376642227,0.236185,1.21607,0.28377,0.710051,,,4.01513,1.02294,0.702129,112.94999694824219,,,,,,,239.89999999999998,4.208771929824561,232,4.0701754385964914,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Parker Messick","CLE",2.97289,3.94697,4.05783,4.10041,10,10,0,0,,55.97,236.195,52.7129,27.41,25.5,7.32955,16.6659,0.203475,2.99073,52.0398,8.36802,2.67988,3.12254,1.17859,0.220325,0.0705596,0.1497655063867569,0.243434,1.23957,0.288754,0.709922,,,4.00617,1.00137,0.842683,294.17999267578125,,,,,,,234.50000000000006,4.187500000000001,233,4.160714285714286,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"MacKenzie Gore","TEX",3.49872,3.51102,4.44225,4.25026,10,10,0,0,,58.02,246.099,54.0124,29.43,27.4,7.83804,19.5795,0.149106,2.30079,58.5432,9.08115,3.03715,2.99002,1.21583,0.237884,0.0795594,0.15832477062940598,0.240891,1.26839,0.292543,0.705252,,,3.97924,0.985651,0.766212,164.82000732421875,,,,,,,242.40000000000006,4.179310344827587,238,4.103448275862069,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Taj Bradley","MIN",3.46599,3.65181,4.73889,4.25,10,10,0,0,,59.76,253.815,53.1597,30.16,28.22,8.85802,23.6465,0.14599,1.26772,65.206,9.82018,3.56121,2.75754,1.33404,0.256904,0.0931641,0.163739413022995,0.232239,1.28524,0.286118,0.724264,,,4.10512,0.96943,0.792639,492.4599914550781,,,,,,,250.5,4.175,238,3.966666666666667,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"José Soriano","LAA",3.40227,3.607,4.22058,3.72976,10,10,0,0,,57.43,242.795,50.0651,25.61,23.8,5.99685,24.2118,0.178066,2.24808,57.9413,9.08013,3.79429,2.3931,0.939782,0.238643,0.099721,0.13892172276973724,0.231423,1.29335,0.289167,0.738706,,,3.83158,0.960961,1.01328,321.80999755859375,,,,,,,255.99999999999994,4.4912280701754375,245,4.298245614035087,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Kyle Bradish","BAL",4.02749,2.8784,4.20478,4.15982,10,10,0,0,,56.75,242.436,53.1724,28.07,26.23,6.80352,21.9338,0.171877,1.93534,54.4569,8.63634,3.47849,2.48279,1.07897,0.224624,0.0904725,0.13415157049894333,0.243278,1.32346,0.294768,0.71722,,,4.01086,0.949997,0.804257,72.95999908447266,,,,,,,233.89999999999992,4.103508771929823,230,4.035087719298246,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Landen Roupp","SFG",3.20781,3.11618,3.98081,4.07981,9,9,0,0,,52.326,223.838,48.1227,25.39,23.72,4.9784,21.7301,0.178697,1.76904,48.9831,8.42503,3.73755,2.25416,0.856279,0.218833,0.0970797,0.12175315618515015,0.240206,1.33495,0.294747,0.707071,,,3.82162,0.948214,0.789958,690.0999755859375,,,,,,,224.5,4.3173076923076925,221,4.25,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Cade Cavalli","WSN",2.46535,4.40733,3.82493,4.22061,10,10,0,0,,54.44,233.022,52.2167,27.39,25.53,6.43024,18.302,0.151958,3.85777,53.4898,8.84291,3.02567,2.92263,1.06304,0.229548,0.0785418,0.15100665390491486,0.247634,1.29535,0.303338,0.701093,,,3.90129,0.929987,0.713358,305.2200012207031,,,,,,,230.60000000000002,4.270370370370371,232,4.296296296296297,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Sonny Gray","BOS",3.2784,3.99723,3.62301,4.23044,11,11,0,0,,56.441,236.646,53.6394,28.54,26.53,8.21054,15.4736,0.144228,2.14301,52.9698,8.4465,2.46739,3.42325,1.30924,0.223836,0.0653869,0.158448688685894,0.244896,1.22452,0.287799,0.704169,,,4.06022,0.880728,0.638425,138.08999633789062,,,,,,,230.6000000000001,4.117857142857145,231,4.125,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Matthew Boyd","CHC",3.74158,3.09649,4.04843,4.2504,10,10,0,0,,55.71,234.71,50.9248,28.25,26.31,8.48797,17.8701,0.151121,2.41489,52.8652,8.54042,2.88693,2.9583,1.37124,0.225236,0.0761369,0.14909910410642624,0.237495,1.23488,0.277235,0.712417,,,4.28489,0.878509,0.739784,212.75999450683594,,,,,,,229.40000000000012,4.096428571428573,222,3.9642857142857144,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Bryan Woo","SEA",3.44691,2.6866,3.54812,4.0799,9,9,0,0,,49.788,205.466,44.9002,24.21,22.57,8.30881,11.8929,0.154773,1.98869,50.2391,9.08154,2.14984,4.22428,1.50195,0.244512,0.0578826,0.1866297535598278,0.234362,1.1407,0.275047,0.721492,,,4.09754,0.87002,0.763501,34.77000045776367,,,,,,,212.60000000000002,4.252000000000001,204,4.08,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Framber Valdez","DET",3.47008,3.36234,3.86606,3.94986,10,10,0,0,,55.05,233.191,51.6626,26.1,24.16,5.28164,18.3915,0.135123,3.83513,44.3597,7.25226,3.00679,2.41197,0.863484,0.190229,0.078869,0.11136025190353394,0.244888,1.27255,0.287504,0.701472,,,3.95663,0.851795,0.881494,81.13999938964844,,,,,,,232.3,4.223636363636364,232,4.218181818181818,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Casey Mize","DET",3.25931,3.52142,3.8276,4.28973,10,10,0,0,,54.36,228.556,51.2988,27.94,25.91,7.93267,15.6532,0.163902,1.66435,47.2094,7.81613,2.59159,3.01596,1.31336,0.206555,0.0684875,0.1380678489804268,0.242848,1.23164,0.277817,0.698561,,,4.22559,0.837872,0.612044,289.6499938964844,,,,,,,208.60000000000005,3.862962962962964,206,3.814814814814815,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Payton Tolle","BOS",2.6999,3.2555,2.96567,4.19977,9,9,0,0,,46.224,192.868,42.1872,23.18,21.57,7.65548,12.3887,0.137316,1.7898,48.3218,9.40846,2.41213,3.90047,1.49055,0.250543,0.0642342,0.18630925565958023,0.236092,1.18068,0.281404,0.71585,,,4.09218,0.832498,0.607668,673,,,,,,,186.8,4.060869565217391,180,3.9130434782608696,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Dustin May","STL",2.54373,5.00305,2.61009,4.43948,16,10,0,0.2387,,53.3779,228.708,50.7254,28.2,26.33,6.7743,18.9237,0.369909,2.91239,51.0809,8.61271,3.19071,2.69931,1.14221,0.223346,0.0827417,0.14060383290052414,0.245202,1.30483,0.294941,0.688923,,,4.0729,0.815053,0.491664,414.6700134277344,,,,,,,209.50000000000003,3.9528301886792456,210,3.9622641509433962,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Trevor Rogers","BAL",3.69995,3.0251,3.8723,4.45946,10,10,0,0,,54.39,230.144,52.9055,29.02,26.95,8.334,16.096,0.172659,1.67563,46.1876,7.64274,2.66342,2.86952,1.37904,0.20069,0.0699386,0.13075149059295654,0.249117,1.26864,0.282365,0.697345,,,4.38352,0.80373,0.512253,146.07000732421875,,,,,,,201.40000000000003,3.7296296296296303,204,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Sean Burke","CHW",2.46469,4.46135,4.06956,4.36986,10,10,0,0,,55.67,234.793,48.6829,28.99,27.03,8.98487,20.102,0.118577,2.19213,57.2915,9.26214,3.24983,2.85004,1.45256,0.244009,0.085616,0.15839289873838425,0.229098,1.23558,0.271491,0.708018,,,4.35102,0.801734,0.638445,748.5599975585938,,,,,,,224.3000000000001,4.005357142857145,211,3.767857142857143,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Kyle Harrison","MIL",2.84847,3.22432,3.3021,4.18066,9,9,0,0,,48.222,201.509,42.2437,24.09,22.4,8.57919,14.3839,0.140003,2.24288,57.046,10.6469,2.68456,3.96596,1.60119,0.283094,0.071381,0.21171323955059052,0.22849,1.17431,0.282286,0.729269,,,4.09097,0.793147,0.634094,446.55999755859375,,,,,,,201.30000000000007,4.193750000000001,189,3.9375,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Bryce Miller","SEA",3.46114,2.69867,2.73904,4.05145,13,8,0,0.228,,47.383,195.878,41.4267,22.86,21.33,7.70358,13.2688,0.293421,1.44067,50.6423,9.61906,2.5203,3.81663,1.46323,0.25854,0.0677403,0.1907995119690895,0.228664,1.15433,0.274567,0.725009,,,4.01702,0.783552,0.619693,341.6000061035156,,,,,,,202.79999999999998,4.314893617021276,191,4.0638297872340425,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Gerrit Cole","NYY",3.59078,3.07283,3.65279,4.32939,10,10,0,0,,53.28,222.735,48.9781,27.39,25.63,9.33247,15.2362,0.151805,1.23616,54.0715,9.1337,2.57368,3.54889,1.57643,0.242761,0.0684048,0.1743565872311592,0.237455,1.20522,0.277516,0.719944,,,4.28457,0.777754,0.649302,232.89999389648438,,,,,,,214.10000000000005,4.0396226415094345,208,3.9245283018867925,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Foster Griffin","WSN",2.46673,4.53894,4.42857,4.54928,10,10,0,0,,57.53,245.986,56.533,31.25,29.08,8.48693,16.7437,0.149458,4.62423,51.2729,8.02113,2.61939,3.06221,1.3277,0.208438,0.0680678,0.14037033915519714,0.251685,1.27371,0.291439,0.68453,,,4.3593,0.773281,0.565004,999,,,,,,,218.60000000000008,3.7689655172413805,222,3.8275862068965516,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Connor Prielipp","MIN",2.77516,3.27644,2.91368,4.31121,11,8,0,0.22,,45.4884,194.475,43.3438,23.44,21.79,5.84829,15.558,0.200771,2.36356,46.4279,9.18589,3.07819,2.98418,1.1571,0.238735,0.0800002,0.15873483568429947,0.2455,1.29488,0.30171,0.699248,,,3.92173,0.768541,0.512255,999,,,,,,,185.39999999999998,4.119999999999999,185,4.111111111111111,,,,,,,,,,,,,,,,,,,"Connor Prielipp","31857",687570
"Jared Jones","PIT",2.65888,3.71009,1.9912,4.1565,11,9,0,0.2051,,42.5262,179.926,38.8497,21.08,19.64,5.93349,14.6911,0.188281,1.41053,44.9846,9.52027,3.10913,3.06204,1.25573,0.250017,0.0816507,0.16836652904748917,0.237142,1.25901,0.291536,0.717621,,,3.94382,0.767399,0.600834,714.77001953125,,,,,,,184.99999999999997,4.3023255813953485,179,4.162790697674419,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Eury Pérez","MIA",2.16357,4.03,3.5424,4.46941,9,9,0,0,,49.275,208.229,41.6178,26.09,24.47,7.72587,19.3302,0.137362,2.30406,51.0606,9.32614,3.53062,2.6415,1.41112,0.245214,0.0928314,0.15238261967897415,0.223038,1.23689,0.265178,0.695327,,,4.39268,0.766288,0.496091,78.6500015258789,,,,,,,194.00000000000006,3.959183673469389,180,3.673469387755102,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Michael Soroka","ARI",3.5482,2.6745,3.27843,4.25712,11,8,0,0.2208,,48.2016,202.831,44.1082,24.38,22.8,6.72246,14.9591,0.201967,2.40578,45.1721,8.43435,2.79309,3.01972,1.25519,0.222708,0.0737513,0.14895686507225037,0.237823,1.22542,0.279893,0.698554,,,4.12924,0.763053,0.60058,710.3599853515625,,,,,,,193.70000000000002,4.035416666666667,188,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Shane Baz","BAL",3.97736,3.02053,4.53548,4.45985,10,10,0,0,,58.28,249.479,55.0284,30.94,28.88,8.24965,21.9208,0.156043,1.95923,51.841,8.00564,3.38517,2.36492,1.27397,0.207797,0.0878663,0.11993031203746796,0.243921,1.32034,0.282636,0.703508,,,4.40011,0.751546,0.565004,186.92999267578125,,,,,,,219.80000000000007,3.789655172413794,218,3.7586206896551726,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Christian Scott","NYM",3.12146,2.73195,2.9614,4.36986,9,9,0,0,,45.99,194.257,41.4735,23.9,22.33,7.83362,14.7964,0.126402,2.3788,49.6247,9.7113,2.89558,3.35384,1.533,0.25546,0.0761694,0.17929022014141083,0.234206,1.22353,0.281216,0.714523,,,4.28636,0.749353,0.506477,748.5700073242188,,,,,,,184.4,4.008695652173913,175,3.8043478260869565,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Max Meyer","MIA",2.05342,3.4778,3.17561,4.15907,8,8,0,0,,44.296,187.062,39.9701,22,20.47,6.09237,15.4124,0.12623,2.01411,46.1871,9.38423,3.13147,2.99675,1.23784,0.246908,0.082392,0.16451609134674072,0.235624,1.25028,0.288675,0.712492,,,3.99256,0.748828,0.581257,281.45001220703125,,,,,,,188.8,4.290909090909091,183,4.159090909090909,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Michael Wacha","KCR",3.53536,3.42151,4.52708,4.78972,10,10,0,0,,57.78,247.999,58.7571,32.88,30.75,9.04355,17.5586,0.184754,2.03258,45.2975,7.05569,2.73498,2.57979,1.40865,0.182652,0.070801,0.11185089498758316,0.257246,1.3208,0.2856,0.682364,,,4.59371,0.739941,0.369758,609.2899780273438,,,,,,,195.10000000000005,3.363793103448277,203,3.5,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Emmet Sheehan","LAD",4.17692,1.81392,2.90776,4.02288,11,8,0,0.2548,,45.7732,189.703,37.4815,21.88,20.46,7.58318,15.0102,0.17952,2.25038,49.8362,9.79889,2.95133,3.32016,1.49102,0.262706,0.0791247,0.18358173966407776,0.217356,1.14678,0.259933,0.731021,,,4.21716,0.731439,0.67819,111.20999908447266,,,,,,,194.8,4.234782608695652,175,3.8043478260869565,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Tanner Bibee","CLE",2.7608,4.16939,4.23485,4.56066,10,10,0,0,,56.38,239.88,56.1494,30.78,28.57,9.01436,16.5594,0.152755,1.86234,47.0477,7.51028,2.64339,2.84116,1.43897,0.19613,0.0690319,0.12709858268499374,0.253544,1.28962,0.284983,0.697781,,,4.49951,0.72328,0.440302,188.6300048828125,,,,,,,195.10000000000005,3.483928571428572,200,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
